0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,9.317426681518554688e-01,8.695769906044006348e-01,7.965530753135681152e-01,7.870931029319763184e-01,9.006255269050598145e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.741350412368774414e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.852994084358215332e-01,9.968605041503906250e-01,8.666870594024658203e-01,7.135800719261169434e-01,7.317007184028625488e-01,7.532620429992675781e-01,7.389275431632995605e-01,7.338781952857971191e-01,7.325091361999511719e-01,7.583282589912414551e-01,7.902204990386962891e-01,8.245726823806762695e-01,7.899594902992248535e-01,7.438217401504516602e-01,7.628818154335021973e-01,8.233080506324768066e-01,9.360816478729248047e-01,9.530336856842041016e-01,9.150165915489196777e-01,9.008950591087341309e-01
9.275799393653869629e-01,9.175690412521362305e-01,9.284296035766601562e-01,9.654294848442077637e-01,1.000000000000000000e+00,1.000000000000000000e+00,7.900717258453369141e-01,6.112629771232604980e-01,6.188821196556091309e-01,6.481226086616516113e-01,6.097860932350158691e-01,5.996159911155700684e-01,5.988795757293701172e-01,6.352412700653076172e-01,6.895149946212768555e-01,7.080442905426025391e-01,7.133006453514099121e-01,7.344146966934204102e-01,7.513350844383239746e-01,7.910076975822448730e-01,8.573957085609436035e-01,8.966543674468994141e-01,9.025786519050598145e-01,8.940955400466918945e-01
8.894184231758117676e-01,8.651931285858154297e-01,8.712878227233886719e-01,8.914055824279785156e-01,9.161478877067565918e-01,9.081190824508666992e-01,7.161173224449157715e-01,5.409009456634521484e-01,5.334589481353759766e-01,5.769603848457336426e-01,5.835468769073486328e-01,5.762203931808471680e-01,5.764365196228027344e-01,5.922659039497375488e-01,6.390478014945983887e-01,6.941323876380920410e-01,7.141274809837341309e-01,6.928325891494750977e-01,7.092277407646179199e-01,7.617699503898620605e-01,8.511143922805786133e-01,8.857160210609436035e-01,8.748639225959777832e-01,8.791841864585876465e-01
9.087717533111572266e-01,9.221917390823364258e-01,9.173364639282226562e-01,8.994182944297790527e-01,8.971637487411499023e-01,8.861844539642333984e-01,7.418554425239562988e-01,5.851360559463500977e-01,5.403563380241394043e-01,5.406326651573181152e-01,5.196253657341003418e-01,5.292559266090393066e-01,5.558093190193176270e-01,5.903751254081726074e-01,6.382184624671936035e-01,6.777024865150451660e-01,6.827372312545776367e-01,6.994844079017639160e-01,7.110479474067687988e-01,7.422030568122863770e-01,8.136454224586486816e-01,8.533185124397277832e-01,8.655291199684143066e-01,8.656081557273864746e-01
8.912991881370544434e-01,8.959769010543823242e-01,9.028914570808410645e-01,9.110240936279296875e-01,9.469532370567321777e-01,9.003165960311889648e-01,7.221032381057739258e-01,6.104016304016113281e-01,6.447722315788269043e-01,6.658180356025695801e-01,6.446251273155212402e-01,6.432321667671203613e-01,6.564925909042358398e-01,6.924396753311157227e-01,7.435693740844726562e-01,7.688818573951721191e-01,7.417745590209960938e-01,7.152806520462036133e-01,7.264083027839660645e-01,7.709249854087829590e-01,8.552666902542114258e-01,8.858196735382080078e-01,8.653343915939331055e-01,8.560211062431335449e-01
8.865842223167419434e-01,9.014823436737060547e-01,8.956421613693237305e-01,8.732776641845703125e-01,8.990380764007568359e-01,8.257549405097961426e-01,6.567868590354919434e-01,6.006887555122375488e-01,6.432458162307739258e-01,6.674619913101196289e-01,6.593080163002014160e-01,6.784310340881347656e-01,6.887428164482116699e-01,7.089937925338745117e-01,7.409867644309997559e-01,7.668523788452148438e-01,7.594457864761352539e-01,7.349776029586791992e-01,7.446979284286499023e-01,7.853943705558776855e-01,8.384986519813537598e-01,8.655072450637817383e-01,8.622494339942932129e-01,8.599236011505126953e-01
9.094609022140502930e-01,9.288430213928222656e-01,9.180708527565002441e-01,8.929027915000915527e-01,9.101421236991882324e-01,8.228548169136047363e-01,6.124876141548156738e-01,4.969337582588195801e-01,5.299437642097473145e-01,5.894804596900939941e-01,5.898863673210144043e-01,5.970360636711120605e-01,6.044155955314636230e-01,6.335682868957519531e-01,6.738159656524658203e-01,6.985983252525329590e-01,6.954563260078430176e-01,6.742977499961853027e-01,6.779496073722839355e-01,7.187584042549133301e-01,7.988225817680358887e-01,8.456296920776367188e-01,8.524508476257324219e-01,8.532081842422485352e-01
9.045380949974060059e-01,9.259966611862182617e-01,9.351077675819396973e-01,9.377331137657165527e-01,9.871532917022705078e-01,9.330803751945495605e-01,7.036666870117187500e-01,5.808253288269042969e-01,6.048555374145507812e-01,6.212431192398071289e-01,6.074005365371704102e-01,6.186819672584533691e-01,6.108024120330810547e-01,6.373156309127807617e-01,6.808511614799499512e-01,7.046487331390380859e-01,6.801046133041381836e-01,6.713549494743347168e-01,6.813464760780334473e-01,7.165837287902832031e-01,8.090913295745849609e-01,8.569819927215576172e-01,8.596831560134887695e-01,8.517169952392578125e-01
