0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
8.919573426246643066e-01,8.133975267410278320e-01,7.752558588981628418e-01,7.085292935371398926e-01,5.767133235931396484e-01,4.313075244426727295e-01,2.696335017681121826e-01,2.344027310609817505e-01,3.193317353725433350e-01,4.648951590061187744e-01,6.197118163108825684e-01,7.420662641525268555e-01,8.179640769958496094e-01,8.574951887130737305e-01,8.566142916679382324e-01,8.631998896598815918e-01,8.833122849464416504e-01
8.853281736373901367e-01,7.784137725830078125e-01,7.517323493957519531e-01,7.552689313888549805e-01,7.297658920288085938e-01,6.263253092765808105e-01,4.402163326740264893e-01,3.852351307868957520e-01,4.269875586032867432e-01,4.864289760589599609e-01,6.107147932052612305e-01,7.606574892997741699e-01,8.712061643600463867e-01,8.977944254875183105e-01,9.055622816085815430e-01,9.199428558349609375e-01,9.269261956214904785e-01
8.674085736274719238e-01,8.006068468093872070e-01,7.815625667572021484e-01,7.740609645843505859e-01,7.843195199966430664e-01,7.700246572494506836e-01,6.603907942771911621e-01,6.175813674926757812e-01,6.440750360488891602e-01,6.563224792480468750e-01,6.823832392692565918e-01,7.626445293426513672e-01,8.337475061416625977e-01,8.635008931159973145e-01,9.001674652099609375e-01,9.048239588737487793e-01,9.027070999145507812e-01
8.244277238845825195e-01,7.535163760185241699e-01,7.037822604179382324e-01,5.674014091491699219e-01,4.420747756958007812e-01,3.801978230476379395e-01,3.579273819923400879e-01,3.775501251220703125e-01,4.079849123954772949e-01,4.311574101448059082e-01,4.433886706829071045e-01,5.318207144737243652e-01,6.393523216247558594e-01,7.172527313232421875e-01,7.725715041160583496e-01,8.021895885467529297e-01,8.375408053398132324e-01
8.165693283081054688e-01,7.397536635398864746e-01,7.513992786407470703e-01,7.509315013885498047e-01,6.818746328353881836e-01,5.634877085685729980e-01,4.356671273708343506e-01,3.952809572219848633e-01,4.212822616100311279e-01,4.720484614372253418e-01,5.692142248153686523e-01,6.785073876380920410e-01,7.713658809661865234e-01,8.178405761718750000e-01,8.416298031806945801e-01,8.599893450736999512e-01,8.833633065223693848e-01
8.276017904281616211e-01,7.363244295120239258e-01,7.054030895233154297e-01,6.833742260932922363e-01,6.734752058982849121e-01,6.394463777542114258e-01,5.580905079841613770e-01,5.273572802543640137e-01,5.422108173370361328e-01,5.586532950401306152e-01,6.208814978599548340e-01,7.059043049812316895e-01,7.651782631874084473e-01,8.104708790779113770e-01,8.552187681198120117e-01,8.759030699729919434e-01,8.970139026641845703e-01
7.856280803680419922e-01,7.094245553016662598e-01,6.792421936988830566e-01,6.431730985641479492e-01,6.214351654052734375e-01,6.029657125473022461e-01,5.423583984375000000e-01,5.267557501792907715e-01,5.504347681999206543e-01,5.796709656715393066e-01,6.129712462425231934e-01,6.863163113594055176e-01,7.418630719184875488e-01,7.766442894935607910e-01,8.143464922904968262e-01,8.441689610481262207e-01,8.711102008819580078e-01
7.715682983398437500e-01,6.906675100326538086e-01,7.039486169815063477e-01,7.046256661415100098e-01,7.143940925598144531e-01,7.170245051383972168e-01,6.305506229400634766e-01,5.943933129310607910e-01,5.969821810722351074e-01,5.945098996162414551e-01,6.388546228408813477e-01,7.148160934448242188e-01,7.608836293220520020e-01,7.940360307693481445e-01,8.212294578552246094e-01,8.511676192283630371e-01,8.759825825691223145e-01
7.980692386627197266e-01,7.116271257400512695e-01,6.824102997779846191e-01,6.098715662956237793e-01,5.521792173385620117e-01,5.271422863006591797e-01,4.702927470207214355e-01,4.484218060970306396e-01,4.829189777374267578e-01,5.136088132858276367e-01,5.607610344886779785e-01,6.417765021324157715e-01,7.043445706367492676e-01,7.532036304473876953e-01,8.109663724899291992e-01,8.393902182579040527e-01,8.563519716262817383e-01
8.174093365669250488e-01,7.434382438659667969e-01,7.371785044670104980e-01,7.458029985427856445e-01,6.930862069129943848e-01,5.931883454322814941e-01,4.780964851379394531e-01,4.574987888336181641e-01,5.037330389022827148e-01,5.396207571029663086e-01,6.188713312149047852e-01,7.060906887054443359e-01,7.623385787010192871e-01,7.932177186012268066e-01,8.314459919929504395e-01,8.633114099502563477e-01,8.779673576354980469e-01
7.878869175910949707e-01,7.216262817382812500e-01,7.078924775123596191e-01,6.851398348808288574e-01,6.602555513381958008e-01,6.273178458213806152e-01,5.577699542045593262e-01,5.177955627441406250e-01,5.292875766754150391e-01,5.511620044708251953e-01,6.001651883125305176e-01,6.821663379669189453e-01,7.388281822204589844e-01,7.721479535102844238e-01,8.138833642005920410e-01,8.410773277282714844e-01,8.649030923843383789e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
