0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.335280656814575195e-01,9.150404334068298340e-01,6.783187389373779297e-01,5.228824615478515625e-01,3.867688477039337158e-01,3.379154503345489502e-01,4.573718607425689697e-01,6.174378395080566406e-01,6.817426681518554688e-01,7.503567337989807129e-01,7.907497286796569824e-01,8.414275050163269043e-01,8.456847667694091797e-01,8.575509786605834961e-01,9.018075466156005859e-01,9.280916452407836914e-01,9.319655895233154297e-01,9.314935207366943359e-01
9.087788462638854980e-01,9.015589356422424316e-01,7.874219417572021484e-01,7.538625001907348633e-01,7.446509003639221191e-01,7.768989205360412598e-01,8.766358494758605957e-01,9.176943898200988770e-01,8.411409258842468262e-01,8.133131265640258789e-01,8.452655076980590820e-01,8.533792495727539062e-01,8.492178916931152344e-01,8.724093437194824219e-01,9.018122553825378418e-01,9.170891046524047852e-01,9.238680601119995117e-01,9.114986658096313477e-01
8.919609189033508301e-01,8.708757758140563965e-01,7.256870269775390625e-01,6.713137030601501465e-01,6.724979281425476074e-01,7.369707226753234863e-01,8.277841210365295410e-01,8.730000257492065430e-01,8.410482406616210938e-01,8.241295218467712402e-01,8.493343591690063477e-01,8.917216658592224121e-01,8.859364390373229980e-01,8.636857867240905762e-01,8.772276639938354492e-01,8.941733837127685547e-01,9.115287065505981445e-01,8.960233926773071289e-01
8.806537985801696777e-01,8.633966445922851562e-01,6.651448011398315430e-01,5.009779930114746094e-01,3.822656869888305664e-01,3.586801290512084961e-01,4.377357661724090576e-01,5.149958729743957520e-01,5.713571310043334961e-01,6.812736392021179199e-01,7.506790757179260254e-01,7.650058865547180176e-01,7.768487334251403809e-01,8.149118423461914062e-01,8.483315706253051758e-01,8.643447756767272949e-01,8.948665857315063477e-01,8.973675966262817383e-01
8.698394894599914551e-01,8.509991765022277832e-01,6.832705140113830566e-01,5.342876911163330078e-01,4.920375645160675049e-01,5.425190329551696777e-01,6.239854097366333008e-01,6.619504690170288086e-01,6.550983190536499023e-01,7.117288112640380859e-01,7.800574302673339844e-01,8.294146060943603516e-01,8.399038910865783691e-01,8.365545272827148438e-01,8.527255654335021973e-01,8.646624684333801270e-01,8.881433010101318359e-01,8.837591409683227539e-01
8.904730677604675293e-01,8.367610573768615723e-01,6.233037114143371582e-01,5.073918104171752930e-01,4.708213806152343750e-01,5.182670354843139648e-01,6.029430031776428223e-01,6.556846499443054199e-01,6.676805615425109863e-01,7.187191843986511230e-01,8.030346035957336426e-01,8.164064884185791016e-01,8.209702372550964355e-01,8.387488126754760742e-01,8.488663434982299805e-01,8.723703026771545410e-01,8.905841708183288574e-01,8.850195407867431641e-01
8.890144228935241699e-01,8.375408649444580078e-01,6.388337016105651855e-01,5.257965922355651855e-01,4.989002645015716553e-01,5.358827710151672363e-01,6.013269424438476562e-01,6.377344727516174316e-01,6.491438150405883789e-01,7.016458511352539062e-01,7.641259431838989258e-01,7.901882529258728027e-01,7.910665273666381836e-01,7.824332714080810547e-01,8.071011900901794434e-01,8.481422662734985352e-01,8.758225440979003906e-01,8.751823306083679199e-01
8.854135870933532715e-01,8.589826226234436035e-01,7.046548128128051758e-01,6.266469955444335938e-01,6.211463809013366699e-01,6.757744550704956055e-01,7.322938442230224609e-01,7.441715598106384277e-01,7.234752178192138672e-01,7.297830581665039062e-01,7.467700839042663574e-01,7.551190853118896484e-01,7.537333965301513672e-01,7.796528339385986328e-01,8.091938495635986328e-01,8.364743590354919434e-01,8.669234514236450195e-01,8.718536496162414551e-01
