0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.540506005287170410e-01,9.391470551490783691e-01,8.821929693222045898e-01,8.429201841354370117e-01,8.775905966758728027e-01,9.436114430427551270e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.240983128547668457e-01,9.359942078590393066e-01,9.350408315658569336e-01,9.353899359703063965e-01,9.390763640403747559e-01,9.409536123275756836e-01,9.382629990577697754e-01,9.409913420677185059e-01,9.382376670837402344e-01,9.308776855468750000e-01,9.355579614639282227e-01,9.339625239372253418e-01,9.356981515884399414e-01,9.470459818840026855e-01,9.474918842315673828e-01,9.389706850051879883e-01,9.369150996208190918e-01,9.404856562614440918e-01,9.418720602989196777e-01,9.403113126754760742e-01,9.363576769828796387e-01,9.345762133598327637e-01,9.345334172248840332e-01,9.302372932434082031e-01,9.344996213912963867e-01,9.377182126045227051e-01,9.480357170104980469e-01,9.485212564468383789e-01,9.510017633438110352e-01,9.534623622894287109e-01,9.540452957153320312e-01,9.508544802665710449e-01,9.704235196113586426e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.893873929977416992e-01,9.499212503433227539e-01,9.531471133232116699e-01
9.353533983230590820e-01,9.401776790618896484e-01,9.322060346603393555e-01,9.325788617134094238e-01,9.361151456832885742e-01,9.357580542564392090e-01,9.329059720039367676e-01,9.425588250160217285e-01,9.370335936546325684e-01,9.239375591278076172e-01,9.285137057304382324e-01,9.246906042098999023e-01,9.256124496459960938e-01,9.304971098899841309e-01,9.282108545303344727e-01,9.208871126174926758e-01,9.200615882873535156e-01,9.336385726928710938e-01,9.394752979278564453e-01,9.394403696060180664e-01,9.367076754570007324e-01,9.348179697990417480e-01,9.329009652137756348e-01,9.181028008460998535e-01,9.179964661598205566e-01,9.257747530937194824e-01,9.299705624580383301e-01,9.297804236412048340e-01,9.288325309753417969e-01,9.304176568984985352e-01,9.344899058341979980e-01,9.370761513710021973e-01,9.309153556823730469e-01,9.096068143844604492e-01,9.172118306159973145e-01,9.414305686950683594e-01,9.380104541778564453e-01,9.433672428131103516e-01,9.766420722007751465e-01,9.756929278373718262e-01,9.442903399467468262e-01,9.448391795158386230e-01
9.125453233718872070e-01,9.130562543869018555e-01,9.065297245979309082e-01,9.083244800567626953e-01,9.149321317672729492e-01,9.183222651481628418e-01,9.144721031188964844e-01,9.165360927581787109e-01,9.138468503952026367e-01,9.028592109680175781e-01,9.018236398696899414e-01,9.021421074867248535e-01,9.058802723884582520e-01,9.008049368858337402e-01,8.991949558258056641e-01,8.948691487312316895e-01,8.978364467620849609e-01,9.171947240829467773e-01,9.218521714210510254e-01,9.105587601661682129e-01,9.019302129745483398e-01,9.126887917518615723e-01,9.120695590972900391e-01,8.937633037567138672e-01,8.916850686073303223e-01,8.997921943664550781e-01,9.035937786102294922e-01,9.058099985122680664e-01,9.065186381340026855e-01,9.154566526412963867e-01,9.159397482872009277e-01,9.156731963157653809e-01,9.215648174285888672e-01,9.236441254615783691e-01,9.258756637573242188e-01,9.080894589424133301e-01,9.053655862808227539e-01,9.160608053207397461e-01,9.406593441963195801e-01,9.395462274551391602e-01,9.192409515380859375e-01,9.212930798530578613e-01
9.014704227447509766e-01,9.124286174774169922e-01,9.149460792541503906e-01,9.067803025245666504e-01,9.024682044982910156e-01,9.021757841110229492e-01,9.160857200622558594e-01,9.152764678001403809e-01,9.084194898605346680e-01,9.035623669624328613e-01,9.091827273368835449e-01,9.050843715667724609e-01,9.007679820060729980e-01,9.036169648170471191e-01,9.062038660049438477e-01,9.049550294876098633e-01,9.062425494194030762e-01,9.096496105194091797e-01,9.062781333923339844e-01,9.083685278892517090e-01,9.040402173995971680e-01,9.004540443420410156e-01,9.049637317657470703e-01,8.955340981483459473e-01,8.950602412223815918e-01,9.050850868225097656e-01,9.104893803596496582e-01,9.097431898117065430e-01,9.032059311866760254e-01,9.169909954071044922e-01,9.153972864151000977e-01,9.144014120101928711e-01,9.188342690467834473e-01,9.358989000320434570e-01,9.497415423393249512e-01,9.439353346824645996e-01,9.451485276222229004e-01,9.618850350379943848e-01,9.888312220573425293e-01,9.544338583946228027e-01,9.147058129310607910e-01,9.081522226333618164e-01
9.065840840339660645e-01,9.109143018722534180e-01,9.087672829627990723e-01,9.029528498649597168e-01,8.988093733787536621e-01,8.937980532646179199e-01,9.125559329986572266e-01,9.193321466445922852e-01,9.067971110343933105e-01,8.995025157928466797e-01,8.991845846176147461e-01,9.011548757553100586e-01,8.980040550231933594e-01,8.991438150405883789e-01,8.969810605049133301e-01,8.930296897888183594e-01,8.918554186820983887e-01,8.932945728302001953e-01,8.950033187866210938e-01,8.995204567909240723e-01,9.003844261169433594e-01,8.955035805702209473e-01,8.927783966064453125e-01,8.821102380752563477e-01,8.830249309539794922e-01,8.928903341293334961e-01,8.950967192649841309e-01,8.988268375396728516e-01,9.030873775482177734e-01,9.125800728797912598e-01,9.064203500747680664e-01,9.089473485946655273e-01,9.088473916053771973e-01,8.985317945480346680e-01,9.001207351684570312e-01,8.731067180633544922e-01,8.479505181312561035e-01,8.655276894569396973e-01,9.090229272842407227e-01,9.224364161491394043e-01,9.100601673126220703e-01,9.018521308898925781e-01
9.045090675354003906e-01,9.063290357589721680e-01,9.007858633995056152e-01,8.962085247039794922e-01,8.944305777549743652e-01,8.943240642547607422e-01,9.039716124534606934e-01,9.131992459297180176e-01,9.086424112319946289e-01,8.956404924392700195e-01,8.960760831832885742e-01,9.004362225532531738e-01,8.873602151870727539e-01,8.926545381546020508e-01,8.937880992889404297e-01,8.901095986366271973e-01,8.875559568405151367e-01,8.910459876060485840e-01,8.988003730773925781e-01,9.036089181900024414e-01,8.915403485298156738e-01,8.945562839508056641e-01,8.990827798843383789e-01,8.855127096176147461e-01,8.789558410644531250e-01,8.928195238113403320e-01,8.977375626564025879e-01,9.017876386642456055e-01,9.032703042030334473e-01,9.038839340209960938e-01,9.019113183021545410e-01,9.060603380203247070e-01,9.216984510421752930e-01,9.354993700981140137e-01,9.281359910964965820e-01,9.316805005073547363e-01,9.265168905258178711e-01,9.416849017143249512e-01,9.734641909599304199e-01,9.583108425140380859e-01,9.179769754409790039e-01,9.123717546463012695e-01
8.897582292556762695e-01,8.914183378219604492e-01,8.979941010475158691e-01,8.964784741401672363e-01,8.926843404769897461e-01,8.905041217803955078e-01,9.001941680908203125e-01,9.031720757484436035e-01,9.041699767112731934e-01,8.953852653503417969e-01,8.947042226791381836e-01,8.955788612365722656e-01,8.905129432678222656e-01,9.001597166061401367e-01,8.955598473548889160e-01,8.955875039100646973e-01,8.921127915382385254e-01,8.909115791320800781e-01,8.955748677253723145e-01,9.008194208145141602e-01,8.944159746170043945e-01,8.851829171180725098e-01,8.905981183052062988e-01,8.890187740325927734e-01,8.808411359786987305e-01,8.857260942459106445e-01,8.921553492546081543e-01,8.974210023880004883e-01,8.971108198165893555e-01,8.926836252212524414e-01,8.997548222541809082e-01,9.012619853019714355e-01,8.995894789695739746e-01,8.944769501686096191e-01,8.936398029327392578e-01,8.768475055694580078e-01,8.598350882530212402e-01,8.809350728988647461e-01,9.201698303222656250e-01,9.288868904113769531e-01,9.105929732322692871e-01,9.075073599815368652e-01
8.993272781372070312e-01,9.019368290901184082e-01,9.011061787605285645e-01,9.003111720085144043e-01,8.956329822540283203e-01,8.974357843399047852e-01,9.006513357162475586e-01,8.991396427154541016e-01,9.005188941955566406e-01,9.028728008270263672e-01,9.038925766944885254e-01,8.953513503074645996e-01,8.970304131507873535e-01,8.984085917472839355e-01,8.965381383895874023e-01,8.953976035118103027e-01,8.938544392585754395e-01,9.042098522186279297e-01,8.969312906265258789e-01,8.869021534919738770e-01,8.935683369636535645e-01,8.920345902442932129e-01,8.849807977676391602e-01,8.812603950500488281e-01,8.810802698135375977e-01,8.875482678413391113e-01,8.988456130027770996e-01,9.034231305122375488e-01,8.991882801055908203e-01,8.910947442054748535e-01,9.012284278869628906e-01,8.992500305175781250e-01,9.076365828514099121e-01,9.191420674324035645e-01,9.124742746353149414e-01,8.955000638961791992e-01,8.729251623153686523e-01,8.827954530715942383e-01,9.182211160659790039e-01,9.313927292823791504e-01,9.139466881752014160e-01,9.140769243240356445e-01
