0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.076742529869079590e-01,9.430935978889465332e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.782286882400512695e-01,9.016630649566650391e-01,8.963671326637268066e-01,8.955181837081909180e-01,9.002835154533386230e-01,9.258481860160827637e-01,9.610311388969421387e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
8.105995655059814453e-01,8.039723038673400879e-01,8.190605640411376953e-01,8.637382388114929199e-01,8.145077228546142578e-01,6.582812666893005371e-01,4.235386848449707031e-01,2.612622976303100586e-01,2.919116020202636719e-01,4.190758168697357178e-01,5.379982590675354004e-01,5.906907320022583008e-01,5.971673130989074707e-01,6.321637034416198730e-01,6.594715714454650879e-01,7.106335759162902832e-01,7.642667889595031738e-01,8.200920820236206055e-01,8.267136216163635254e-01,8.208187818527221680e-01,8.183842897415161133e-01,8.291517496109008789e-01
8.805087804794311523e-01,8.555428385734558105e-01,8.456351757049560547e-01,9.336647987365722656e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.364874958992004395e-01,8.963117599487304688e-01,8.657807707786560059e-01,8.512083292007446289e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.851310253143310547e-01,9.402085542678833008e-01,9.144203662872314453e-01,9.125810861587524414e-01,9.003047347068786621e-01
9.104014635086059570e-01,8.686525225639343262e-01,8.207426667213439941e-01,7.505376338958740234e-01,6.208063960075378418e-01,5.458925962448120117e-01,4.823199510574340820e-01,4.265268445014953613e-01,3.872544169425964355e-01,4.310452044010162354e-01,5.744343400001525879e-01,5.662423968315124512e-01,5.974085927009582520e-01,6.345738172531127930e-01,6.942496895790100098e-01,7.474508285522460938e-01,8.292461037635803223e-01,8.891001939773559570e-01,8.840859532356262207e-01,8.759637475013732910e-01,8.872056603431701660e-01,8.951109051704406738e-01
8.366902470588684082e-01,7.650573253631591797e-01,7.260188460350036621e-01,7.174090147018432617e-01,5.661235451698303223e-01,4.844598472118377686e-01,4.242601990699768066e-01,3.743053674697875977e-01,3.358952999114990234e-01,3.446297645568847656e-01,3.805019259452819824e-01,4.152880311012268066e-01,4.777551293373107910e-01,5.844280123710632324e-01,6.670342087745666504e-01,7.118782997131347656e-01,7.862415313720703125e-01,8.555901050567626953e-01,8.496462702751159668e-01,8.349921703338623047e-01,8.279751539230346680e-01,8.337726593017578125e-01
8.204594850540161133e-01,7.289741039276123047e-01,6.949872374534606934e-01,7.155498862266540527e-01,6.394820809364318848e-01,5.868284702301025391e-01,5.389231443405151367e-01,5.113996267318725586e-01,5.129306912422180176e-01,5.256024599075317383e-01,5.701780915260314941e-01,6.304000616073608398e-01,6.978118419647216797e-01,7.548795938491821289e-01,8.002111315727233887e-01,8.252872824668884277e-01,8.582866191864013672e-01,8.732078671455383301e-01,8.542905449867248535e-01,8.254828453063964844e-01,8.319904208183288574e-01,8.394951224327087402e-01
8.590924739837646484e-01,7.738853096961975098e-01,7.241980433464050293e-01,6.714693307876586914e-01,5.775532722473144531e-01,5.678765177726745605e-01,5.719757080078125000e-01,5.649070143699645996e-01,5.269996523857116699e-01,5.079603791236877441e-01,5.789479613304138184e-01,5.604167580604553223e-01,5.587036013603210449e-01,5.926080346107482910e-01,6.507283449172973633e-01,7.204745411872863770e-01,7.911262512207031250e-01,8.385522961616516113e-01,8.468821644783020020e-01,8.462948203086853027e-01,8.500675559043884277e-01,8.516891598701477051e-01
8.590388298034667969e-01,7.606334686279296875e-01,7.220528125762939453e-01,7.565473914146423340e-01,7.126856446266174316e-01,7.130982279777526855e-01,6.862537860870361328e-01,6.575752496719360352e-01,6.638326644897460938e-01,6.809066534042358398e-01,7.204914093017578125e-01,6.425354480743408203e-01,6.356285810470581055e-01,6.791396737098693848e-01,7.342731356620788574e-01,7.940549254417419434e-01,8.473423719406127930e-01,8.816676139831542969e-01,8.754989504814147949e-01,8.522983193397521973e-01,8.547621369361877441e-01,8.443316221237182617e-01
8.020704388618469238e-01,7.140132784843444824e-01,6.936675906181335449e-01,6.763109564781188965e-01,5.573449134826660156e-01,4.719115793704986572e-01,4.421435594558715820e-01,4.062889218330383301e-01,4.331434667110443115e-01,4.482513070106506348e-01,4.819554388523101807e-01,5.031018853187561035e-01,5.649005770683288574e-01,6.374726295471191406e-01,6.985495090484619141e-01,7.532750964164733887e-01,8.091890215873718262e-01,8.543260693550109863e-01,8.460014462471008301e-01,8.278959393501281738e-01,8.361896276473999023e-01,8.290764093399047852e-01
8.016753792762756348e-01,7.206957936286926270e-01,7.042145729064941406e-01,7.211875915527343750e-01,6.812435388565063477e-01,6.300221085548400879e-01,5.454016327857971191e-01,5.087806582450866699e-01,5.473759770393371582e-01,5.475417971611022949e-01,6.029476523399353027e-01,6.379206776618957520e-01,6.422204971313476562e-01,6.524258255958557129e-01,6.997307538986206055e-01,7.417364120483398438e-01,7.876751422882080078e-01,8.232545256614685059e-01,8.088791370391845703e-01,7.968733906745910645e-01,8.135965466499328613e-01,8.244944810867309570e-01
8.301290869712829590e-01,7.552856206893920898e-01,7.428886890411376953e-01,8.045254349708557129e-01,7.750403285026550293e-01,7.432405352592468262e-01,6.751261353492736816e-01,6.307309269905090332e-01,6.367236375808715820e-01,6.508058905601501465e-01,7.160449028015136719e-01,7.026380300521850586e-01,6.938915252685546875e-01,7.210929393768310547e-01,7.714056968688964844e-01,8.085772991180419922e-01,8.406065106391906738e-01,8.617259263992309570e-01,8.462300896644592285e-01,8.334705233573913574e-01,8.358821272850036621e-01,8.291556239128112793e-01
8.246454596519470215e-01,7.563643455505371094e-01,7.365846633911132812e-01,7.196118235588073730e-01,6.153081059455871582e-01,5.804675817489624023e-01,5.395582914352416992e-01,5.035132765769958496e-01,5.258278250694274902e-01,5.696849226951599121e-01,6.334552764892578125e-01,5.762722492218017578e-01,6.047308444976806641e-01,6.504176855087280273e-01,6.873305439949035645e-01,7.468961477279663086e-01,8.069097399711608887e-01,8.413072228431701660e-01,8.312053680419921875e-01,8.207008242607116699e-01,8.352286815643310547e-01,8.461301326751708984e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-9.484400507062673569e-04,-9.484400507062673569e-04,-9.484400507062673569e-04,-9.484400507062673569e-04,-9.484400507062673569e-04,1.538762473501265049e-03,2.574544167146086693e-03,-1.131193828769028187e-03,-3.551044967025518417e-03,-1.199409086257219315e-02,-1.696523465216159821e-02,-1.477636490017175674e-02,-9.006101638078689575e-03,1.156628150056349114e-05,9.029234759509563446e-03,1.623262651264667511e-02,1.669269427657127380e-02,1.507248636335134506e-02,1.507248636335134506e-02,1.507248636335134506e-02,1.507248636335134506e-02,1.507248636335134506e-02
