0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.637556672096252441e-01,9.436507225036621094e-01,9.229460358619689941e-01,9.082756042480468750e-01,9.350083470344543457e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
8.878723382949829102e-01,8.859490752220153809e-01,8.480869531631469727e-01,8.127877116203308105e-01,7.458817362785339355e-01,6.441462635993957520e-01,6.592895388603210449e-01,7.281544804573059082e-01,7.323030233383178711e-01,7.108957171440124512e-01,7.306878566741943359e-01,7.702133655548095703e-01,7.967887520790100098e-01,7.850416898727416992e-01,8.153733015060424805e-01,8.284558653831481934e-01,8.435241580009460449e-01,8.815362453460693359e-01,8.889415264129638672e-01,8.794802427291870117e-01,8.866812586784362793e-01,8.925211429595947266e-01,8.898537158966064453e-01
8.886579275131225586e-01,9.006057381629943848e-01,8.819224834442138672e-01,8.878737688064575195e-01,9.015048146247863770e-01,8.370321989059448242e-01,8.937773704528808594e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.968147873878479004e-01,9.403365850448608398e-01,9.351297020912170410e-01,9.228103160858154297e-01,9.129377007484436035e-01,9.206973314285278320e-01,9.043300747871398926e-01,8.904711604118347168e-01,8.975417017936706543e-01,9.045494198799133301e-01,9.010224938392639160e-01
8.769758939743041992e-01,8.750649094581604004e-01,8.025366067886352539e-01,7.319242954254150391e-01,6.646822690963745117e-01,5.863881707191467285e-01,6.067565083503723145e-01,6.832909584045410156e-01,6.696086525917053223e-01,6.691098809242248535e-01,6.841260790824890137e-01,7.079698443412780762e-01,7.523333430290222168e-01,7.802773118019104004e-01,8.165767788887023926e-01,8.298978805541992188e-01,8.420067429542541504e-01,8.711687922477722168e-01,8.732914924621582031e-01,8.558749556541442871e-01,8.615657687187194824e-01,8.825787901878356934e-01,8.844739794731140137e-01
8.751904964447021484e-01,8.563337326049804688e-01,7.884964942932128906e-01,7.638813257217407227e-01,6.847391128540039062e-01,5.373414754867553711e-01,5.502610206604003906e-01,6.662893295288085938e-01,6.800685524940490723e-01,6.777104139328002930e-01,6.891366839408874512e-01,6.718228459358215332e-01,6.505700349807739258e-01,6.977500915527343750e-01,7.757692337036132812e-01,7.901300787925720215e-01,8.104934692382812500e-01,8.451293706893920898e-01,8.523319959640502930e-01,8.519868850708007812e-01,8.656575083732604980e-01,8.779845833778381348e-01,8.727592229843139648e-01
8.513122797012329102e-01,8.108144998550415039e-01,6.729642152786254883e-01,6.299880743026733398e-01,5.749520659446716309e-01,4.552840888500213623e-01,4.697827398777008057e-01,5.822702050209045410e-01,6.218312978744506836e-01,6.453890204429626465e-01,6.714502573013305664e-01,6.570407748222351074e-01,6.418688893318176270e-01,6.797125339508056641e-01,7.263888716697692871e-01,7.281786799430847168e-01,7.388294935226440430e-01,7.856832742691040039e-01,7.989650964736938477e-01,7.941939830780029297e-01,8.034994602203369141e-01,8.176879286766052246e-01,8.132714033126831055e-01
8.509402871131896973e-01,8.164438009262084961e-01,6.796381473541259766e-01,6.342427730560302734e-01,6.231057643890380859e-01,5.627848505973815918e-01,6.015268564224243164e-01,6.819989681243896484e-01,6.813439130783081055e-01,6.579898595809936523e-01,6.484701037406921387e-01,6.242762804031372070e-01,6.168821454048156738e-01,6.716175675392150879e-01,7.388511896133422852e-01,7.453354001045227051e-01,7.500675320625305176e-01,7.923204898834228516e-01,8.082150220870971680e-01,7.920952439308166504e-01,7.939944863319396973e-01,8.273836970329284668e-01,8.304841518402099609e-01
8.599522709846496582e-01,8.338444232940673828e-01,7.579676508903503418e-01,7.578307390213012695e-01,7.605116367340087891e-01,7.042338848114013672e-01,7.467811107635498047e-01,8.294879794120788574e-01,8.281581401824951172e-01,8.044787645339965820e-01,7.850134968757629395e-01,7.595099806785583496e-01,7.517216801643371582e-01,7.363325953483581543e-01,7.629225850105285645e-01,7.655242681503295898e-01,7.619352340698242188e-01,7.867267727851867676e-01,7.976819276809692383e-01,7.948014736175537109e-01,8.071026802062988281e-01,8.302813768386840820e-01,8.306902050971984863e-01
8.651363253593444824e-01,8.469867110252380371e-01,7.451002597808837891e-01,7.043744921684265137e-01,6.873081922531127930e-01,6.201406717300415039e-01,6.436117291450500488e-01,6.928430199623107910e-01,6.941105127334594727e-01,6.765421628952026367e-01,6.784730553627014160e-01,6.620905995368957520e-01,6.706756353378295898e-01,6.946530938148498535e-01,7.406281232833862305e-01,7.521929740905761719e-01,7.581879496574401855e-01,7.986868619918823242e-01,8.109358549118041992e-01,8.106222748756408691e-01,8.366813659667968750e-01,8.508994579315185547e-01,8.390834331512451172e-01
