0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.529368877410888672e-01,8.375171422958374023e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
8.954078555107116699e-01,7.726701498031616211e-01,7.342274785041809082e-01,4.673106372356414795e-01,2.564949691295623779e-01,1.758320182561874390e-01,2.165955454111099243e-01,3.122695386409759521e-01,3.623613715171813965e-01,3.411665856838226318e-01,2.907641530036926270e-01,3.100136816501617432e-01,3.569674193859100342e-01,4.333750903606414795e-01,5.459334254264831543e-01,6.698803901672363281e-01,7.690976262092590332e-01,8.102571964263916016e-01
1.000000000000000000e+00,1.000000000000000000e+00,9.292737245559692383e-01,6.112463474273681641e-01,4.574659168720245361e-01,4.110478162765502930e-01,4.256212115287780762e-01,4.616283774375915527e-01,4.912749230861663818e-01,4.898462295532226562e-01,5.017088055610656738e-01,5.574228167533874512e-01,5.936617851257324219e-01,6.331459879875183105e-01,6.869384050369262695e-01,7.436361908912658691e-01,7.883246541023254395e-01,7.926656007766723633e-01
8.048639297485351562e-01,6.672423481941223145e-01,4.494981765747070312e-01,2.953548431396484375e-01,2.935676276683807373e-01,3.134662508964538574e-01,3.720766007900238037e-01,4.348929226398468018e-01,4.610767960548400879e-01,4.652355909347534180e-01,4.491246938705444336e-01,4.750851988792419434e-01,4.478385448455810547e-01,4.677607119083404541e-01,5.617464184761047363e-01,6.660248041152954102e-01,7.496777772903442383e-01,7.760519385337829590e-01
9.191944599151611328e-01,8.278084397315979004e-01,6.161898374557495117e-01,3.647640645503997803e-01,2.323224991559982300e-01,2.116979360580444336e-01,2.682646811008453369e-01,3.352156877517700195e-01,3.616993725299835205e-01,3.346514701843261719e-01,2.784278392791748047e-01,2.797645926475524902e-01,2.641395032405853271e-01,2.986564934253692627e-01,3.948195576667785645e-01,5.328936576843261719e-01,6.564124226570129395e-01,7.245070338249206543e-01
8.740429878234863281e-01,7.528694272041320801e-01,5.575432777404785156e-01,3.995247483253479004e-01,3.934595882892608643e-01,4.306709170341491699e-01,4.685131311416625977e-01,4.971360564231872559e-01,5.115681290626525879e-01,4.831475317478179932e-01,4.735521674156188965e-01,4.893796145915985107e-01,4.923814237117767334e-01,5.117799043655395508e-01,5.366112589836120605e-01,6.091215014457702637e-01,6.887912750244140625e-01,7.322848439216613770e-01
8.938691020011901855e-01,8.431000709533691406e-01,7.197824120521545410e-01,5.429586768150329590e-01,4.380539953708648682e-01,4.244409799575805664e-01,4.640380740165710449e-01,5.215185284614562988e-01,5.461906790733337402e-01,5.368118882179260254e-01,5.328099727630615234e-01,5.471811294555664062e-01,5.258593559265136719e-01,5.322003364562988281e-01,5.855640172958374023e-01,6.615793108940124512e-01,7.289775609970092773e-01,7.481892704963684082e-01
8.661094903945922852e-01,7.525551319122314453e-01,6.187692284584045410e-01,4.410730600357055664e-01,3.813436031341552734e-01,3.888275027275085449e-01,4.273033142089843750e-01,4.862898886203765869e-01,5.168614387512207031e-01,5.039821863174438477e-01,4.769454002380371094e-01,4.884221851825714111e-01,4.724443554878234863e-01,4.893274605274200439e-01,5.597862005233764648e-01,6.420311331748962402e-01,7.085962891578674316e-01,7.376292943954467773e-01
8.818871974945068359e-01,8.103115558624267578e-01,7.224891781806945801e-01,5.120352506637573242e-01,4.395156204700469971e-01,4.461273849010467529e-01,4.789405763149261475e-01,5.113090872764587402e-01,5.382217764854431152e-01,5.302485227584838867e-01,5.149219632148742676e-01,5.342102646827697754e-01,5.371561646461486816e-01,5.513094663619995117e-01,5.879958868026733398e-01,6.454919576644897461e-01,7.113398313522338867e-01,7.414687871932983398e-01
