0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
7.972139716148376465e-01,6.728467345237731934e-01,5.225534439086914062e-01,4.765108525753021240e-01,4.929862320423126221e-01,5.204854607582092285e-01,5.652071833610534668e-01,6.009808182716369629e-01,6.496716737747192383e-01,6.661415696144104004e-01,6.480355858802795410e-01,6.629427075386047363e-01,7.199446558952331543e-01
7.718380093574523926e-01,6.116638183593750000e-01,5.573868751525878906e-01,5.759717226028442383e-01,6.087992787361145020e-01,6.247899532318115234e-01,6.568015813827514648e-01,6.674596071243286133e-01,7.003311514854431152e-01,7.156280875205993652e-01,7.217419147491455078e-01,7.679469585418701172e-01,7.966871857643127441e-01
7.383435368537902832e-01,5.736453533172607422e-01,4.962485730648040771e-01,5.039805769920349121e-01,5.189302563667297363e-01,5.125564932823181152e-01,5.447304844856262207e-01,5.912022590637207031e-01,6.410140991210937500e-01,6.671766638755798340e-01,6.767767071723937988e-01,7.170069813728332520e-01,7.471721172332763672e-01
7.146116495132446289e-01,4.866537749767303467e-01,3.416053652763366699e-01,3.223667740821838379e-01,3.416171967983245850e-01,3.629575967788696289e-01,4.023445248603820801e-01,4.374879300594329834e-01,4.843105673789978027e-01,5.126796364784240723e-01,5.052974820137023926e-01,5.285253524780273438e-01,5.749058127403259277e-01
7.067092657089233398e-01,5.096157789230346680e-01,4.243761599063873291e-01,4.307189583778381348e-01,4.329226315021514893e-01,4.268766641616821289e-01,4.740196466445922852e-01,5.112324953079223633e-01,5.277267098426818848e-01,5.172145962715148926e-01,5.113889575004577637e-01,5.533885955810546875e-01,6.116385459899902344e-01
7.040522098541259766e-01,5.547923445701599121e-01,4.958892166614532471e-01,5.127401351928710938e-01,5.393689870834350586e-01,5.478874444961547852e-01,5.860565900802612305e-01,6.075167059898376465e-01,6.266698241233825684e-01,6.288767457008361816e-01,6.361048817634582520e-01,6.595963239669799805e-01,6.840865015983581543e-01
7.104449272155761719e-01,5.462280511856079102e-01,4.432489573955535889e-01,4.340406656265258789e-01,4.538739919662475586e-01,4.602022469043731689e-01,4.756230413913726807e-01,4.961395859718322754e-01,5.518480539321899414e-01,5.751185417175292969e-01,5.848835110664367676e-01,6.129953265190124512e-01,6.235092878341674805e-01
7.114388942718505859e-01,5.697921514511108398e-01,4.965231716632843018e-01,4.918062090873718262e-01,5.047057867050170898e-01,5.016644597053527832e-01,5.234302282333374023e-01,5.350960493087768555e-01,5.694645643234252930e-01,5.677214860916137695e-01,5.557922720909118652e-01,5.990025997161865234e-01,6.094900369644165039e-01
7.169263958930969238e-01,6.009758710861206055e-01,5.411983728408813477e-01,5.519935488700866699e-01,5.620353817939758301e-01,5.737145543098449707e-01,6.307274699211120605e-01,6.449638009071350098e-01,6.617609858512878418e-01,6.545047760009765625e-01,6.465812325477600098e-01,6.772300601005554199e-01,6.788104772567749023e-01
7.205703854560852051e-01,5.864936113357543945e-01,4.899089932441711426e-01,4.920865297317504883e-01,4.909745156764984131e-01,4.953470826148986816e-01,5.552546381950378418e-01,5.809566378593444824e-01,6.179683208465576172e-01,6.265286803245544434e-01,6.523078083992004395e-01,6.882650852203369141e-01,6.935938596725463867e-01
7.211009860038757324e-01,5.832414627075195312e-01,5.102585554122924805e-01,5.086585879325866699e-01,5.249423384666442871e-01,5.467993617057800293e-01,5.922751426696777344e-01,5.836221575736999512e-01,6.075746417045593262e-01,6.291015148162841797e-01,6.372048854827880859e-01,6.592066287994384766e-01,6.633800268173217773e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.109246522005967991e-17,-3.109246522005967991e-17,-3.109246522005967991e-17,-3.109246522005967991e-17,-3.469446951953614189e-18,-3.469446951953614189e-18,-3.469446951953614189e-18,-3.469446951953614189e-18,-3.469446951953614189e-18,-3.109246522005967991e-17,-3.109246522005967991e-17,-3.109246522005967991e-17,-3.109246522005967991e-17
-1.127474755048751831e-02,-1.127474755048751831e-02,-1.127474755048751831e-02,-1.127474755048751831e-02,-1.127474755048751831e-02,1.126158144325017929e-02,2.441144920885562897e-02,2.644420228898525238e-02,2.610038407146930695e-02,2.610038407146930695e-02,2.610038407146930695e-02,2.610038407146930695e-02,2.610038407146930695e-02
2.150126267224550247e-03,2.150126267224550247e-03,2.150126267224550247e-03,2.150126267224550247e-03,2.150126267224550247e-03,1.792779937386512756e-02,2.170204371213912964e-02,2.219891175627708435e-02,2.265119738876819611e-02,2.265119738876819611e-02,2.265119738876819611e-02,2.265119738876819611e-02,2.265119738876819611e-02
