0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.350336790084838867e-01,9.395785927772521973e-01,9.381999373435974121e-01,9.429039955139160156e-01,9.459125399589538574e-01,9.337827563285827637e-01,9.258991479873657227e-01,9.275664687156677246e-01,9.329403042793273926e-01,9.339409470558166504e-01,9.361693859100341797e-01,9.288127422332763672e-01,9.332325458526611328e-01,9.368504285812377930e-01,9.315817356109619141e-01,9.282079339027404785e-01,9.321715831756591797e-01,9.274437427520751953e-01,9.317041039466857910e-01,9.448502659797668457e-01,9.427326321601867676e-01,9.305058121681213379e-01,9.323522448539733887e-01,9.284312129020690918e-01,9.333861470222473145e-01,9.446418881416320801e-01,9.412184953689575195e-01,9.459748268127441406e-01,9.399316906929016113e-01,9.332095980644226074e-01,9.386135339736938477e-01,9.337775111198425293e-01,9.258838295936584473e-01,9.335355162620544434e-01,9.309624433517456055e-01,9.336214661598205566e-01,9.435710310935974121e-01,9.457437992095947266e-01,9.414355158805847168e-01,9.374662041664123535e-01,9.382614493370056152e-01,9.390504360198974609e-01,9.627831578254699707e-01,9.674471020698547363e-01,9.656816124916076660e-01,9.603648185729980469e-01,9.517927169799804688e-01,9.412817955017089844e-01,9.417938590049743652e-01
9.263143539428710938e-01,9.276002049446105957e-01,9.260792136192321777e-01,9.395086765289306641e-01,9.463513493537902832e-01,9.372550249099731445e-01,9.254071116447448730e-01,9.174261689186096191e-01,9.295026659965515137e-01,9.416791200637817383e-01,9.396022558212280273e-01,9.338891506195068359e-01,9.344053268432617188e-01,9.306610226631164551e-01,9.189251065254211426e-01,9.202068448066711426e-01,9.223613142967224121e-01,9.168658852577209473e-01,9.277580380439758301e-01,9.435155391693115234e-01,9.486013650894165039e-01,9.464021921157836914e-01,9.454847574234008789e-01,9.329237937927246094e-01,9.369118809700012207e-01,9.413529038429260254e-01,9.328435659408569336e-01,9.426071047782897949e-01,9.317008256912231445e-01,9.284433126449584961e-01,9.337567687034606934e-01,9.367368221282958984e-01,9.336449503898620605e-01,9.454821944236755371e-01,9.443333148956298828e-01,9.342721700668334961e-01,9.356768727302551270e-01,9.436054229736328125e-01,9.428988695144653320e-01,9.420112371444702148e-01,9.373688101768493652e-01,9.348448514938354492e-01,9.484322667121887207e-01,9.517937302589416504e-01,9.516832232475280762e-01,9.501510858535766602e-01,9.465038180351257324e-01,9.395171999931335449e-01,9.226524829864501953e-01
9.071956276893615723e-01,9.025542736053466797e-01,8.966388702392578125e-01,8.996896743774414062e-01,9.151599407196044922e-01,9.223248362541198730e-01,9.119195938110351562e-01,9.069616794586181641e-01,9.073885679244995117e-01,9.171250462532043457e-01,9.194384217262268066e-01,9.122989177703857422e-01,9.103205800056457520e-01,9.028295278549194336e-01,8.924409151077270508e-01,9.026707410812377930e-01,9.056204557418823242e-01,9.049314260482788086e-01,9.083220362663269043e-01,9.136134386062622070e-01,9.087456464767456055e-01,9.072818756103515625e-01,9.142898321151733398e-01,9.029802083969116211e-01,9.032385945320129395e-01,9.108434319496154785e-01,8.993095159530639648e-01,9.003838300704956055e-01,8.964903354644775391e-01,9.047275185585021973e-01,8.972370028495788574e-01,8.990163803100585938e-01,8.993694186210632324e-01,9.133722782135009766e-01,9.150798916816711426e-01,9.046635031700134277e-01,9.041715264320373535e-01,9.147134423255920410e-01,9.207252264022827148e-01,9.168825745582580566e-01,9.159394502639770508e-01,9.152620434761047363e-01,9.241837263107299805e-01,9.264835715293884277e-01,9.212042689323425293e-01,9.223192334175109863e-01,9.248112440109252930e-01,9.173575043678283691e-01,9.000403881072998047e-01
8.877972960472106934e-01,8.889151215553283691e-01,8.905465602874755859e-01,8.913671970367431641e-01,9.086036086082458496e-01,9.228790402412414551e-01,9.166414141654968262e-01,8.995676040649414062e-01,8.980376124382019043e-01,9.064302444458007812e-01,9.106721282005310059e-01,9.002639651298522949e-01,8.976691961288452148e-01,9.016451835632324219e-01,8.989126086235046387e-01,9.062484502792358398e-01,9.057525992393493652e-01,8.996930718421936035e-01,9.027467966079711914e-01,9.078811407089233398e-01,9.067395925521850586e-01,9.051893353462219238e-01,9.072728753089904785e-01,8.967549800872802734e-01,9.005492329597473145e-01,9.079040884971618652e-01,9.002109766006469727e-01,8.985731005668640137e-01,8.991029858589172363e-01,8.989433646202087402e-01,8.954713344573974609e-01,8.928324580192565918e-01,8.966150879859924316e-01,9.092876315116882324e-01,8.994008898735046387e-01,9.001173377037048340e-01,9.070255160331726074e-01,9.173694252967834473e-01,9.204471111297607422e-01,9.157209396362304688e-01,9.151958823204040527e-01,9.148610234260559082e-01,9.281709194183349609e-01,9.256361722946166992e-01,9.233792424201965332e-01,9.122178554534912109e-01,9.154995083808898926e-01,9.145465493202209473e-01,9.043220877647399902e-01
8.913055062294006348e-01,8.927235007286071777e-01,8.966482281684875488e-01,8.969792127609252930e-01,9.007062315940856934e-01,9.137146472930908203e-01,9.092734456062316895e-01,8.931604027748107910e-01,8.910579681396484375e-01,9.011266827583312988e-01,9.081890583038330078e-01,8.983842730522155762e-01,8.975509405136108398e-01,8.998892307281494141e-01,8.950729966163635254e-01,8.973405957221984863e-01,8.944566845893859863e-01,8.952770829200744629e-01,9.028645753860473633e-01,9.069122672080993652e-01,9.015308618545532227e-01,9.023514986038208008e-01,9.019246697425842285e-01,8.885107040405273438e-01,8.958749175071716309e-01,9.052811264991760254e-01,9.008321762084960938e-01,8.999285101890563965e-01,8.976660966873168945e-01,9.004834890365600586e-01,9.013234972953796387e-01,8.984873294830322266e-01,8.991985321044921875e-01,9.018039703369140625e-01,8.899282813072204590e-01,8.936012983322143555e-01,9.071117043495178223e-01,9.061466455459594727e-01,9.137316346168518066e-01,9.099472761154174805e-01,9.026790857315063477e-01,8.995255231857299805e-01,9.119335412979125977e-01,9.072772860527038574e-01,9.053488373756408691e-01,9.069688916206359863e-01,9.077383875846862793e-01,9.085074067115783691e-01,8.997113704681396484e-01
9.056403636932373047e-01,8.980581760406494141e-01,8.976026773452758789e-01,8.997328281402587891e-01,9.071393013000488281e-01,9.090149402618408203e-01,9.095429778099060059e-01,9.050719738006591797e-01,9.001486301422119141e-01,9.047198891639709473e-01,9.038267731666564941e-01,9.031615257263183594e-01,9.076352715492248535e-01,9.045003056526184082e-01,9.028860330581665039e-01,9.048794507980346680e-01,8.984748125076293945e-01,8.987535834312438965e-01,9.042574167251586914e-01,9.053817391395568848e-01,8.950996398925781250e-01,9.003485441207885742e-01,9.089920520782470703e-01,9.045638442039489746e-01,9.000979065895080566e-01,9.015308618545532227e-01,8.962649106979370117e-01,9.013310670852661133e-01,9.056599736213684082e-01,9.010838270187377930e-01,8.964841365814208984e-01,9.010732769966125488e-01,9.071604013442993164e-01,9.098601937294006348e-01,8.983377814292907715e-01,8.950652480125427246e-01,9.022671580314636230e-01,9.057331085205078125e-01,9.069560170173645020e-01,9.070962071418762207e-01,9.058629274368286133e-01,9.091198444366455078e-01,9.269776940345764160e-01,9.157783985137939453e-01,9.180920720100402832e-01,9.144719243049621582e-01,9.028206467628479004e-01,9.097912907600402832e-01,9.204395413398742676e-01
8.896852135658264160e-01,8.836297392845153809e-01,8.850556015968322754e-01,8.970825076103210449e-01,9.073920249938964844e-01,9.088379740715026855e-01,9.041020870208740234e-01,8.895553946495056152e-01,8.830326199531555176e-01,8.936396837234497070e-01,8.972290754318237305e-01,8.943213224411010742e-01,9.024525880813598633e-01,8.994020819664001465e-01,8.974953889846801758e-01,8.947339057922363281e-01,8.884095549583435059e-01,8.934889435768127441e-01,8.918774724006652832e-01,8.933893442153930664e-01,8.907432556152343750e-01,8.924430012702941895e-01,8.948816061019897461e-01,8.921024799346923828e-01,8.883254528045654297e-01,8.923481106758117676e-01,8.884919881820678711e-01,8.924212455749511719e-01,8.904535770416259766e-01,8.837363123893737793e-01,8.823833465576171875e-01,8.887648582458496094e-01,8.920256495475769043e-01,8.878393769264221191e-01,8.853619098663330078e-01,8.889437317848205566e-01,8.978887796401977539e-01,9.012110233306884766e-01,8.893788456916809082e-01,8.949546813964843750e-01,9.059609174728393555e-01,9.013582468032836914e-01,9.124538302421569824e-01,9.100832343101501465e-01,8.994050621986389160e-01,8.976683616638183594e-01,9.014461636543273926e-01,9.032726883888244629e-01,8.924722075462341309e-01
9.025565981864929199e-01,8.969062566757202148e-01,8.949388265609741211e-01,8.994194269180297852e-01,9.069861769676208496e-01,9.096532464027404785e-01,9.081592559814453125e-01,8.875280022621154785e-01,8.791252970695495605e-01,8.885225057601928711e-01,8.961039185523986816e-01,8.968871831893920898e-01,8.925975561141967773e-01,8.948493003845214844e-01,8.957462906837463379e-01,8.962104320526123047e-01,9.006167054176330566e-01,9.009448289871215820e-01,8.950219154357910156e-01,8.995990753173828125e-01,9.020060896873474121e-01,8.965525627136230469e-01,8.881366252899169922e-01,8.790642619132995605e-01,8.866580724716186523e-01,8.969427943229675293e-01,8.929005861282348633e-01,8.989557027816772461e-01,8.924689292907714844e-01,8.837652206420898438e-01,8.859573602676391602e-01,8.913891911506652832e-01,8.921372294425964355e-01,8.918233513832092285e-01,8.932118415832519531e-01,9.033006429672241211e-01,9.044408798217773438e-01,9.026911258697509766e-01,8.964154720306396484e-01,8.987244367599487305e-01,9.087771177291870117e-01,9.035413861274719238e-01,9.165682792663574219e-01,9.172344207763671875e-01,9.045999050140380859e-01,9.012522697448730469e-01,9.116132259368896484e-01,9.063870906829833984e-01,9.034099578857421875e-01
