0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.963231086730957031e-01
9.406585693359375000e-01,9.385741949081420898e-01,9.333722591400146484e-01,9.263316988945007324e-01,9.189789295196533203e-01,9.217965602874755859e-01,9.134380817413330078e-01,9.051470756530761719e-01,9.115922451019287109e-01,9.003384113311767578e-01,8.865238428115844727e-01,9.018192291259765625e-01,8.999651670455932617e-01,8.972921371459960938e-01,8.951784372329711914e-01,8.898381590843200684e-01,8.946776390075683594e-01,9.043060541152954102e-01,9.115431308746337891e-01,9.052012562751770020e-01,9.099282622337341309e-01,9.089246988296508789e-01,9.148154854774475098e-01,9.295432567596435547e-01,9.620503783226013184e-01,9.528903961181640625e-01,9.149914979934692383e-01,9.206189513206481934e-01,9.295077919960021973e-01,9.200077056884765625e-01,9.249134063720703125e-01,9.197117686271667480e-01,9.309743046760559082e-01,9.317513108253479004e-01,9.397318363189697266e-01,9.324228167533874512e-01,9.354268312454223633e-01,9.669917225837707520e-01,9.959084987640380859e-01
9.409267306327819824e-01,9.379550814628601074e-01,9.291943907737731934e-01,9.274798631668090820e-01,9.230937957763671875e-01,9.238578677177429199e-01,9.115216732025146484e-01,8.951325416564941406e-01,8.995546102523803711e-01,9.011728167533874512e-01,8.851082921028137207e-01,8.968317508697509766e-01,9.087361693382263184e-01,9.233474135398864746e-01,9.372837543487548828e-01,9.332360029220581055e-01,9.354930520057678223e-01,9.372612833976745605e-01,9.255871176719665527e-01,9.235153198242187500e-01,9.261385798454284668e-01,9.299743175506591797e-01,9.393317699432373047e-01,9.386063218116760254e-01,9.559491872787475586e-01,9.469587802886962891e-01,9.330072402954101562e-01,9.293792247772216797e-01,9.218675494194030762e-01,9.041789174079895020e-01,9.161865711212158203e-01,9.183353781700134277e-01,9.354037046432495117e-01,9.308815598487854004e-01,9.295254349708557129e-01,9.408534169197082520e-01,9.631631374359130859e-01,9.877055287361145020e-01,1.000000000000000000e+00
9.315912127494812012e-01,9.388455152511596680e-01,9.136738181114196777e-01,9.119979143142700195e-01,9.167341589927673340e-01,9.068005084991455078e-01,8.999347090721130371e-01,8.915172815322875977e-01,8.935920000076293945e-01,9.003311991691589355e-01,8.865291476249694824e-01,8.869820833206176758e-01,8.862075805664062500e-01,8.877418041229248047e-01,8.939822316169738770e-01,8.940858840942382812e-01,9.002594351768493652e-01,9.027968645095825195e-01,8.970244526863098145e-01,8.938156962394714355e-01,8.979542851448059082e-01,8.998565077781677246e-01,8.973788022994995117e-01,8.973873853683471680e-01,9.241062998771667480e-01,9.163958430290222168e-01,9.114704728126525879e-01,9.121986627578735352e-01,8.954057693481445312e-01,8.839927315711975098e-01,8.922892808914184570e-01,8.910497426986694336e-01,9.139753580093383789e-01,9.130039811134338379e-01,9.104620218276977539e-01,9.157029390335083008e-01,9.341250061988830566e-01,9.415662884712219238e-01,9.502609372138977051e-01
9.144212603569030762e-01,9.302983880043029785e-01,9.222645163536071777e-01,9.186056256294250488e-01,9.187474846839904785e-01,9.161847829818725586e-01,9.132061600685119629e-01,9.074349403381347656e-01,9.117520451545715332e-01,9.100882411003112793e-01,8.867599964141845703e-01,8.888468742370605469e-01,8.839898705482482910e-01,8.845308423042297363e-01,8.833991885185241699e-01,8.718813061714172363e-01,8.744474649429321289e-01,8.781548142433166504e-01,8.665223121643066406e-01,8.700912594795227051e-01,8.818178772926330566e-01,8.840000629425048828e-01,8.785753846168518066e-01,8.936849832534790039e-01,9.140987396240234375e-01,9.043583869934082031e-01,8.988388776779174805e-01,8.973631858825683594e-01,8.933122158050537109e-01,8.909428119659423828e-01,9.029628038406372070e-01,9.023077487945556641e-01,9.169641733169555664e-01,9.164772629737854004e-01,9.150270223617553711e-01,9.075258970260620117e-01,9.141447544097900391e-01,9.484384655952453613e-01,9.763379693031311035e-01
9.164898991584777832e-01,9.225531220436096191e-01,9.204191565513610840e-01,9.115075469017028809e-01,9.114220142364501953e-01,9.219669103622436523e-01,9.150256514549255371e-01,8.995341062545776367e-01,9.044592976570129395e-01,9.030839800834655762e-01,8.803741335868835449e-01,8.865784406661987305e-01,8.884561061859130859e-01,9.056637883186340332e-01,9.137611389160156250e-01,8.979682326316833496e-01,8.963220119476318359e-01,8.960655331611633301e-01,8.908445835113525391e-01,8.968777656555175781e-01,9.012069702148437500e-01,8.965244293212890625e-01,8.949584960937500000e-01,9.041676521301269531e-01,9.223535656929016113e-01,9.134317636489868164e-01,9.026666879653930664e-01,8.968297839164733887e-01,8.995725512504577637e-01,8.970086574554443359e-01,9.079405665397644043e-01,9.072824120521545410e-01,9.229915738105773926e-01,9.267403483390808105e-01,9.175502657890319824e-01,9.116233587265014648e-01,9.253227114677429199e-01,9.452759027481079102e-01,9.559469819068908691e-01
9.137477278709411621e-01,9.145943522453308105e-01,9.154864549636840820e-01,9.063753485679626465e-01,9.022086858749389648e-01,9.072669148445129395e-01,9.052541255950927734e-01,8.898720145225524902e-01,8.885557055473327637e-01,8.878891468048095703e-01,8.686604499816894531e-01,8.856697082519531250e-01,8.868352770805358887e-01,8.911016583442687988e-01,8.977413773536682129e-01,8.828443288803100586e-01,8.921577334403991699e-01,8.944185376167297363e-01,8.889656662940979004e-01,8.979946374893188477e-01,9.124358296394348145e-01,9.054859280586242676e-01,8.994193077087402344e-01,9.047194719314575195e-01,9.320703148841857910e-01,9.305010437965393066e-01,9.077841639518737793e-01,8.924852013587951660e-01,8.987337946891784668e-01,9.052508473396301270e-01,9.058482646942138672e-01,8.986709713935852051e-01,9.108785390853881836e-01,9.121079444885253906e-01,9.018522500991821289e-01,9.047522544860839844e-01,9.193984270095825195e-01,9.573237299919128418e-01,9.795638918876647949e-01
9.143497943878173828e-01,9.154969453811645508e-01,9.121307730674743652e-01,9.074748754501342773e-01,8.904884457588195801e-01,8.863082528114318848e-01,8.832451105117797852e-01,8.742586970329284668e-01,8.800025582313537598e-01,8.817504048347473145e-01,8.614408373832702637e-01,8.734963536262512207e-01,8.875017166137695312e-01,8.877485394477844238e-01,8.893932104110717773e-01,8.836499452590942383e-01,8.876514434814453125e-01,8.829249739646911621e-01,8.775144815444946289e-01,8.785806298255920410e-01,8.981091380119323730e-01,9.012469053268432617e-01,8.977688550949096680e-01,8.991398215293884277e-01,9.238392114639282227e-01,9.229658842086791992e-01,9.076504707336425781e-01,9.028283357620239258e-01,9.016371965408325195e-01,8.943073749542236328e-01,8.995176553726196289e-01,8.978506922721862793e-01,9.103437066078186035e-01,9.158440828323364258e-01,9.110001325607299805e-01,9.057332873344421387e-01,9.003931283950805664e-01,9.161205291748046875e-01,9.186720848083496094e-01
8.954631686210632324e-01,8.946988582611083984e-01,9.021725058555603027e-01,9.050533175468444824e-01,8.964266180992126465e-01,8.921875953674316406e-01,8.919838666915893555e-01,8.808068633079528809e-01,8.900888562202453613e-01,8.918561935424804688e-01,8.751154541969299316e-01,8.886387944221496582e-01,8.933918476104736328e-01,8.852099180221557617e-01,8.930616974830627441e-01,8.989042043685913086e-01,9.103631377220153809e-01,9.009269475936889648e-01,8.983112573623657227e-01,8.926946520805358887e-01,8.974847197532653809e-01,9.084389805793762207e-01,9.161622524261474609e-01,9.176575541496276855e-01,9.397761821746826172e-01,9.319713115692138672e-01,9.163907766342163086e-01,9.083771705627441406e-01,8.986928462982177734e-01,8.940764665603637695e-01,9.060480594635009766e-01,8.970829248428344727e-01,9.118898510932922363e-01,9.160162806510925293e-01,9.164855480194091797e-01,9.144364595413208008e-01,9.197418689727783203e-01,9.354613423347473145e-01,9.249757528305053711e-01
