0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.541898965835571289e-01,9.015889167785644531e-01,8.601958155632019043e-01,8.929086923599243164e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.987474083900451660e-01,9.904250502586364746e-01,9.729696512222290039e-01,9.678398370742797852e-01,9.794069528579711914e-01,8.170263767242431641e-01,7.681075334548950195e-01,8.186605572700500488e-01,8.339806795120239258e-01,7.919363379478454590e-01,7.668185234069824219e-01,7.454887032508850098e-01,7.488837838172912598e-01,7.700480222702026367e-01,7.581956386566162109e-01,7.626579403877258301e-01,7.875165939331054688e-01,8.366312980651855469e-01,9.438963532447814941e-01,9.825621843338012695e-01,9.309727549552917480e-01,9.169422388076782227e-01
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.960671067237854004e-01,9.959377050399780273e-01,7.832164168357849121e-01,6.963078975677490234e-01,7.444391846656799316e-01,7.484120130538940430e-01,7.065147757530212402e-01,7.048257589340209961e-01,6.980307102203369141e-01,7.036532759666442871e-01,7.433188557624816895e-01,7.386265993118286133e-01,7.501652240753173828e-01,7.703021764755249023e-01,7.909404039382934570e-01,8.319531083106994629e-01,9.122565984725952148e-01,9.145771265029907227e-01,8.996924161911010742e-01
9.690827727317810059e-01,9.506675601005554199e-01,9.632540941238403320e-01,9.805896282196044922e-01,9.418953657150268555e-01,7.207391858100891113e-01,6.233700513839721680e-01,6.435278654098510742e-01,6.494560837745666504e-01,6.096106171607971191e-01,6.022207736968994141e-01,6.093019247055053711e-01,6.136618256568908691e-01,6.749182343482971191e-01,7.100620269775390625e-01,7.196969985961914062e-01,7.501872777938842773e-01,7.883277535438537598e-01,8.570659160614013672e-01,9.310368299484252930e-01,9.013912677764892578e-01,8.770310282707214355e-01
9.772489666938781738e-01,9.551683664321899414e-01,9.489586353302001953e-01,9.327174425125122070e-01,9.166047573089599609e-01,7.381139993667602539e-01,6.290857791900634766e-01,6.422985196113586426e-01,6.440718173980712891e-01,5.942301750183105469e-01,5.829536318778991699e-01,5.929900407791137695e-01,6.256077885627746582e-01,6.828334331512451172e-01,6.849949955940246582e-01,6.984600424766540527e-01,7.272005081176757812e-01,7.588331699371337891e-01,8.209763765335083008e-01,8.915288448333740234e-01,8.932488560676574707e-01,8.802555799484252930e-01
9.726929664611816406e-01,9.646151661872863770e-01,9.819405674934387207e-01,9.862639307975769043e-01,9.614800214767456055e-01,7.742545604705810547e-01,7.134611606597900391e-01,7.402787804603576660e-01,7.457474470138549805e-01,7.291045188903808594e-01,7.380601763725280762e-01,7.467667460441589355e-01,7.611241340637207031e-01,7.934055924415588379e-01,7.694370746612548828e-01,7.664129137992858887e-01,7.822420597076416016e-01,8.011417984962463379e-01,8.493941426277160645e-01,8.940711617469787598e-01,8.852775692939758301e-01,8.753396272659301758e-01
9.548192620277404785e-01,9.477413296699523926e-01,9.642807245254516602e-01,9.064074754714965820e-01,8.305718898773193359e-01,6.825633645057678223e-01,6.871924400329589844e-01,7.340413928031921387e-01,7.125625014305114746e-01,6.855070590972900391e-01,7.034786343574523926e-01,7.162697315216064453e-01,7.112104296684265137e-01,7.344608306884765625e-01,7.323768138885498047e-01,7.344387769699096680e-01,7.576947808265686035e-01,7.776326537132263184e-01,8.201066255569458008e-01,8.771921396255493164e-01,8.877043724060058594e-01,8.760518431663513184e-01
9.595724344253540039e-01,9.346860647201538086e-01,9.268485903739929199e-01,8.980219364166259766e-01,8.299332857131958008e-01,6.558088064193725586e-01,6.067528724670410156e-01,6.579403281211853027e-01,6.805505752563476562e-01,6.575323343276977539e-01,6.536712646484375000e-01,6.690595746040344238e-01,6.815232634544372559e-01,7.031374573707580566e-01,6.799808144569396973e-01,6.769410371780395508e-01,6.994609236717224121e-01,7.303182482719421387e-01,7.909862399101257324e-01,8.691538572311401367e-01,8.765018582344055176e-01,8.676233291625976562e-01
9.719500541687011719e-01,9.703539609909057617e-01,9.794745445251464844e-01,1.000000000000000000e+00,9.613301753997802734e-01,7.348252534866333008e-01,6.862740516662597656e-01,7.281007170677185059e-01,7.339469790458679199e-01,7.022286057472229004e-01,6.979005336761474609e-01,6.928040981292724609e-01,6.958090662956237793e-01,7.099932432174682617e-01,6.822965741157531738e-01,6.915169954299926758e-01,7.234121561050415039e-01,7.494328618049621582e-01,8.064680695533752441e-01,8.752527236938476562e-01,8.767380714416503906e-01,8.677619099617004395e-01
