0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.863098427653312683e-02,1.511821001768112183e-01,9.864608198404312134e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.606111645698547363e-01,8.607016205787658691e-01,8.460322022438049316e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
8.454105257987976074e-01,8.381432890892028809e-01,8.613080382347106934e-01,8.641846776008605957e-01,8.478949666023254395e-01,8.468244075775146484e-01,8.775779008865356445e-01,8.220381140708923340e-01,5.771131515502929688e-01,2.476673424243927002e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.158576697111129761e-02,2.332301139831542969e-01,4.904654026031494141e-01,6.770398616790771484e-01,7.422828674316406250e-01,7.867365479469299316e-01,8.035112619400024414e-01,8.266003727912902832e-01,8.280772566795349121e-01,8.348212838172912598e-01,8.296947479248046875e-01,8.247585892677307129e-01,8.297191262245178223e-01,8.459217548370361328e-01
9.337261319160461426e-01,9.272536635398864746e-01,9.327243566513061523e-01,9.297624826431274414e-01,8.970136046409606934e-01,8.801709413528442383e-01,8.998748064041137695e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.329360723495483398e-01,7.084788680076599121e-01,5.546115636825561523e-01,5.220027565956115723e-01,6.748102307319641113e-01,8.450543880462646484e-01,9.241055250167846680e-01,9.002628922462463379e-01,8.995227813720703125e-01,9.396690130233764648e-01,9.618812799453735352e-01,9.481834769248962402e-01,9.096685051918029785e-01,8.875320553779602051e-01,8.800674080848693848e-01,8.936040997505187988e-01,9.312308430671691895e-01
9.755361080169677734e-01,9.614870548248291016e-01,9.597178697586059570e-01,9.623191952705383301e-01,9.103940129280090332e-01,8.762017488479614258e-01,8.882729411125183105e-01,7.395780086517333984e-01,4.540741443634033203e-01,2.115569114685058594e-01,1.356699019670486450e-01,1.634385436773300171e-01,7.455229759216308594e-02,5.741204693913459778e-02,1.861955225467681885e-01,3.830554485321044922e-01,5.557642579078674316e-01,6.729028224945068359e-01,7.853221893310546875e-01,8.316156864166259766e-01,8.591251969337463379e-01,9.005619287490844727e-01,9.198955297470092773e-01,9.151821136474609375e-01,9.162163138389587402e-01,9.266706109046936035e-01,9.540904164314270020e-01
9.166973233222961426e-01,9.075871109962463379e-01,9.069285392761230469e-01,8.968410491943359375e-01,8.281665444374084473e-01,7.945560812950134277e-01,8.231623172760009766e-01,7.434556484222412109e-01,4.789669215679168701e-01,2.715253531932830811e-01,2.373636066913604736e-01,2.673821151256561279e-01,1.762239784002304077e-01,9.655324369668960571e-02,9.527394175529479980e-02,2.613837420940399170e-01,4.906696081161499023e-01,6.417046189308166504e-01,7.480841279029846191e-01,7.991481423377990723e-01,8.201773762702941895e-01,8.531915545463562012e-01,8.771454095840454102e-01,8.727889060974121094e-01,8.761549592018127441e-01,8.859932422637939453e-01,9.141998291015625000e-01
9.099809527397155762e-01,8.840294480323791504e-01,8.900645971298217773e-01,8.795055747032165527e-01,8.008535504341125488e-01,7.657991051673889160e-01,7.664520740509033203e-01,6.833925843238830566e-01,4.685703516006469727e-01,3.338125944137573242e-01,3.674656450748443604e-01,3.835779130458831787e-01,3.047614693641662598e-01,2.063171714544296265e-01,2.359608411788940430e-01,4.225921332836151123e-01,5.901845097541809082e-01,6.664378046989440918e-01,7.536501884460449219e-01,8.365808129310607910e-01,8.493375778198242188e-01,8.482406735420227051e-01,8.494424223899841309e-01,8.401719927787780762e-01,8.500058650970458984e-01,8.567881584167480469e-01,8.763304948806762695e-01
9.034119844436645508e-01,8.948035836219787598e-01,9.039272069931030273e-01,8.965010046958923340e-01,8.049749732017517090e-01,7.574414014816284180e-01,7.778925895690917969e-01,7.239295244216918945e-01,5.728397369384765625e-01,5.676670074462890625e-01,6.685979366302490234e-01,5.771254897117614746e-01,4.777777194976806641e-01,4.119594991207122803e-01,4.402585029602050781e-01,5.427498817443847656e-01,6.391474604606628418e-01,7.020282149314880371e-01,7.927128076553344727e-01,8.577937483787536621e-01,8.781726956367492676e-01,8.980718255043029785e-01,8.958365917205810547e-01,8.892785906791687012e-01,8.927998542785644531e-01,8.839191794395446777e-01,9.001361727714538574e-01
8.981422781944274902e-01,8.965362906455993652e-01,9.069370627403259277e-01,8.873287439346313477e-01,7.939946651458740234e-01,7.603611946105957031e-01,7.892056107521057129e-01,7.377907037734985352e-01,5.643973350524902344e-01,5.421737432479858398e-01,6.986621618270874023e-01,6.185120344161987305e-01,5.249000787734985352e-01,4.453737139701843262e-01,4.262772500514984131e-01,5.029533505439758301e-01,6.261555552482604980e-01,7.050197720527648926e-01,7.898441553115844727e-01,8.334821462631225586e-01,8.473702073097229004e-01,8.747494816780090332e-01,8.883972764015197754e-01,8.869682550430297852e-01,8.893294334411621094e-01,8.785345554351806641e-01,9.001780748367309570e-01
8.899046182632446289e-01,8.743667006492614746e-01,8.879874944686889648e-01,8.614967465400695801e-01,7.672644257545471191e-01,7.397165298461914062e-01,7.606593370437622070e-01,6.698022484779357910e-01,4.306520819664001465e-01,2.532559335231781006e-01,2.937825322151184082e-01,3.867786526679992676e-01,3.504208326339721680e-01,2.847185432910919189e-01,2.678656280040740967e-01,3.682427108287811279e-01,5.133246183395385742e-01,6.529641747474670410e-01,7.682844400405883789e-01,8.177523016929626465e-01,8.444245457649230957e-01,8.498816490173339844e-01,8.574431538581848145e-01,8.517127633094787598e-01,8.441997766494750977e-01,8.491317629814147949e-01,8.699181675910949707e-01
