0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.800122976303100586e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.677271246910095215e-01,8.221904635429382324e-01,8.056265711784362793e-01,8.753561973571777344e-01,9.822203516960144043e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.647667407989501953e-01,9.437525868415832520e-01,9.696182012557983398e-01,9.827508330345153809e-01,9.851859807968139648e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.397898316383361816e-01,9.404539465904235840e-01,9.428561925888061523e-01,9.390331506729125977e-01,9.332578778266906738e-01,9.343740344047546387e-01,9.295551776885986328e-01,9.373147487640380859e-01,9.929605722427368164e-01,1.000000000000000000e+00,9.593454599380493164e-01,9.367675185203552246e-01,9.321427941322326660e-01,9.283257126808166504e-01,9.334132075309753418e-01,9.412033557891845703e-01,9.458383321762084961e-01,9.416496753692626953e-01,9.508157372474670410e-01,9.791672825813293457e-01,9.795292019844055176e-01,9.702044129371643066e-01,9.653465747833251953e-01,9.548655152320861816e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.419181346893310547e-01,9.400532245635986328e-01,9.421225786209106445e-01,9.603290557861328125e-01,9.927223920822143555e-01,9.820870161056518555e-01,9.557038545608520508e-01,9.573088884353637695e-01,9.520283937454223633e-01,9.858494400978088379e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.899625182151794434e-01,9.615106582641601562e-01,9.397893548011779785e-01
9.185709953308105469e-01,9.226322770118713379e-01,9.276929497718811035e-01,9.289512634277343750e-01,9.185001850128173828e-01,9.176346063613891602e-01,9.214785695075988770e-01,9.292631745338439941e-01,9.591187834739685059e-01,9.470552206039428711e-01,9.342456459999084473e-01,9.244158864021301270e-01,9.232410788536071777e-01,9.190105199813842773e-01,9.231434464454650879e-01,9.227448701858520508e-01,9.212201833724975586e-01,9.158211350440979004e-01,9.139810204505920410e-01,9.308952689170837402e-01,9.351398944854736328e-01,9.206885099411010742e-01,9.181114435195922852e-01,9.273706674575805664e-01,9.559457302093505859e-01,9.537560939788818359e-01,9.527068734169006348e-01,9.581859111785888672e-01,9.656856656074523926e-01,9.360154271125793457e-01,9.257314801216125488e-01,9.280719161033630371e-01,9.428960084915161133e-01,9.593889713287353516e-01,9.504401087760925293e-01,9.405511021614074707e-01,9.386974573135375977e-01,9.308959245681762695e-01,9.138697981834411621e-01,9.121868610382080078e-01,9.262216091156005859e-01,9.419997930526733398e-01,9.401144981384277344e-01,9.359170198440551758e-01,9.560661315917968750e-01,9.407966136932373047e-01,9.114302992820739746e-01
9.157854318618774414e-01,9.137572050094604492e-01,9.083380103111267090e-01,9.074642062187194824e-01,9.080827832221984863e-01,9.012269377708435059e-01,9.023802876472473145e-01,9.042878746986389160e-01,9.359083175659179688e-01,9.212120175361633301e-01,9.089497327804565430e-01,9.010607004165649414e-01,8.953737020492553711e-01,8.832659125328063965e-01,8.901011943817138672e-01,8.978925943374633789e-01,9.017596840858459473e-01,8.977721333503723145e-01,8.999533653259277344e-01,9.110160470008850098e-01,9.089915156364440918e-01,9.066308736801147461e-01,9.176652431488037109e-01,9.246984124183654785e-01,9.336246848106384277e-01,8.558071851730346680e-01,8.419798016548156738e-01,8.956606984138488770e-01,9.427152276039123535e-01,9.148691296577453613e-01,9.062288999557495117e-01,9.023195505142211914e-01,9.179102778434753418e-01,9.424600601196289062e-01,9.265236854553222656e-01,9.076986908912658691e-01,9.167815446853637695e-01,9.069684743881225586e-01,8.936386108398437500e-01,9.106307029724121094e-01,9.434165954589843750e-01,9.467044472694396973e-01,9.365226030349731445e-01,9.401142597198486328e-01,9.476342201232910156e-01,9.204765558242797852e-01,8.976956009864807129e-01
9.160019159317016602e-01,9.144506454467773438e-01,9.082285761833190918e-01,8.979612588882446289e-01,8.963305950164794922e-01,8.951923847198486328e-01,8.977735042572021484e-01,8.985404968261718750e-01,9.527813792228698730e-01,9.522888064384460449e-01,9.101969003677368164e-01,8.950211405754089355e-01,8.990274667739868164e-01,8.833115696907043457e-01,8.801020383834838867e-01,8.914276361465454102e-01,9.026438593864440918e-01,8.997442722320556641e-01,9.053087234497070312e-01,9.281393885612487793e-01,9.173613190650939941e-01,9.091864824295043945e-01,9.178072214126586914e-01,9.225673079490661621e-01,9.544149637222290039e-01,8.802360892295837402e-01,8.662626743316650391e-01,9.175239801406860352e-01,9.589381217956542969e-01,9.055443406105041504e-01,9.039695262908935547e-01,9.007853865623474121e-01,9.187659025192260742e-01,9.488512277603149414e-01,9.346868991851806641e-01,9.154747128486633301e-01,9.163342118263244629e-01,9.023919701576232910e-01,9.011904001235961914e-01,9.132587909698486328e-01,9.482960700988769531e-01,9.515892863273620605e-01,9.348089098930358887e-01,9.407970905303955078e-01,9.285062551498413086e-01,9.036398530006408691e-01,8.826911449432373047e-01
8.994064331054687500e-01,8.981581926345825195e-01,8.915801048278808594e-01,8.867408037185668945e-01,8.880811929702758789e-01,8.963657617568969727e-01,8.937138915061950684e-01,9.003877043724060059e-01,9.212275743484497070e-01,9.091694951057434082e-01,8.933972120285034180e-01,8.917745351791381836e-01,8.924074769020080566e-01,8.868958353996276855e-01,8.825848102569580078e-01,8.796777129173278809e-01,8.798108696937561035e-01,8.790941834449768066e-01,8.853945136070251465e-01,8.999825119972229004e-01,8.889518976211547852e-01,8.835870027542114258e-01,8.998045325279235840e-01,9.014165401458740234e-01,9.022162556648254395e-01,8.311924338340759277e-01,8.137430548667907715e-01,8.579794168472290039e-01,9.122877717018127441e-01,9.009188413619995117e-01,8.968557715415954590e-01,9.020149707794189453e-01,9.148463010787963867e-01,9.234623312950134277e-01,9.138470888137817383e-01,9.031503796577453613e-01,9.012970924377441406e-01,8.869820833206176758e-01,8.805124163627624512e-01,8.943009376525878906e-01,9.203796982765197754e-01,9.270391464233398438e-01,9.266775250434875488e-01,9.279485344886779785e-01,9.186846017837524414e-01,9.001721143722534180e-01,8.789687752723693848e-01
9.000356793403625488e-01,9.020995497703552246e-01,8.912224769592285156e-01,8.901655077934265137e-01,9.007508754730224609e-01,9.005286693572998047e-01,8.908641338348388672e-01,8.961953520774841309e-01,9.374487996101379395e-01,9.279451370239257812e-01,9.073970913887023926e-01,9.042965769767761230e-01,9.033910632133483887e-01,8.971956372261047363e-01,8.926791548728942871e-01,8.965491056442260742e-01,8.921931385993957520e-01,8.889957070350646973e-01,9.040147066116333008e-01,9.285891056060791016e-01,9.117408394813537598e-01,8.990854620933532715e-01,9.110797643661499023e-01,9.086741209030151367e-01,9.300624728202819824e-01,9.109492301940917969e-01,9.053206443786621094e-01,9.275152683258056641e-01,9.516774415969848633e-01,9.041517972946166992e-01,8.937113285064697266e-01,8.957251310348510742e-01,9.148373007774353027e-01,9.275563955307006836e-01,9.143097400665283203e-01,9.060787558555603027e-01,9.075419306755065918e-01,8.892395496368408203e-01,8.902002573013305664e-01,8.949413299560546875e-01,9.130796790122985840e-01,9.343528151512145996e-01,9.382423162460327148e-01,9.365758895874023438e-01,9.343592524528503418e-01,9.153118729591369629e-01,8.911630511283874512e-01
8.889177441596984863e-01,8.929486870765686035e-01,8.920684456825256348e-01,8.900628089904785156e-01,8.949457406997680664e-01,8.912006020545959473e-01,8.883517980575561523e-01,8.901492953300476074e-01,9.096875190734863281e-01,8.989250659942626953e-01,8.943680524826049805e-01,8.979609608650207520e-01,8.999865651130676270e-01,8.945690393447875977e-01,8.854237794876098633e-01,8.864761590957641602e-01,8.930706381797790527e-01,8.851859569549560547e-01,8.880044817924499512e-01,9.017276763916015625e-01,8.908805251121520996e-01,8.906841874122619629e-01,9.045928120613098145e-01,8.910814523696899414e-01,9.064341187477111816e-01,8.405783772468566895e-01,8.251006007194519043e-01,8.695266246795654297e-01,9.271603226661682129e-01,8.909881711006164551e-01,8.791633248329162598e-01,8.810197710990905762e-01,9.007138609886169434e-01,9.217087030410766602e-01,9.084951877593994141e-01,8.919041752815246582e-01,9.032574295997619629e-01,8.893884420394897461e-01,8.753351569175720215e-01,8.853279948234558105e-01,9.218325614929199219e-01,9.315360784530639648e-01,9.197210669517517090e-01,9.369437694549560547e-01,9.337899684906005859e-01,9.074946641921997070e-01,8.857993483543395996e-01
8.995720148086547852e-01,8.976801037788391113e-01,9.046121239662170410e-01,9.070609211921691895e-01,9.006959795951843262e-01,8.970934748649597168e-01,8.927361369132995605e-01,8.891140222549438477e-01,9.264185428619384766e-01,9.217085242271423340e-01,9.066854715347290039e-01,9.015458226203918457e-01,9.012754559516906738e-01,8.872430920600891113e-01,8.812285065650939941e-01,8.869739174842834473e-01,9.009259939193725586e-01,8.909374475479125977e-01,8.957327008247375488e-01,9.121031761169433594e-01,8.900880217552185059e-01,8.815966248512268066e-01,8.982936143875122070e-01,8.930713534355163574e-01,9.071611762046813965e-01,8.636792302131652832e-01,8.555764555931091309e-01,8.899409174919128418e-01,9.189966917037963867e-01,8.978214859962463379e-01,8.911462426185607910e-01,8.899347782135009766e-01,8.991464376449584961e-01,9.222220778465270996e-01,9.136635065078735352e-01,8.985570669174194336e-01,9.103497266769409180e-01,8.966726660728454590e-01,8.657271862030029297e-01,8.735607862472534180e-01,9.171328544616699219e-01,9.251410961151123047e-01,9.261164665222167969e-01,9.356822967529296875e-01,9.339442849159240723e-01,9.103497266769409180e-01,8.972815871238708496e-01
