0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,8.415868282318115234e-01,6.388503313064575195e-01,5.205559134483337402e-01,4.770397245883941650e-01,4.590775668621063232e-01,4.334766566753387451e-01,4.667642414569854736e-01,5.840148329734802246e-01,9.074839949607849121e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.352447390556335449e-01,9.727044105529785156e-01,9.828121662139892578e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.271321654319763184e-01,7.698300480842590332e-01,7.579657435417175293e-01,7.681086063385009766e-01,7.751359939575195312e-01,8.239634037017822266e-01,8.729298710823059082e-01,8.558391928672790527e-01,7.677849531173706055e-01,7.299185395240783691e-01,7.571855783462524414e-01,7.928376197814941406e-01,8.306006789207458496e-01,8.707197904586791992e-01,9.000802040100097656e-01,9.123582839965820312e-01,8.954169750213623047e-01,9.046524763107299805e-01,9.327946901321411133e-01,9.297689795494079590e-01,9.244222044944763184e-01,9.487156271934509277e-01
9.363477230072021484e-01,9.952868223190307617e-01,1.000000000000000000e+00,9.537652134895324707e-01,8.872355222702026367e-01,8.590291142463684082e-01,8.529256582260131836e-01,8.426128625869750977e-01,8.567100763320922852e-01,8.744720816612243652e-01,8.603889346122741699e-01,7.456671595573425293e-01,7.495258450508117676e-01,7.639592289924621582e-01,7.608321905136108398e-01,7.697072625160217285e-01,7.761644721031188965e-01,7.861540913581848145e-01,8.031563758850097656e-01,7.534644007682800293e-01,7.553947567939758301e-01,8.152598738670349121e-01,8.536321520805358887e-01,8.758242130279541016e-01,9.042233824729919434e-01,9.361363649368286133e-01,9.431319832801818848e-01,9.325790405273437500e-01,9.473606944084167480e-01,9.570974111557006836e-01,9.479721188545227051e-01,9.395806193351745605e-01,9.644242525100708008e-01
8.669692277908325195e-01,8.549625873565673828e-01,7.989363074302673340e-01,7.695406079292297363e-01,7.281063199043273926e-01,6.978172659873962402e-01,7.026143074035644531e-01,7.162604928016662598e-01,7.472305893898010254e-01,7.437478303909301758e-01,6.870277523994445801e-01,6.091020107269287109e-01,6.396340131759643555e-01,6.416598558425903320e-01,6.483056545257568359e-01,6.576156616210937500e-01,6.446492671966552734e-01,6.317588090896606445e-01,6.495985984802246094e-01,6.322219371795654297e-01,6.253624558448791504e-01,6.783954501152038574e-01,7.443594932556152344e-01,7.885631918907165527e-01,8.158096075057983398e-01,8.444765210151672363e-01,8.552219271659851074e-01,8.568595051765441895e-01,8.601248860359191895e-01,8.608242273330688477e-01,8.553386330604553223e-01,8.522744774818420410e-01,8.843331336975097656e-01
9.126419425010681152e-01,9.622961878776550293e-01,9.437468051910400391e-01,9.050871729850769043e-01,8.410238027572631836e-01,8.080483078956604004e-01,8.280327320098876953e-01,8.141730427742004395e-01,8.227012753486633301e-01,8.057998418807983398e-01,8.028750419616699219e-01,6.597750782966613770e-01,6.604315638542175293e-01,6.486143469810485840e-01,6.547947525978088379e-01,6.529533863067626953e-01,6.696047782897949219e-01,6.972727179527282715e-01,7.231867313385009766e-01,7.002135515213012695e-01,6.850115656852722168e-01,7.179933786392211914e-01,7.606996297836303711e-01,7.920690178871154785e-01,8.103583455085754395e-01,8.325906395912170410e-01,8.530160784721374512e-01,8.486798405647277832e-01,8.417904376983642578e-01,8.436491489410400391e-01,8.510012030601501465e-01,8.511488437652587891e-01,8.770752549171447754e-01
9.009243249893188477e-01,9.037600159645080566e-01,8.168686032295227051e-01,7.163225412368774414e-01,6.409392356872558594e-01,6.254016757011413574e-01,6.544511318206787109e-01,6.831304430961608887e-01,7.199037075042724609e-01,6.072231531143188477e-01,6.212044358253479004e-01,6.109700798988342285e-01,6.389606595039367676e-01,6.324073672294616699e-01,6.416171789169311523e-01,6.581909656524658203e-01,7.044156193733215332e-01,7.378772497177124023e-01,7.448466420173645020e-01,7.101745009422302246e-01,6.574412584304809570e-01,6.681753993034362793e-01,6.937339901924133301e-01,7.169351577758789062e-01,7.528593540191650391e-01,7.761080265045166016e-01,8.022370934486389160e-01,8.086701035499572754e-01,8.254439234733581543e-01,8.300333023071289062e-01,8.286533951759338379e-01,8.351402878761291504e-01,8.713194131851196289e-01
8.597872853279113770e-01,8.647524714469909668e-01,8.160374760627746582e-01,7.630450129508972168e-01,6.790109872817993164e-01,6.503119468688964844e-01,6.728214621543884277e-01,6.836243867874145508e-01,6.688957810401916504e-01,5.138027071952819824e-01,5.048904418945312500e-01,5.400473475456237793e-01,6.056928634643554688e-01,6.155629754066467285e-01,6.130055785179138184e-01,6.246694922447204590e-01,6.562148928642272949e-01,6.502444148063659668e-01,6.398946046829223633e-01,6.175512075424194336e-01,5.972830057144165039e-01,5.937641263008117676e-01,6.217758655548095703e-01,6.511548161506652832e-01,7.082019448280334473e-01,7.456052303314208984e-01,7.785068154335021973e-01,7.885621786117553711e-01,8.126141428947448730e-01,8.324584364891052246e-01,8.339200615882873535e-01,8.328317403793334961e-01,8.542006015777587891e-01
8.960059285163879395e-01,9.389905333518981934e-01,9.354530572891235352e-01,9.170210957527160645e-01,8.490156531333923340e-01,7.995989322662353516e-01,7.838931083679199219e-01,8.008304834365844727e-01,8.423364162445068359e-01,7.780255079269409180e-01,7.485902309417724609e-01,6.507136821746826172e-01,6.635797023773193359e-01,6.652473211288452148e-01,6.674113273620605469e-01,6.803639531135559082e-01,6.912398934364318848e-01,6.853719353675842285e-01,6.952368021011352539e-01,6.640002131462097168e-01,6.324260830879211426e-01,6.484820246696472168e-01,6.775459647178649902e-01,7.143384218215942383e-01,7.547900080680847168e-01,7.776702046394348145e-01,8.026469349861145020e-01,8.052080869674682617e-01,8.210893273353576660e-01,8.478633165359497070e-01,8.514125347137451172e-01,8.505269289016723633e-01,8.643749356269836426e-01
9.081763625144958496e-01,9.084146618843078613e-01,8.955514430999755859e-01,8.877636194229125977e-01,8.268318176269531250e-01,7.922216057777404785e-01,7.834969758987426758e-01,7.786877155303955078e-01,7.948703169822692871e-01,7.175196409225463867e-01,6.824205517768859863e-01,6.058920621871948242e-01,6.334992647171020508e-01,6.547374129295349121e-01,6.554256677627563477e-01,6.669589281082153320e-01,6.886886358261108398e-01,6.941845417022705078e-01,7.006686925888061523e-01,6.584441065788269043e-01,6.311455368995666504e-01,6.491930484771728516e-01,6.901203393936157227e-01,7.239135503768920898e-01,7.492684721946716309e-01,7.608678340911865234e-01,7.908780574798583984e-01,7.992852926254272461e-01,8.196681737899780273e-01,8.423309326171875000e-01,8.535809516906738281e-01,8.514940142631530762e-01,8.656825423240661621e-01
