0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.810081124305725098e-01,9.291797876358032227e-01,9.224150776863098145e-01,9.415845274925231934e-01,9.115425348281860352e-01,8.986282944679260254e-01,9.025025367736816406e-01,9.167916774749755859e-01,9.228251576423645020e-01,9.901720881462097168e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.301359653472900391e-01,9.246603250503540039e-01,8.811794519424438477e-01,8.249034285545349121e-01,4.716775715351104736e-01,1.518409401178359985e-01,7.070336490869522095e-02,2.203449457883834839e-01,3.665089309215545654e-01,5.066137909889221191e-01,5.470791459083557129e-01,6.170576810836791992e-01,6.275296211242675781e-01,6.726328134536743164e-01,7.149158716201782227e-01,7.544507980346679688e-01,7.713545560836791992e-01,8.174856901168823242e-01,8.617032766342163086e-01,9.285382032394409180e-01,9.348655343055725098e-01,9.140115976333618164e-01,8.962240219116210938e-01,8.654378056526184082e-01,8.840057849884033203e-01,9.149844050407409668e-01
9.083045125007629395e-01,9.072840809822082520e-01,8.622145056724548340e-01,7.950720191001892090e-01,5.694208741188049316e-01,4.094673693180084229e-01,4.748527705669403076e-01,7.518079876899719238e-01,8.960816860198974609e-01,9.904891252517700195e-01,9.872018694877624512e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.464604854583740234e-01,9.039587974548339844e-01,8.957045078277587891e-01,8.889758586883544922e-01,8.822811245918273926e-01,8.995569348335266113e-01
8.765401840209960938e-01,8.840323686599731445e-01,8.576973080635070801e-01,8.154631853103637695e-01,6.732622385025024414e-01,5.582066178321838379e-01,5.905146002769470215e-01,8.338062167167663574e-01,9.527682065963745117e-01,9.964670538902282715e-01,1.000000000000000000e+00,9.732972979545593262e-01,9.696201086044311523e-01,9.929699897766113281e-01,9.940636157989501953e-01,9.703384041786193848e-01,9.670404791831970215e-01,9.546548724174499512e-01,9.584333300590515137e-01,9.765319824218750000e-01,9.376210570335388184e-01,8.987617492675781250e-01,8.938239812850952148e-01,8.923116326332092285e-01,8.866619467735290527e-01,8.872223496437072754e-01
8.436293601989746094e-01,8.581001758575439453e-01,8.270652294158935547e-01,7.682749032974243164e-01,5.057439208030700684e-01,2.131176590919494629e-01,1.379218250513076782e-01,2.694658637046813965e-01,3.530146181583404541e-01,4.274515509605407715e-01,4.159118831157684326e-01,4.468899369239807129e-01,4.411966800689697266e-01,4.601983726024627686e-01,5.095714926719665527e-01,5.373115539550781250e-01,5.553003549575805664e-01,6.029959321022033691e-01,6.575675010681152344e-01,7.203583121299743652e-01,7.354572415351867676e-01,7.535574436187744141e-01,7.853165864944458008e-01,8.193849921226501465e-01,8.711011409759521484e-01,8.938060402870178223e-01
8.339537978172302246e-01,8.547908663749694824e-01,8.380770683288574219e-01,7.987906932830810547e-01,5.524010062217712402e-01,3.296537995338439941e-01,3.154720664024353027e-01,5.181948542594909668e-01,6.277037858963012695e-01,7.086077332496643066e-01,7.444224953651428223e-01,7.847251892089843750e-01,7.937929630279541016e-01,8.193831443786621094e-01,8.371697068214416504e-01,8.456166982650756836e-01,8.444365859031677246e-01,8.810830712318420410e-01,9.083492755889892578e-01,9.337445497512817383e-01,8.885006308555603027e-01,8.543330430984497070e-01,8.458217978477478027e-01,8.367041349411010742e-01,8.663432002067565918e-01,9.009498357772827148e-01
8.286757469177246094e-01,8.418365120887756348e-01,8.350052237510681152e-01,8.014982938766479492e-01,4.807150661945343018e-01,2.849092781543731689e-01,3.183258473873138428e-01,5.595735907554626465e-01,6.751719713211059570e-01,7.454339861869812012e-01,7.465918660163879395e-01,7.503299713134765625e-01,7.345871925354003906e-01,7.533343434333801270e-01,7.626017332077026367e-01,7.684001326560974121e-01,7.740743756294250488e-01,8.037202954292297363e-01,8.226948380470275879e-01,8.588196635246276855e-01,8.460870385169982910e-01,8.472934961318969727e-01,8.667092323303222656e-01,8.681719899177551270e-01,8.750660419464111328e-01,8.834823369979858398e-01
8.246034979820251465e-01,8.131136298179626465e-01,7.728776931762695312e-01,7.289232611656188965e-01,4.747221171855926514e-01,2.596935629844665527e-01,2.439238131046295166e-01,4.722557961940765381e-01,5.824013352394104004e-01,6.675481200218200684e-01,6.927613019943237305e-01,7.221053242683410645e-01,7.355342507362365723e-01,7.666919827461242676e-01,7.589640617370605469e-01,7.504886984825134277e-01,7.634670734405517578e-01,8.050931096076965332e-01,8.268498778343200684e-01,8.636557459831237793e-01,8.473490476608276367e-01,8.350116610527038574e-01,8.663365840911865234e-01,8.711217641830444336e-01,8.655422329902648926e-01,8.680955171585083008e-01
8.126600980758666992e-01,8.068994879722595215e-01,7.423250675201416016e-01,6.814897060394287109e-01,5.710687637329101562e-01,4.403043389320373535e-01,4.744935035705566406e-01,6.687427759170532227e-01,7.639815211296081543e-01,8.039473891258239746e-01,8.038681149482727051e-01,8.038540482521057129e-01,7.847648262977600098e-01,8.035910725593566895e-01,7.946445941925048828e-01,7.835594415664672852e-01,7.989876270294189453e-01,8.147655725479125977e-01,8.209556341171264648e-01,8.487501740455627441e-01,8.332443237304687500e-01,8.113529682159423828e-01,8.253327012062072754e-01,8.462768793106079102e-01,8.609869480133056641e-01,8.714078664779663086e-01
