0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.507085308432579041e-02,7.879698276519775391e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,6.103210449218750000e-01,2.848064601421356201e-01,6.700525283813476562e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
7.625082731246948242e-01,6.491913199424743652e-01,2.819473147392272949e-01,1.403075605630874634e-01,1.157488301396369934e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.703372785821557045e-03,4.927220568060874939e-02,4.820246994495391846e-02,5.775881186127662659e-02,4.531675949692726135e-02,5.541928112506866455e-02,8.047981560230255127e-02,1.457632929086685181e-01,2.564692199230194092e-01,3.885674476623535156e-01,5.265578031539916992e-01,6.179364323616027832e-01,6.454620361328125000e-01,6.773080229759216309e-01,7.224143147468566895e-01,7.296120524406433105e-01,7.444090247154235840e-01,7.784867882728576660e-01
8.642026185989379883e-01,9.406858086585998535e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.258932352066040039e-01,4.386562407016754150e-01,4.251745343208312988e-01,4.563161432743072510e-01,4.970928132534027100e-01,5.457253456115722656e-01,5.503914356231689453e-01,5.787234306335449219e-01,6.212785243988037109e-01,6.675022840499877930e-01,7.577245235443115234e-01,7.931156754493713379e-01,8.389071226119995117e-01,8.078492879867553711e-01,7.857184410095214844e-01,8.015954494476318359e-01,8.230307698249816895e-01,8.062855005264282227e-01,8.185797333717346191e-01,8.594626188278198242e-01
9.016084074974060059e-01,8.849186301231384277e-01,6.053163409233093262e-01,4.887079894542694092e-01,4.518477916717529297e-01,3.566942811012268066e-01,3.142535090446472168e-01,3.466151654720306396e-01,4.316388368606567383e-01,4.742685854434967041e-01,5.345163941383361816e-01,5.467796325683593750e-01,5.105302333831787109e-01,4.447140097618103027e-01,3.940312862396240234e-01,4.574271440505981445e-01,5.491970181465148926e-01,6.635883450508117676e-01,7.214305996894836426e-01,7.855135202407836914e-01,8.250184655189514160e-01,8.301442861557006836e-01,8.509328961372375488e-01,8.736585378646850586e-01,8.892710804939270020e-01
8.214616775512695312e-01,8.066920638084411621e-01,5.751087069511413574e-01,3.792470395565032959e-01,2.620473802089691162e-01,2.440932840108871460e-01,3.158877193927764893e-01,3.914731442928314209e-01,4.575777649879455566e-01,4.897182583808898926e-01,5.238413214683532715e-01,5.200805068016052246e-01,4.602964222431182861e-01,3.880202174186706543e-01,3.527213037014007568e-01,3.930413722991943359e-01,4.568272829055786133e-01,5.545724034309387207e-01,6.278362274169921875e-01,7.013105750083923340e-01,7.549213767051696777e-01,8.011180758476257324e-01,8.250112533569335938e-01,8.315899968147277832e-01,8.409009575843811035e-01
7.792902588844299316e-01,7.950144410133361816e-01,5.220161080360412598e-01,3.493534326553344727e-01,2.861946821212768555e-01,2.367700934410095215e-01,2.882520854473114014e-01,3.923534750938415527e-01,4.468559026718139648e-01,4.892695844173431396e-01,5.202131867408752441e-01,5.255475640296936035e-01,4.843822419643402100e-01,4.452528953552246094e-01,4.328309297561645508e-01,4.577574729919433594e-01,5.161307454109191895e-01,6.011806726455688477e-01,6.579058766365051270e-01,6.920801997184753418e-01,7.486995458602905273e-01,7.861447930335998535e-01,7.792901396751403809e-01,7.773348093032836914e-01,8.017174601554870605e-01
8.241158723831176758e-01,8.021651506423950195e-01,6.295175552368164062e-01,5.584901571273803711e-01,6.718546152114868164e-01,6.095605492591857910e-01,5.369896888732910156e-01,4.799142479896545410e-01,4.930148124694824219e-01,5.279768109321594238e-01,5.643491744995117188e-01,5.741039514541625977e-01,5.550848245620727539e-01,5.218815207481384277e-01,5.010356903076171875e-01,5.261692404747009277e-01,5.648246407508850098e-01,6.272608041763305664e-01,6.810357570648193359e-01,7.271103858947753906e-01,7.706254720687866211e-01,7.804302573204040527e-01,7.814392447471618652e-01,7.858458161354064941e-01,8.006470203399658203e-01
8.205957412719726562e-01,7.792760133743286133e-01,5.042793154716491699e-01,4.139703512191772461e-01,5.420404672622680664e-01,4.822074174880981445e-01,4.713259935379028320e-01,5.207623243331909180e-01,5.146464109420776367e-01,5.262134075164794922e-01,5.574305653572082520e-01,6.111228466033935547e-01,6.513150334358215332e-01,6.317956447601318359e-01,6.124303340911865234e-01,5.999012589454650879e-01,5.738698840141296387e-01,6.072745919227600098e-01,6.717757582664489746e-01,7.193209528923034668e-01,7.708386182785034180e-01,8.091571331024169922e-01,8.170157670974731445e-01,8.012757897377014160e-01,8.263406157493591309e-01
7.969918847084045410e-01,8.092435598373413086e-01,5.735629796981811523e-01,4.670994579792022705e-01,5.118939280509948730e-01,4.466431140899658203e-01,4.347795844078063965e-01,4.279398918151855469e-01,4.747038185596466064e-01,5.043373703956604004e-01,5.453305840492248535e-01,5.451300144195556641e-01,5.295188426971435547e-01,4.888288378715515137e-01,4.132117033004760742e-01,4.164397716522216797e-01,4.613488018512725830e-01,5.625644326210021973e-01,6.616338491439819336e-01,7.022036314010620117e-01,7.446734905242919922e-01,7.527687549591064453e-01,7.745250463485717773e-01,7.888930439949035645e-01,8.174128532409667969e-01
