0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.565871953964233398e-01,8.623111248016357422e-01,6.780647039413452148e-01,4.992250800132751465e-01,3.899398148059844971e-01,4.303501248359680176e-01,5.962008237838745117e-01,7.443351149559020996e-01,7.209284901618957520e-01,7.238804697990417480e-01,7.427045702934265137e-01,7.665909528732299805e-01,8.030628561973571777e-01,8.780851364135742188e-01,9.139533638954162598e-01,9.243222475051879883e-01
9.461117982864379883e-01,8.074406981468200684e-01,5.611400604248046875e-01,3.678120970726013184e-01,3.129129409790039062e-01,3.923473358154296875e-01,5.513836145401000977e-01,7.498834133148193359e-01,7.392628192901611328e-01,7.432724833488464355e-01,7.616119980812072754e-01,7.855849862098693848e-01,8.153032064437866211e-01,8.745484352111816406e-01,9.146405458450317383e-01,9.343421459197998047e-01
9.205036759376525879e-01,7.910246849060058594e-01,6.265590786933898926e-01,4.804998040199279785e-01,4.582907855510711670e-01,5.476386547088623047e-01,6.706516742706298828e-01,7.960347533226013184e-01,7.829455733299255371e-01,7.797721028327941895e-01,7.914502024650573730e-01,8.052135109901428223e-01,8.142547607421875000e-01,8.466199636459350586e-01,8.805741071701049805e-01,9.074573516845703125e-01
9.177141189575195312e-01,7.887448072433471680e-01,6.577777862548828125e-01,5.464869141578674316e-01,4.931738674640655518e-01,5.114158987998962402e-01,5.884991288185119629e-01,7.059125304222106934e-01,6.878610849380493164e-01,6.772070527076721191e-01,6.973581314086914062e-01,7.276882529258728027e-01,7.509670853614807129e-01,8.042877316474914551e-01,8.568333983421325684e-01,8.962371945381164551e-01
9.363007545471191406e-01,8.068094253540039062e-01,6.208418607711791992e-01,4.753612577915191650e-01,4.253790974617004395e-01,4.534003734588623047e-01,5.832820534706115723e-01,7.218303084373474121e-01,7.087571620941162109e-01,7.049682736396789551e-01,7.277461290359497070e-01,7.519933581352233887e-01,7.634271979331970215e-01,8.144954442977905273e-01,8.611253499984741211e-01,8.965780735015869141e-01
9.087300896644592285e-01,7.829739451408386230e-01,6.621558666229248047e-01,5.450133681297302246e-01,5.230025649070739746e-01,5.781162381172180176e-01,6.514863967895507812e-01,7.545534968376159668e-01,7.350963950157165527e-01,7.163602113723754883e-01,7.337936162948608398e-01,7.607566714286804199e-01,7.658014893531799316e-01,8.067094087600708008e-01,8.504711985588073730e-01,8.843188285827636719e-01
8.885329365730285645e-01,7.609763145446777344e-01,6.268066763877868652e-01,5.061147809028625488e-01,4.728001356124877930e-01,5.121555924415588379e-01,6.135702133178710938e-01,7.141805291175842285e-01,6.782985329627990723e-01,6.638094782829284668e-01,6.813668012619018555e-01,7.113621830940246582e-01,7.348435521125793457e-01,7.950696349143981934e-01,8.326870799064636230e-01,8.663365840911865234e-01
9.051179885864257812e-01,7.688782215118408203e-01,6.515258550643920898e-01,5.248890519142150879e-01,4.894648194313049316e-01,5.402365326881408691e-01,6.230612993240356445e-01,7.099943161010742188e-01,6.981080770492553711e-01,7.027868628501892090e-01,7.205422520637512207e-01,7.455962896347045898e-01,7.682842016220092773e-01,8.196531534194946289e-01,8.478763699531555176e-01,8.757638335227966309e-01
8.853940963745117188e-01,7.543534040451049805e-01,6.081673502922058105e-01,4.858888983726501465e-01,4.806446433067321777e-01,5.496252179145812988e-01,6.497449278831481934e-01,7.356445193290710449e-01,7.115279436111450195e-01,7.018433809280395508e-01,7.244035601615905762e-01,7.481790184974670410e-01,7.605438828468322754e-01,8.041173219680786133e-01,8.309125304222106934e-01,8.586395382881164551e-01
8.890759348869323730e-01,7.679020762443542480e-01,6.191634535789489746e-01,4.770995676517486572e-01,4.330988526344299316e-01,4.848755598068237305e-01,5.866950750350952148e-01,7.045109272003173828e-01,6.909506320953369141e-01,6.893107891082763672e-01,7.037922739982604980e-01,7.145437598228454590e-01,7.317751049995422363e-01,7.823676466941833496e-01,8.314952850341796875e-01,8.654568195343017578e-01
8.887850642204284668e-01,7.765323519706726074e-01,6.110038161277770996e-01,4.825822412967681885e-01,4.323032498359680176e-01,4.670726954936981201e-01,5.709054470062255859e-01,6.899626851081848145e-01,6.816237568855285645e-01,6.751055717468261719e-01,6.923888325691223145e-01,7.084813117980957031e-01,7.177231907844543457e-01,7.775025367736816406e-01,8.378583192825317383e-01,8.719311952590942383e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.109246522005967991e-17,-3.109246522005967991e-17,-3.109246522005967991e-17,-3.109246522005967991e-17,-3.469446951953614189e-18,-3.469446951953614189e-18,-3.469446951953614189e-18,-3.469446951953614189e-18,-3.469446951953614189e-18,-3.469446951953614189e-18,-3.469446951953614189e-18,-3.469446951953614189e-18,-3.109246522005967991e-17,-3.109246522005967991e-17,-3.109246522005967991e-17,-3.109246522005967991e-17
-2.548609301447868347e-02,-2.548609301447868347e-02,-2.548609301447868347e-02,-2.548609301447868347e-02,-2.548609301447868347e-02,4.522496834397315979e-03,3.180813416838645935e-02,4.732576757669448853e-02,4.889612644910812378e-02,4.129689931869506836e-02,3.132065758109092712e-02,2.779651246964931488e-02,2.779651246964931488e-02,2.779651246964931488e-02,2.779651246964931488e-02,2.779651246964931488e-02
-1.658409088850021362e-02,-1.658409088850021362e-02,-1.658409088850021362e-02,-1.658409088850021362e-02,-1.658409088850021362e-02,2.133847959339618683e-02,5.230841413140296936e-02,6.511530280113220215e-02,6.005199626088142395e-02,4.690525680780410767e-02,3.369026631116867065e-02,2.633685432374477386e-02,2.633685432374477386e-02,2.633685432374477386e-02,2.633685432374477386e-02,2.633685432374477386e-02
-6.331302691251039505e-03,-6.331302691251039505e-03,-6.331302691251039505e-03,-6.331302691251039505e-03,-6.331302691251039505e-03,2.112633176147937775e-02,4.091811925172805786e-02,4.791489616036415100e-02,4.036524891853332520e-02,2.755994349718093872e-02,1.799175329506397247e-02,1.491793803870677948e-02,1.491793803870677948e-02,1.491793803870677948e-02,1.491793803870677948e-02,1.491793803870677948e-02
-2.235895581543445587e-02,-2.235895581543445587e-02,-2.235895581543445587e-02,-2.235895581543445587e-02,-2.235895581543445587e-02,9.712561732158064842e-04,1.890588179230690002e-02,2.947170659899711609e-02,3.115004114806652069e-02,2.853232808411121368e-02,2.575259841978549957e-02,2.626643143594264984e-02,2.626643143594264984e-02,2.626643143594264984e-02,2.626643143594264984e-02,2.626643143594264984e-02
-2.103653736412525177e-02,-2.103653736412525177e-02,-2.103653736412525177e-02,-2.103653736412525177e-02,-2.103653736412525177e-02,8.453706279397010803e-03,3.252707049250602722e-02,4.403733834624290466e-02,4.200062528252601624e-02,3.440218046307563782e-02,2.576222829520702362e-02,2.351384982466697693e-02,2.351384982466697693e-02,2.351384982466697693e-02,2.351384982466697693e-02,2.351384982466697693e-02
-1.280053611844778061e-02,-1.280053611844778061e-02,-1.280053611844778061e-02,-1.280053611844778061e-02,-1.280053611844778061e-02,8.332178927958011627e-03,2.335360832512378693e-02,3.092407248914241791e-02,2.742563560605049133e-02,2.114035934209823608e-02,1.763689331710338593e-02,1.796486601233482361e-02,1.796486601233482361e-02,1.796486601233482361e-02,1.796486601233482361e-02,1.796486601233482361e-02
-1.669595204293727875e-02,-1.669595204293727875e-02,-1.669595204293727875e-02,-1.669595204293727875e-02,-1.669595204293727875e-02,5.378496833145618439e-03,2.173910476267337799e-02,3.024542890489101410e-02,2.885025925934314728e-02,2.488179691135883331e-02,2.132962457835674286e-02,2.312978170812129974e-02,2.312978170812129974e-02,2.312978170812129974e-02,2.312978170812129974e-02,2.312978170812129974e-02
-1.743788272142410278e-02,-1.743788272142410278e-02,-1.743788272142410278e-02,-1.743788272142410278e-02,-1.743788272142410278e-02,6.319804117083549500e-03,2.328005619347095490e-02,3.293681144714355469e-02,3.198518604040145874e-02,2.744955569505691528e-02,2.352330833673477173e-02,2.323095872998237610e-02,2.323095872998237610e-02,2.323095872998237610e-02,2.323095872998237610e-02,2.323095872998237610e-02
-1.007832959294319153e-02,-1.007832959294319153e-02,-1.007832959294319153e-02,-1.007832959294319153e-02,-1.007832959294319153e-02,1.281088683754205704e-02,2.934323623776435852e-02,3.577760979533195496e-02,3.051290847361087799e-02,2.313849888741970062e-02,1.790760643780231476e-02,1.818036660552024841e-02,1.818036660552024841e-02,1.818036660552024841e-02,1.818036660552024841e-02,1.818036660552024841e-02
-1.733059063553810120e-02,-1.733059063553810120e-02,-1.733059063553810120e-02,-1.733059063553810120e-02,-1.733059063553810120e-02,8.490255102515220642e-03,2.850813046097755432e-02,3.791638463735580444e-02,3.504506498575210571e-02,2.763526327908039093e-02,2.199421450495719910e-02,2.132523432374000549e-02,2.132523432374000549e-02,2.132523432374000549e-02,2.132523432374000549e-02,2.132523432374000549e-02
-1.973434165120124817e-02,-1.973434165120124817e-02,-1.973434165120124817e-02,-1.973434165120124817e-02,-1.973434165120124817e-02,5.991929676383733749e-03,2.707735076546669006e-02,3.684395179152488708e-02,3.490025550127029419e-02,2.883291617035865784e-02,2.393342740833759308e-02,2.377843298017978668e-02,2.377843298017978668e-02,2.377843298017978668e-02,2.377843298017978668e-02,2.377843298017978668e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.743857833595425717e-17,-3.743857833595425717e-17,-3.743857833595425717e-17,-3.743857833595425717e-17,1.387778780781445676e-17,1.387778780781445676e-17,1.387778780781445676e-17,1.387778780781445676e-17,1.387778780781445676e-17,1.387778780781445676e-17,1.387778780781445676e-17,1.387778780781445676e-17,-3.743857833595425717e-17,-3.743857833595425717e-17,-3.743857833595425717e-17,-3.743857833595425717e-17
5.285988003015518188e-02,5.285988003015518188e-02,5.285988003015518188e-02,5.285988003015518188e-02,5.285988003015518188e-02,4.087974503636360168e-02,1.636940799653530121e-02,-6.797371897846460342e-03,-1.798012107610702515e-02,-1.085659489035606384e-02,2.721261233091354370e-03,8.097378537058830261e-03,8.097378537058830261e-03,8.097378537058830261e-03,8.097378537058830261e-03,8.097378537058830261e-03
6.495800614356994629e-02,6.495800614356994629e-02,6.495800614356994629e-02,6.495800614356994629e-02,6.495800614356994629e-02,4.554380476474761963e-02,1.288235653191804886e-02,-1.343468204140663147e-02,-2.345734462141990662e-02,-1.650255359709262848e-02,-2.683215774595737457e-03,7.086176890879869461e-03,7.086176890879869461e-03,7.086176890879869461e-03,7.086176890879869461e-03,7.086176890879869461e-03
4.715181887149810791e-02,4.715181887149810791e-02,4.715181887149810791e-02,4.715181887149810791e-02,4.715181887149810791e-02,2.920296788215637207e-02,5.066647194325923920e-03,-1.407570298761129379e-02,-1.957403123378753662e-02,-1.241681817919015884e-02,-1.338652102276682854e-03,6.342046894133090973e-03,6.342046894133090973e-03,6.342046894133090973e-03,6.342046894133090973e-03,6.342046894133090973e-03
3.809668123722076416e-02,3.809668123722076416e-02,3.809668123722076416e-02,3.809668123722076416e-02,3.809668123722076416e-02,2.560642734169960022e-02,9.949822910130023956e-03,-2.845734125003218651e-03,-8.760686032474040985e-03,-5.077291745692491531e-03,3.679013811051845551e-03,1.005584746599197388e-02,1.005584746599197388e-02,1.005584746599197388e-02,1.005584746599197388e-02,1.005584746599197388e-02
4.942116513848304749e-02,4.942116513848304749e-02,4.942116513848304749e-02,4.942116513848304749e-02,4.942116513848304749e-02,3.429478034377098083e-02,1.148293912410736084e-02,-6.992242764681577682e-03,-1.557275373488664627e-02,-1.165035273879766464e-02,2.098319528158754110e-04,8.136555552482604980e-03,8.136555552482604980e-03,8.136555552482604980e-03,8.136555552482604980e-03,8.136555552482604980e-03
3.620658069849014282e-02,3.620658069849014282e-02,3.620658069849014282e-02,3.620658069849014282e-02,3.620658069849014282e-02,2.129209972918033600e-02,4.688951186835765839e-03,-7.921330630779266357e-03,-1.153912767767906189e-02,-5.897581111639738083e-03,2.574914833530783653e-03,8.862751536071300507e-03,8.862751536071300507e-03,8.862751536071300507e-03,8.862751536071300507e-03,8.862751536071300507e-03
3.789559379220008850e-02,3.789559379220008850e-02,3.789559379220008850e-02,3.789559379220008850e-02,3.789559379220008850e-02,2.284841611981391907e-02,5.390518344938755035e-03,-7.542372681200504303e-03,-1.076330989599227905e-02,-3.795755794271826744e-03,5.951438099145889282e-03,1.051412522792816162e-02,1.051412522792816162e-02,1.051412522792816162e-02,1.051412522792816162e-02,1.051412522792816162e-02
3.711971640586853027e-02,3.711971640586853027e-02,3.711971640586853027e-02,3.711971640586853027e-02,3.711971640586853027e-02,2.393358945846557617e-02,8.216244168579578400e-03,-5.541804712265729904e-03,-9.762916713953018188e-03,-4.331575706601142883e-03,2.444351091980934143e-03,6.107410416007041931e-03,6.107410416007041931e-03,6.107410416007041931e-03,6.107410416007041931e-03,6.107410416007041931e-03
3.866638988256454468e-02,3.866638988256454468e-02,3.866638988256454468e-02,3.866638988256454468e-02,3.866638988256454468e-02,2.170991897583007812e-02,2.693174639716744423e-03,-1.055636163800954819e-02,-1.260418351739645004e-02,-5.501036066561937332e-03,2.860855311155319214e-03,6.886719726026058197e-03,6.886719726026058197e-03,6.886719726026058197e-03,6.886719726026058197e-03,6.886719726026058197e-03
4.304158687591552734e-02,4.304158687591552734e-02,4.304158687591552734e-02,4.304158687591552734e-02,4.304158687591552734e-02,2.919018827378749847e-02,9.224600158631801605e-03,-8.397046476602554321e-03,-1.477375440299510956e-02,-8.954938501119613647e-03,1.719267107546329498e-03,8.976775221526622772e-03,8.976775221526622772e-03,8.976775221526622772e-03,8.976775221526622772e-03,8.976775221526622772e-03
4.327151179313659668e-02,4.327151179313659668e-02,4.327151179313659668e-02,4.327151179313659668e-02,4.327151179313659668e-02,3.012531064450740814e-02,9.956022724509239197e-03,-6.508770864456892014e-03,-1.410253532230854034e-02,-9.046256542205810547e-03,2.498079556971788406e-03,9.971878491342067719e-03,9.971878491342067719e-03,9.971878491342067719e-03,9.971878491342067719e-03,9.971878491342067719e-03
