0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.777027368545532227e-01,9.768369793891906738e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.969648122787475586e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.377332925796508789e-01,9.386405348777770996e-01,9.407573342323303223e-01,9.408726096153259277e-01,9.445306658744812012e-01,9.840598106384277344e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.871869683265686035e-01,9.632231593132019043e-01,9.442082643508911133e-01,9.476556777954101562e-01,9.588044881820678711e-01,9.524501562118530273e-01,9.555493593215942383e-01,9.578937888145446777e-01,9.463430643081665039e-01,9.531557559967041016e-01,9.523854255676269531e-01,9.417330622673034668e-01,9.431850314140319824e-01,9.511465430259704590e-01,9.509505033493041992e-01,9.414194822311401367e-01,9.382645487785339355e-01,9.446722269058227539e-01,9.543889760971069336e-01,9.500758647918701172e-01,9.882006645202636719e-01,1.000000000000000000e+00,9.622393250465393066e-01,9.427369832992553711e-01,9.596500992774963379e-01
9.289523363113403320e-01,9.288135766983032227e-01,9.357483386993408203e-01,9.469189047813415527e-01,9.503706097602844238e-01,9.446750879287719727e-01,9.174548387527465820e-01,9.165447950363159180e-01,9.200943112373352051e-01,9.377801418304443359e-01,9.399876594543457031e-01,9.384822249412536621e-01,9.415487051010131836e-01,9.284856915473937988e-01,9.305781722068786621e-01,9.305717945098876953e-01,9.310544729232788086e-01,9.457117915153503418e-01,9.429491162300109863e-01,9.309651851654052734e-01,9.284976124763488770e-01,9.344617724418640137e-01,9.319346547126770020e-01,9.296091794967651367e-01,9.326331019401550293e-01,9.374070167541503906e-01,9.409132003784179688e-01,9.401811361312866211e-01,9.602012038230895996e-01,9.610675573348999023e-01,9.351358413696289062e-01,9.215964674949645996e-01,9.415583610534667969e-01
9.028368592262268066e-01,9.049707055091857910e-01,9.120441079139709473e-01,9.237738251686096191e-01,9.201953411102294922e-01,9.266158342361450195e-01,8.999689221382141113e-01,8.917443752288818359e-01,9.016008973121643066e-01,9.215415120124816895e-01,9.232513904571533203e-01,9.145447611808776855e-01,9.248316287994384766e-01,9.162135124206542969e-01,9.084977507591247559e-01,8.994947075843811035e-01,9.048493504524230957e-01,9.198120236396789551e-01,9.177931547164916992e-01,9.056136608123779297e-01,9.043112397193908691e-01,9.089385867118835449e-01,9.123917818069458008e-01,9.169352650642395020e-01,9.214058518409729004e-01,9.216493964195251465e-01,9.263705015182495117e-01,9.276655912399291992e-01,9.316154718399047852e-01,9.327804446220397949e-01,9.213961362838745117e-01,9.097133874893188477e-01,9.168189167976379395e-01
8.977719545364379883e-01,9.072377085685729980e-01,9.140246510505676270e-01,9.228724241256713867e-01,9.200090169906616211e-01,9.079259037971496582e-01,8.736806511878967285e-01,8.688936233520507812e-01,8.858699202537536621e-01,9.156845211982727051e-01,9.209606647491455078e-01,9.166101813316345215e-01,9.268569946289062500e-01,9.231671690940856934e-01,9.125033020973205566e-01,9.026275277137756348e-01,9.099388718605041504e-01,9.214057326316833496e-01,9.201937317848205566e-01,9.064962267875671387e-01,9.047262668609619141e-01,9.107333421707153320e-01,9.146608114242553711e-01,9.173125028610229492e-01,9.164418578147888184e-01,9.168103933334350586e-01,9.197939634323120117e-01,9.207044839859008789e-01,9.459588527679443359e-01,9.560868740081787109e-01,9.241519570350646973e-01,9.063799977302551270e-01,9.209878444671630859e-01
8.929721117019653320e-01,8.997622728347778320e-01,9.083550572395324707e-01,9.138661026954650879e-01,9.155551791191101074e-01,8.969908356666564941e-01,8.526523113250732422e-01,8.372592329978942871e-01,8.522866368293762207e-01,8.884452581405639648e-01,9.008015394210815430e-01,9.052245616912841797e-01,9.091243147850036621e-01,9.054933190345764160e-01,9.035707116127014160e-01,8.972683548927307129e-01,9.052249789237976074e-01,9.148471951484680176e-01,9.118707180023193359e-01,8.969990015029907227e-01,9.006237983703613281e-01,9.130457043647766113e-01,9.139422178268432617e-01,9.022005796432495117e-01,9.017605781555175781e-01,9.005919694900512695e-01,9.057473540306091309e-01,9.064769148826599121e-01,9.093598723411560059e-01,9.095078110694885254e-01,9.043425321578979492e-01,8.975679278373718262e-01,9.034239649772644043e-01
8.956474065780639648e-01,9.052203297615051270e-01,9.048890471458435059e-01,9.005025625228881836e-01,9.079634547233581543e-01,9.095865488052368164e-01,8.732503056526184082e-01,8.640165328979492188e-01,8.776427507400512695e-01,8.992971181869506836e-01,9.029108881950378418e-01,9.087216258049011230e-01,9.130337238311767578e-01,9.084107279777526855e-01,9.126680493354797363e-01,9.027725458145141602e-01,9.017225503921508789e-01,9.052681922912597656e-01,9.132125973701477051e-01,8.975108861923217773e-01,8.927260637283325195e-01,9.109368324279785156e-01,9.176353216171264648e-01,9.050107598304748535e-01,8.984900712966918945e-01,9.057338237762451172e-01,9.046388864517211914e-01,9.012922048568725586e-01,9.232606887817382812e-01,9.380952715873718262e-01,9.189860224723815918e-01,9.055097699165344238e-01,9.184512495994567871e-01
8.907856941223144531e-01,8.968641757965087891e-01,9.049353599548339844e-01,9.001978635787963867e-01,9.053142666816711426e-01,8.782373666763305664e-01,8.362959623336791992e-01,8.353150486946105957e-01,8.564900755882263184e-01,8.901264667510986328e-01,9.000185728073120117e-01,8.962025642395019531e-01,9.052191376686096191e-01,8.985974788665771484e-01,9.004150629043579102e-01,8.995193243026733398e-01,9.028460383415222168e-01,9.127376079559326172e-01,9.105989933013916016e-01,8.905547261238098145e-01,8.890079259872436523e-01,8.965123891830444336e-01,8.934230804443359375e-01,8.959383964538574219e-01,9.021643996238708496e-01,9.148246049880981445e-01,9.050460457801818848e-01,8.950828313827514648e-01,9.196504354476928711e-01,9.252859950065612793e-01,9.042136669158935547e-01,8.926180601119995117e-01,9.057383537292480469e-01
8.831400871276855469e-01,8.931066989898681641e-01,9.109849333763122559e-01,9.100320339202880859e-01,9.107552766799926758e-01,8.956193923950195312e-01,8.685621023178100586e-01,8.707406520843505859e-01,8.788743615150451660e-01,8.999353647232055664e-01,9.026325941085815430e-01,8.957870602607727051e-01,9.042795896530151367e-01,8.993737697601318359e-01,9.000740647315979004e-01,8.972610831260681152e-01,8.986359834671020508e-01,9.186594486236572266e-01,9.167279005050659180e-01,8.971217274665832520e-01,8.948673605918884277e-01,9.059218764305114746e-01,9.056239724159240723e-01,8.994014263153076172e-01,9.032678604125976562e-01,9.160174727439880371e-01,9.107003211975097656e-01,9.000395536422729492e-01,9.155167937278747559e-01,9.232872128486633301e-01,9.064942002296447754e-01,8.927198648452758789e-01,9.101192355155944824e-01
