0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.731567502021789551e-01,9.585269689559936523e-01,9.781388640403747559e-01,1.000000000000000000e+00,9.507136344909667969e-01,8.866326212882995605e-01,9.103095531463623047e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.215319752693176270e-01,9.280878901481628418e-01,9.330990314483642578e-01,9.365007281303405762e-01,9.441908001899719238e-01,9.449223875999450684e-01,9.429645538330078125e-01,9.406390190124511719e-01,9.336603283882141113e-01,9.308969378471374512e-01,9.350876212120056152e-01,9.383204579353332520e-01,9.365032315254211426e-01,9.458538293838500977e-01,9.401825070381164551e-01,9.291995167732238770e-01,9.273822903633117676e-01,9.293605685234069824e-01,9.278486967086791992e-01,9.309602975845336914e-01,9.250692725181579590e-01,9.390404820442199707e-01,9.367717504501342773e-01,9.289102554321289062e-01,9.348778724670410156e-01,9.436521530151367188e-01,9.306505322456359863e-01,9.382920861244201660e-01,9.486002326011657715e-01,9.468795657157897949e-01,9.356828927993774414e-01,9.402676224708557129e-01,9.595749378204345703e-01,9.923512935638427734e-01,9.825866818428039551e-01,9.772570729255676270e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.982118606567382812e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.568482041358947754e-01,9.528608918190002441e-01,9.558877348899841309e-01,9.543091654777526855e-01,9.494252800941467285e-01,9.624688625335693359e-01,9.725975990295410156e-01,9.592537879943847656e-01,9.595650434494018555e-01,9.586991667747497559e-01,9.549794793128967285e-01,9.542415142059326172e-01,9.579027295112609863e-01
9.326587915420532227e-01,9.385124444961547852e-01,9.381563663482666016e-01,9.358416795730590820e-01,9.382765889167785645e-01,9.421693682670593262e-01,9.355351924896240234e-01,9.351895451545715332e-01,9.362896084785461426e-01,9.240737557411193848e-01,9.304386973381042480e-01,9.329395294189453125e-01,9.356908202171325684e-01,9.385478496551513672e-01,9.352800250053405762e-01,9.346316456794738770e-01,9.285190105438232422e-01,9.132932424545288086e-01,9.049031734466552734e-01,9.109431505203247070e-01,9.170500636100769043e-01,9.225931167602539062e-01,9.234691858291625977e-01,9.115337729454040527e-01,9.218419790267944336e-01,9.328148961067199707e-01,9.185005426406860352e-01,9.309132099151611328e-01,9.337528347969055176e-01,9.229501485824584961e-01,9.208764433860778809e-01,9.323451519012451172e-01,9.318056702613830566e-01,9.262272119522094727e-01,9.356300234794616699e-01,9.392037987709045410e-01,9.399623274803161621e-01,9.369295239448547363e-01,9.433047175407409668e-01,9.493751525878906250e-01,9.370022416114807129e-01,8.895345330238342285e-01,8.968934416770935059e-01,9.390556812286376953e-01,9.369226098060607910e-01,9.411472082138061523e-01,9.401875734329223633e-01,9.398984313011169434e-01,9.550623893737792969e-01,9.647473096847534180e-01,9.611915946006774902e-01,9.616439342498779297e-01,9.539433121681213379e-01,9.487555623054504395e-01,9.488331079483032227e-01,9.502345919609069824e-01
9.103802442550659180e-01,9.148115515708923340e-01,9.164451360702514648e-01,9.119917750358581543e-01,9.099886417388916016e-01,9.129047393798828125e-01,9.151115417480468750e-01,9.113984704017639160e-01,9.062322974205017090e-01,9.011293053627014160e-01,9.082023501396179199e-01,9.087162017822265625e-01,9.088297486305236816e-01,9.157361984252929688e-01,9.098960161209106445e-01,9.064400792121887207e-01,9.062788486480712891e-01,8.966643810272216797e-01,8.925694823265075684e-01,9.033399820327758789e-01,9.082741141319274902e-01,9.015072584152221680e-01,8.995401859283447266e-01,8.930481672286987305e-01,9.016193747520446777e-01,9.069660902023315430e-01,8.976700901985168457e-01,9.044909477233886719e-01,9.034131765365600586e-01,8.948852419853210449e-01,8.869354724884033203e-01,9.002995491027832031e-01,9.052475690841674805e-01,9.137498736381530762e-01,9.251254796981811523e-01,9.320382475852966309e-01,9.404469132423400879e-01,9.263316988945007324e-01,9.303269982337951660e-01,9.351376295089721680e-01,9.278253316879272461e-01,9.137097597122192383e-01,9.164596796035766602e-01,9.117050766944885254e-01,9.123679995536804199e-01,9.100284576416015625e-01,9.087154865264892578e-01,9.259093403816223145e-01,9.340072870254516602e-01,9.367890357971191406e-01,9.349359869956970215e-01,9.382045269012451172e-01,9.373352527618408203e-01,9.430022239685058594e-01,9.420865774154663086e-01,9.368537068367004395e-01
8.930026888847351074e-01,8.994279503822326660e-01,9.030472636222839355e-01,9.073724150657653809e-01,9.032437205314636230e-01,9.056622385978698730e-01,9.059287309646606445e-01,9.041748046875000000e-01,8.976051211357116699e-01,8.949548006057739258e-01,9.071372747421264648e-01,9.080247282981872559e-01,9.077896475791931152e-01,9.172952175140380859e-01,9.102841615676879883e-01,9.028730392456054688e-01,9.032384753227233887e-01,8.982115983963012695e-01,9.063665866851806641e-01,9.140259027481079102e-01,9.090982675552368164e-01,9.049028158187866211e-01,8.949123620986938477e-01,8.903135657310485840e-01,9.033476114273071289e-01,9.066977500915527344e-01,9.014998078346252441e-01,8.942849040031433105e-01,8.985543251037597656e-01,8.999865651130676270e-01,8.865308761596679688e-01,8.983630537986755371e-01,9.092119932174682617e-01,9.194114208221435547e-01,9.237157702445983887e-01,9.226641654968261719e-01,9.284597039222717285e-01,9.219278097152709961e-01,9.349991679191589355e-01,9.373608827590942383e-01,9.220727682113647461e-01,9.225400090217590332e-01,9.235967397689819336e-01,9.042447209358215332e-01,9.099804759025573730e-01,9.162514805793762207e-01,9.164574146270751953e-01,9.283487796783447266e-01,9.323450326919555664e-01,9.355069994926452637e-01,9.351787567138671875e-01,9.374653100967407227e-01,9.338114261627197266e-01,9.454483389854431152e-01,9.473255872726440430e-01,9.316418170928955078e-01
8.966227769851684570e-01,9.016070961952209473e-01,9.018464088439941406e-01,9.016401171684265137e-01,8.942022323608398438e-01,8.962689042091369629e-01,8.983786106109619141e-01,8.991789817810058594e-01,8.989436626434326172e-01,8.989874124526977539e-01,8.996794819831848145e-01,8.971605896949768066e-01,9.022681713104248047e-01,9.048674106597900391e-01,8.957430124282836914e-01,8.968750834465026855e-01,8.981881141662597656e-01,8.869777917861938477e-01,8.896455764770507812e-01,8.983563184738159180e-01,8.926652669906616211e-01,8.900624513626098633e-01,8.906503915786743164e-01,8.911367654800415039e-01,8.958184719085693359e-01,8.935360908508300781e-01,8.813598155975341797e-01,8.837967514991760254e-01,8.927572965621948242e-01,8.937146067619323730e-01,8.860325217247009277e-01,8.927644491195678711e-01,8.926813602447509766e-01,8.869246840476989746e-01,8.870445489883422852e-01,8.978336453437805176e-01,8.963359594345092773e-01,9.008188843727111816e-01,9.145961999893188477e-01,9.175154566764831543e-01,9.078125357627868652e-01,8.905470967292785645e-01,8.873828649520874023e-01,9.087442159652709961e-01,9.097079038619995117e-01,9.224648475646972656e-01,9.120752811431884766e-01,9.134312272071838379e-01,9.307230114936828613e-01,9.334940314292907715e-01,9.284632802009582520e-01,9.289453029632568359e-01,9.293519854545593262e-01,9.351136684417724609e-01,9.248882532119750977e-01,9.153512716293334961e-01
9.053025245666503906e-01,9.120667576789855957e-01,9.094117879867553711e-01,9.031319022178649902e-01,9.050486087799072266e-01,8.986927866935729980e-01,8.957550525665283203e-01,8.957493901252746582e-01,8.894110918045043945e-01,8.985826373100280762e-01,9.023979902267456055e-01,9.015555381774902344e-01,9.078403711318969727e-01,9.086146950721740723e-01,8.974995017051696777e-01,8.877176046371459961e-01,8.934649825096130371e-01,8.841953277587890625e-01,8.754550218582153320e-01,8.860175013542175293e-01,8.893602490425109863e-01,8.851988911628723145e-01,8.839367032051086426e-01,8.878116607666015625e-01,8.965448737144470215e-01,8.906421065330505371e-01,8.796252608299255371e-01,8.844759464263916016e-01,8.915027976036071777e-01,8.971017599105834961e-01,8.900835514068603516e-01,8.971148729324340820e-01,9.021087884902954102e-01,9.152790307998657227e-01,9.121843576431274414e-01,9.169080257415771484e-01,9.246997237205505371e-01,9.371654391288757324e-01,9.514059424400329590e-01,9.422246217727661133e-01,9.564640522003173828e-01,9.585016965866088867e-01,9.448355436325073242e-01,9.280680418014526367e-01,9.228850007057189941e-01,9.269928336143493652e-01,9.215277433395385742e-01,9.215921759605407715e-01,9.352177381515502930e-01,9.333566427230834961e-01,9.305625557899475098e-01,9.419154524803161621e-01,9.422568678855895996e-01,9.392521381378173828e-01,9.284804463386535645e-01,9.265212416648864746e-01
8.911635875701904297e-01,8.947830200195312500e-01,8.917463421821594238e-01,8.854505419731140137e-01,8.925109505653381348e-01,8.953555822372436523e-01,8.867073059082031250e-01,8.815093040466308594e-01,8.793855905532836914e-01,8.880059123039245605e-01,8.948570489883422852e-01,8.996087312698364258e-01,9.016337394714355469e-01,8.939570188522338867e-01,8.891091346740722656e-01,8.865769505500793457e-01,8.825960755348205566e-01,8.757829070091247559e-01,8.718689084053039551e-01,8.745404481887817383e-01,8.751918077468872070e-01,8.672644495964050293e-01,8.765232563018798828e-01,8.778707385063171387e-01,8.874997496604919434e-01,8.805363178253173828e-01,8.689989447593688965e-01,8.756837844848632812e-01,8.816722631454467773e-01,8.825059533119201660e-01,8.754122853279113770e-01,8.885558843612670898e-01,8.981590270996093750e-01,8.934674263000488281e-01,8.907989859580993652e-01,9.084271788597106934e-01,9.034245610237121582e-01,8.773370981216430664e-01,8.917262554168701172e-01,8.890037536621093750e-01,8.836066722869873047e-01,8.712571263313293457e-01,8.680933117866516113e-01,9.067541956901550293e-01,9.111431241035461426e-01,9.214797019958496094e-01,9.213954806327819824e-01,9.114977717399597168e-01,9.179639816284179688e-01,9.225896596908569336e-01,9.219644665718078613e-01,9.280362129211425781e-01,9.273083806037902832e-01,9.319522976875305176e-01,9.292628169059753418e-01,9.264308810234069824e-01
8.830330967903137207e-01,8.939164280891418457e-01,8.949381709098815918e-01,8.932480812072753906e-01,8.967806100845336914e-01,9.024882912635803223e-01,8.954255580902099609e-01,8.840164542198181152e-01,8.823763728141784668e-01,8.839885592460632324e-01,8.869749903678894043e-01,8.933525681495666504e-01,9.025436043739318848e-01,9.033488035202026367e-01,8.998038768768310547e-01,8.898684382438659668e-01,8.799970149993896484e-01,8.770554661750793457e-01,8.789542317390441895e-01,8.784160614013671875e-01,8.841159343719482422e-01,8.845509886741638184e-01,8.867605924606323242e-01,8.716012835502624512e-01,8.842580318450927734e-01,8.916812539100646973e-01,8.795993924140930176e-01,8.838769793510437012e-01,8.914270401000976562e-01,8.890299797058105469e-01,8.804812431335449219e-01,8.955915570259094238e-01,8.999132513999938965e-01,8.975426554679870605e-01,8.995136022567749023e-01,9.159533381462097168e-01,9.188664555549621582e-01,9.020546674728393555e-01,9.256907701492309570e-01,9.223608374595642090e-01,9.209589362144470215e-01,9.223994612693786621e-01,9.226179122924804688e-01,9.211946129798889160e-01,9.157410264015197754e-01,9.236596822738647461e-01,9.247795343399047852e-01,9.165318608283996582e-01,9.267153143882751465e-01,9.253014326095581055e-01,9.217318892478942871e-01,9.277802109718322754e-01,9.319576621055603027e-01,9.420350790023803711e-01,9.398936033248901367e-01,9.282106757164001465e-01
