0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.070873260498046875e-01,8.592752218246459961e-01,8.552510142326354980e-01,8.555681109428405762e-01,8.408977389335632324e-01,8.288561701774597168e-01,8.208275437355041504e-01,8.187057971954345703e-01,8.056617975234985352e-01,8.061797618865966797e-01,8.561173677444458008e-01,9.281291961669921875e-01,9.606834053993225098e-01,9.538553953170776367e-01,9.637132287025451660e-01,9.914789199829101562e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.499675035476684570e-01,9.477144479751586914e-01,9.469146132469177246e-01,9.265195131301879883e-01,8.793672919273376465e-01,7.517411708831787109e-01,6.406325101852416992e-01,6.437574625015258789e-01,6.939164400100708008e-01,7.083432078361511230e-01,7.314466834068298340e-01,7.235496640205383301e-01,6.916136145591735840e-01,7.085593938827514648e-01,7.260382771492004395e-01,6.955217123031616211e-01,6.743280291557312012e-01,6.775943040847778320e-01,6.766101121902465820e-01,6.896706819534301758e-01,7.175142765045166016e-01,7.562665939331054688e-01,7.950928211212158203e-01,8.350652456283569336e-01,8.596503734588623047e-01,8.846022486686706543e-01,9.069358110427856445e-01,9.187430739402770996e-01,9.169459939002990723e-01,9.240314960479736328e-01,9.292385578155517578e-01,9.370488524436950684e-01
9.348180294036865234e-01,9.413816928863525391e-01,9.414556026458740234e-01,8.924913406372070312e-01,8.348596096038818359e-01,7.851962447166442871e-01,7.913513779640197754e-01,9.037562012672424316e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.950965642929077148e-01,9.943708777427673340e-01,9.899451136589050293e-01,9.682830572128295898e-01,9.511239528656005859e-01,9.380789399147033691e-01,9.281268715858459473e-01,9.269545078277587891e-01
9.153633117675781250e-01,9.227243065834045410e-01,9.154278635978698730e-01,8.428109288215637207e-01,7.939581871032714844e-01,7.190483808517456055e-01,6.298127770423889160e-01,6.488893032073974609e-01,7.233543992042541504e-01,7.219498157501220703e-01,7.070730924606323242e-01,6.985033750534057617e-01,6.875597238540649414e-01,7.035477161407470703e-01,7.046022415161132812e-01,6.916642785072326660e-01,6.963111758232116699e-01,7.132847309112548828e-01,7.158073782920837402e-01,7.371812462806701660e-01,7.624627351760864258e-01,7.813462018966674805e-01,8.117207884788513184e-01,8.350528478622436523e-01,8.370924592018127441e-01,8.625676631927490234e-01,8.799247741699218750e-01,8.726056218147277832e-01,8.812503218650817871e-01,8.828417062759399414e-01,8.787662386894226074e-01,8.888997435569763184e-01
8.968655467033386230e-01,9.028988480567932129e-01,8.977510333061218262e-01,8.256908059120178223e-01,7.714587450027465820e-01,6.654455065727233887e-01,5.474116206169128418e-01,5.449246764183044434e-01,6.253867149353027344e-01,6.181195974349975586e-01,6.125590205192565918e-01,6.150321364402770996e-01,6.133919358253479004e-01,6.295101046562194824e-01,6.289911270141601562e-01,6.168137788772583008e-01,6.158253550529479980e-01,6.334349513053894043e-01,6.470344662666320801e-01,6.697343587875366211e-01,6.962661147117614746e-01,7.221838235855102539e-01,7.702981233596801758e-01,8.223528861999511719e-01,8.372698426246643066e-01,8.564225435256958008e-01,8.632314205169677734e-01,8.519510626792907715e-01,8.599210381507873535e-01,8.758843541145324707e-01,8.772119283676147461e-01,8.803988099098205566e-01
8.706589341163635254e-01,8.643736243247985840e-01,8.564214110374450684e-01,7.913955450057983398e-01,7.216506004333496094e-01,5.900917053222656250e-01,4.335911870002746582e-01,4.153873622417449951e-01,5.116100907325744629e-01,5.153931379318237305e-01,5.558518767356872559e-01,5.854678153991699219e-01,6.033310294151306152e-01,6.253127455711364746e-01,6.241531968116760254e-01,6.122022271156311035e-01,6.022162437438964844e-01,6.172117590904235840e-01,6.390931010246276855e-01,6.782882213592529297e-01,7.081078886985778809e-01,7.289381027221679688e-01,7.517067193984985352e-01,7.858884334564208984e-01,8.147873282432556152e-01,8.328400850296020508e-01,8.385120630264282227e-01,8.427301645278930664e-01,8.462596535682678223e-01,8.452687263488769531e-01,8.508775234222412109e-01,8.619027733802795410e-01
8.697272539138793945e-01,8.732475042343139648e-01,8.617379665374755859e-01,7.901110649108886719e-01,7.229810953140258789e-01,6.213583350181579590e-01,4.840001463890075684e-01,4.694271981716156006e-01,5.605492591857910156e-01,5.583578348159790039e-01,5.808223485946655273e-01,6.050705313682556152e-01,6.256372332572937012e-01,6.340360045433044434e-01,6.167340278625488281e-01,5.985850095748901367e-01,5.897139906883239746e-01,5.992624759674072266e-01,6.296305060386657715e-01,6.693222522735595703e-01,7.224857807159423828e-01,7.536888122558593750e-01,7.681995630264282227e-01,7.911067008972167969e-01,8.233686685562133789e-01,8.352909684181213379e-01,8.484737277030944824e-01,8.584916591644287109e-01,8.563485741615295410e-01,8.547605872154235840e-01,8.568978905677795410e-01,8.664721846580505371e-01
8.765865564346313477e-01,8.819811344146728516e-01,8.642371296882629395e-01,7.944402694702148438e-01,7.466300725936889648e-01,7.170083522796630859e-01,6.520847678184509277e-01,6.799352765083312988e-01,7.569602131843566895e-01,7.669076919555664062e-01,7.690472602844238281e-01,7.710545063018798828e-01,7.601410150527954102e-01,7.640670537948608398e-01,7.368069291114807129e-01,7.126367092132568359e-01,6.763995289802551270e-01,6.782856583595275879e-01,7.010184526443481445e-01,7.265862226486206055e-01,7.440811991691589355e-01,7.786403298377990723e-01,7.925016283988952637e-01,8.110529184341430664e-01,8.364080190658569336e-01,8.462176918983459473e-01,8.476687073707580566e-01,8.449360132217407227e-01,8.448243737220764160e-01,8.557109832763671875e-01,8.552330732345581055e-01,8.634461164474487305e-01
8.901620507240295410e-01,8.965268135070800781e-01,8.711987733840942383e-01,8.138617277145385742e-01,7.728171944618225098e-01,7.175681591033935547e-01,6.418759822845458984e-01,6.582436561584472656e-01,7.162285447120666504e-01,7.114936709403991699e-01,7.217413187026977539e-01,7.453488111495971680e-01,7.433845400810241699e-01,7.456755638122558594e-01,7.410839200019836426e-01,7.262399792671203613e-01,7.221450805664062500e-01,7.123100757598876953e-01,7.108079195022583008e-01,7.270334959030151367e-01,7.490922808647155762e-01,7.794007062911987305e-01,7.978236079216003418e-01,8.154836893081665039e-01,8.421022891998291016e-01,8.525397777557373047e-01,8.635714650154113770e-01,8.529172539710998535e-01,8.437489271163940430e-01,8.601873517036437988e-01,8.651912212371826172e-01,8.683189749717712402e-01
