0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
8.728230595588684082e-01,8.209143877029418945e-01,6.634122133255004883e-01,4.583768546581268311e-01,3.479614257812500000e-01,3.366487920284271240e-01,2.844446301460266113e-01,3.521578013896942139e-01,5.280339717864990234e-01,7.289808392524719238e-01,8.453493118286132812e-01,8.555840849876403809e-01
8.561121821403503418e-01,8.444420099258422852e-01,8.238006234169006348e-01,7.111551165580749512e-01,6.147381663322448730e-01,5.401360392570495605e-01,4.369269609451293945e-01,4.509289264678955078e-01,5.560773611068725586e-01,7.023646235466003418e-01,8.171596527099609375e-01,8.345968723297119141e-01
8.469581604003906250e-01,8.066787123680114746e-01,8.145945072174072266e-01,7.892051935195922852e-01,7.478013634681701660e-01,7.037574052810668945e-01,6.357145309448242188e-01,6.190469861030578613e-01,6.786469221115112305e-01,7.584198117256164551e-01,8.395810127258300781e-01,8.563699722290039062e-01
8.412985205650329590e-01,7.400382757186889648e-01,5.757734179496765137e-01,4.561654627323150635e-01,4.157318174839019775e-01,4.190461039543151855e-01,3.481662571430206299e-01,3.285145759582519531e-01,4.266676902770996094e-01,5.616251826286315918e-01,6.877230405807495117e-01,7.584046125411987305e-01
8.374922275543212891e-01,7.871222496032714844e-01,7.171566486358642578e-01,6.007684469223022461e-01,5.327689647674560547e-01,4.963351488113403320e-01,4.193735718727111816e-01,4.048267304897308350e-01,4.847707450389862061e-01,6.115893721580505371e-01,7.201692461967468262e-01,7.734699845314025879e-01
8.341674208641052246e-01,7.512391209602355957e-01,6.897230744361877441e-01,6.285027861595153809e-01,5.822768807411193848e-01,5.510248541831970215e-01,4.983075559139251709e-01,4.867394268512725830e-01,5.687062144279479980e-01,6.685419678688049316e-01,7.416313886642456055e-01,7.850672006607055664e-01
8.250495791435241699e-01,7.492328882217407227e-01,6.924589872360229492e-01,6.487632989883422852e-01,6.376387476921081543e-01,6.473001241683959961e-01,5.839900970458984375e-01,5.493311285972595215e-01,5.966951251029968262e-01,6.682999730110168457e-01,7.461210489273071289e-01,7.983266711235046387e-01
8.270555138587951660e-01,7.300440073013305664e-01,6.769433021545410156e-01,6.394336223602294922e-01,6.027334332466125488e-01,5.611888170242309570e-01,4.949183166027069092e-01,4.662081003189086914e-01,5.244789719581604004e-01,6.242531538009643555e-01,7.228891253471374512e-01,7.684752345085144043e-01
