0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.979378581047058105e-01,9.076274633407592773e-01,8.234639763832092285e-01,8.084290027618408203e-01,7.960097789764404297e-01,7.822639942169189453e-01,7.832752466201782227e-01,7.871093153953552246e-01,8.008393049240112305e-01,8.443340659141540527e-01,8.982522487640380859e-01,9.771014451980590820e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
8.580163717269897461e-01,8.348841071128845215e-01,7.826027274131774902e-01,5.303017497062683105e-01,3.299199044704437256e-01,3.369564414024353027e-01,4.921249449253082275e-01,5.646281838417053223e-01,5.897452831268310547e-01,6.203531622886657715e-01,6.340095996856689453e-01,6.106440424919128418e-01,6.102667450904846191e-01,6.369669437408447266e-01,6.850181818008422852e-01,7.265332937240600586e-01,7.440291047096252441e-01,7.844415307044982910e-01,8.210945129394531250e-01,8.379704356193542480e-01,8.438486456871032715e-01,8.425878286361694336e-01,8.501290082931518555e-01,8.454607725143432617e-01,8.419321179389953613e-01
9.291785359382629395e-01,8.975785970687866211e-01,8.179709315299987793e-01,7.569031119346618652e-01,7.011982798576354980e-01,7.952818870544433594e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.940802454948425293e-01,9.697762727737426758e-01,9.284825325012207031e-01,9.120904207229614258e-01,9.087741971015930176e-01,9.124149084091186523e-01,9.130209088325500488e-01
9.098808169364929199e-01,8.746705651283264160e-01,7.414523959159851074e-01,5.935164093971252441e-01,4.390061199665069580e-01,4.656933546066284180e-01,5.772660970687866211e-01,6.261582970619201660e-01,6.537390947341918945e-01,6.618628501892089844e-01,6.558846831321716309e-01,6.458884477615356445e-01,6.716156005859375000e-01,7.030430436134338379e-01,7.274394035339355469e-01,7.613741755485534668e-01,7.890123128890991211e-01,8.359304070472717285e-01,8.803407549858093262e-01,8.874239921569824219e-01,8.721328973770141602e-01,8.686258792877197266e-01,8.749438524246215820e-01,8.700101375579833984e-01,8.682168722152709961e-01
8.935298323631286621e-01,8.694664239883422852e-01,7.233930826187133789e-01,5.733119845390319824e-01,4.298768043518066406e-01,4.167048037052154541e-01,4.509111642837524414e-01,4.978772699832916260e-01,5.519265532493591309e-01,5.836259722709655762e-01,5.665827393531799316e-01,5.073987841606140137e-01,5.479152798652648926e-01,6.061291098594665527e-01,6.418191194534301758e-01,6.780195236206054688e-01,7.182521224021911621e-01,7.774572372436523438e-01,8.364085555076599121e-01,8.595228195190429688e-01,8.640102148056030273e-01,8.629770874977111816e-01,8.709744811058044434e-01,8.670451641082763672e-01,8.669760823249816895e-01
8.431167602539062500e-01,8.078323602676391602e-01,6.672339439392089844e-01,4.713059663772583008e-01,2.999071776866912842e-01,3.263633251190185547e-01,4.526110589504241943e-01,5.397774577140808105e-01,5.615898966789245605e-01,5.838906764984130859e-01,5.832598805427551270e-01,5.458748340606689453e-01,5.906610488891601562e-01,6.328400969505310059e-01,6.560201048851013184e-01,6.822300553321838379e-01,7.182934880256652832e-01,7.719873785972595215e-01,7.951141595840454102e-01,7.882152199745178223e-01,7.928184866905212402e-01,8.049744367599487305e-01,8.024405837059020996e-01,8.133298158645629883e-01,8.150385618209838867e-01
8.386242985725402832e-01,8.029381632804870605e-01,6.579712033271789551e-01,4.285979568958282471e-01,2.485485374927520752e-01,2.708199322223663330e-01,4.444797635078430176e-01,5.141730904579162598e-01,5.606350302696228027e-01,5.845465660095214844e-01,5.936814546585083008e-01,5.672327280044555664e-01,5.715094804763793945e-01,6.032474637031555176e-01,6.292245984077453613e-01,6.679293513298034668e-01,7.016800642013549805e-01,7.543671131134033203e-01,7.865884900093078613e-01,7.959203720092773438e-01,8.002823591232299805e-01,8.066887855529785156e-01,7.998512983322143555e-01,8.094350099563598633e-01,8.190101385116577148e-01
8.914563059806823730e-01,8.562257885932922363e-01,7.134191989898681641e-01,5.347679853439331055e-01,4.205510318279266357e-01,5.058276057243347168e-01,6.762468814849853516e-01,7.030338644981384277e-01,7.040315270423889160e-01,6.985599994659423828e-01,6.773512363433837891e-01,6.524789929389953613e-01,6.622446775436401367e-01,6.784974336624145508e-01,6.980993151664733887e-01,7.338027954101562500e-01,7.549995183944702148e-01,7.896944880485534668e-01,8.167086243629455566e-01,8.265606760978698730e-01,8.377746343612670898e-01,8.382781147956848145e-01,8.438780307769775391e-01,8.625364899635314941e-01,8.717480301856994629e-01
9.096543788909912109e-01,8.668021559715270996e-01,7.333084940910339355e-01,5.766444802284240723e-01,4.538869857788085938e-01,5.046117305755615234e-01,6.121759414672851562e-01,6.613553166389465332e-01,6.612454652786254883e-01,6.656553745269775391e-01,6.627503037452697754e-01,6.213264465332031250e-01,6.391923427581787109e-01,6.681622862815856934e-01,6.987574100494384766e-01,7.490378618240356445e-01,7.705047130584716797e-01,7.986367940902709961e-01,8.270419836044311523e-01,8.473832607269287109e-01,8.608282208442687988e-01,8.531289100646972656e-01,8.550919890403747559e-01,8.718252182006835938e-01,8.783967494964599609e-01
