0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.359569549560546875e-01,9.394654631614685059e-01,9.380154609680175781e-01,9.365668892860412598e-01,9.365624189376831055e-01,9.365907311439514160e-01,9.373483061790466309e-01,9.433416724205017090e-01,9.428857564926147461e-01,9.374905824661254883e-01,9.357199072837829590e-01,9.354242086410522461e-01,9.144074916839599609e-01,9.215040802955627441e-01,9.427232146263122559e-01,9.457466602325439453e-01,9.284531474113464355e-01,8.909848928451538086e-01,8.732652068138122559e-01,8.743092417716979980e-01,8.676526546478271484e-01,8.685886263847351074e-01,8.698857426643371582e-01,8.738185167312622070e-01,9.142445325851440430e-01,9.295197725296020508e-01,9.389603137969970703e-01,9.696280360221862793e-01,9.781122207641601562e-01,9.564169049263000488e-01,9.703254699707031250e-01,9.885924458503723145e-01,9.891602396965026855e-01,9.734351634979248047e-01,9.568508863449096680e-01,9.769652485847473145e-01,9.636718630790710449e-01,9.504622220993041992e-01,9.516750574111938477e-01,9.527097344398498535e-01,9.585719704627990723e-01,9.499872326850891113e-01,9.507281184196472168e-01,9.664773941040039062e-01,9.696130156517028809e-01,9.758665561676025391e-01
9.344166517257690430e-01,9.415257573127746582e-01,9.407562613487243652e-01,9.393121600151062012e-01,9.466022253036499023e-01,9.377838969230651855e-01,9.282644987106323242e-01,9.275982379913330078e-01,9.336542487144470215e-01,9.319235086441040039e-01,9.311752915382385254e-01,9.263812303543090820e-01,8.980647325515747070e-01,9.085866808891296387e-01,9.345248341560363770e-01,9.367927908897399902e-01,9.204792976379394531e-01,8.952801227569580078e-01,8.711041212081909180e-01,8.610268235206604004e-01,8.545289039611816406e-01,8.638048768043518066e-01,8.633848428726196289e-01,8.645312786102294922e-01,9.074013233184814453e-01,9.209451079368591309e-01,9.291364550590515137e-01,9.318113327026367188e-01,9.266457557678222656e-01,9.275215268135070801e-01,9.419049620628356934e-01,9.568129181861877441e-01,9.673755764961242676e-01,9.592427611351013184e-01,9.452386498451232910e-01,9.695442914962768555e-01,9.580115675926208496e-01,9.386385083198547363e-01,9.480358958244323730e-01,9.491108059883117676e-01,9.538471698760986328e-01,9.489644765853881836e-01,9.447065591812133789e-01,9.636411070823669434e-01,9.605594873428344727e-01,9.670205712318420410e-01
9.161719083786010742e-01,9.214834570884704590e-01,9.211488962173461914e-01,9.178600907325744629e-01,9.249210357666015625e-01,9.209061264991760254e-01,9.158576130867004395e-01,9.033905267715454102e-01,9.096527695655822754e-01,9.170066714286804199e-01,9.131282567977905273e-01,8.994233012199401855e-01,8.770045042037963867e-01,8.956578969955444336e-01,9.144737720489501953e-01,9.097756743431091309e-01,8.916514515876770020e-01,8.544542193412780762e-01,8.464804291725158691e-01,8.484800457954406738e-01,8.458585143089294434e-01,8.468027710914611816e-01,8.462992906570434570e-01,8.515554666519165039e-01,8.892895579338073730e-01,8.985895514488220215e-01,9.070944786071777344e-01,9.233266711235046387e-01,9.241155982017517090e-01,9.098168611526489258e-01,9.208329916000366211e-01,9.318775534629821777e-01,9.299355149269104004e-01,9.288553595542907715e-01,9.249321222305297852e-01,9.459170699119567871e-01,9.328012466430664062e-01,9.201762676239013672e-01,9.229292869567871094e-01,9.270665645599365234e-01,9.399232864379882812e-01,9.340733885765075684e-01,9.307057857513427734e-01,9.481871128082275391e-01,9.438523054122924805e-01,9.413082003593444824e-01
9.054501652717590332e-01,9.077088236808776855e-01,9.103945493698120117e-01,9.082304239273071289e-01,9.138367176055908203e-01,9.081380963325500488e-01,9.118157625198364258e-01,9.109299778938293457e-01,9.117943048477172852e-01,9.124504923820495605e-01,9.141123294830322266e-01,9.056982994079589844e-01,8.749909996986389160e-01,8.906010985374450684e-01,9.166457653045654297e-01,9.122400879859924316e-01,8.975924253463745117e-01,8.621845841407775879e-01,8.484482765197753906e-01,8.452427387237548828e-01,8.459233641624450684e-01,8.613134026527404785e-01,8.621844649314880371e-01,8.595342636108398438e-01,8.922146558761596680e-01,9.035664200782775879e-01,9.059886932373046875e-01,9.276503324508666992e-01,9.318859577178955078e-01,9.153934717178344727e-01,9.273119568824768066e-01,9.406244754791259766e-01,9.191082715988159180e-01,9.144573807716369629e-01,9.186261296272277832e-01,9.355505108833312988e-01,9.261844158172607422e-01,9.195533394813537598e-01,9.191793203353881836e-01,9.238964319229125977e-01,9.380733370780944824e-01,9.311432242393493652e-01,9.312261343002319336e-01,9.408774375915527344e-01,9.425162672996520996e-01,9.483268260955810547e-01
9.060408473014831543e-01,9.025213122367858887e-01,9.089750647544860840e-01,9.100969433784484863e-01,9.103761911392211914e-01,9.099366068840026855e-01,9.124384522438049316e-01,9.023491740226745605e-01,9.016859531402587891e-01,9.043747782707214355e-01,9.000417590141296387e-01,8.924130201339721680e-01,8.712973594665527344e-01,8.818008899688720703e-01,9.043392539024353027e-01,9.064660072326660156e-01,9.006722569465637207e-01,8.694834709167480469e-01,8.459877967834472656e-01,8.403008580207824707e-01,8.396475315093994141e-01,8.518139123916625977e-01,8.536420464515686035e-01,8.572564125061035156e-01,8.864560723304748535e-01,8.946177959442138672e-01,8.991759419441223145e-01,9.167133569717407227e-01,9.192612767219543457e-01,9.041079878807067871e-01,9.044834375381469727e-01,8.996636271476745605e-01,8.925646543502807617e-01,8.994489908218383789e-01,9.055375456809997559e-01,9.089120626449584961e-01,9.018410444259643555e-01,9.113085865974426270e-01,9.154797196388244629e-01,9.188727140426635742e-01,9.315674304962158203e-01,9.200572967529296875e-01,9.211573004722595215e-01,9.272116422653198242e-01,9.298946261405944824e-01,9.301173686981201172e-01
9.188256263732910156e-01,9.122157692909240723e-01,9.083849191665649414e-01,9.067206978797912598e-01,9.088305830955505371e-01,9.096974134445190430e-01,9.038996100425720215e-01,8.982331752777099609e-01,9.010963439941406250e-01,9.038491845130920410e-01,8.997458219528198242e-01,8.884862065315246582e-01,8.542004227638244629e-01,8.657696843147277832e-01,8.975848555564880371e-01,9.014006853103637695e-01,8.826956152915954590e-01,8.420941829681396484e-01,8.296242356300354004e-01,8.303366303443908691e-01,8.258194327354431152e-01,8.257185220718383789e-01,8.290477991104125977e-01,8.385593295097351074e-01,8.796331882476806641e-01,8.912886977195739746e-01,8.931115269660949707e-01,9.114356040954589844e-01,9.219797253608703613e-01,9.072498679161071777e-01,9.196798801422119141e-01,9.428430199623107910e-01,9.301713109016418457e-01,9.250188469886779785e-01,9.306028485298156738e-01,9.491047263145446777e-01,9.253230094909667969e-01,9.175717234611511230e-01,9.172893166542053223e-01,9.209097623825073242e-01,9.321364164352416992e-01,9.219236969947814941e-01,9.206746220588684082e-01,9.276280999183654785e-01,9.300979375839233398e-01,9.334590435028076172e-01
8.925538063049316406e-01,8.965307474136352539e-01,9.035766720771789551e-01,8.988507390022277832e-01,9.024985432624816895e-01,8.972663283348083496e-01,8.955525159835815430e-01,8.978838920593261719e-01,9.018576145172119141e-01,8.978725671768188477e-01,8.909456729888916016e-01,8.829622864723205566e-01,8.486376404762268066e-01,8.559395670890808105e-01,8.787298202514648438e-01,8.849388360977172852e-01,8.764661550521850586e-01,8.403983116149902344e-01,8.191863894462585449e-01,8.095091581344604492e-01,8.066818118095397949e-01,8.073372244834899902e-01,8.112245202064514160e-01,8.149927258491516113e-01,8.716043829917907715e-01,8.882505297660827637e-01,8.866813182830810547e-01,9.065346717834472656e-01,9.126243591308593750e-01,8.942704796791076660e-01,8.976696133613586426e-01,8.989032506942749023e-01,8.805845379829406738e-01,8.879038095474243164e-01,9.047605395317077637e-01,9.113974571228027344e-01,9.130883812904357910e-01,9.152812361717224121e-01,9.125995039939880371e-01,9.100276231765747070e-01,9.128398299217224121e-01,9.073435664176940918e-01,9.124467372894287109e-01,9.280062317848205566e-01,9.290095567703247070e-01,9.178404808044433594e-01
8.975444436073303223e-01,9.052174687385559082e-01,9.065827131271362305e-01,9.031244516372680664e-01,9.052056074142456055e-01,8.967878818511962891e-01,8.961110115051269531e-01,8.975186347961425781e-01,8.984245657920837402e-01,9.029220342636108398e-01,8.940502405166625977e-01,8.760848641395568848e-01,8.511788845062255859e-01,8.690532445907592773e-01,8.907207250595092773e-01,8.941935300827026367e-01,8.747851848602294922e-01,8.390322923660278320e-01,8.233314752578735352e-01,8.181465864181518555e-01,8.088533282279968262e-01,8.032257556915283203e-01,8.078576326370239258e-01,8.084408640861511230e-01,8.661013841629028320e-01,8.818633556365966797e-01,8.821362853050231934e-01,8.985443115234375000e-01,9.030123949050903320e-01,8.992514014244079590e-01,9.023140072822570801e-01,9.084901213645935059e-01,9.031831026077270508e-01,9.054092764854431152e-01,9.111468195915222168e-01,9.265087246894836426e-01,9.230080246925354004e-01,9.203875660896301270e-01,9.160113334655761719e-01,9.146989583969116211e-01,9.231121540069580078e-01,9.192459583282470703e-01,9.182744622230529785e-01,9.256118535995483398e-01,9.221012592315673828e-01,9.114369153976440430e-01
