0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.719605445861816406e-01,9.415553808212280273e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.977906942367553711e-01,9.704583883285522461e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.450752139091491699e-01,8.985835313796997070e-01,9.095932245254516602e-01,9.087199568748474121e-01,9.553532600402832031e-01,9.615092277526855469e-01,9.941413998603820801e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
8.823614716529846191e-01,8.717493414878845215e-01,8.836034536361694336e-01,9.072197079658508301e-01,9.120522737503051758e-01,9.273781180381774902e-01,9.380315542221069336e-01,9.463979601860046387e-01,9.413528442382812500e-01,9.173702597618103027e-01,9.176045656204223633e-01,9.327288269996643066e-01,9.382342100143432617e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.844638109207153320e-01,9.490683674812316895e-01,9.585807323455810547e-01,9.439038634300231934e-01,9.373658299446105957e-01,9.451869726181030273e-01,9.495033025741577148e-01,9.514452219009399414e-01,9.469327926635742188e-01,9.321474432945251465e-01,9.366989731788635254e-01,9.466183185577392578e-01,9.428086280822753906e-01,9.401917457580566406e-01,9.378648996353149414e-01,9.438052177429199219e-01,9.606333374977111816e-01,9.680274128913879395e-01,9.521646499633789062e-01,9.509657621383666992e-01,9.513343572616577148e-01,9.563233852386474609e-01,9.558275938034057617e-01,9.490221738815307617e-01,9.456947445869445801e-01,9.465927481651306152e-01,9.698866009712219238e-01,9.757865071296691895e-01,9.763915538787841797e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.896441102027893066e-01,9.565494060516357422e-01,9.558908939361572266e-01,9.583541750907897949e-01,9.623754620552062988e-01,9.541504383087158203e-01,9.443181753158569336e-01,9.549860358238220215e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.589809179306030273e-01,9.720081090927124023e-01,9.648840427398681641e-01,9.547273516654968262e-01,9.571131467819213867e-01,9.515760540962219238e-01,9.487790465354919434e-01,9.425812363624572754e-01,9.583249688148498535e-01,9.660115242004394531e-01,9.553672671318054199e-01,9.610753059387207031e-01,9.783431291580200195e-01,9.775028228759765625e-01,9.624054431915283203e-01,9.516049623489379883e-01,9.507505297660827637e-01,9.497722387313842773e-01,9.402443170547485352e-01,9.383462667465209961e-01
9.295024871826171875e-01,9.435956478118896484e-01,9.674204587936401367e-01,9.666032791137695312e-01,9.439533948898315430e-01,9.348028898239135742e-01,9.285004734992980957e-01,9.367945790290832520e-01,9.381117820739746094e-01,9.104758501052856445e-01,9.032772779464721680e-01,9.126389622688293457e-01,9.153782129287719727e-01,9.253599047660827637e-01,9.007889032363891602e-01,9.348542094230651855e-01,9.465976953506469727e-01,9.530829191207885742e-01,9.235017895698547363e-01,9.127721786499023438e-01,9.420263767242431641e-01,9.499845504760742188e-01,9.344090223312377930e-01,9.357688426971435547e-01,9.084011912345886230e-01,9.123115539550781250e-01,9.327610135078430176e-01,9.269287586212158203e-01,9.308589696884155273e-01,9.278679490089416504e-01,9.287542700767517090e-01,9.334763288497924805e-01,9.458404779434204102e-01,9.312153458595275879e-01,9.306280016899108887e-01,9.378553628921508789e-01,9.381681084632873535e-01,9.398252367973327637e-01,9.395354986190795898e-01,9.352172613143920898e-01,9.339075684547424316e-01,9.447323083877563477e-01,9.505692124366760254e-01,9.491733312606811523e-01,9.644538164138793945e-01,9.577664732933044434e-01,9.618885517120361328e-01,9.375419020652770996e-01,9.284662604331970215e-01,9.283830523490905762e-01,9.364100694656372070e-01,9.382284283638000488e-01,9.301627278327941895e-01,9.396955966949462891e-01,9.276145100593566895e-01,9.004094600677490234e-01,9.400557875633239746e-01,9.821987748146057129e-01,9.790387153625488281e-01,9.583525061607360840e-01,9.705660343170166016e-01,9.499475359916687012e-01,9.620846509933471680e-01,9.553304910659790039e-01,9.397159814834594727e-01,9.389487504959106445e-01,9.375009536743164062e-01,9.408755302429199219e-01,9.362216591835021973e-01,9.481620192527770996e-01,9.577682614326477051e-01,9.383482336997985840e-01,9.432317614555358887e-01,9.525532722473144531e-01,9.391781091690063477e-01,9.354884028434753418e-01,9.521114230155944824e-01,9.449595212936401367e-01,9.353717565536499023e-01,9.184131622314453125e-01,9.158225655555725098e-01
9.035375118255615234e-01,9.129588603973388672e-01,9.292955398559570312e-01,9.351395964622497559e-01,9.283758997917175293e-01,9.211130738258361816e-01,9.245884418487548828e-01,9.304428696632385254e-01,9.180246591567993164e-01,8.803570270538330078e-01,8.801469206809997559e-01,8.978950381278991699e-01,9.059537053108215332e-01,9.348077774047851562e-01,9.143518805503845215e-01,9.369605779647827148e-01,9.279708266258239746e-01,9.307824969291687012e-01,9.073196053504943848e-01,9.027504324913024902e-01,8.974853157997131348e-01,9.042177796363830566e-01,9.140598177909851074e-01,9.102839827537536621e-01,8.855351805686950684e-01,8.921994566917419434e-01,9.118229746818542480e-01,9.021098613739013672e-01,8.992259502410888672e-01,8.985126614570617676e-01,9.114686846733093262e-01,9.287813901901245117e-01,9.339753985404968262e-01,9.199672341346740723e-01,9.156766533851623535e-01,9.202081561088562012e-01,9.165523648262023926e-01,9.193388223648071289e-01,9.217044711112976074e-01,9.093899726867675781e-01,9.187313914299011230e-01,9.386505484580993652e-01,9.362536668777465820e-01,9.344518780708312988e-01,9.328942894935607910e-01,9.083232283592224121e-01,9.321013092994689941e-01,9.231377243995666504e-01,9.195888042449951172e-01,9.102628231048583984e-01,9.103124141693115234e-01,9.073626995086669922e-01,9.106244444847106934e-01,9.215794801712036133e-01,9.073827862739562988e-01,8.613197207450866699e-01,9.122133851051330566e-01,9.577980041503906250e-01,9.521004557609558105e-01,9.320058822631835938e-01,9.505728483200073242e-01,9.342905879020690918e-01,9.357469677925109863e-01,9.300877451896667480e-01,9.159325957298278809e-01,9.116451740264892578e-01,9.148908257484436035e-01,9.243979454040527344e-01,9.258361458778381348e-01,9.429358839988708496e-01,9.455402493476867676e-01,9.263967871665954590e-01,9.219784736633300781e-01,9.215685129165649414e-01,9.159693717956542969e-01,9.238343238830566406e-01,9.336693882942199707e-01,9.284422993659973145e-01,9.189053177833557129e-01,8.927864432334899902e-01,8.913097381591796875e-01
8.742417097091674805e-01,8.835663795471191406e-01,8.918487429618835449e-01,8.949447274208068848e-01,9.033616185188293457e-01,9.123970270156860352e-01,9.161688685417175293e-01,9.136591553688049316e-01,9.048179388046264648e-01,8.746929764747619629e-01,8.723700046539306641e-01,8.914799094200134277e-01,9.026200175285339355e-01,9.309647083282470703e-01,9.167553782463073730e-01,9.361702203750610352e-01,9.240806102752685547e-01,9.266871809959411621e-01,9.042742252349853516e-01,9.051392078399658203e-01,9.279698133468627930e-01,9.383186697959899902e-01,9.146069288253784180e-01,9.043464064598083496e-01,8.859320878982543945e-01,8.876684308052062988e-01,9.068914055824279785e-01,9.073718190193176270e-01,9.056152105331420898e-01,8.949266672134399414e-01,9.047281742095947266e-01,9.251783490180969238e-01,9.328334331512451172e-01,9.204017519950866699e-01,9.138074517250061035e-01,9.095178246498107910e-01,9.158222079277038574e-01,9.161829352378845215e-01,9.057216048240661621e-01,9.012135267257690430e-01,9.161373376846313477e-01,9.336708784103393555e-01,9.304161071777343750e-01,9.320889115333557129e-01,9.634076356887817383e-01,9.475462436676025391e-01,9.454855322837829590e-01,9.215371012687683105e-01,9.157822132110595703e-01,9.159142971038818359e-01,9.208730459213256836e-01,9.123807549476623535e-01,9.071912169456481934e-01,9.220342040061950684e-01,9.266086816787719727e-01,8.921908736228942871e-01,9.306920766830444336e-01,9.761104583740234375e-01,9.727831482887268066e-01,9.504719376564025879e-01,9.655897021293640137e-01,9.277495145797729492e-01,9.268864989280700684e-01,9.258414506912231445e-01,9.197136163711547852e-01,9.141418337821960449e-01,9.144689440727233887e-01,9.174223542213439941e-01,9.187631607055664062e-01,9.405453801155090332e-01,9.451586604118347168e-01,9.355450868606567383e-01,9.298117160797119141e-01,9.293079376220703125e-01,9.198296070098876953e-01,9.270074963569641113e-01,9.322965145111083984e-01,9.327137470245361328e-01,9.202685952186584473e-01,8.973926305770874023e-01,9.028254151344299316e-01
8.784390091896057129e-01,8.961662054061889648e-01,9.038779735565185547e-01,9.001519680023193359e-01,9.002519845962524414e-01,9.075146317481994629e-01,9.167266488075256348e-01,9.193449020385742188e-01,9.089717864990234375e-01,8.742894530296325684e-01,8.671377897262573242e-01,8.865167498588562012e-01,8.967777490615844727e-01,8.991827368736267090e-01,8.789922595024108887e-01,9.171448349952697754e-01,9.099588990211486816e-01,9.110620617866516113e-01,8.998725414276123047e-01,8.939509391784667969e-01,8.930982351303100586e-01,9.025648832321166992e-01,9.036676883697509766e-01,8.996565937995910645e-01,8.872821331024169922e-01,8.852531313896179199e-01,8.964600563049316406e-01,9.035875201225280762e-01,9.022474288940429688e-01,8.925660252571105957e-01,8.936366438865661621e-01,9.076540470123291016e-01,9.214216470718383789e-01,9.188659787178039551e-01,9.139097929000854492e-01,9.090883135795593262e-01,9.089084863662719727e-01,9.033502936363220215e-01,8.959550857543945312e-01,8.942799568176269531e-01,8.998979926109313965e-01,9.077772498130798340e-01,9.173326492309570312e-01,9.219393730163574219e-01,9.557015299797058105e-01,9.430342316627502441e-01,9.352120161056518555e-01,9.178660511970520020e-01,9.047196507453918457e-01,8.983093500137329102e-01,9.081398844718933105e-01,9.075331091880798340e-01,9.058619141578674316e-01,9.081330895423889160e-01,8.852289915084838867e-01,8.462333679199218750e-01,8.717515468597412109e-01,9.021779298782348633e-01,9.148581624031066895e-01,9.053655862808227539e-01,9.294856786727905273e-01,9.269143939018249512e-01,9.224712848663330078e-01,9.182927012443542480e-01,9.175200462341308594e-01,9.102718234062194824e-01,9.100756645202636719e-01,9.209798574447631836e-01,9.157532453536987305e-01,9.268920421600341797e-01,9.317518472671508789e-01,9.231383800506591797e-01,9.171305894851684570e-01,9.122751355171203613e-01,9.022979140281677246e-01,9.068224430084228516e-01,9.224047660827636719e-01,9.264705777168273926e-01,9.118105769157409668e-01,8.947271108627319336e-01,8.916954398155212402e-01
8.643337488174438477e-01,8.888996243476867676e-01,9.126483201980590820e-01,9.207839369773864746e-01,9.173540472984313965e-01,9.187891483306884766e-01,9.170796871185302734e-01,9.166107773780822754e-01,9.109339118003845215e-01,8.769851326942443848e-01,8.722985386848449707e-01,8.910669684410095215e-01,9.006115198135375977e-01,9.286190867424011230e-01,9.196555614471435547e-01,9.382700920104980469e-01,9.167064428329467773e-01,9.125915169715881348e-01,9.026362895965576172e-01,8.989951014518737793e-01,8.966640233993530273e-01,9.092420339584350586e-01,9.083195924758911133e-01,9.022622704505920410e-01,8.959494829177856445e-01,9.067540764808654785e-01,9.090064764022827148e-01,9.110451936721801758e-01,9.059029221534729004e-01,9.002845883369445801e-01,9.017501473426818848e-01,9.154900908470153809e-01,9.194276928901672363e-01,9.139627814292907715e-01,9.119335412979125977e-01,9.142186641693115234e-01,9.157754778861999512e-01,9.090275168418884277e-01,9.092474579811096191e-01,9.016696214675903320e-01,9.044308662414550781e-01,9.245185256004333496e-01,9.348832368850708008e-01,9.347228407859802246e-01,9.332420229911804199e-01,9.134765863418579102e-01,9.373416900634765625e-01,9.281709790229797363e-01,9.216111302375793457e-01,9.098603129386901855e-01,9.025958776473999023e-01,9.040068984031677246e-01,9.128519296646118164e-01,9.129844903945922852e-01,9.046306014060974121e-01,8.683917522430419922e-01,9.122731089591979980e-01,9.580448865890502930e-01,9.614967703819274902e-01,9.468230605125427246e-01,9.569875597953796387e-01,9.270778298377990723e-01,9.235600233078002930e-01,9.229885339736938477e-01,9.188289642333984375e-01,9.068552851676940918e-01,9.171355366706848145e-01,9.299301505088806152e-01,9.270592331886291504e-01,9.305716753005981445e-01,9.351733326911926270e-01,9.121802449226379395e-01,9.100564718246459961e-01,9.214494228363037109e-01,9.133337140083312988e-01,9.196058511734008789e-01,9.280118346214294434e-01,9.332773089408874512e-01,9.220649600028991699e-01,9.000992774963378906e-01,8.982684016227722168e-01
8.610152602195739746e-01,8.751089572906494141e-01,8.834818005561828613e-01,8.903397917747497559e-01,8.970982432365417480e-01,9.052976965904235840e-01,8.970684409141540527e-01,9.022182226181030273e-01,9.034634828567504883e-01,8.681405782699584961e-01,8.662747740745544434e-01,8.759507536888122559e-01,8.807423710823059082e-01,8.919262886047363281e-01,8.756348490715026855e-01,9.087443351745605469e-01,9.073190093040466309e-01,9.051074385643005371e-01,8.941945433616638184e-01,8.940913081169128418e-01,9.234833121299743652e-01,9.327170252799987793e-01,9.071949720382690430e-01,9.010557532310485840e-01,8.858486413955688477e-01,8.917897343635559082e-01,8.964384198188781738e-01,8.959527015686035156e-01,9.030246734619140625e-01,8.973710536956787109e-01,9.009945392608642578e-01,9.128397703170776367e-01,9.161305427551269531e-01,9.008931517601013184e-01,9.012483954429626465e-01,9.018728137016296387e-01,9.088432192802429199e-01,9.101793766021728516e-01,9.105504155158996582e-01,9.019516706466674805e-01,8.963209986686706543e-01,9.132677912712097168e-01,9.232498407363891602e-01,9.173682928085327148e-01,9.416814446449279785e-01,9.427360296249389648e-01,9.424228072166442871e-01,9.193373322486877441e-01,9.136046171188354492e-01,9.002252221107482910e-01,8.982370495796203613e-01,8.972978591918945312e-01,8.968669772148132324e-01,9.012687206268310547e-01,8.797857165336608887e-01,8.388035297393798828e-01,8.796601891517639160e-01,9.345657229423522949e-01,9.376715421676635742e-01,9.299420118331909180e-01,9.361897110939025879e-01,9.075366854667663574e-01,9.092540740966796875e-01,9.110755324363708496e-01,9.091362953186035156e-01,9.042830467224121094e-01,9.095952510833740234e-01,9.048379063606262207e-01,8.972827792167663574e-01,9.161715507507324219e-01,9.304379820823669434e-01,9.097738862037658691e-01,9.072445631027221680e-01,9.259427785873413086e-01,9.057917594909667969e-01,9.063678979873657227e-01,9.156070351600646973e-01,9.177754521369934082e-01,9.092406034469604492e-01,8.942609429359436035e-01,8.906303644180297852e-01
8.746870160102844238e-01,8.765060305595397949e-01,8.734389543533325195e-01,8.733450770378112793e-01,8.856687545776367188e-01,8.985608220100402832e-01,8.885344862937927246e-01,8.905993700027465820e-01,9.001027941703796387e-01,8.773785829544067383e-01,8.751434087753295898e-01,8.856737613677978516e-01,8.902159333229064941e-01,9.211403131484985352e-01,9.104835391044616699e-01,9.208548069000244141e-01,8.934670090675354004e-01,9.014414548873901367e-01,8.972218036651611328e-01,8.937230110168457031e-01,8.879795074462890625e-01,8.913428187370300293e-01,9.027153253555297852e-01,9.043507575988769531e-01,8.887469172477722168e-01,8.831144571304321289e-01,8.977072238922119141e-01,9.016872048377990723e-01,9.051498174667358398e-01,8.927733898162841797e-01,8.954026103019714355e-01,9.115440845489501953e-01,9.197335839271545410e-01,9.056200981140136719e-01,9.010127782821655273e-01,9.045220613479614258e-01,9.116315841674804688e-01,9.096739292144775391e-01,9.138742685317993164e-01,9.035569429397583008e-01,8.894780278205871582e-01,9.120607376098632812e-01,9.210572242736816406e-01,9.192777276039123535e-01,9.240658879280090332e-01,9.139423370361328125e-01,9.315004348754882812e-01,9.226527810096740723e-01,9.074233770370483398e-01,8.951724767684936523e-01,9.026054143905639648e-01,8.999621868133544922e-01,8.952407836914062500e-01,9.020547270774841309e-01,8.777599930763244629e-01,8.352721333503723145e-01,8.785998225212097168e-01,9.352750778198242188e-01,9.273906946182250977e-01,9.272671937942504883e-01,9.391974210739135742e-01,9.107442498207092285e-01,9.081879258155822754e-01,9.105198383331298828e-01,9.175443053245544434e-01,9.112547636032104492e-01,9.062604904174804688e-01,9.080783128738403320e-01,8.996990323066711426e-01,9.123627543449401855e-01,9.260192513465881348e-01,9.208797216415405273e-01,9.198055267333984375e-01,9.180471897125244141e-01,8.996488451957702637e-01,9.150071740150451660e-01,9.233760237693786621e-01,9.142017364501953125e-01,9.068813323974609375e-01,8.955956697463989258e-01,8.837147951126098633e-01
