0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.954303711652755737e-02,2.438528537750244141e-01,2.942234091460704803e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.983855485916137695e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
8.529270291328430176e-01,8.592864871025085449e-01,8.819620013236999512e-01,8.710114955902099609e-01,8.595623373985290527e-01,8.691650629043579102e-01,8.726411461830139160e-01,8.716617226600646973e-01,8.255743384361267090e-01,4.761913120746612549e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.484309166669845581e-02,2.708121202886104584e-02,1.261609494686126709e-01,2.599205970764160156e-01,2.785082757472991943e-01,3.154601752758026123e-01,3.231954574584960938e-01,2.725157439708709717e-01,2.892889976501464844e-01,3.038127422332763672e-01,3.598434627056121826e-01,4.000799953937530518e-01,4.720174372196197510e-01,5.666321516036987305e-01,6.524795293807983398e-01,7.329766750335693359e-01,7.523513436317443848e-01,7.650612592697143555e-01,7.827425003051757812e-01,8.017225265502929688e-01,8.101179599761962891e-01,8.247280120849609375e-01,8.331280350685119629e-01,8.478744626045227051e-01
9.414135217666625977e-01,9.439562559127807617e-01,9.601460099220275879e-01,9.511058926582336426e-01,9.306155443191528320e-01,9.343746304512023926e-01,9.387812614440917969e-01,9.358859062194824219e-01,1.000000000000000000e+00,8.616507649421691895e-01,4.423086643218994141e-01,4.138690829277038574e-01,5.032045245170593262e-01,6.582331061363220215e-01,6.597738265991210938e-01,7.275915145874023438e-01,8.300678730010986328e-01,9.207205772399902344e-01,9.515167474746704102e-01,9.170647263526916504e-01,8.066557645797729492e-01,7.036540508270263672e-01,6.984447836875915527e-01,7.235571146011352539e-01,7.868447899818420410e-01,8.090561032295227051e-01,7.888000607490539551e-01,7.991814017295837402e-01,8.124369382858276367e-01,8.139642477035522461e-01,8.233182430267333984e-01,8.636373281478881836e-01,8.846014142036437988e-01,8.776721358299255371e-01,8.939175009727478027e-01,9.035745859146118164e-01,9.184406995773315430e-01
9.771883487701416016e-01,9.525281786918640137e-01,9.665571451187133789e-01,9.695180058479309082e-01,9.529625773429870605e-01,9.676681756973266602e-01,9.697074294090270996e-01,9.650355577468872070e-01,9.618614315986633301e-01,7.489401698112487793e-01,2.883023023605346680e-01,2.674725949764251709e-01,2.977774739265441895e-01,4.156499505043029785e-01,3.471893966197967529e-01,3.854548931121826172e-01,5.235956311225891113e-01,6.074520945549011230e-01,6.679227352142333984e-01,6.237794756889343262e-01,5.263325572013854980e-01,5.319666862487792969e-01,5.476440787315368652e-01,5.706248879432678223e-01,6.168977618217468262e-01,6.736679077148437500e-01,7.224669456481933594e-01,7.758784294128417969e-01,8.021128773689270020e-01,8.192097544670104980e-01,8.362419605255126953e-01,8.763649463653564453e-01,9.022423028945922852e-01,8.961903452873229980e-01,9.093432426452636719e-01,9.183828830718994141e-01,9.416831731796264648e-01
9.186220765113830566e-01,9.159201979637145996e-01,9.438944458961486816e-01,9.187259078025817871e-01,8.941982984542846680e-01,8.993286490440368652e-01,9.156124591827392578e-01,9.183388352394104004e-01,9.832656979560852051e-01,8.764736056327819824e-01,4.765391647815704346e-01,4.663932919502258301e-01,5.218695402145385742e-01,5.607768893241882324e-01,4.806676805019378662e-01,5.137545466423034668e-01,6.226835846900939941e-01,7.079671025276184082e-01,7.402973175048828125e-01,6.780405640602111816e-01,6.355636715888977051e-01,6.434918045997619629e-01,6.428329944610595703e-01,6.292017102241516113e-01,6.260267496109008789e-01,6.742753982543945312e-01,7.219839692115783691e-01,7.752570509910583496e-01,8.112839460372924805e-01,8.108229041099548340e-01,8.142742514610290527e-01,8.579753041267395020e-01,8.749544620513916016e-01,8.648307323455810547e-01,8.818107843399047852e-01,8.804383873939514160e-01,8.867546916007995605e-01
8.801863193511962891e-01,8.665179610252380371e-01,8.814278244972229004e-01,8.786059617996215820e-01,8.768942356109619141e-01,8.857864737510681152e-01,9.000607728958129883e-01,8.963514566421508789e-01,9.331869482994079590e-01,7.821283936500549316e-01,3.582957684993743896e-01,3.662788867950439453e-01,3.854563236236572266e-01,3.656732738018035889e-01,2.486092448234558105e-01,2.595191001892089844e-01,3.623982369899749756e-01,4.153482615947723389e-01,4.311400353908538818e-01,4.270847439765930176e-01,4.723128378391265869e-01,5.292118787765502930e-01,5.400654077529907227e-01,5.426803231239318848e-01,5.496928691864013672e-01,5.953629612922668457e-01,6.435459852218627930e-01,6.898601055145263672e-01,7.529889941215515137e-01,7.665001153945922852e-01,7.843997478485107422e-01,8.156718611717224121e-01,8.425872921943664551e-01,8.486405611038208008e-01,8.582652211189270020e-01,8.727248907089233398e-01,8.854944705963134766e-01
9.106701016426086426e-01,9.012865424156188965e-01,9.129627346992492676e-01,9.127995371818542480e-01,9.095255732536315918e-01,9.233039021492004395e-01,9.335954189300537109e-01,9.204743504524230957e-01,9.999338388442993164e-01,9.495295882225036621e-01,6.208089590072631836e-01,6.101452708244323730e-01,6.567282080650329590e-01,6.591020822525024414e-01,6.294167637825012207e-01,7.271417379379272461e-01,8.408098816871643066e-01,9.038863778114318848e-01,9.248070716857910156e-01,8.741821050643920898e-01,8.162226676940917969e-01,7.742670774459838867e-01,7.735891342163085938e-01,7.649756669998168945e-01,7.531051635742187500e-01,7.551741600036621094e-01,7.648109793663024902e-01,7.907746434211730957e-01,8.284485936164855957e-01,8.339323997497558594e-01,8.323697447776794434e-01,8.700982332229614258e-01,8.788631558418273926e-01,8.754306435585021973e-01,8.789865374565124512e-01,8.946965932846069336e-01,9.013487696647644043e-01
9.074461460113525391e-01,9.152253270149230957e-01,9.487215280532836914e-01,9.416236281394958496e-01,9.248446226119995117e-01,9.249140024185180664e-01,9.221506714820861816e-01,9.121562242507934570e-01,9.699137806892395020e-01,9.060257077217102051e-01,5.483317971229553223e-01,5.063390731811523438e-01,5.291103720664978027e-01,5.755048990249633789e-01,5.665488243103027344e-01,6.526033878326416016e-01,7.703270316123962402e-01,8.281704187393188477e-01,8.411034941673278809e-01,7.995998859405517578e-01,7.321171164512634277e-01,7.324525117874145508e-01,7.268650531768798828e-01,7.146386504173278809e-01,7.155469059944152832e-01,7.221181392669677734e-01,7.485889792442321777e-01,7.770805954933166504e-01,8.053234219551086426e-01,8.090337514877319336e-01,8.166221976280212402e-01,8.567045927047729492e-01,8.563746213912963867e-01,8.608303666114807129e-01,8.792526125907897949e-01,8.921857476234436035e-01,9.117259979248046875e-01
8.730174303054809570e-01,8.768037557601928711e-01,8.950262665748596191e-01,9.065994620323181152e-01,9.008673429489135742e-01,8.991335034370422363e-01,9.115712642669677734e-01,9.067787528038024902e-01,8.812636733055114746e-01,6.852261424064636230e-01,2.513288557529449463e-01,2.680642604827880859e-01,2.689879238605499268e-01,3.211284875869750977e-01,2.273913770914077759e-01,2.359980940818786621e-01,3.580473363399505615e-01,4.426116347312927246e-01,4.678946733474731445e-01,4.462936818599700928e-01,4.046489894390106201e-01,4.280239343643188477e-01,4.421554207801818848e-01,4.599664807319641113e-01,4.764804840087890625e-01,5.048101544380187988e-01,5.919837355613708496e-01,6.670891642570495605e-01,7.268105149269104004e-01,7.602669596672058105e-01,7.860599160194396973e-01,8.051450252532958984e-01,8.083055615425109863e-01,8.284395933151245117e-01,8.500123023986816406e-01,8.651747107505798340e-01,8.842142820358276367e-01
