0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.935278892517089844e-01,9.777088165283203125e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.807483553886413574e-01,9.222613573074340820e-01,9.147472977638244629e-01,9.542051553726196289e-01,1.000000000000000000e+00,1.000000000000000000e+00
9.411821365356445312e-01,9.419924020767211914e-01,9.407926797866821289e-01,9.395297169685363770e-01,9.475228786468505859e-01,9.401555061340332031e-01,9.336642026901245117e-01,9.361642599105834961e-01,9.374428391456604004e-01,9.292099475860595703e-01,9.323024749755859375e-01,9.364823102951049805e-01,9.419751763343811035e-01,9.506944417953491211e-01,9.490117430686950684e-01,9.357954263687133789e-01,9.314559102058410645e-01,9.364129900932312012e-01,9.433488249778747559e-01,9.444098472595214844e-01,9.385606050491333008e-01,9.425801038742065430e-01,9.500159025192260742e-01,9.458684921264648438e-01,9.477360248565673828e-01,9.455815553665161133e-01,9.426306486129760742e-01,9.382752776145935059e-01,9.381072521209716797e-01,9.354652166366577148e-01,9.345133304595947266e-01,9.371134042739868164e-01,9.411315917968750000e-01,9.624662995338439941e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.864622354507446289e-01,9.884377717971801758e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.878720641136169434e-01,9.733437299728393555e-01
9.458882212638854980e-01,9.429870843887329102e-01,9.379267096519470215e-01,9.322149753570556641e-01,9.423655867576599121e-01,9.372465610504150391e-01,9.318474531173706055e-01,9.334916472434997559e-01,9.301212430000305176e-01,9.248144030570983887e-01,9.389752745628356934e-01,9.385073184967041016e-01,9.458074569702148438e-01,9.641945362091064453e-01,9.433600306510925293e-01,9.291225671768188477e-01,9.367135167121887207e-01,9.412586688995361328e-01,9.479165673255920410e-01,9.411038160324096680e-01,9.249404072761535645e-01,9.376699328422546387e-01,9.447062015533447266e-01,9.390880465507507324e-01,9.417189359664916992e-01,9.388671517372131348e-01,9.331645369529724121e-01,9.177424907684326172e-01,9.269139766693115234e-01,9.383459091186523438e-01,9.342765808105468750e-01,9.273552894592285156e-01,9.243670105934143066e-01,9.368548393249511719e-01,9.506779909133911133e-01,9.466715455055236816e-01,9.525934457778930664e-01,9.467537403106689453e-01,9.504516124725341797e-01,9.555743932723999023e-01,9.593210220336914062e-01,9.675726890563964844e-01,9.672929048538208008e-01,9.635373353958129883e-01
9.184352159500122070e-01,9.066367745399475098e-01,9.012361764907836914e-01,9.056652188301086426e-01,9.136239886283874512e-01,9.148661494255065918e-01,9.173497557640075684e-01,9.101169109344482422e-01,9.049607515335083008e-01,9.139482975006103516e-01,9.218657612800598145e-01,9.181379675865173340e-01,9.237982630729675293e-01,9.393846392631530762e-01,9.121575355529785156e-01,9.076354503631591797e-01,9.157169461250305176e-01,9.127407073974609375e-01,9.201836585998535156e-01,9.185946583747863770e-01,9.082095623016357422e-01,9.183474183082580566e-01,9.248583912849426270e-01,9.163621664047241211e-01,9.228048920631408691e-01,9.209250211715698242e-01,9.152659177780151367e-01,8.997967839241027832e-01,9.053928852081298828e-01,9.148238301277160645e-01,9.149045348167419434e-01,9.112733006477355957e-01,9.068509340286254883e-01,9.187335371971130371e-01,9.370520114898681641e-01,9.409629702568054199e-01,9.359821677207946777e-01,9.229211807250976562e-01,9.266918301582336426e-01,9.061053395271301270e-01,9.108813405036926270e-01,9.379407763481140137e-01,9.457626938819885254e-01,9.416725635528564453e-01
9.231643080711364746e-01,9.150537848472595215e-01,9.108105301856994629e-01,9.137400388717651367e-01,9.173000454902648926e-01,9.153125286102294922e-01,9.115701317787170410e-01,9.004909396171569824e-01,9.058304429054260254e-01,9.121264219284057617e-01,9.207365512847900391e-01,9.209794402122497559e-01,9.159138202667236328e-01,9.284650087356567383e-01,9.099873304367065430e-01,9.082112312316894531e-01,9.153232574462890625e-01,9.144823551177978516e-01,9.148828983306884766e-01,9.222239255905151367e-01,9.141151309013366699e-01,9.104936718940734863e-01,9.106627702713012695e-01,9.116020202636718750e-01,9.141297340393066406e-01,9.147029519081115723e-01,9.122171401977539062e-01,8.967874646186828613e-01,9.034677743911743164e-01,9.116902947425842285e-01,9.121133089065551758e-01,9.082016944885253906e-01,9.107578992843627930e-01,9.320585727691650391e-01,9.432193040847778320e-01,9.412422776222229004e-01,9.411568641662597656e-01,9.334145784378051758e-01,9.418098330497741699e-01,9.438168406486511230e-01,9.416045546531677246e-01,9.513559341430664062e-01,9.637701511383056641e-01,9.550587534904479980e-01
9.198393225669860840e-01,9.125906825065612793e-01,9.119032621383666992e-01,9.114326834678649902e-01,9.144275784492492676e-01,9.068444967269897461e-01,8.983173966407775879e-01,8.969889879226684570e-01,9.122877120971679688e-01,9.161816835403442383e-01,9.175563454627990723e-01,9.199654459953308105e-01,9.118310213088989258e-01,9.184059500694274902e-01,9.016221761703491211e-01,9.060447216033935547e-01,9.147210717201232910e-01,9.057410359382629395e-01,9.135834574699401855e-01,9.153141975402832031e-01,9.034363031387329102e-01,9.032678008079528809e-01,8.952398300170898438e-01,8.967996835708618164e-01,9.007169008255004883e-01,8.981925249099731445e-01,8.976143598556518555e-01,8.882448077201843262e-01,8.935896158218383789e-01,8.993735909461975098e-01,8.954017758369445801e-01,8.929516673088073730e-01,8.972700834274291992e-01,9.135017991065979004e-01,9.305452704429626465e-01,9.196800589561462402e-01,9.183723330497741699e-01,9.122268557548522949e-01,9.082824587821960449e-01,8.747038245201110840e-01,8.833829760551452637e-01,9.171368479728698730e-01,9.275000095367431641e-01,9.406220912933349609e-01
9.079404473304748535e-01,9.038370251655578613e-01,9.079647064208984375e-01,9.064356684684753418e-01,9.033928513526916504e-01,9.025104045867919922e-01,9.049900174140930176e-01,9.037838578224182129e-01,9.169427156448364258e-01,9.194883108139038086e-01,9.106430411338806152e-01,9.141190648078918457e-01,9.127581715583801270e-01,9.143128395080566406e-01,9.035927653312683105e-01,9.005268216133117676e-01,9.057266116142272949e-01,9.059442877769470215e-01,9.135466217994689941e-01,9.131889343261718750e-01,9.028297066688537598e-01,9.049595594406127930e-01,9.005311727523803711e-01,9.030438065528869629e-01,9.082247614860534668e-01,9.028040170669555664e-01,9.009524583816528320e-01,8.939036130905151367e-01,8.961222767829895020e-01,8.961201906204223633e-01,8.972208499908447266e-01,8.939316272735595703e-01,8.987820148468017578e-01,9.206753373146057129e-01,9.384703040122985840e-01,9.417738318443298340e-01,9.442796111106872559e-01,9.447419643402099609e-01,9.480717778205871582e-01,9.279002547264099121e-01,9.255475997924804688e-01,9.487638473510742188e-01,9.566724896430969238e-01,9.540425539016723633e-01
9.038676619529724121e-01,8.924247026443481445e-01,8.913829922676086426e-01,8.934037685394287109e-01,8.971862196922302246e-01,8.887780308723449707e-01,8.943771123886108398e-01,8.945878744125366211e-01,9.020319581031799316e-01,9.044997692108154297e-01,9.101826548576354980e-01,9.108392000198364258e-01,9.030766487121582031e-01,8.999968171119689941e-01,8.928696513175964355e-01,8.898121714591979980e-01,8.923345804214477539e-01,8.936784863471984863e-01,9.010810852050781250e-01,8.972371220588684082e-01,8.907078504562377930e-01,8.984680175781250000e-01,9.009500741958618164e-01,8.987070918083190918e-01,8.942133188247680664e-01,8.917322158813476562e-01,8.889102935791015625e-01,8.853471875190734863e-01,8.874765038490295410e-01,8.847683072090148926e-01,8.858047723770141602e-01,8.866603374481201172e-01,8.839806914329528809e-01,8.960901498794555664e-01,9.054899215698242188e-01,9.052718281745910645e-01,9.078619480133056641e-01,9.107931852340698242e-01,9.035041332244873047e-01,8.872552514076232910e-01,8.880867958068847656e-01,9.121429920196533203e-01,9.325124025344848633e-01,9.334290027618408203e-01
9.080935716629028320e-01,8.980945944786071777e-01,8.872243165969848633e-01,8.901569843292236328e-01,8.965879678726196289e-01,8.892833590507507324e-01,8.838397264480590820e-01,8.857889771461486816e-01,8.967080712318420410e-01,9.004618525505065918e-01,9.083037376403808594e-01,9.172589778900146484e-01,9.172243475914001465e-01,9.108292460441589355e-01,8.970788717269897461e-01,8.902785778045654297e-01,8.985360860824584961e-01,8.974165320396423340e-01,9.030582308769226074e-01,9.000577926635742188e-01,8.930070400238037109e-01,8.973940014839172363e-01,8.995899558067321777e-01,9.008890986442565918e-01,9.001921415328979492e-01,8.939884305000305176e-01,8.925828337669372559e-01,8.879082798957824707e-01,8.876831531524658203e-01,8.881270289421081543e-01,8.856645822525024414e-01,8.901648521423339844e-01,8.981700539588928223e-01,9.155723452568054199e-01,9.239703416824340820e-01,9.183579683303833008e-01,9.135713577270507812e-01,9.114512801170349121e-01,9.168009757995605469e-01,8.956542611122131348e-01,9.009234309196472168e-01,9.192281365394592285e-01,9.240835905075073242e-01,9.274967908859252930e-01
