0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
7.205767631530761719e-01,4.665379524230957031e-01,3.224892020225524902e-01,3.277859687805175781e-01,4.118210375308990479e-01,3.484870195388793945e-01,2.954795956611633301e-01,3.148739039897918701e-01,3.985185027122497559e-01,4.397352337837219238e-01,5.131958127021789551e-01,6.032045483589172363e-01,6.639690995216369629e-01,7.707902789115905762e-01
7.276139259338378906e-01,4.664278030395507812e-01,3.601065278053283691e-01,3.600101172924041748e-01,4.135591387748718262e-01,3.787444829940795898e-01,3.720672428607940674e-01,3.931347727775573730e-01,4.313970804214477539e-01,4.865748882293701172e-01,5.410625934600830078e-01,6.031084656715393066e-01,6.611434817314147949e-01,7.350245118141174316e-01
6.551418304443359375e-01,4.058867394924163818e-01,3.416714668273925781e-01,3.658172190189361572e-01,4.189857244491577148e-01,4.023818969726562500e-01,4.174132049083709717e-01,4.405978918075561523e-01,4.742283523082733154e-01,5.175060033798217773e-01,5.726428627967834473e-01,6.203556060791015625e-01,6.803373098373413086e-01,7.547862529754638672e-01
6.489211320877075195e-01,4.117741286754608154e-01,2.907386720180511475e-01,3.109411895275115967e-01,3.917274475097656250e-01,3.574562966823577881e-01,3.392295837402343750e-01,3.572183847427368164e-01,3.992419540882110596e-01,4.128408730030059814e-01,4.681720733642578125e-01,5.381361842155456543e-01,6.028997898101806641e-01,7.219191789627075195e-01
6.954807639122009277e-01,5.085893273353576660e-01,4.386996030807495117e-01,4.648625850677490234e-01,5.221266746520996094e-01,5.024466514587402344e-01,4.766965508460998535e-01,4.623045623302459717e-01,4.701645672321319580e-01,4.776227474212646484e-01,5.115000009536743164e-01,5.675237774848937988e-01,6.172222495079040527e-01,7.176895141601562500e-01
7.337110042572021484e-01,5.369561910629272461e-01,4.572244882583618164e-01,4.800921082496643066e-01,5.269383788108825684e-01,5.154139399528503418e-01,5.061069726943969727e-01,5.009697079658508301e-01,5.233529806137084961e-01,5.465910434722900391e-01,5.814155340194702148e-01,6.175119876861572266e-01,6.655046939849853516e-01,7.489015460014343262e-01
7.204145789146423340e-01,4.862041175365447998e-01,3.815440833568572998e-01,3.998946845531463623e-01,4.680410325527191162e-01,4.394004046916961670e-01,4.348097443580627441e-01,4.655157327651977539e-01,5.178235769271850586e-01,5.402271151542663574e-01,5.722435712814331055e-01,6.077803373336791992e-01,6.593599915504455566e-01,7.612425684928894043e-01
7.144182324409484863e-01,4.932475686073303223e-01,4.168471693992614746e-01,4.434389472007751465e-01,5.026568770408630371e-01,4.850598871707916260e-01,4.767374992370605469e-01,4.848842024803161621e-01,5.204964280128479004e-01,5.465124845504760742e-01,5.795461535453796387e-01,6.232990622520446777e-01,6.719941496849060059e-01,7.628850340843200684e-01
7.423562407493591309e-01,5.582678914070129395e-01,4.677227735519409180e-01,4.742179512977600098e-01,5.124383568763732910e-01,5.021451711654663086e-01,4.882063865661621094e-01,4.814403355121612549e-01,5.068545937538146973e-01,5.455400943756103516e-01,5.939458012580871582e-01,6.490339040756225586e-01,7.024288177490234375e-01,7.686164379119873047e-01
7.163062095642089844e-01,5.449192523956298828e-01,4.607231616973876953e-01,4.688511490821838379e-01,5.125448107719421387e-01,4.804735183715820312e-01,4.615356624126434326e-01,4.767982959747314453e-01,5.126756429672241211e-01,5.460072159767150879e-01,5.896574854850769043e-01,6.368556618690490723e-01,6.876305937767028809e-01,7.590581178665161133e-01
7.114945054054260254e-01,5.244303941726684570e-01,4.383444190025329590e-01,4.512134194374084473e-01,4.988499581813812256e-01,4.716280996799468994e-01,4.568876326084136963e-01,4.691875874996185303e-01,5.064361095428466797e-01,5.318788886070251465e-01,5.743135213851928711e-01,6.183010339736938477e-01,6.602404713630676270e-01,7.407601475715637207e-01
