0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.008635014295578003e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
8.477648496627807617e-01,6.159779429435729980e-01,4.873576462268829346e-01,3.047815561294555664e-01,4.226553812623023987e-02,0.000000000000000000e+00,1.035351213067770004e-02,1.880959123373031616e-01,2.758265435695648193e-01,1.430876851081848145e-01,2.019792646169662476e-01,3.020785450935363770e-01,3.892242908477783203e-01,4.481255412101745605e-01,4.862369596958160400e-01,5.479799509048461914e-01,6.292506456375122070e-01,6.967734694480895996e-01,7.092336416244506836e-01,7.377780079841613770e-01,7.681351304054260254e-01,7.927166819572448730e-01
8.534987568855285645e-01,6.956434845924377441e-01,5.952987670898437500e-01,4.297795593738555908e-01,2.216766774654388428e-01,2.469001114368438721e-01,2.842946052551269531e-01,4.539173245429992676e-01,5.110006332397460938e-01,4.015733301639556885e-01,4.172254502773284912e-01,4.953824877738952637e-01,5.838507413864135742e-01,6.300076246261596680e-01,6.567099690437316895e-01,6.859070658683776855e-01,7.192871570587158203e-01,7.476014494895935059e-01,7.382160425186157227e-01,7.369961738586425781e-01,7.700337171554565430e-01,8.044362068176269531e-01
8.803840279579162598e-01,7.535608410835266113e-01,7.113403677940368652e-01,6.141889095306396484e-01,5.225576758384704590e-01,5.874513983726501465e-01,6.718155741691589355e-01,7.799796462059020996e-01,8.036384582519531250e-01,7.526785135269165039e-01,7.318485975265502930e-01,7.889835834503173828e-01,8.492061495780944824e-01,8.196417689323425293e-01,8.074609637260437012e-01,8.550130724906921387e-01,8.758360743522644043e-01,8.910018205642700195e-01,8.648825287818908691e-01,8.459997177124023438e-01,8.449108600616455078e-01,8.533076643943786621e-01
8.486935496330261230e-01,6.636480093002319336e-01,5.545481443405151367e-01,4.209963381290435791e-01,2.392202168703079224e-01,2.456439137458801270e-01,2.754785120487213135e-01,4.305723905563354492e-01,4.993991255760192871e-01,4.320998191833496094e-01,4.552381634712219238e-01,5.223355293273925781e-01,5.792534351348876953e-01,5.960600972175598145e-01,6.172845959663391113e-01,6.593710780143737793e-01,6.803370118141174316e-01,7.129264473915100098e-01,7.221623659133911133e-01,7.577298283576965332e-01,8.098671436309814453e-01,8.300971984863281250e-01
8.443434238433837891e-01,6.957176923751831055e-01,6.506708860397338867e-01,5.353220105171203613e-01,3.802838921546936035e-01,4.345347583293914795e-01,5.051826238632202148e-01,6.142693161964416504e-01,6.565932631492614746e-01,5.996388196945190430e-01,6.195151805877685547e-01,6.777568459510803223e-01,7.356301546096801758e-01,7.297723293304443359e-01,7.285662293434143066e-01,7.615813016891479492e-01,7.919920086860656738e-01,8.139594793319702148e-01,7.770181298255920410e-01,7.706092000007629395e-01,7.913721799850463867e-01,8.122422099113464355e-01
8.552519083023071289e-01,7.002440690994262695e-01,6.230354905128479004e-01,5.134987235069274902e-01,3.956819772720336914e-01,4.519663751125335693e-01,5.037153363227844238e-01,6.211085915565490723e-01,6.620191335678100586e-01,5.949936509132385254e-01,6.012454032897949219e-01,6.452786326408386230e-01,6.877396702766418457e-01,6.966854929924011230e-01,7.084553837776184082e-01,7.445308566093444824e-01,7.679520249366760254e-01,7.797653079032897949e-01,7.566505074501037598e-01,7.783827185630798340e-01,8.066078424453735352e-01,8.355469703674316406e-01
8.657997250556945801e-01,7.415937781333923340e-01,6.811890006065368652e-01,5.712733268737792969e-01,4.071531593799591064e-01,4.423005282878875732e-01,5.252065658569335938e-01,6.360584497451782227e-01,6.511206030845642090e-01,6.068069934844970703e-01,6.177074313163757324e-01,6.810188293457031250e-01,7.367197275161743164e-01,7.378321290016174316e-01,7.422767281532287598e-01,7.670668363571166992e-01,7.938535809516906738e-01,8.164930343627929688e-01,7.966595292091369629e-01,7.986822724342346191e-01,8.259522318840026855e-01,8.507227301597595215e-01
8.595201373100280762e-01,7.341559529304504395e-01,6.737680435180664062e-01,5.796524286270141602e-01,4.623420238494873047e-01,5.070531368255615234e-01,5.802280306816101074e-01,6.919758319854736328e-01,7.109025120735168457e-01,6.625520586967468262e-01,6.582350730895996094e-01,7.110280990600585938e-01,7.626067996025085449e-01,7.575240135192871094e-01,7.597392797470092773e-01,7.911730408668518066e-01,8.120372295379638672e-01,8.211772441864013672e-01,7.915191054344177246e-01,7.910468578338623047e-01,8.246591091156005859e-01,8.507215976715087891e-01
