0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
7.367854118347167969e-01,6.355062723159790039e-01,2.517963051795959473e-01,1.454243436455726624e-02,3.782897070050239563e-02,9.964869171380996704e-02,1.001391410827636719e-01,2.590953409671783447e-01,4.901764094829559326e-01,5.386705398559570312e-01,5.445423126220703125e-01,5.701260566711425781e-01,5.840646028518676758e-01,6.029623150825500488e-01,6.072204113006591797e-01,6.552025675773620605e-01,7.064202427864074707e-01,7.341458797454833984e-01,7.504740357398986816e-01,7.682442069053649902e-01,7.817409038543701172e-01,7.811866402626037598e-01,7.809113264083862305e-01,7.884126305580139160e-01,8.000948429107666016e-01,8.166906833648681641e-01
7.447071075439453125e-01,6.570492982864379883e-01,4.108400344848632812e-01,3.124596774578094482e-01,3.748987317085266113e-01,4.503802061080932617e-01,4.249056875705718994e-01,4.907054901123046875e-01,6.134663820266723633e-01,6.694409251213073730e-01,7.052158713340759277e-01,7.500246167182922363e-01,7.563471198081970215e-01,7.320740818977355957e-01,6.996279954910278320e-01,7.092335224151611328e-01,7.477413415908813477e-01,7.989267110824584961e-01,8.299135565757751465e-01,8.569585084915161133e-01,8.624962568283081055e-01,8.644504547119140625e-01,8.703176975250244141e-01,8.852018117904663086e-01,8.877043724060058594e-01,8.984666466712951660e-01
7.262926101684570312e-01,6.576961278915405273e-01,3.361754119396209717e-01,1.281629651784896851e-01,1.808730959892272949e-01,2.798842489719390869e-01,2.651883065700531006e-01,3.679857552051544189e-01,5.047580003738403320e-01,5.780415534973144531e-01,6.261399388313293457e-01,6.483487486839294434e-01,6.366423964500427246e-01,6.148983240127563477e-01,6.097008585929870605e-01,6.587101221084594727e-01,7.194097042083740234e-01,7.883566617965698242e-01,8.286600112915039062e-01,8.610900044441223145e-01,8.836292624473571777e-01,8.923627138137817383e-01,8.982843756675720215e-01,9.017996191978454590e-01,9.148215651512145996e-01,9.292109608650207520e-01
6.886768937110900879e-01,6.284062266349792480e-01,3.842222392559051514e-01,2.541178464889526367e-01,3.167923986911773682e-01,3.735724985599517822e-01,3.231921792030334473e-01,3.889636099338531494e-01,5.705334544181823730e-01,5.983598232269287109e-01,6.019495129585266113e-01,6.069536805152893066e-01,5.798813104629516602e-01,5.599173903465270996e-01,5.649372339248657227e-01,6.102843284606933594e-01,6.700327992439270020e-01,7.241832017898559570e-01,7.612625956535339355e-01,7.900752425193786621e-01,8.196897506713867188e-01,8.306869268417358398e-01,8.407416939735412598e-01,8.530331850051879883e-01,8.639267683029174805e-01,8.667021393775939941e-01
6.873388886451721191e-01,6.230843067169189453e-01,3.711600899696350098e-01,2.629188895225524902e-01,3.333397805690765381e-01,3.726447522640228271e-01,3.115741312503814697e-01,3.687484860420227051e-01,4.825888872146606445e-01,5.246337652206420898e-01,5.333467721939086914e-01,5.338460803031921387e-01,5.222848057746887207e-01,5.230316519737243652e-01,5.507085919380187988e-01,6.041634082794189453e-01,6.610130667686462402e-01,7.102691531181335449e-01,7.369660735130310059e-01,7.611076831817626953e-01,8.051261901855468750e-01,8.207005262374877930e-01,8.219834566116333008e-01,8.355051875114440918e-01,8.506450653076171875e-01,8.578137755393981934e-01
6.900755763053894043e-01,6.313718557357788086e-01,4.034078121185302734e-01,2.984783053398132324e-01,3.927446305751800537e-01,4.649660289287567139e-01,4.190891385078430176e-01,4.685301780700683594e-01,5.568714141845703125e-01,5.677280426025390625e-01,5.675902962684631348e-01,5.614302158355712891e-01,5.580301284790039062e-01,5.635598897933959961e-01,5.824983119964599609e-01,6.303329467773437500e-01,6.736425161361694336e-01,6.983983516693115234e-01,7.298055887222290039e-01,7.681226730346679688e-01,8.099191188812255859e-01,8.238551020622253418e-01,8.283724188804626465e-01,8.415611982345581055e-01,8.384850621223449707e-01,8.465792536735534668e-01
6.775769591331481934e-01,6.285730004310607910e-01,4.199492633342742920e-01,2.695481777191162109e-01,3.212451338768005371e-01,3.705631494522094727e-01,3.219161033630371094e-01,3.936639428138732910e-01,5.491082072257995605e-01,5.809863209724426270e-01,5.993676185607910156e-01,6.148692369461059570e-01,5.947934389114379883e-01,5.827990174293518066e-01,5.972546935081481934e-01,6.341851949691772461e-01,6.713443994522094727e-01,6.955592632293701172e-01,7.362954616546630859e-01,7.813732028007507324e-01,8.227528929710388184e-01,8.374630808830261230e-01,8.428608179092407227e-01,8.536832332611083984e-01,8.497823476791381836e-01,8.690301775932312012e-01
6.666343808174133301e-01,6.157982349395751953e-01,3.812157809734344482e-01,2.364443093538284302e-01,2.833351790904998779e-01,3.674789369106292725e-01,3.388436138629913330e-01,3.948008418083190918e-01,5.074749588966369629e-01,5.377554893493652344e-01,5.418674945831298828e-01,5.433461666107177734e-01,5.105228424072265625e-01,5.210778713226318359e-01,5.610381960868835449e-01,6.020382046699523926e-01,6.457655429840087891e-01,6.969999074935913086e-01,7.328563928604125977e-01,7.727085947990417480e-01,8.056346774101257324e-01,8.210672140121459961e-01,8.257489204406738281e-01,8.278984427452087402e-01,8.365275263786315918e-01,8.613597154617309570e-01
