0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.503243565559387207e-01,8.599719405174255371e-01,8.436016440391540527e-01,9.504967927932739258e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
8.492778539657592773e-01,8.051877617835998535e-01,8.035799264907836914e-01,7.858878374099731445e-01,7.724316120147705078e-01,8.160178661346435547e-01,8.006103038787841797e-01,5.387823581695556641e-01,2.669696509838104248e-01,8.328351378440856934e-02,8.137225359678268433e-02,2.023875415325164795e-01,2.756509184837341309e-01,3.965243697166442871e-01,4.797885715961456299e-01,5.194727182388305664e-01,5.272124409675598145e-01,5.675599575042724609e-01,6.620208024978637695e-01,7.460731267929077148e-01,7.898613214492797852e-01,8.035035729408264160e-01,8.068199157714843750e-01,8.248762488365173340e-01,8.391015529632568359e-01,8.514820933341979980e-01,8.684497475624084473e-01,8.694486618041992188e-01,8.760982751846313477e-01
9.187573194503784180e-01,9.382330775260925293e-01,9.717052578926086426e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.880005717277526855e-01,9.759042859077453613e-01,6.408533453941345215e-01,5.079104900360107422e-01,4.815500676631927490e-01,4.452144801616668701e-01,4.187674522399902344e-01,4.863207340240478516e-01,5.449563860893249512e-01,6.193807125091552734e-01,7.033829092979431152e-01,7.571848034858703613e-01,8.387753367424011230e-01,9.090983867645263672e-01,9.092551469802856445e-01,8.937928080558776855e-01,8.821372389793395996e-01,8.616053462028503418e-01,8.658311963081359863e-01,8.774451613426208496e-01,8.880137801170349121e-01,8.946845531463623047e-01,8.962666988372802734e-01,9.004007577896118164e-01
8.796120285987854004e-01,8.616875410079956055e-01,9.163554906845092773e-01,9.809777140617370605e-01,9.883044362068176270e-01,1.000000000000000000e+00,1.000000000000000000e+00,5.736753344535827637e-01,3.202923834323883057e-01,2.553861141204833984e-01,3.185379505157470703e-01,3.806707262992858887e-01,4.343311786651611328e-01,5.250193476676940918e-01,6.233184933662414551e-01,6.655535697937011719e-01,6.541630029678344727e-01,6.852746605873107910e-01,7.538513541221618652e-01,7.801109552383422852e-01,8.191505074501037598e-01,8.581277132034301758e-01,8.565946221351623535e-01,8.626443147659301758e-01,8.769131898880004883e-01,8.724439144134521484e-01,8.659651279449462891e-01,8.714153170585632324e-01,8.755745291709899902e-01
8.246814012527465820e-01,8.190507888793945312e-01,8.890332579612731934e-01,9.406462311744689941e-01,9.115215539932250977e-01,8.995857834815979004e-01,9.590727090835571289e-01,6.398245096206665039e-01,4.731042683124542236e-01,4.711078107357025146e-01,5.460119843482971191e-01,5.923282504081726074e-01,6.195783019065856934e-01,6.535125970840454102e-01,6.909308433532714844e-01,7.031330466270446777e-01,6.792821288108825684e-01,7.022595405578613281e-01,7.770231962203979492e-01,8.150782585144042969e-01,8.345603942871093750e-01,8.566944003105163574e-01,8.500572443008422852e-01,8.539062738418579102e-01,8.722146153450012207e-01,8.677873611450195312e-01,8.504086136817932129e-01,8.458887934684753418e-01,8.424901962280273438e-01
7.893244624137878418e-01,7.635345458984375000e-01,7.701447606086730957e-01,7.984594702720642090e-01,7.787605524063110352e-01,7.802237868309020996e-01,8.234261870384216309e-01,5.248947143554687500e-01,3.905234336853027344e-01,3.819082975387573242e-01,3.920137882232666016e-01,3.645874559879302979e-01,4.437515735626220703e-01,5.068844556808471680e-01,5.526164770126342773e-01,6.184180378913879395e-01,6.414456963539123535e-01,6.956936120986938477e-01,7.784374952316284180e-01,8.056967258453369141e-01,7.919190526008605957e-01,7.992732524871826172e-01,7.841588854789733887e-01,7.933604717254638672e-01,8.195456266403198242e-01,8.283647894859313965e-01,8.054407835006713867e-01,7.932347655296325684e-01,7.983438968658447266e-01
8.050718903541564941e-01,7.647295594215393066e-01,7.858642339706420898e-01,8.011630177497863770e-01,7.728786468505859375e-01,7.763347625732421875e-01,8.309969305992126465e-01,5.655574202537536621e-01,4.108191132545471191e-01,3.972534835338592529e-01,3.940271437168121338e-01,3.888581395149230957e-01,4.186603724956512451e-01,4.807706475257873535e-01,5.458363890647888184e-01,6.188501119613647461e-01,6.524636745452880859e-01,7.243506312370300293e-01,7.858536839485168457e-01,8.016276955604553223e-01,8.035293221473693848e-01,8.382787704467773438e-01,8.305736184120178223e-01,8.313609957695007324e-01,8.436405062675476074e-01,8.529171943664550781e-01,8.446775078773498535e-01,8.320078253746032715e-01,8.481314778327941895e-01
8.405834436416625977e-01,8.325742483139038086e-01,8.848248124122619629e-01,9.174981713294982910e-01,9.065011739730834961e-01,9.208890199661254883e-01,9.795138835906982422e-01,6.979915499687194824e-01,5.111030340194702148e-01,4.632968902587890625e-01,4.883929491043090820e-01,5.160821080207824707e-01,5.418044328689575195e-01,5.814430713653564453e-01,6.383951902389526367e-01,7.088480591773986816e-01,7.328906059265136719e-01,7.972737550735473633e-01,8.398079276084899902e-01,8.391308784484863281e-01,8.395395278930664062e-01,8.504861593246459961e-01,8.415432572364807129e-01,8.460567593574523926e-01,8.553794026374816895e-01,8.571876883506774902e-01,8.462043404579162598e-01,8.391709923744201660e-01,8.497487902641296387e-01
8.662452697753906250e-01,8.861888647079467773e-01,9.345598816871643066e-01,9.741743803024291992e-01,9.763939380645751953e-01,9.753549098968505859e-01,9.851593971252441406e-01,6.851490736007690430e-01,5.243843197822570801e-01,5.261754393577575684e-01,5.473908782005310059e-01,5.468193292617797852e-01,5.458256602287292480e-01,5.694912075996398926e-01,6.258630156517028809e-01,6.785534024238586426e-01,6.868255138397216797e-01,7.334198355674743652e-01,7.931133508682250977e-01,8.236307501792907715e-01,8.336642384529113770e-01,8.385971784591674805e-01,8.363764286041259766e-01,8.457781076431274414e-01,8.658165335655212402e-01,8.666423559188842773e-01,8.535892367362976074e-01,8.547078371047973633e-01,8.553031086921691895e-01
8.261078000068664551e-01,8.174867630004882812e-01,8.616110682487487793e-01,8.783066868782043457e-01,8.435017466545104980e-01,8.712415099143981934e-01,8.962099552154541016e-01,5.948420166969299316e-01,4.868230521678924561e-01,4.838222563266754150e-01,4.578692913055419922e-01,4.525141119956970215e-01,4.749918580055236816e-01,5.184020400047302246e-01,5.610409975051879883e-01,5.916724205017089844e-01,6.177104711532592773e-01,6.772172451019287109e-01,7.384487986564636230e-01,7.760038375854492188e-01,8.010742664337158203e-01,8.327414989471435547e-01,8.371033072471618652e-01,8.418844342231750488e-01,8.547110557556152344e-01,8.563662767410278320e-01,8.507903218269348145e-01,8.509077429771423340e-01,8.489935994148254395e-01
8.555995821952819824e-01,8.445913791656494141e-01,8.819008469581604004e-01,9.022772908210754395e-01,8.825986385345458984e-01,9.068083167076110840e-01,9.446583390235900879e-01,6.115816235542297363e-01,4.529139697551727295e-01,4.425868690013885498e-01,4.369967281818389893e-01,4.684107899665832520e-01,4.840029776096343994e-01,5.383070707321166992e-01,6.028425693511962891e-01,6.649852395057678223e-01,6.968557834625244141e-01,7.555649280548095703e-01,8.107753992080688477e-01,8.211427330970764160e-01,8.305613994598388672e-01,8.527461886405944824e-01,8.541157245635986328e-01,8.529413342475891113e-01,8.553561568260192871e-01,8.642047643661499023e-01,8.650996685028076172e-01,8.572556972503662109e-01,8.570501804351806641e-01
8.735209703445434570e-01,8.775607347488403320e-01,9.167698621749877930e-01,9.491550922393798828e-01,9.367839097976684570e-01,9.469851255416870117e-01,9.995194673538208008e-01,6.769998073577880859e-01,4.807607233524322510e-01,4.511872529983520508e-01,4.536326527595520020e-01,4.806556105613708496e-01,5.166164636611938477e-01,5.521392822265625000e-01,6.216946840286254883e-01,6.875918507575988770e-01,7.100992798805236816e-01,7.465956807136535645e-01,7.972021698951721191e-01,8.195193409919738770e-01,8.287432193756103516e-01,8.412190675735473633e-01,8.393056392669677734e-01,8.437761068344116211e-01,8.521463871002197266e-01,8.517909049987792969e-01,8.537501096725463867e-01,8.556919693946838379e-01,8.617410659790039062e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
