0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.820899963378906250e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.227744936943054199e-01,9.186913371086120605e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.842792749404907227e-01,9.519118070602416992e-01,8.507335186004638672e-01
9.077943563461303711e-01,9.241032600402832031e-01,9.291209578514099121e-01,9.290999174118041992e-01,9.479684829711914062e-01,9.358193874359130859e-01,8.962712883949279785e-01,8.924695849418640137e-01,9.023981094360351562e-01,9.101135134696960449e-01,9.422495365142822266e-01,9.459151625633239746e-01,9.417825341224670410e-01,9.313150048255920410e-01,9.279752969741821289e-01,9.414766430854797363e-01,9.523946642875671387e-01,9.535974860191345215e-01,9.445242881774902344e-01,9.548836946487426758e-01,9.660295248031616211e-01,9.591979384422302246e-01,9.446654915809631348e-01,9.458190798759460449e-01,9.580664038658142090e-01,9.671058654785156250e-01,9.537490010261535645e-01,9.495869278907775879e-01,9.447560906410217285e-01,9.493080973625183105e-01,9.556986093521118164e-01,9.715065956115722656e-01,1.000000000000000000e+00,9.990096688270568848e-01,9.449212551116943359e-01,9.461084008216857910e-01,9.419882297515869141e-01,9.405270218849182129e-01,9.460426568984985352e-01,9.467999339103698730e-01,9.453562498092651367e-01,9.463648200035095215e-01,9.953550696372985840e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.974501132965087891e-01,9.528147578239440918e-01,9.510810375213623047e-01,9.433919191360473633e-01,9.368266463279724121e-01,9.413350820541381836e-01,9.569834470748901367e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
8.918590545654296875e-01,9.090062379837036133e-01,9.091477990150451660e-01,9.103605151176452637e-01,9.259986877441406250e-01,9.294561147689819336e-01,9.183326363563537598e-01,9.143283963203430176e-01,9.204410314559936523e-01,9.322093129158020020e-01,9.511004090309143066e-01,9.442089796066284180e-01,9.371815323829650879e-01,9.331561326980590820e-01,9.272781014442443848e-01,9.381681680679321289e-01,9.511939287185668945e-01,9.383353590965270996e-01,9.285250306129455566e-01,9.376003146171569824e-01,9.540207386016845703e-01,9.501274228096008301e-01,9.317892193794250488e-01,9.311549663543701172e-01,9.428607821464538574e-01,9.439600110054016113e-01,9.299534559249877930e-01,9.370831847190856934e-01,9.315808415412902832e-01,9.337376952171325684e-01,9.410444498062133789e-01,9.452599883079528809e-01,9.584660530090332031e-01,9.628096818923950195e-01,9.273724555969238281e-01,9.235239624977111816e-01,9.272313117980957031e-01,9.329736232757568359e-01,9.384068846702575684e-01,9.400718808174133301e-01,9.347922801971435547e-01,9.276664257049560547e-01,9.408648014068603516e-01,8.908951282501220703e-01,8.889040350914001465e-01,9.386115670204162598e-01,9.346523284912109375e-01,9.318221211433410645e-01,9.251098036766052246e-01,9.139923453330993652e-01,9.175428152084350586e-01,9.326806664466857910e-01,9.617988467216491699e-01,9.507924318313598633e-01,9.073409438133239746e-01
8.866754770278930664e-01,8.969238996505737305e-01,8.985591530799865723e-01,9.023987054824829102e-01,9.309397339820861816e-01,9.483676552772521973e-01,9.118896722793579102e-01,9.046214818954467773e-01,9.097825884819030762e-01,9.170509576797485352e-01,9.297631978988647461e-01,9.162419438362121582e-01,9.045429229736328125e-01,9.134392142295837402e-01,9.171087741851806641e-01,9.289402365684509277e-01,9.368996024131774902e-01,9.238069653511047363e-01,9.167011380195617676e-01,9.163488745689392090e-01,9.342570900917053223e-01,9.323216080665588379e-01,9.134166836738586426e-01,9.082400202751159668e-01,9.208757877349853516e-01,9.261649250984191895e-01,9.155223965644836426e-01,9.245513081550598145e-01,9.158294200897216797e-01,9.070965051651000977e-01,9.164621233940124512e-01,9.288792610168457031e-01,9.412503242492675781e-01,9.427139759063720703e-01,9.141617417335510254e-01,9.041110873222351074e-01,9.041312932968139648e-01,9.101597666740417480e-01,9.158765077590942383e-01,9.120736122131347656e-01,9.145186543464660645e-01,9.038593173027038574e-01,9.364722371101379395e-01,8.840016722679138184e-01,8.823662400245666504e-01,9.125695228576660156e-01,9.103158712387084961e-01,9.112228155136108398e-01,9.072043299674987793e-01,8.997328877449035645e-01,9.095937013626098633e-01,9.141317009925842285e-01,9.217104315757751465e-01,9.250580072402954102e-01,9.151300787925720215e-01
8.858355879783630371e-01,8.919742703437805176e-01,8.906837105751037598e-01,8.970647454261779785e-01,8.964012861251831055e-01,8.957486152648925781e-01,8.902845382690429688e-01,8.840610980987548828e-01,8.874084353446960449e-01,9.095762968063354492e-01,9.281349182128906250e-01,9.251667857170104980e-01,9.161145687103271484e-01,9.186871051788330078e-01,9.110953807830810547e-01,9.176425933837890625e-01,9.291118979454040527e-01,9.166393280029296875e-01,9.042815566062927246e-01,9.111824035644531250e-01,9.304404854774475098e-01,9.285441637039184570e-01,9.084268808364868164e-01,9.051648378372192383e-01,9.244313836097717285e-01,9.258539676666259766e-01,9.209191203117370605e-01,9.301788806915283203e-01,9.108382463455200195e-01,8.978351354598999023e-01,9.062963724136352539e-01,9.189466238021850586e-01,9.410715103149414062e-01,9.466144442558288574e-01,9.050654768943786621e-01,9.067015051841735840e-01,9.097190499305725098e-01,9.090335369110107422e-01,9.077723026275634766e-01,9.104842543601989746e-01,9.174876213073730469e-01,9.011796116828918457e-01,9.170781373977661133e-01,8.681845664978027344e-01,8.837206363677978516e-01,9.259200692176818848e-01,9.144628643989562988e-01,9.142709374427795410e-01,9.062091112136840820e-01,8.981630206108093262e-01,9.036822915077209473e-01,9.141074419021606445e-01,9.517708420753479004e-01,9.643397927284240723e-01,9.565631747245788574e-01
8.756646513938903809e-01,8.881036639213562012e-01,8.878343105316162109e-01,8.916369676589965820e-01,9.009687900543212891e-01,9.055543541908264160e-01,8.800588846206665039e-01,8.682389855384826660e-01,8.781462907791137695e-01,9.056413173675537109e-01,9.122680425643920898e-01,9.147420525550842285e-01,9.151829481124877930e-01,9.133853316307067871e-01,9.042003154754638672e-01,9.010319709777832031e-01,9.107339978218078613e-01,9.047135710716247559e-01,9.048670530319213867e-01,9.128717780113220215e-01,9.270262718200683594e-01,9.144483804702758789e-01,8.942937254905700684e-01,8.942535519599914551e-01,9.106271266937255859e-01,9.151774048805236816e-01,9.067783951759338379e-01,9.094038605690002441e-01,9.002603292465209961e-01,8.972241282463073730e-01,9.075152873992919922e-01,9.143910408020019531e-01,9.233110547065734863e-01,9.315834045410156250e-01,8.944517374038696289e-01,8.900247216224670410e-01,8.938851356506347656e-01,8.950202465057373047e-01,9.010372757911682129e-01,9.081769585609436035e-01,9.140013456344604492e-01,8.958816528320312500e-01,9.217092394828796387e-01,8.695830702781677246e-01,8.663916587829589844e-01,9.116871953010559082e-01,9.013601541519165039e-01,9.045624136924743652e-01,8.986023068428039551e-01,8.955802321434020996e-01,9.003123044967651367e-01,9.040930867195129395e-01,9.181328415870666504e-01,9.123229980468750000e-01,8.705218434333801270e-01
8.750085830688476562e-01,8.896189928054809570e-01,8.927668333053588867e-01,8.961962461471557617e-01,9.080126881599426270e-01,9.050884842872619629e-01,8.856951594352722168e-01,8.819264173507690430e-01,8.883186578750610352e-01,9.089332222938537598e-01,9.187605977058410645e-01,9.218285679817199707e-01,9.155910015106201172e-01,9.089943766593933105e-01,8.991880416870117188e-01,9.055996537208557129e-01,9.067209959030151367e-01,9.032737016677856445e-01,9.007899165153503418e-01,9.146735072135925293e-01,9.336023330688476562e-01,9.267852306365966797e-01,9.042073488235473633e-01,8.998535275459289551e-01,9.099388718605041504e-01,9.134160876274108887e-01,8.988516330718994141e-01,9.082632064819335938e-01,9.039954543113708496e-01,9.026094079017639160e-01,9.142300486564636230e-01,9.174537062644958496e-01,9.302900433540344238e-01,9.342654347419738770e-01,8.945127129554748535e-01,9.007155299186706543e-01,9.027230739593505859e-01,9.008427262306213379e-01,9.026272892951965332e-01,9.052637815475463867e-01,9.065436720848083496e-01,9.004232287406921387e-01,9.101622104644775391e-01,8.639930486679077148e-01,8.814990520477294922e-01,9.260390996932983398e-01,9.058732390403747559e-01,9.021744728088378906e-01,9.015928506851196289e-01,8.915384411811828613e-01,8.922377824783325195e-01,9.044736027717590332e-01,9.387748837471008301e-01,9.264496564865112305e-01,9.313540458679199219e-01
8.737432956695556641e-01,8.838236927986145020e-01,8.837265968322753906e-01,8.843591213226318359e-01,9.025712609291076660e-01,8.894668221473693848e-01,8.668608069419860840e-01,8.710660934448242188e-01,8.764118552207946777e-01,8.877196311950683594e-01,8.958519101142883301e-01,9.090407490730285645e-01,9.013128280639648438e-01,8.980839848518371582e-01,8.939470052719116211e-01,9.028511047363281250e-01,8.999011516571044922e-01,8.926563858985900879e-01,8.877090215682983398e-01,9.019426703453063965e-01,9.217827320098876953e-01,9.138544797897338867e-01,8.913993835449218750e-01,8.915700912475585938e-01,9.071810245513916016e-01,9.054693579673767090e-01,8.942010402679443359e-01,8.987823128700256348e-01,9.031385183334350586e-01,9.048458337783813477e-01,9.056144356727600098e-01,9.043465256690979004e-01,9.117340445518493652e-01,9.179410934448242188e-01,8.860002756118774414e-01,8.877676725387573242e-01,8.960593342781066895e-01,9.028561115264892578e-01,9.014921784400939941e-01,8.937445878982543945e-01,8.921644687652587891e-01,8.863580822944641113e-01,9.172580838203430176e-01,8.679926395416259766e-01,8.692120909690856934e-01,9.097934961318969727e-01,8.989333510398864746e-01,9.000031948089599609e-01,8.982462882995605469e-01,8.892372250556945801e-01,8.831501007080078125e-01,8.915557861328125000e-01,9.106746912002563477e-01,9.166082143783569336e-01,8.763207197189331055e-01
8.692273497581481934e-01,8.789586424827575684e-01,8.825911879539489746e-01,8.883073925971984863e-01,8.934619426727294922e-01,8.835856318473815918e-01,8.629956245422363281e-01,8.721610307693481445e-01,8.758630156517028809e-01,8.816847801208496094e-01,8.945212960243225098e-01,9.037899971008300781e-01,9.030911922454833984e-01,9.014480710029602051e-01,8.957436084747314453e-01,9.066928029060363770e-01,9.085448384284973145e-01,8.966823816299438477e-01,8.881056308746337891e-01,8.956188559532165527e-01,9.087844491004943848e-01,9.113518595695495605e-01,8.960684537887573242e-01,8.974262475967407227e-01,9.055790305137634277e-01,8.997745513916015625e-01,8.971239328384399414e-01,9.027079343795776367e-01,8.998399972915649414e-01,8.933517336845397949e-01,8.990399837493896484e-01,9.121639728546142578e-01,9.327324628829956055e-01,9.404250383377075195e-01,8.975145220756530762e-01,8.964403271675109863e-01,8.935103416442871094e-01,8.968663215637207031e-01,9.015452265739440918e-01,8.959700465202331543e-01,8.952229619026184082e-01,8.899385333061218262e-01,9.031090140342712402e-01,8.542943596839904785e-01,8.681846261024475098e-01,9.168845415115356445e-01,8.993154168128967285e-01,8.948345780372619629e-01,8.916603922843933105e-01,8.899075984954833984e-01,8.871095776557922363e-01,8.918019533157348633e-01,9.251707792282104492e-01,9.066244959831237793e-01,8.797616362571716309e-01
