0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.669063091278076172e-01,8.287301063537597656e-01,8.109526038169860840e-01,8.015366196632385254e-01,7.500765919685363770e-01,7.417072057723999023e-01,7.611783146858215332e-01,8.305265307426452637e-01,8.545590639114379883e-01,8.603314757347106934e-01,8.448762893676757812e-01,9.110153317451477051e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.385006427764892578e-01,9.223784208297729492e-01,8.795076608657836914e-01,7.606373429298400879e-01,5.490779876708984375e-01,4.545620977878570557e-01,6.329201459884643555e-01,6.485124230384826660e-01,6.619436740875244141e-01,6.698471307754516602e-01,6.264111399650573730e-01,6.099104881286621094e-01,6.512026190757751465e-01,7.222900390625000000e-01,7.456953525543212891e-01,8.010553121566772461e-01,9.073728322982788086e-01,9.592524170875549316e-01,9.514029622077941895e-01,9.700025320053100586e-01,9.646834731101989746e-01,9.596959948539733887e-01
9.284062385559082031e-01,9.236209988594055176e-01,8.484183549880981445e-01,8.219494223594665527e-01,8.144224882125854492e-01,8.518121838569641113e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.877252578735351562e-01,9.820635318756103516e-01,9.678582549095153809e-01,9.700836539268493652e-01
9.400512576103210449e-01,9.391794800758361816e-01,8.305789232254028320e-01,7.494278550148010254e-01,5.640683770179748535e-01,4.800685644149780273e-01,6.042355895042419434e-01,6.297219991683959961e-01,6.377787590026855469e-01,6.363252997398376465e-01,6.338793635368347168e-01,6.039729118347167969e-01,6.597847938537597656e-01,7.382031083106994629e-01,7.681279778480529785e-01,7.864439487457275391e-01,8.246032595634460449e-01,8.888006210327148438e-01,9.580904245376586914e-01,9.708176255226135254e-01,9.700960516929626465e-01,9.794681668281555176e-01
8.833990097045898438e-01,8.862080574035644531e-01,7.686362862586975098e-01,6.647763848304748535e-01,3.866922557353973389e-01,1.401049494743347168e-01,2.157241106033325195e-01,3.408410847187042236e-01,4.137304723262786865e-01,4.421591162681579590e-01,4.646885693073272705e-01,4.659317731857299805e-01,5.259550213813781738e-01,6.064677834510803223e-01,6.910953521728515625e-01,7.533949017524719238e-01,8.184651732444763184e-01,8.832007050514221191e-01,9.285033941268920898e-01,9.324747323989868164e-01,9.349080324172973633e-01,9.412581324577331543e-01
8.840028047561645508e-01,8.741333484649658203e-01,7.347406148910522461e-01,5.928819775581359863e-01,2.713676095008850098e-01,7.400363683700561523e-02,2.642700374126434326e-01,4.107749760150909424e-01,5.179154872894287109e-01,5.466142892837524414e-01,5.750795006752014160e-01,5.824158191680908203e-01,6.299911141395568848e-01,6.793730258941650391e-01,7.220628261566162109e-01,7.419159412384033203e-01,7.475587129592895508e-01,7.976344823837280273e-01,8.710215687751770020e-01,8.850494027137756348e-01,8.801561594009399414e-01,8.876612782478332520e-01
9.108356833457946777e-01,8.989362120628356934e-01,7.612113356590270996e-01,6.550068855285644531e-01,4.504142403602600098e-01,3.579025864601135254e-01,5.237463712692260742e-01,5.837499499320983887e-01,6.627677083015441895e-01,6.707383990287780762e-01,6.436980962753295898e-01,6.372629404067993164e-01,6.778461337089538574e-01,7.119045853614807129e-01,7.687700390815734863e-01,8.333606123924255371e-01,8.897683024406433105e-01,9.266042113304138184e-01,9.449348449707031250e-01,9.449564814567565918e-01,9.516355395317077637e-01,9.481946825981140137e-01
8.929662704467773438e-01,8.833241462707519531e-01,7.672078609466552734e-01,6.924662590026855469e-01,5.593274235725402832e-01,4.806300997734069824e-01,5.916323065757751465e-01,5.748097896575927734e-01,6.122437715530395508e-01,6.114963293075561523e-01,5.774964094161987305e-01,5.491090416908264160e-01,5.795535445213317871e-01,6.303834319114685059e-01,6.901204586029052734e-01,7.334849834442138672e-01,7.641585469245910645e-01,8.271306157112121582e-01,9.018002748489379883e-01,9.195011258125305176e-01,9.201390743255615234e-01,9.222427010536193848e-01
8.673781752586364746e-01,8.577015399932861328e-01,7.461211681365966797e-01,6.598129868507385254e-01,4.678596556186676025e-01,3.163675963878631592e-01,4.030727148056030273e-01,4.260092377662658691e-01,4.824455380439758301e-01,5.300903320312500000e-01,5.478463172912597656e-01,5.128055810928344727e-01,5.505729317665100098e-01,6.294024586677551270e-01,6.916006207466125488e-01,7.594897150993347168e-01,8.302637934684753418e-01,8.698779344558715820e-01,8.948469758033752441e-01,9.135996699333190918e-01,8.998845219612121582e-01,9.100011587142944336e-01
8.532834649085998535e-01,8.465476632118225098e-01,7.286788225173950195e-01,6.395420432090759277e-01,4.145342707633972168e-01,3.161575198173522949e-01,5.027256011962890625e-01,5.698904991149902344e-01,6.298367381095886230e-01,6.428695321083068848e-01,6.763491630554199219e-01,6.494973301887512207e-01,6.432034373283386230e-01,7.055299282073974609e-01,7.449749112129211426e-01,7.721301913261413574e-01,7.692263722419738770e-01,8.185889720916748047e-01,8.768870234489440918e-01,9.028257727622985840e-01,8.998593688011169434e-01,9.146953821182250977e-01
8.732724189758300781e-01,8.697176575660705566e-01,7.365796566009521484e-01,6.360191702842712402e-01,4.549528360366821289e-01,3.770935535430908203e-01,5.528656840324401855e-01,5.838413834571838379e-01,6.350575685501098633e-01,6.499772667884826660e-01,6.625888347625732422e-01,6.218227148056030273e-01,6.359917521476745605e-01,6.890149712562561035e-01,7.077475786209106445e-01,7.421302199363708496e-01,7.899292111396789551e-01,8.493432998657226562e-01,8.705780506134033203e-01,8.844995498657226562e-01,9.018958806991577148e-01,9.159897565841674805e-01
8.845134377479553223e-01,8.762245178222656250e-01,7.459980249404907227e-01,6.905427575111389160e-01,5.964608788490295410e-01,5.230563879013061523e-01,6.119846105575561523e-01,5.771849751472473145e-01,6.061144471168518066e-01,6.219642758369445801e-01,6.150557994842529297e-01,5.938869118690490723e-01,6.399024724960327148e-01,7.064996361732482910e-01,7.498434782028198242e-01,7.674322128295898438e-01,7.771352529525756836e-01,8.416779041290283203e-01,8.891617059707641602e-01,8.864330053329467773e-01,8.937438726425170898e-01,9.113118648529052734e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
