0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.673921883106231689e-01,1.647704243659973145e-01,3.119133785367012024e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.421849608421325684e-01,6.417149305343627930e-01,6.698528528213500977e-01,6.952726244926452637e-01,9.097499251365661621e-01,9.931273460388183594e-01,8.316374421119689941e-01,6.398186683654785156e-01,5.951194763183593750e-01,6.618213057518005371e-01,7.829693555831909180e-01,9.154766798019409180e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
7.869122028350830078e-01,7.646695971488952637e-01,6.996669173240661621e-01,5.657588839530944824e-01,1.042371466755867004e-01,3.071661479771137238e-02,8.563382923603057861e-02,1.049229130148887634e-01,9.809472411870956421e-02,1.885700970888137817e-01,2.479464262723922729e-01,3.544992506504058838e-01,3.555361330509185791e-01,3.338946104049682617e-01,3.705547153949737549e-01,3.881145119667053223e-01,4.260128736495971680e-01,5.046219825744628906e-01,6.037579178810119629e-01,6.725488901138305664e-01,7.017844915390014648e-01,7.319972515106201172e-01,7.573072910308837891e-01,7.803859710693359375e-01,7.729018330574035645e-01,7.792698144912719727e-01,7.935890555381774902e-01,8.149308562278747559e-01,8.131387829780578613e-01,8.099035620689392090e-01
9.234478473663330078e-01,9.018241763114929199e-01,7.687543034553527832e-01,7.175388932228088379e-01,5.168936848640441895e-01,5.486386418342590332e-01,7.843656539916992188e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.789545536041259766e-01,9.231142997741699219e-01,9.128263592720031738e-01,9.130331277847290039e-01,9.214423894882202148e-01,9.015178680419921875e-01,8.976832628250122070e-01,9.262770414352416992e-01,9.623909592628479004e-01,9.480134248733520508e-01,8.845075368881225586e-01
9.317073822021484375e-01,8.927939534187316895e-01,7.369502782821655273e-01,6.457036733627319336e-01,3.971776664257049561e-01,4.118450284004211426e-01,5.574333071708679199e-01,5.710555315017700195e-01,5.042866468429565430e-01,6.350495815277099609e-01,7.746742963790893555e-01,7.971810102462768555e-01,7.907525897026062012e-01,7.554212808609008789e-01,6.153275370597839355e-01,6.514614224433898926e-01,6.983525753021240234e-01,7.639429569244384766e-01,8.161919713020324707e-01,8.752270340919494629e-01,8.886565566062927246e-01,9.060299992561340332e-01,9.320992827415466309e-01,9.481349587440490723e-01,9.212315678596496582e-01,9.150943756103515625e-01,9.480366110801696777e-01,9.655380845069885254e-01,9.388995170593261719e-01,8.702361583709716797e-01
8.752445578575134277e-01,8.150729537010192871e-01,6.488736867904663086e-01,5.966466665267944336e-01,3.241525590419769287e-01,2.619555592536926270e-01,2.804065346717834473e-01,2.693986594676971436e-01,2.410959452390670776e-01,4.533591866493225098e-01,5.615270137786865234e-01,6.443393826484680176e-01,6.703392267227172852e-01,6.087448000907897949e-01,4.857787489891052246e-01,4.760650694370269775e-01,4.986887574195861816e-01,5.560424327850341797e-01,6.670202612876892090e-01,7.908243536949157715e-01,8.221250772476196289e-01,8.375544548034667969e-01,8.814839720726013184e-01,8.957105278968811035e-01,8.683781027793884277e-01,8.579804301261901855e-01,8.986909389495849609e-01,9.155669808387756348e-01,8.794272541999816895e-01,8.144091367721557617e-01
8.421795964241027832e-01,7.814288139343261719e-01,6.228362321853637695e-01,5.238996148109436035e-01,1.055476590991020203e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.580237150192260742e-01,2.865282595157623291e-01,3.946559131145477295e-01,4.782393574714660645e-01,5.739277005195617676e-01,5.996539592742919922e-01,6.121032834053039551e-01,5.370409488677978516e-01,5.545448660850524902e-01,6.303378343582153320e-01,7.032005786895751953e-01,7.961315512657165527e-01,8.236624002456665039e-01,8.115468621253967285e-01,8.135523796081542969e-01,8.388736844062805176e-01,8.395264744758605957e-01,8.162637352943420410e-01,8.221544027328491211e-01,8.590468168258666992e-01,8.771758079528808594e-01,8.438388109207153320e-01,7.929399609565734863e-01
8.585916161537170410e-01,7.982743382453918457e-01,6.447759270668029785e-01,5.288076400756835938e-01,1.254724860191345215e-01,8.516941219568252563e-02,1.265943795442581177e-01,2.842801809310913086e-01,4.528531432151794434e-01,4.885361492633819580e-01,5.232872366905212402e-01,6.405038833618164062e-01,6.382710933685302734e-01,6.096943020820617676e-01,5.775139927864074707e-01,5.871861577033996582e-01,6.281192302703857422e-01,6.675411462783813477e-01,7.516729235649108887e-01,8.089556097984313965e-01,8.252720236778259277e-01,8.424355387687683105e-01,8.708894252777099609e-01,8.686024546623229980e-01,8.379620909690856934e-01,8.352128267288208008e-01,8.728035092353820801e-01,8.921996951103210449e-01,8.660855889320373535e-01,8.089142441749572754e-01
8.664298653602600098e-01,8.172873258590698242e-01,6.584409475326538086e-01,5.601111054420471191e-01,1.640747338533401489e-01,1.034522205591201782e-01,1.135155111551284790e-01,8.519177883863449097e-02,1.717428714036941528e-01,3.424576818943023682e-01,3.673341274261474609e-01,4.685251116752624512e-01,5.282765626907348633e-01,5.313782095909118652e-01,4.568867683410644531e-01,4.520335495471954346e-01,5.358850359916687012e-01,6.337468624114990234e-01,7.413578033447265625e-01,7.729630470275878906e-01,7.806468009948730469e-01,8.026934266090393066e-01,8.476170301437377930e-01,8.523466587066650391e-01,8.347009420394897461e-01,8.401504158973693848e-01,8.818969130516052246e-01,9.072136282920837402e-01,8.799012303352355957e-01,8.251500725746154785e-01
8.614680171012878418e-01,8.089082241058349609e-01,6.633031964302062988e-01,5.505860447883605957e-01,1.487096399068832397e-01,1.184766516089439392e-01,1.324574500322341919e-01,0.000000000000000000e+00,1.455630660057067871e-01,3.017158210277557373e-01,3.569031655788421631e-01,4.866305589675903320e-01,5.278260111808776855e-01,5.334299802780151367e-01,4.695667624473571777e-01,4.338376224040985107e-01,4.828434884548187256e-01,5.680431127548217773e-01,6.791875958442687988e-01,7.580283284187316895e-01,7.914523482322692871e-01,8.034912347793579102e-01,8.405945301055908203e-01,8.355739116668701172e-01,8.243448734283447266e-01,8.373972773551940918e-01,8.702092170715332031e-01,8.811673521995544434e-01,8.558349013328552246e-01,8.076564669609069824e-01
