0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.226796627044677734e-01,9.183952212333679199e-01,9.090745449066162109e-01,8.935275077819824219e-01,9.004842042922973633e-01,9.068686366081237793e-01,8.916642069816589355e-01,8.745252490043640137e-01,8.738777637481689453e-01,8.696407675743103027e-01,8.774579763412475586e-01,8.827130198478698730e-01,8.858554959297180176e-01,8.978767395019531250e-01,9.175819754600524902e-01,9.148346185684204102e-01,8.923937678337097168e-01,8.955384492874145508e-01,8.831989765167236328e-01,8.813280463218688965e-01,8.823555707931518555e-01,8.839135766029357910e-01,8.905055522918701172e-01,8.953650593757629395e-01,8.962019085884094238e-01,8.912391066551208496e-01,8.977780342102050781e-01,8.998223543167114258e-01,9.000889062881469727e-01,9.044517874717712402e-01,9.104711413383483887e-01,9.161473512649536133e-01,9.096003770828247070e-01,9.166021943092346191e-01,9.218051433563232422e-01,9.302478432655334473e-01,9.106247425079345703e-01,9.099722504615783691e-01,9.132182598114013672e-01,9.220729470252990723e-01,9.350142478942871094e-01,9.264041781425476074e-01,9.274576306343078613e-01
9.263429641723632812e-01,9.205718040466308594e-01,9.078756570816040039e-01,8.965277075767517090e-01,9.020283222198486328e-01,9.135529994964599609e-01,9.162277579307556152e-01,9.137367606163024902e-01,9.244393110275268555e-01,9.294843077659606934e-01,9.316687583923339844e-01,9.325944781303405762e-01,9.271420240402221680e-01,9.241933822631835938e-01,9.277895092964172363e-01,9.230181574821472168e-01,9.089528918266296387e-01,9.218313097953796387e-01,9.150168895721435547e-01,9.073253273963928223e-01,9.139388203620910645e-01,9.267153739929199219e-01,9.326724410057067871e-01,9.327280521392822266e-01,9.361367225646972656e-01,9.368198513984680176e-01,9.398491382598876953e-01,9.376798868179321289e-01,9.262490868568420410e-01,9.275511503219604492e-01,9.308632016181945801e-01,9.405770301818847656e-01,9.381602406501770020e-01,9.364987611770629883e-01,9.334141612052917480e-01,9.415343403816223145e-01,9.239479899406433105e-01,9.239505529403686523e-01,9.216101765632629395e-01,9.242218732833862305e-01,9.335744976997375488e-01,9.274587631225585938e-01,9.248172640800476074e-01
9.001058340072631836e-01,8.981752991676330566e-01,8.928226828575134277e-01,8.798468112945556641e-01,8.787250518798828125e-01,8.993033170700073242e-01,8.994778990745544434e-01,8.964806199073791504e-01,8.987176418304443359e-01,9.000635743141174316e-01,9.049311876296997070e-01,9.060862660408020020e-01,9.022542834281921387e-01,9.098687767982482910e-01,9.068100452423095703e-01,8.957630991935729980e-01,8.884892463684082031e-01,8.987447023391723633e-01,8.920357823371887207e-01,8.856098651885986328e-01,8.910207152366638184e-01,8.939783573150634766e-01,8.944333195686340332e-01,8.994493484497070312e-01,8.967998623847961426e-01,8.941410183906555176e-01,8.935127854347229004e-01,8.951847553253173828e-01,8.883443474769592285e-01,8.859350681304931641e-01,8.935465216636657715e-01,9.039887189865112305e-01,9.059462547302246094e-01,8.952606916427612305e-01,8.828102946281433105e-01,8.852996826171875000e-01,8.829901814460754395e-01,8.931115269660949707e-01,8.942315578460693359e-01,8.954680562019348145e-01,8.960515856742858887e-01,8.864770531654357910e-01,8.921456933021545410e-01
8.853849172592163086e-01,8.819659352302551270e-01,8.828119635581970215e-01,8.739509582519531250e-01,8.774057030677795410e-01,8.834207057952880859e-01,8.752296566963195801e-01,8.717656135559082031e-01,8.717374801635742188e-01,8.728110194206237793e-01,8.774265050888061523e-01,8.819867968559265137e-01,8.758241534233093262e-01,8.848192691802978516e-01,8.910353183746337891e-01,8.769646883010864258e-01,8.700988888740539551e-01,8.768205642700195312e-01,8.697576522827148438e-01,8.708575963973999023e-01,8.806889057159423828e-01,8.799341917037963867e-01,8.805158138275146484e-01,8.693975806236267090e-01,8.763371109962463379e-01,8.849713206291198730e-01,8.874937891960144043e-01,8.859444856643676758e-01,8.769122958183288574e-01,8.825199007987976074e-01,8.853008747100830078e-01,8.836205005645751953e-01,8.934434056282043457e-01,8.871783018112182617e-01,8.847330212593078613e-01,8.888271450996398926e-01,8.814065456390380859e-01,8.848391175270080566e-01,8.838655948638916016e-01,8.914178609848022461e-01,8.894734978675842285e-01,8.823307156562805176e-01,8.918830752372741699e-01
8.846692442893981934e-01,8.817269802093505859e-01,8.756737709045410156e-01,8.750661611557006836e-01,8.820133209228515625e-01,8.787695765495300293e-01,8.698801994323730469e-01,8.724108338356018066e-01,8.812772035598754883e-01,8.816499710083007812e-01,8.783025145530700684e-01,8.838000893592834473e-01,8.731685876846313477e-01,8.783535957336425781e-01,8.809723854064941406e-01,8.845676779747009277e-01,8.799017667770385742e-01,8.795246481895446777e-01,8.672820925712585449e-01,8.726719617843627930e-01,8.905904889106750488e-01,8.937901258468627930e-01,8.917757868766784668e-01,8.941877484321594238e-01,9.051439762115478516e-01,9.109208583831787109e-01,9.177104234695434570e-01,9.165482521057128906e-01,8.956440091133117676e-01,8.975986242294311523e-01,9.079464077949523926e-01,9.078321456909179688e-01,9.048383235931396484e-01,9.038828611373901367e-01,9.032779335975646973e-01,9.115310907363891602e-01,9.049091935157775879e-01,8.993635773658752441e-01,8.917230367660522461e-01,8.949688076972961426e-01,8.917023539543151855e-01,8.820963501930236816e-01,8.807337880134582520e-01
8.864187598228454590e-01,8.873884677886962891e-01,8.721128702163696289e-01,8.651222586631774902e-01,8.694478869438171387e-01,8.738450407981872559e-01,8.737154006958007812e-01,8.788462281227111816e-01,8.881474137306213379e-01,8.819613456726074219e-01,8.850460052490234375e-01,8.865222930908203125e-01,8.827340602874755859e-01,8.840534090995788574e-01,8.949664235115051270e-01,8.961561322212219238e-01,8.806099891662597656e-01,8.769715428352355957e-01,8.745709061622619629e-01,8.769906163215637207e-01,8.772282004356384277e-01,8.843781352043151855e-01,8.783316016197204590e-01,8.768764734268188477e-01,8.833165168762207031e-01,8.790856599807739258e-01,8.878462314605712891e-01,8.907564282417297363e-01,8.756938576698303223e-01,8.784412145614624023e-01,8.847216367721557617e-01,8.862672448158264160e-01,8.756741285324096680e-01,8.751363158226013184e-01,8.742433190345764160e-01,8.850972652435302734e-01,8.812235593795776367e-01,8.799656629562377930e-01,8.728143572807312012e-01,8.762280941009521484e-01,8.777181506156921387e-01,8.721758127212524414e-01,8.744080066680908203e-01
8.711938858032226562e-01,8.706532120704650879e-01,8.571821451187133789e-01,8.510059118270874023e-01,8.531066179275512695e-01,8.635041713714599609e-01,8.625795245170593262e-01,8.633978962898254395e-01,8.788306117057800293e-01,8.700540661811828613e-01,8.667429089546203613e-01,8.663703203201293945e-01,8.719681501388549805e-01,8.738715052604675293e-01,8.785709142684936523e-01,8.758410215377807617e-01,8.609711527824401855e-01,8.606488108634948730e-01,8.669642210006713867e-01,8.629382848739624023e-01,8.571629524230957031e-01,8.573032021522521973e-01,8.595251441001892090e-01,8.613324165344238281e-01,8.657274842262268066e-01,8.646652102470397949e-01,8.704951405525207520e-01,8.686544299125671387e-01,8.665090203285217285e-01,8.654561042785644531e-01,8.665339350700378418e-01,8.673829436302185059e-01,8.554018735885620117e-01,8.564992547035217285e-01,8.571915626525878906e-01,8.656317591667175293e-01,8.669780492782592773e-01,8.641884326934814453e-01,8.680909276008605957e-01,8.711436986923217773e-01,8.697419166564941406e-01,8.640531897544860840e-01,8.646824955940246582e-01
8.821846246719360352e-01,8.733193278312683105e-01,8.662859201431274414e-01,8.613337874412536621e-01,8.550772666931152344e-01,8.642966747283935547e-01,8.566417098045349121e-01,8.477832078933715820e-01,8.628168106079101562e-01,8.613429665565490723e-01,8.638049960136413574e-01,8.576568365097045898e-01,8.591285347938537598e-01,8.638300299644470215e-01,8.712551593780517578e-01,8.637031912803649902e-01,8.527696728706359863e-01,8.644995689392089844e-01,8.624172806739807129e-01,8.573298454284667969e-01,8.581019639968872070e-01,8.679180145263671875e-01,8.650255203247070312e-01,8.730429410934448242e-01,8.876290321350097656e-01,8.808284997940063477e-01,8.862051963806152344e-01,8.884057402610778809e-01,8.819472193717956543e-01,8.817438483238220215e-01,8.893229961395263672e-01,8.878374099731445312e-01,8.830315470695495605e-01,8.871998190879821777e-01,8.861944675445556641e-01,8.811617493629455566e-01,8.862260580062866211e-01,8.909918665885925293e-01,8.890460133552551270e-01,8.876349329948425293e-01,8.824012279510498047e-01,8.784316778182983398e-01,8.762506246566772461e-01
