0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.421810507774353027e-02,8.583830296993255615e-02,2.906908281147480011e-02,4.724964499473571777e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
7.370227575302124023e-01,4.473881125450134277e-01,1.077398732304573059e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.201485499739646912e-03,7.162290811538696289e-02,1.002466157078742981e-01,9.497255086898803711e-02,1.250786483287811279e-01,1.605083197355270386e-01,2.017570286989212036e-01,3.330760598182678223e-01,4.715950191020965576e-01,6.713717579841613770e-01,7.667928338050842285e-01
7.820964455604553223e-01,6.241262555122375488e-01,4.839119613170623779e-01,4.464195966720581055e-01,4.725450277328491211e-01,5.423164963722229004e-01,5.881553292274475098e-01,5.920704007148742676e-01,6.361123323440551758e-01,6.455571055412292480e-01,6.232815980911254883e-01,6.246101260185241699e-01,6.120641827583312988e-01,5.835655331611633301e-01,6.296116113662719727e-01,6.808862090110778809e-01,7.810085415840148926e-01,8.231751322746276855e-01
8.250160217285156250e-01,6.249801516532897949e-01,3.877328634262084961e-01,3.250574767589569092e-01,3.663364052772521973e-01,4.114414155483245850e-01,4.484798014163970947e-01,4.679431319236755371e-01,5.081439018249511719e-01,5.059643387794494629e-01,4.972469806671142578e-01,5.038024187088012695e-01,5.273225307464599609e-01,5.495145320892333984e-01,5.963620543479919434e-01,6.594859361648559570e-01,7.951200008392333984e-01,8.402515649795532227e-01
7.991952300071716309e-01,6.356863975524902344e-01,4.575769305229187012e-01,4.190679490566253662e-01,4.640634953975677490e-01,4.905219376087188721e-01,5.162839293479919434e-01,5.330651998519897461e-01,5.669211745262145996e-01,5.702206492424011230e-01,5.507609844207763672e-01,5.463595986366271973e-01,5.524914264678955078e-01,5.593635439872741699e-01,6.162371039390563965e-01,6.670924425125122070e-01,7.753146886825561523e-01,8.181887865066528320e-01
7.754800319671630859e-01,6.343302726745605469e-01,4.920819699764251709e-01,4.399024248123168945e-01,4.424625039100646973e-01,4.884944260120391846e-01,5.164759159088134766e-01,5.314090251922607422e-01,5.594204068183898926e-01,5.568912029266357422e-01,5.520275831222534180e-01,5.591954588890075684e-01,5.590825080871582031e-01,5.564758777618408203e-01,5.961516499519348145e-01,6.453785896301269531e-01,7.474364042282104492e-01,8.047913908958435059e-01
7.671027183532714844e-01,5.479019880294799805e-01,3.171273171901702881e-01,2.801616489887237549e-01,3.266373276710510254e-01,3.681094348430633545e-01,3.908453583717346191e-01,3.980281651020050049e-01,4.299745559692382812e-01,4.460059106349945068e-01,4.501937031745910645e-01,4.594206511974334717e-01,4.829816222190856934e-01,5.040898919105529785e-01,5.560116171836853027e-01,6.192187666893005371e-01,7.448903322219848633e-01,7.926435470581054688e-01
7.862557172775268555e-01,6.742997765541076660e-01,5.345530509948730469e-01,4.836753010749816895e-01,4.978824257850646973e-01,5.388755798339843750e-01,5.757079124450683594e-01,5.811450481414794922e-01,6.105899214744567871e-01,6.167516112327575684e-01,6.140912175178527832e-01,6.146173477172851562e-01,6.062408685684204102e-01,6.103859543800354004e-01,6.476930975914001465e-01,6.728849411010742188e-01,7.656281590461730957e-01,7.991327047348022461e-01
8.189481496810913086e-01,6.116623282432556152e-01,3.926050961017608643e-01,3.613716363906860352e-01,3.952512145042419434e-01,4.372087121009826660e-01,4.613498747348785400e-01,4.800859689712524414e-01,5.182654261589050293e-01,5.260567069053649902e-01,5.228314399719238281e-01,5.284253954887390137e-01,5.506626367568969727e-01,5.682209134101867676e-01,6.108326911926269531e-01,6.671968102455139160e-01,7.904115319252014160e-01,8.307936787605285645e-01
8.203936219215393066e-01,7.197439670562744141e-01,5.438648462295532227e-01,4.861885905265808105e-01,5.037266016006469727e-01,5.324150323867797852e-01,5.567783117294311523e-01,5.643712878227233887e-01,5.970145463943481445e-01,6.029505729675292969e-01,5.900059938430786133e-01,5.965205430984497070e-01,6.095522642135620117e-01,6.272516250610351562e-01,6.566875576972961426e-01,6.909141540527343750e-01,7.883532643318176270e-01,8.183830380439758301e-01
7.720339298248291016e-01,5.765492916107177734e-01,3.794363439083099365e-01,3.550116419792175293e-01,3.849489986896514893e-01,4.305683076381683350e-01,4.522773921489715576e-01,4.703737199306488037e-01,5.121747851371765137e-01,5.229336023330688477e-01,5.222544670104980469e-01,5.201585888862609863e-01,5.226436853408813477e-01,5.307611823081970215e-01,5.755624771118164062e-01,6.241839528083801270e-01,7.234933972358703613e-01,7.753774523735046387e-01
7.610867023468017578e-01,6.083854436874389648e-01,4.462265968322753906e-01,4.065614044666290283e-01,4.242258369922637939e-01,4.534046351909637451e-01,4.738919138908386230e-01,4.916994571685791016e-01,5.265655517578125000e-01,5.273777842521667480e-01,5.202250480651855469e-01,5.305010676383972168e-01,5.421319603919982910e-01,5.504820346832275391e-01,5.910028815269470215e-01,6.354007720947265625e-01,7.432076334953308105e-01,7.810827493667602539e-01
