0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.989213347434997559e-01,8.591092228889465332e-01,7.872071266174316406e-01,7.280519604682922363e-01,7.668132781982421875e-01,8.448297977447509766e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.480891227722167969e-01,9.501329660415649414e-01,9.140882492065429688e-01,9.135595560073852539e-01,8.532405495643615723e-01,8.581541180610656738e-01,8.515843152999877930e-01,8.381886482238769531e-01,8.161646723747253418e-01,6.936056613922119141e-01,3.600715994834899902e-01,1.369572281837463379e-01,7.509811222553253174e-02,1.163069605827331543e-01,2.101012170314788818e-01,3.139155507087707520e-01,4.248425662517547607e-01,4.952997267246246338e-01,5.439542531967163086e-01,6.057401895523071289e-01,6.727915406227111816e-01,7.353612184524536133e-01,7.969393134117126465e-01,8.392401933670043945e-01,8.683840632438659668e-01,8.882631063461303711e-01,9.034863114356994629e-01,9.114271402359008789e-01,9.152903556823730469e-01,9.125649929046630859e-01,9.265617132186889648e-01,9.214335680007934570e-01
9.315685629844665527e-01,9.528563022613525391e-01,9.600131511688232422e-01,1.000000000000000000e+00,9.522154331207275391e-01,9.807201027870178223e-01,9.895886182785034180e-01,1.000000000000000000e+00,9.741762280464172363e-01,7.341666221618652344e-01,5.383585691452026367e-01,4.796756207942962646e-01,4.348002076148986816e-01,4.156016707420349121e-01,4.702651202678680420e-01,5.434105396270751953e-01,6.257318258285522461e-01,7.099487185478210449e-01,7.748730182647705078e-01,8.387329578399658203e-01,8.860799670219421387e-01,9.304175972938537598e-01,9.539127945899963379e-01,9.521689414978027344e-01,9.605700969696044922e-01,9.633406400680541992e-01,9.604606628417968750e-01,9.569486379623413086e-01,9.513943791389465332e-01,9.371450543403625488e-01,9.447095394134521484e-01,9.396818876266479492e-01
8.749442100524902344e-01,8.905352354049682617e-01,9.224307537078857422e-01,9.915322661399841309e-01,1.000000000000000000e+00,9.977335929870605469e-01,9.843184351921081543e-01,9.906369447708129883e-01,9.559261202812194824e-01,5.976019501686096191e-01,2.913018167018890381e-01,2.184045165777206421e-01,3.130450248718261719e-01,3.604494929313659668e-01,3.988091349601745605e-01,4.623534977436065674e-01,5.610952973365783691e-01,6.295787096023559570e-01,6.624521017074584961e-01,6.688898801803588867e-01,6.830503940582275391e-01,7.011535763740539551e-01,7.435799837112426758e-01,7.804536223411560059e-01,8.312823176383972168e-01,8.630408048629760742e-01,8.851847052574157715e-01,9.069977998733520508e-01,8.993310928344726562e-01,8.832260370254516602e-01,8.820753693580627441e-01,8.849359154701232910e-01
9.121377468109130859e-01,9.134883880615234375e-01,9.236535429954528809e-01,9.529932737350463867e-01,9.420245289802551270e-01,9.626761674880981445e-01,9.569754600524902344e-01,9.552602767944335938e-01,9.298533797264099121e-01,6.030882000923156738e-01,3.768644630908966064e-01,4.089461266994476318e-01,5.265036821365356445e-01,5.109181404113769531e-01,5.251023769378662109e-01,5.604058504104614258e-01,6.172392964363098145e-01,6.552295684814453125e-01,6.515295505523681641e-01,6.696185469627380371e-01,7.038249373435974121e-01,7.310193181037902832e-01,7.896358370780944824e-01,8.345201015472412109e-01,8.704266548156738281e-01,8.822832107543945312e-01,9.065558910369873047e-01,9.245578050613403320e-01,9.246215820312500000e-01,9.116588830947875977e-01,9.165651202201843262e-01,9.195427894592285156e-01
8.855673074722290039e-01,8.792907595634460449e-01,8.648114204406738281e-01,8.553081750869750977e-01,7.849181890487670898e-01,7.796100378036499023e-01,7.815504670143127441e-01,7.869215607643127441e-01,8.099192380905151367e-01,5.280771255493164062e-01,3.454991877079010010e-01,3.122390210628509521e-01,3.701646327972412109e-01,3.646382689476013184e-01,3.904761075973510742e-01,4.127354323863983154e-01,4.788504242897033691e-01,5.627843141555786133e-01,6.281673312187194824e-01,6.911348104476928711e-01,7.321399450302124023e-01,7.824308872222900391e-01,8.217096328735351562e-01,8.406330347061157227e-01,8.656664490699768066e-01,8.780239820480346680e-01,8.779680728912353516e-01,8.814038634300231934e-01,8.895315527915954590e-01,8.854926824569702148e-01,8.863309621810913086e-01,8.910503983497619629e-01
8.657727241516113281e-01,8.663406372070312500e-01,8.490495681762695312e-01,8.480021357536315918e-01,7.622010707855224609e-01,7.632629871368408203e-01,7.773681282997131348e-01,7.852605581283569336e-01,8.224788308143615723e-01,5.714006423950195312e-01,3.147230148315429688e-01,2.573168575763702393e-01,3.044716119766235352e-01,3.002074658870697021e-01,3.641843199729919434e-01,4.148725569248199463e-01,4.707391262054443359e-01,5.365153551101684570e-01,6.088426113128662109e-01,6.640129685401916504e-01,6.882084608078002930e-01,7.243421077728271484e-01,7.450940608978271484e-01,7.535437941551208496e-01,7.973434329032897949e-01,8.321433067321777344e-01,8.391740918159484863e-01,8.479770421981811523e-01,8.600376844406127930e-01,8.605879545211791992e-01,8.563221693038940430e-01,8.521716594696044922e-01
8.873878717422485352e-01,9.006676673889160156e-01,9.115379452705383301e-01,9.566937088966369629e-01,9.131487607955932617e-01,9.244154691696166992e-01,9.305581450462341309e-01,9.210493564605712891e-01,9.139357209205627441e-01,6.921010017395019531e-01,4.277342855930328369e-01,3.549129664897918701e-01,3.961502909660339355e-01,4.053061604499816895e-01,4.624349176883697510e-01,5.320956110954284668e-01,5.991880893707275391e-01,6.551319956779479980e-01,6.987160444259643555e-01,7.258579730987548828e-01,7.483505606651306152e-01,7.713426351547241211e-01,7.920308113098144531e-01,8.143697977066040039e-01,8.401373624801635742e-01,8.629639148712158203e-01,8.598374724388122559e-01,8.688881397247314453e-01,8.823170661926269531e-01,8.824762105941772461e-01,8.832840323448181152e-01,8.709952831268310547e-01
9.033431410789489746e-01,9.189522266387939453e-01,9.281359910964965820e-01,9.614939093589782715e-01,9.565430283546447754e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.730334281921386719e-01,9.492440223693847656e-01,7.564437985420227051e-01,5.499164462089538574e-01,5.181981325149536133e-01,5.118728876113891602e-01,4.541868865489959717e-01,4.828450977802276611e-01,5.357761383056640625e-01,5.866155624389648438e-01,6.424556374549865723e-01,6.673600077629089355e-01,7.098269462585449219e-01,7.571443915367126465e-01,7.982482314109802246e-01,8.337474465370178223e-01,8.588851094245910645e-01,8.897321224212646484e-01,9.015492200851440430e-01,8.805238008499145508e-01,8.870895504951477051e-01,8.975110650062561035e-01,8.888310194015502930e-01,8.968475461006164551e-01,8.904776573181152344e-01
