0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.977880716323852539e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.991050362586975098e-01,1.000000000000000000e+00,9.941985607147216797e-01,9.981955885887145996e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.621898531913757324e-01,8.921911120414733887e-01,9.334561228752136230e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.369622468948364258e-01,9.542896747589111328e-01,9.506181478500366211e-01,9.449957609176635742e-01,9.449321627616882324e-01,9.515036344528198242e-01,9.475103616714477539e-01,9.572886228561401367e-01,9.801747202873229980e-01,1.000000000000000000e+00,9.813425540924072266e-01,9.570220708847045898e-01,9.448192715644836426e-01,9.385258555412292480e-01,9.440444111824035645e-01,9.428998231887817383e-01,9.544290304183959961e-01,9.169539809226989746e-01,8.979414701461791992e-01,9.151700735092163086e-01,9.268432855606079102e-01,9.388388991355895996e-01,9.549571275711059570e-01,9.460908770561218262e-01,9.490514993667602539e-01,9.548310637474060059e-01,9.642069339752197266e-01,9.851912856101989746e-01,1.000000000000000000e+00,9.853714704513549805e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.560942053794860840e-01,9.556618332862854004e-01,9.644092917442321777e-01,9.663518071174621582e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.542865157127380371e-01,9.582903981208801270e-01,9.710256457328796387e-01,9.622942209243774414e-01,9.483086466789245605e-01,9.281436800956726074e-01
9.221344590187072754e-01,9.385175108909606934e-01,9.396387934684753418e-01,9.319681525230407715e-01,9.354643821716308594e-01,9.430225491523742676e-01,9.362724423408508301e-01,9.439729452133178711e-01,9.623953104019165039e-01,9.668703079223632812e-01,9.568515419960021973e-01,9.518547654151916504e-01,9.412581920623779297e-01,9.247686862945556641e-01,9.269099235534667969e-01,9.230550527572631836e-01,9.186334013938903809e-01,9.122989177703857422e-01,9.173386693000793457e-01,9.154436588287353516e-01,9.227753281593322754e-01,9.278764724731445312e-01,9.336760044097900391e-01,9.272845387458801270e-01,9.397104978561401367e-01,9.443568587303161621e-01,9.484434723854064941e-01,9.591166377067565918e-01,9.567198157310485840e-01,9.466292858123779297e-01,9.746441245079040527e-01,9.795124530792236328e-01,9.378364682197570801e-01,9.400979876518249512e-01,9.468779563903808594e-01,9.598649144172668457e-01,9.595308303833007812e-01,9.322922825813293457e-01,9.429424405097961426e-01,9.398869276046752930e-01,9.488761425018310547e-01,9.592704772949218750e-01,9.466295838356018066e-01,9.312683343887329102e-01,9.117715358734130859e-01
9.047953486442565918e-01,9.178301692008972168e-01,9.202393889427185059e-01,9.108422994613647461e-01,9.229527711868286133e-01,9.333555102348327637e-01,9.242969751358032227e-01,9.283520579338073730e-01,9.470944404602050781e-01,9.415362477302551270e-01,9.289220571517944336e-01,9.337133169174194336e-01,9.300088882446289062e-01,9.167090058326721191e-01,9.089372158050537109e-01,9.055249094963073730e-01,9.002504944801330566e-01,8.755822777748107910e-01,8.816385865211486816e-01,9.003925323486328125e-01,9.025849103927612305e-01,9.072120189666748047e-01,9.128814339637756348e-01,9.118608832359313965e-01,9.249327182769775391e-01,9.334473609924316406e-01,9.364503026008605957e-01,9.392852187156677246e-01,9.278743267059326172e-01,9.355348348617553711e-01,9.793125987052917480e-01,9.805851578712463379e-01,9.296270608901977539e-01,9.294725060462951660e-01,9.318861365318298340e-01,9.370889663696289062e-01,9.056442379951477051e-01,8.474360704421997070e-01,8.846353888511657715e-01,9.230308532714843750e-01,9.316820502281188965e-01,9.205311536788940430e-01,9.166368842124938965e-01,9.069956541061401367e-01,8.866810798645019531e-01
8.981654047966003418e-01,9.177794456481933594e-01,9.223021268844604492e-01,9.232252240180969238e-01,9.236227273941040039e-01,9.197392463684082031e-01,9.167591333389282227e-01,9.286795258522033691e-01,9.535343647003173828e-01,9.730301499366760254e-01,9.562258720397949219e-01,9.299855232238769531e-01,9.257785677909851074e-01,9.183961749076843262e-01,9.096808433532714844e-01,9.145884513854980469e-01,9.319145679473876953e-01,9.310933947563171387e-01,9.304528236389160156e-01,9.337800145149230957e-01,9.181230068206787109e-01,9.172810912132263184e-01,9.262108802795410156e-01,9.138733148574829102e-01,9.145520329475402832e-01,9.215472936630249023e-01,9.324901103973388672e-01,9.615447521209716797e-01,9.446857571601867676e-01,9.319549798965454102e-01,9.752283692359924316e-01,9.774390459060668945e-01,9.267007112503051758e-01,9.330983161926269531e-01,9.338164925575256348e-01,9.322076439857482910e-01,9.402989149093627930e-01,9.014105200767517090e-01,9.276486635208129883e-01,9.269731640815734863e-01,9.281993508338928223e-01,9.324394464492797852e-01,9.315614700317382812e-01,9.164687991142272949e-01,8.921578526496887207e-01
8.914500474929809570e-01,9.051267504692077637e-01,9.139410853385925293e-01,9.212064146995544434e-01,9.148320555686950684e-01,9.078040719032287598e-01,9.076064229011535645e-01,9.200636744499206543e-01,9.371511340141296387e-01,9.255040287971496582e-01,9.131851792335510254e-01,9.184249639511108398e-01,9.142413735389709473e-01,9.068655371665954590e-01,9.042569398880004883e-01,9.050964713096618652e-01,9.349454641342163086e-01,9.268347620964050293e-01,9.124813079833984375e-01,9.233458042144775391e-01,9.121668934822082520e-01,9.080367088317871094e-01,9.179564714431762695e-01,9.043654799461364746e-01,9.028440117835998535e-01,9.048256278038024902e-01,9.088035821914672852e-01,9.219697117805480957e-01,9.077975749969482422e-01,9.034960865974426270e-01,9.164138436317443848e-01,9.231448769569396973e-01,9.159775376319885254e-01,9.227169156074523926e-01,9.239310622215270996e-01,9.317108988761901855e-01,9.083127975463867188e-01,8.561213016510009766e-01,8.724890947341918945e-01,9.010772705078125000e-01,9.104144573211669922e-01,9.154915809631347656e-01,9.109047055244445801e-01,8.945297002792358398e-01,8.753576278686523438e-01
8.972656726837158203e-01,9.107431769371032715e-01,9.218282699584960938e-01,9.269822239875793457e-01,9.161034822463989258e-01,9.139723777770996094e-01,9.147586822509765625e-01,9.245896935462951660e-01,9.460044503211975098e-01,9.622224569320678711e-01,9.434530735015869141e-01,9.249994754791259766e-01,9.236158132553100586e-01,9.224066138267517090e-01,9.147199988365173340e-01,9.077973961830139160e-01,9.361487030982971191e-01,9.287643432617187500e-01,9.186213016510009766e-01,9.135197401046752930e-01,9.090018272399902344e-01,9.038399457931518555e-01,9.067165255546569824e-01,9.068840146064758301e-01,9.063222408294677734e-01,9.127096533775329590e-01,9.205750226974487305e-01,9.440125823020935059e-01,9.411823749542236328e-01,9.319456815719604492e-01,9.952874779701232910e-01,9.970192313194274902e-01,9.297662973403930664e-01,9.305619001388549805e-01,9.278669953346252441e-01,9.332984089851379395e-01,9.219657778739929199e-01,8.669212460517883301e-01,8.904443383216857910e-01,9.125521779060363770e-01,9.290012121200561523e-01,9.360991716384887695e-01,9.216447472572326660e-01,9.098277091979980469e-01,8.816274404525756836e-01
8.920520544052124023e-01,9.016950726509094238e-01,9.071950316429138184e-01,9.120353460311889648e-01,9.051637053489685059e-01,9.001555442810058594e-01,9.014345407485961914e-01,9.102898240089416504e-01,9.194917082786560059e-01,9.309192299842834473e-01,9.216219186782836914e-01,9.117692112922668457e-01,9.023139476776123047e-01,8.979423642158508301e-01,9.022752046585083008e-01,8.973990678787231445e-01,9.251288175582885742e-01,9.200106263160705566e-01,8.991611599922180176e-01,9.028769135475158691e-01,9.049189686775207520e-01,8.977516889572143555e-01,8.976542949676513672e-01,8.896598219871520996e-01,8.968928456306457520e-01,9.025735259056091309e-01,9.120512604713439941e-01,9.225952625274658203e-01,9.136713743209838867e-01,8.998687267303466797e-01,9.239712357521057129e-01,9.336395859718322754e-01,9.211004376411437988e-01,9.251359105110168457e-01,9.226437211036682129e-01,9.293293356895446777e-01,9.036605358123779297e-01,8.403040170669555664e-01,8.710508942604064941e-01,8.915435671806335449e-01,9.161537885665893555e-01,9.177784323692321777e-01,9.008557200431823730e-01,8.967134356498718262e-01,8.727260231971740723e-01
8.817456364631652832e-01,9.058780670166015625e-01,9.123407602310180664e-01,9.120057225227355957e-01,9.041213393211364746e-01,9.035753011703491211e-01,9.031438231468200684e-01,9.127435684204101562e-01,9.257252216339111328e-01,9.411877989768981934e-01,9.317547082901000977e-01,9.176697134971618652e-01,9.113925099372863770e-01,9.012368917465209961e-01,9.055455923080444336e-01,9.030424356460571289e-01,9.349654316902160645e-01,9.361522793769836426e-01,9.123758077621459961e-01,8.982635736465454102e-01,8.987843394279479980e-01,8.972988724708557129e-01,8.952466249465942383e-01,8.916532397270202637e-01,9.077651500701904297e-01,9.133332371711730957e-01,9.110528230667114258e-01,9.110109210014343262e-01,9.131621122360229492e-01,9.163736701011657715e-01,9.646847844123840332e-01,9.733174443244934082e-01,9.262685775756835938e-01,9.249513745307922363e-01,9.216694831848144531e-01,9.236626625061035156e-01,8.935368061065673828e-01,8.302959799766540527e-01,8.641281127929687500e-01,8.993893265724182129e-01,9.171130061149597168e-01,9.187827110290527344e-01,9.086349010467529297e-01,9.001751542091369629e-01,8.741295933723449707e-01
