0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.748657941818237305e-01,9.575462341308593750e-01,9.463680386543273926e-01,9.364250302314758301e-01,9.161896705627441406e-01,9.175631999969482422e-01,9.370077848434448242e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
8.892958164215087891e-01,8.915401697158813477e-01,8.681624531745910645e-01,8.342931866645812988e-01,8.225685358047485352e-01,7.865780591964721680e-01,7.323172688484191895e-01,6.892158985137939453e-01,6.799427270889282227e-01,6.836875081062316895e-01,6.765040159225463867e-01,7.189716100692749023e-01,7.337256669998168945e-01,7.226710915565490723e-01,7.142030596733093262e-01,7.200254797935485840e-01,7.404046654701232910e-01,7.690181732177734375e-01,7.658807039260864258e-01,7.673728466033935547e-01,7.746053338050842285e-01,7.866469025611877441e-01,7.865017652511596680e-01,7.945424318313598633e-01,8.045802116394042969e-01,8.196209669113159180e-01,8.245289325714111328e-01
9.626777768135070801e-01,9.634009599685668945e-01,9.681676030158996582e-01,9.511921405792236328e-01,9.447047114372253418e-01,9.138374924659729004e-01,8.725695013999938965e-01,8.823001980781555176e-01,9.310049414634704590e-01,9.867772459983825684e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.910747408866882324e-01,9.178937673568725586e-01,8.982551693916320801e-01,8.876127004623413086e-01,8.953546285629272461e-01,8.932737112045288086e-01,9.080811738967895508e-01,9.235826134681701660e-01,9.496597051620483398e-01,9.396789073944091797e-01
9.208898544311523438e-01,9.286673665046691895e-01,9.073920249938964844e-01,8.892174959182739258e-01,8.886660337448120117e-01,8.627129197120666504e-01,8.030951619148254395e-01,7.845879197120666504e-01,7.725170254707336426e-01,7.836309075355529785e-01,8.171564340591430664e-01,8.361339569091796875e-01,8.288531303405761719e-01,8.047448396682739258e-01,8.106533885002136230e-01,8.243036270141601562e-01,8.301533460617065430e-01,8.521279096603393555e-01,8.346136808395385742e-01,8.250488042831420898e-01,8.360940814018249512e-01,8.337107896804809570e-01,8.326128125190734863e-01,8.525143265724182129e-01,8.600292205810546875e-01,8.717967271804809570e-01,8.665183186531066895e-01
8.902705907821655273e-01,8.979566693305969238e-01,8.956351876258850098e-01,8.777402639389038086e-01,8.774080872535705566e-01,8.483986258506774902e-01,7.682804465293884277e-01,7.353063821792602539e-01,7.067077159881591797e-01,7.126228213310241699e-01,7.208970785140991211e-01,7.159156799316406250e-01,7.037640213966369629e-01,6.894497275352478027e-01,7.141876220703125000e-01,7.172163128852844238e-01,7.006117105484008789e-01,7.227832674980163574e-01,7.593309879302978516e-01,7.951254844665527344e-01,8.029766678810119629e-01,8.102537393569946289e-01,8.183996677398681641e-01,8.268496990203857422e-01,8.470661044120788574e-01,8.640130758285522461e-01,8.519870638847351074e-01
8.730065226554870605e-01,8.847365379333496094e-01,8.831077814102172852e-01,8.534498810768127441e-01,8.309001326560974121e-01,7.894663810729980469e-01,6.764602661132812500e-01,5.984726548194885254e-01,5.295950770378112793e-01,5.512153506278991699e-01,6.235166192054748535e-01,6.628510355949401855e-01,6.714466810226440430e-01,6.788281202316284180e-01,7.184836864471435547e-01,7.024780511856079102e-01,6.929119825363159180e-01,7.114323973655700684e-01,7.126021981239318848e-01,7.357580661773681641e-01,7.325057387351989746e-01,7.561817169189453125e-01,7.713281512260437012e-01,7.725256085395812988e-01,7.932661771774291992e-01,8.280120491981506348e-01,8.140594363212585449e-01
8.645816445350646973e-01,8.566316962242126465e-01,8.619797825813293457e-01,8.470082283020019531e-01,8.312739729881286621e-01,7.896504402160644531e-01,6.811743378639221191e-01,6.144111156463623047e-01,5.629604458808898926e-01,5.920190811157226562e-01,6.410614848136901855e-01,6.626585721969604492e-01,6.681932806968688965e-01,6.654492616653442383e-01,6.904502511024475098e-01,6.811121702194213867e-01,6.759714484214782715e-01,6.853889226913452148e-01,7.097163200378417969e-01,7.487828135490417480e-01,7.529109716415405273e-01,7.588194608688354492e-01,7.816013693809509277e-01,7.841873764991760254e-01,8.013910055160522461e-01,8.294750452041625977e-01,8.149152994155883789e-01
9.366868734359741211e-01,9.407382011413574219e-01,9.249278903007507324e-01,8.974720835685729980e-01,8.877028822898864746e-01,8.543310761451721191e-01,7.583848834037780762e-01,7.437888979911804199e-01,7.723131179809570312e-01,8.053807616233825684e-01,8.061679601669311523e-01,7.878759503364562988e-01,7.838383913040161133e-01,7.748554348945617676e-01,7.975485324859619141e-01,8.098846673965454102e-01,8.165782690048217773e-01,8.290697932243347168e-01,7.939577102661132812e-01,7.981542944908142090e-01,7.919354438781738281e-01,8.048453927040100098e-01,8.204972743988037109e-01,8.333467841148376465e-01,8.533036708831787109e-01,8.710303306579589844e-01,8.677071332931518555e-01
9.475567936897277832e-01,9.428313970565795898e-01,9.211702346801757812e-01,9.001434445381164551e-01,8.966661095619201660e-01,8.634731173515319824e-01,7.615929841995239258e-01,7.010504603385925293e-01,7.038362622261047363e-01,7.146477699279785156e-01,6.871001720428466797e-01,6.806340217590332031e-01,6.835837960243225098e-01,6.654850244522094727e-01,6.901354789733886719e-01,7.099864482879638672e-01,6.986707448959350586e-01,7.109541893005371094e-01,7.546955347061157227e-01,7.723156213760375977e-01,7.720079421997070312e-01,7.890638709068298340e-01,8.061270117759704590e-01,8.269301652908325195e-01,8.558732271194458008e-01,8.726420998573303223e-01,8.643564581871032715e-01
