0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.652656912803649902e-01,9.581068158149719238e-01,9.541171789169311523e-01,9.554877877235412598e-01,9.453790783882141113e-01,9.501611590385437012e-01,9.492635726928710938e-01,9.516811370849609375e-01,9.500291347503662109e-01,9.425128698348999023e-01,9.461393356323242188e-01,9.443441033363342285e-01,9.442471265792846680e-01,9.482387900352478027e-01,9.476843476295471191e-01,9.174597859382629395e-01,9.235830903053283691e-01,9.460444450378417969e-01,9.434221982955932617e-01,9.437396526336669922e-01,9.560462832450866699e-01,9.574365615844726562e-01,9.324458837509155273e-01,9.034641981124877930e-01,9.232350587844848633e-01,9.514232873916625977e-01,9.545089006423950195e-01,9.546473026275634766e-01,9.583360552787780762e-01,9.558601975440979004e-01,9.493907094001770020e-01,9.646721482276916504e-01,9.721116423606872559e-01,9.507995843887329102e-01,9.485290050506591797e-01,9.520053863525390625e-01,9.600076079368591309e-01,9.552313685417175293e-01,9.521500468254089355e-01,9.611760973930358887e-01,9.607756137847900391e-01,9.652529358863830566e-01,9.586369395256042480e-01,9.511703252792358398e-01,9.426292181015014648e-01,9.489112496376037598e-01,9.465906023979187012e-01,9.413819313049316406e-01,9.438096284866333008e-01,9.424226284027099609e-01,9.393355250358581543e-01
9.491865634918212891e-01,9.437759518623352051e-01,9.455440640449523926e-01,9.473857283592224121e-01,9.355176091194152832e-01,9.446524381637573242e-01,9.420818686485290527e-01,9.416276812553405762e-01,9.310535192489624023e-01,9.303668141365051270e-01,9.346553087234497070e-01,9.301578998565673828e-01,9.335549473762512207e-01,9.433004856109619141e-01,9.380896687507629395e-01,8.963648080825805664e-01,9.033368229866027832e-01,9.379987120628356934e-01,9.413740634918212891e-01,9.390839934349060059e-01,9.526450037956237793e-01,9.504180550575256348e-01,9.255564808845520020e-01,8.975989222526550293e-01,9.122444391250610352e-01,9.505879282951354980e-01,9.504086375236511230e-01,9.501003026962280273e-01,9.544318914413452148e-01,9.528512954711914062e-01,9.493190646171569824e-01,9.469265341758728027e-01,9.566051363945007324e-01,9.500532746315002441e-01,9.462183117866516113e-01,9.422886371612548828e-01,9.579262733459472656e-01,9.591253995895385742e-01,9.558627009391784668e-01,9.637817144393920898e-01,9.648844599723815918e-01,9.677096009254455566e-01,9.540060758590698242e-01,9.506632089614868164e-01,9.409571886062622070e-01,9.539008140563964844e-01,9.521294236183166504e-01,9.483508467674255371e-01,9.548307657241821289e-01,9.485388398170471191e-01,9.497452974319458008e-01
9.355149269104003906e-01,9.241427779197692871e-01,9.256161451339721680e-01,9.199709296226501465e-01,9.129180312156677246e-01,9.288004636764526367e-01,9.299715757369995117e-01,9.182984232902526855e-01,9.123013019561767578e-01,9.151264429092407227e-01,9.188736677169799805e-01,9.122688770294189453e-01,9.182907938957214355e-01,9.231489896774291992e-01,9.159920215606689453e-01,8.749966025352478027e-01,8.821849226951599121e-01,9.231648445129394531e-01,9.274435639381408691e-01,9.225820302963256836e-01,9.316110610961914062e-01,9.340161681175231934e-01,9.055303931236267090e-01,8.785284161567687988e-01,8.900327682495117188e-01,9.237614274024963379e-01,9.179373383522033691e-01,9.183893799781799316e-01,9.318690896034240723e-01,9.320126771926879883e-01,9.299063086509704590e-01,9.340450763702392578e-01,9.347006082534790039e-01,9.248536825180053711e-01,9.259063005447387695e-01,9.122171401977539062e-01,9.274558424949645996e-01,9.284907579421997070e-01,9.268472790718078613e-01,9.337761402130126953e-01,9.318023324012756348e-01,9.331718683242797852e-01,9.239175319671630859e-01,9.184169173240661621e-01,9.103779196739196777e-01,9.154359698295593262e-01,9.152054786682128906e-01,9.158282279968261719e-01,9.258759021759033203e-01,9.277344942092895508e-01,9.242053627967834473e-01
9.280006885528564453e-01,9.181063175201416016e-01,9.193468093872070312e-01,9.174808263778686523e-01,9.150978922843933105e-01,9.236795306205749512e-01,9.170099496841430664e-01,9.118431806564331055e-01,9.129852056503295898e-01,9.159637093544006348e-01,9.096549153327941895e-01,9.041435122489929199e-01,9.206233024597167969e-01,9.290061593055725098e-01,9.117579460144042969e-01,8.793392777442932129e-01,8.871264457702636719e-01,9.132817387580871582e-01,9.171863794326782227e-01,9.181822538375854492e-01,9.257080554962158203e-01,9.224417805671691895e-01,8.999102711677551270e-01,8.774537444114685059e-01,8.909983634948730469e-01,9.201079010963439941e-01,9.114525318145751953e-01,9.109323620796203613e-01,9.214360713958740234e-01,9.242441654205322266e-01,9.195107817649841309e-01,9.210740327835083008e-01,9.267466664314270020e-01,9.270172715187072754e-01,9.323963522911071777e-01,9.177121520042419434e-01,9.376630783081054688e-01,9.306033849716186523e-01,9.187368750572204590e-01,9.261952638626098633e-01,9.280843138694763184e-01,9.316941499710083008e-01,9.182296991348266602e-01,9.183019399642944336e-01,9.128926396369934082e-01,9.120309948921203613e-01,9.131855368614196777e-01,9.094308018684387207e-01,9.215192198753356934e-01,9.146599173545837402e-01,9.091715812683105469e-01
9.250583052635192871e-01,9.208877086639404297e-01,9.267594814300537109e-01,9.184443950653076172e-01,9.135781526565551758e-01,9.133495688438415527e-01,9.066932201385498047e-01,9.060618281364440918e-01,9.055421948432922363e-01,9.104344248771667480e-01,9.111605286598205566e-01,9.049726724624633789e-01,9.138917326927185059e-01,9.243230223655700684e-01,9.123914241790771484e-01,8.904513120651245117e-01,8.881487250328063965e-01,8.997508883476257324e-01,9.063348174095153809e-01,9.169693589210510254e-01,9.277387261390686035e-01,9.152143001556396484e-01,8.947902321815490723e-01,8.758842349052429199e-01,8.926583528518676758e-01,9.205376505851745605e-01,9.188048839569091797e-01,9.223474264144897461e-01,9.267597198486328125e-01,9.173694252967834473e-01,9.159374237060546875e-01,9.224179983139038086e-01,9.248340725898742676e-01,9.235399961471557617e-01,9.257282614707946777e-01,9.248070716857910156e-01,9.381863474845886230e-01,9.326133728027343750e-01,9.274149537086486816e-01,9.309393763542175293e-01,9.284145832061767578e-01,9.340018630027770996e-01,9.209479093551635742e-01,9.216971397399902344e-01,9.256941676139831543e-01,9.284540414810180664e-01,9.286723136901855469e-01,9.270013570785522461e-01,9.289368391036987305e-01,9.222573041915893555e-01,9.209888577461242676e-01
9.233745932579040527e-01,9.189648032188415527e-01,9.300724864006042480e-01,9.156794548034667969e-01,9.119957089424133301e-01,9.143705368041992188e-01,9.120661616325378418e-01,9.083132147789001465e-01,9.076253771781921387e-01,9.134217500686645508e-01,9.147222638130187988e-01,9.090476036071777344e-01,9.116928577423095703e-01,9.156948328018188477e-01,9.089417457580566406e-01,8.862569928169250488e-01,8.931018710136413574e-01,9.074479937553405762e-01,9.078094959259033203e-01,9.169797301292419434e-01,9.330173134803771973e-01,9.219350218772888184e-01,8.899468779563903809e-01,8.714625239372253418e-01,8.882465362548828125e-01,9.151103496551513672e-01,9.174802303314208984e-01,9.224929213523864746e-01,9.212186336517333984e-01,9.172993302345275879e-01,9.203211665153503418e-01,9.238145947456359863e-01,9.171473383903503418e-01,9.098936915397644043e-01,9.118732810020446777e-01,9.074478149414062500e-01,9.172094464302062988e-01,9.133494496345520020e-01,9.194511175155639648e-01,9.293311834335327148e-01,9.256552457809448242e-01,9.178330898284912109e-01,9.109595417976379395e-01,9.126325845718383789e-01,9.151533842086791992e-01,9.114927053451538086e-01,9.113266468048095703e-01,9.108964800834655762e-01,9.138432145118713379e-01,9.135558605194091797e-01,9.055010080337524414e-01
9.172283411026000977e-01,9.046244025230407715e-01,9.112993478775024414e-01,9.112630486488342285e-01,9.125906229019165039e-01,9.128549695014953613e-01,9.020481109619140625e-01,8.958817124366760254e-01,8.961625695228576660e-01,9.109835624694824219e-01,9.082463383674621582e-01,8.988592028617858887e-01,9.028565287590026855e-01,9.034332633018493652e-01,9.010878801345825195e-01,8.721233010292053223e-01,8.808634877204895020e-01,9.066835045814514160e-01,8.979857563972473145e-01,8.975634574890136719e-01,9.076036810874938965e-01,9.081353545188903809e-01,8.876779079437255859e-01,8.645954132080078125e-01,8.788657784461975098e-01,9.154458642005920410e-01,9.128028750419616699e-01,9.114746451377868652e-01,9.073823690414428711e-01,9.049394726753234863e-01,9.150018095970153809e-01,9.039500355720520020e-01,9.026206731796264648e-01,9.038831591606140137e-01,9.023005962371826172e-01,9.008282423019409180e-01,9.058488607406616211e-01,9.020367264747619629e-01,9.096048474311828613e-01,9.127249717712402344e-01,9.115149974822998047e-01,9.050745964050292969e-01,8.962760567665100098e-01,8.927500844001770020e-01,8.976272344589233398e-01,9.000435471534729004e-01,9.023651480674743652e-01,9.010604023933410645e-01,9.018523693084716797e-01,9.074931740760803223e-01,9.043064713478088379e-01
9.124082922935485840e-01,9.079323410987854004e-01,9.130824804306030273e-01,9.115728139877319336e-01,9.184226393699645996e-01,9.230926036834716797e-01,9.068641066551208496e-01,8.982904553413391113e-01,8.911232352256774902e-01,9.058241248130798340e-01,9.012178182601928711e-01,8.971512913703918457e-01,9.093492031097412109e-01,9.097831249237060547e-01,9.067399501800537109e-01,8.764669299125671387e-01,8.809629678726196289e-01,9.051427245140075684e-01,9.054485559463500977e-01,9.041149020195007324e-01,9.124225378036499023e-01,9.179773330688476562e-01,8.965059518814086914e-01,8.746047019958496094e-01,8.925518393516540527e-01,9.245865345001220703e-01,9.246701002120971680e-01,9.170339703559875488e-01,9.111816883087158203e-01,9.126225113868713379e-01,9.182052016258239746e-01,9.282687902450561523e-01,9.255775213241577148e-01,9.126654863357543945e-01,9.134957790374755859e-01,9.196171760559082031e-01,9.305735826492309570e-01,9.299543499946594238e-01,9.270614981651306152e-01,9.235924482345581055e-01,9.188203811645507812e-01,9.155321121215820312e-01,9.052651524543762207e-01,9.042021036148071289e-01,9.172565937042236328e-01,9.209650754928588867e-01,9.151173830032348633e-01,9.191532135009765625e-01,9.190620183944702148e-01,9.146845936775207520e-01,9.168088436126708984e-01
