0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.751977920532226562e-01,8.957874774932861328e-01,8.609148263931274414e-01,8.412677049636840820e-01,8.282434940338134766e-01,7.935487627983093262e-01,7.968267202377319336e-01,8.031646609306335449e-01,8.126530051231384277e-01,8.469257950782775879e-01,8.678867220878601074e-01,9.203845262527465820e-01,9.729232192039489746e-01,9.675957560539245605e-01,9.773604869842529297e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.516947865486145020e-01,8.427146673202514648e-01,5.921978950500488281e-01,4.962216019630432129e-01,5.259478092193603516e-01,5.762792825698852539e-01,6.780148148536682129e-01,7.198193669319152832e-01,7.484980225563049316e-01,7.713568210601806641e-01,7.787069082260131836e-01,7.699539065361022949e-01,7.618621587753295898e-01,7.710400819778442383e-01,7.634590268135070801e-01,7.776977419853210449e-01,7.864548563957214355e-01,8.083782792091369629e-01,8.503044247627258301e-01,8.757595419883728027e-01,9.003791809082031250e-01,9.222395420074462891e-01,9.357314705848693848e-01,9.408563375473022461e-01,9.499011039733886719e-01,9.570195674896240234e-01,9.470142722129821777e-01,9.439692497253417969e-01,9.470026493072509766e-01,9.456046223640441895e-01,9.512309432029724121e-01
9.423936009407043457e-01,8.254435658454895020e-01,7.615389227867126465e-01,7.447570562362670898e-01,8.790820837020874023e-01,9.698545932769775391e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.900394678115844727e-01,9.678574204444885254e-01,9.517142772674560547e-01,9.555392861366271973e-01,9.560898542404174805e-01,9.521398544311523438e-01,9.455925822257995605e-01,9.434089064598083496e-01,9.441832304000854492e-01,9.408317804336547852e-01
8.946915864944458008e-01,7.741501331329345703e-01,6.757283806800842285e-01,6.017147898674011230e-01,6.515401005744934082e-01,6.753402352333068848e-01,7.256225347518920898e-01,7.490381002426147461e-01,7.772908806800842285e-01,8.033338189125061035e-01,8.034701347351074219e-01,8.103354573249816895e-01,8.133329153060913086e-01,8.139006495475769043e-01,8.209267258644104004e-01,8.531468510627746582e-01,8.735248446464538574e-01,8.672656416893005371e-01,8.621445298194885254e-01,8.652235865592956543e-01,8.871017694473266602e-01,9.089072942733764648e-01,9.053503870964050293e-01,9.086993932723999023e-01,9.170120954513549805e-01,9.167718291282653809e-01,9.118392467498779297e-01,9.099900126457214355e-01,9.113076329231262207e-01,9.134730696678161621e-01,9.120571017265319824e-01
8.979450464248657227e-01,7.634749412536621094e-01,6.435096263885498047e-01,5.340552330017089844e-01,5.386188030242919922e-01,5.849341154098510742e-01,6.815508604049682617e-01,6.862499117851257324e-01,6.690569519996643066e-01,6.693111658096313477e-01,6.784595251083374023e-01,6.983510851860046387e-01,6.868001818656921387e-01,6.837159991264343262e-01,6.883203387260437012e-01,7.122178077697753906e-01,7.511704564094543457e-01,7.814724445343017578e-01,8.126392960548400879e-01,8.280495405197143555e-01,8.516181707382202148e-01,8.925178647041320801e-01,8.957327604293823242e-01,9.001473784446716309e-01,9.101830720901489258e-01,9.024508595466613770e-01,8.899080753326416016e-01,8.951761126518249512e-01,9.034444689750671387e-01,9.044401645660400391e-01,8.953304886817932129e-01
8.594508767127990723e-01,6.973602771759033203e-01,4.520540237426757812e-01,2.851831912994384766e-01,3.328095674514770508e-01,4.003906250000000000e-01,4.993253350257873535e-01,5.670226216316223145e-01,5.991837978363037109e-01,6.322868466377258301e-01,6.478936076164245605e-01,6.618805527687072754e-01,6.736899614334106445e-01,6.820003986358642578e-01,6.805065274238586426e-01,7.041755318641662598e-01,7.372006177902221680e-01,7.699270844459533691e-01,8.039510846138000488e-01,8.166596889495849609e-01,8.164578080177307129e-01,8.398101329803466797e-01,8.421205282211303711e-01,8.485406041145324707e-01,8.425841331481933594e-01,8.355906009674072266e-01,8.412368893623352051e-01,8.485005497932434082e-01,8.498014807701110840e-01,8.624296188354492188e-01,8.672531843185424805e-01
8.584910035133361816e-01,6.926689147949218750e-01,4.548522830009460449e-01,2.763912379741668701e-01,2.934585809707641602e-01,4.367513358592987061e-01,5.941243767738342285e-01,6.255642771720886230e-01,6.247352361679077148e-01,6.398335099220275879e-01,6.352025270462036133e-01,6.290461421012878418e-01,6.213427186012268066e-01,6.264184117317199707e-01,6.261677742004394531e-01,6.470420956611633301e-01,6.967327594757080078e-01,7.432591915130615234e-01,7.936439514160156250e-01,8.055015206336975098e-01,8.156450986862182617e-01,8.509960174560546875e-01,8.654595613479614258e-01,8.717000484466552734e-01,8.717415928840637207e-01,8.642843365669250488e-01,8.658400774002075195e-01,8.721426129341125488e-01,8.686727881431579590e-01,8.759509921073913574e-01,8.866212964057922363e-01
8.670561313629150391e-01,7.237035632133483887e-01,6.197513937950134277e-01,5.366443991661071777e-01,6.038991212844848633e-01,6.974510550498962402e-01,7.561953663825988770e-01,7.737890481948852539e-01,7.729795575141906738e-01,7.866926193237304688e-01,7.582716941833496094e-01,7.425513267517089844e-01,7.577764987945556641e-01,7.524040937423706055e-01,7.375895380973815918e-01,7.536401152610778809e-01,7.857832908630371094e-01,8.055717945098876953e-01,8.243789076805114746e-01,8.233749270439147949e-01,8.344101309776306152e-01,8.614994287490844727e-01,8.667818903923034668e-01,8.724694252014160156e-01,8.761293888092041016e-01,8.750587701797485352e-01,8.733946084976196289e-01,8.697733879089355469e-01,8.694655299186706543e-01,8.803874850273132324e-01,8.922536373138427734e-01
8.851411342620849609e-01,7.471607327461242676e-01,5.876183509826660156e-01,5.093706250190734863e-01,5.988730788230895996e-01,6.465889215469360352e-01,6.930469274520874023e-01,7.211871147155761719e-01,7.334463000297546387e-01,7.525905370712280273e-01,7.272889614105224609e-01,7.106456756591796875e-01,7.173161506652832031e-01,7.078868746757507324e-01,7.191308736801147461e-01,7.342770099639892578e-01,7.506957650184631348e-01,7.883188724517822266e-01,8.297190070152282715e-01,8.372059464454650879e-01,8.533135652542114258e-01,8.742665052413940430e-01,8.716505765914916992e-01,8.736405372619628906e-01,8.744971752166748047e-01,8.744217157363891602e-01,8.758392930030822754e-01,8.611258268356323242e-01,8.636946678161621094e-01,8.717428445816040039e-01,8.771999478340148926e-01
8.955111503601074219e-01,7.470761537551879883e-01,5.914354324340820312e-01,5.238907337188720703e-01,5.643458962440490723e-01,6.152300834655761719e-01,6.751890778541564941e-01,6.814572811126708984e-01,6.844356060028076172e-01,7.119675874710083008e-01,7.146854996681213379e-01,7.063108086585998535e-01,7.052549123764038086e-01,7.032122611999511719e-01,7.202262878417968750e-01,7.347430586814880371e-01,7.547245025634765625e-01,7.931180596351623535e-01,8.245592713356018066e-01,8.332446217536926270e-01,8.524021506309509277e-01,8.744247555732727051e-01,8.806908130645751953e-01,8.780411481857299805e-01,8.839679956436157227e-01,8.782221674919128418e-01,8.818091154098510742e-01,8.771135210990905762e-01,8.763248324394226074e-01,8.798198103904724121e-01,8.842091560363769531e-01
8.735320568084716797e-01,7.230921387672424316e-01,5.689092874526977539e-01,4.905189573764801025e-01,5.761360526084899902e-01,6.617485880851745605e-01,7.296001911163330078e-01,7.730135321617126465e-01,7.929518818855285645e-01,8.028478026390075684e-01,7.912759780883789062e-01,8.015201687812805176e-01,8.045243620872497559e-01,7.937902212142944336e-01,7.966929674148559570e-01,7.973189353942871094e-01,7.899602055549621582e-01,7.973079085350036621e-01,8.288915753364562988e-01,8.347108960151672363e-01,8.508059382438659668e-01,8.725773096084594727e-01,8.777683377265930176e-01,8.729774951934814453e-01,8.802218437194824219e-01,8.839693069458007812e-01,8.884577155113220215e-01,8.866333365440368652e-01,8.772771954536437988e-01,8.792303204536437988e-01,8.852718472480773926e-01
8.672021031379699707e-01,7.187908887863159180e-01,6.053304672241210938e-01,5.663418173789978027e-01,6.651774048805236816e-01,7.509968280792236328e-01,7.934082746505737305e-01,7.891244292259216309e-01,7.662361264228820801e-01,7.753229141235351562e-01,7.662589550018310547e-01,7.717559933662414551e-01,7.943274974822998047e-01,8.032220005989074707e-01,8.034802079200744629e-01,8.079744577407836914e-01,8.131017088890075684e-01,8.350301980972290039e-01,8.791527152061462402e-01,8.768549561500549316e-01,8.884349465370178223e-01,9.010669589042663574e-01,8.955520987510681152e-01,8.884667158126831055e-01,8.980763554573059082e-01,9.076566100120544434e-01,9.064485430717468262e-01,9.017072916030883789e-01,8.886221647262573242e-01,8.853161931037902832e-01,8.961328268051147461e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.530971098691225052e-02,-1.530971098691225052e-02,-1.530971098691225052e-02,-1.530971098691225052e-02,-1.530971098691225052e-02,-2.142353169620037079e-02,-2.576009556651115417e-02,-2.954703383147716522e-02,-2.967458590865135193e-02,-2.599338814616203308e-02,-1.839904673397541046e-02,-7.464251015335321426e-03,3.882795572280883789e-04,9.299621917307376862e-03,1.908512227237224579e-02,2.523584850132465363e-02,2.682379260659217834e-02,2.713067084550857544e-02,2.457948960363864899e-02,1.953841373324394226e-02,1.423095539212226868e-02,8.119003847241401672e-03,4.179981537163257599e-03,3.292258596047759056e-03,1.509300898760557175e-03,-3.469446951953614189e-18,-3.469446951953614189e-18,-3.109246522005967991e-17,-3.109246522005967991e-17,-3.109246522005967991e-17,-3.109246522005967991e-17
-1.549635734409093857e-02,-1.549635734409093857e-02,-1.549635734409093857e-02,-1.549635734409093857e-02,-1.549635734409093857e-02,1.304552517831325531e-02,3.600136935710906982e-02,3.856407850980758667e-02,2.962671592831611633e-02,1.935105398297309875e-02,8.679405786097049713e-03,4.315304569900035858e-03,2.357341814786195755e-03,3.140236949548125267e-03,7.625103928148746490e-03,1.310369279235601425e-02,1.787663064897060394e-02,2.125885710120201111e-02,2.363241836428642273e-02,2.297102473676204681e-02,2.114255353808403015e-02,1.764835044741630554e-02,1.247133500874042511e-02,8.274563588201999664e-03,4.840197041630744934e-03,2.176880836486816406e-03,9.565919754095375538e-04,9.565919754095375538e-04,9.565919754095375538e-04,9.565919754095375538e-04,9.565919754095375538e-04
2.426857687532901764e-02,2.426857687532901764e-02,2.426857687532901764e-02,2.426857687532901764e-02,2.426857687532901764e-02,3.408354520797729492e-02,3.319257125258445740e-02,2.406693808734416962e-02,9.568464942276477814e-03,2.009693766012787819e-03,-3.469446951953614189e-18,-3.469446951953614189e-18,-3.469446951953614189e-18,-3.469446951953614189e-18,-3.469446951953614189e-18,-3.469446951953614189e-18,-3.469446951953614189e-18,-6.640354986302554607e-04,-2.640865277498960495e-03,-5.158194806426763535e-03,-6.615762133151292801e-03,-7.295612711459398270e-03,-7.506960537284612656e-03,-7.357124704867601395e-03,-6.446076557040214539e-03,-4.540221765637397766e-03,-2.757562091574072838e-03,-2.757562091574072838e-03,-2.757562091574072838e-03,-2.757562091574072838e-03,-2.757562091574072838e-03
