0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.968378543853759766e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.855809211730957031e-01,9.848668575286865234e-01,9.486783742904663086e-01,9.704987406730651855e-01
9.369195699691772461e-01,9.472489356994628906e-01,9.427880048751831055e-01,9.431719183921813965e-01,9.338400363922119141e-01,9.263087511062622070e-01,9.216378927230834961e-01,9.138252139091491699e-01,9.124226570129394531e-01,9.248932003974914551e-01,9.287368059158325195e-01,9.375667572021484375e-01,9.370419383049011230e-01,9.061142206192016602e-01,9.041426181793212891e-01,9.247984290122985840e-01,9.335871338844299316e-01,9.218399524688720703e-01,9.072070121765136719e-01,9.138798117637634277e-01,9.231422543525695801e-01,9.248540401458740234e-01,9.344076514244079590e-01,9.503943324089050293e-01,9.792703390121459961e-01,9.695430397987365723e-01,9.498765468597412109e-01,9.591246247291564941e-01,9.542123675346374512e-01,9.495069384574890137e-01,9.548176527023315430e-01,9.516163468360900879e-01,9.749978184700012207e-01,1.000000000000000000e+00,9.688547849655151367e-01,9.516581892967224121e-01,9.557602405548095703e-01,9.475949406623840332e-01,9.418522119522094727e-01,9.514113068580627441e-01,9.531089067459106445e-01,9.578115344047546387e-01,9.550875425338745117e-01,9.431965351104736328e-01,9.291062951087951660e-01,9.367526769638061523e-01,9.386813044548034668e-01,9.365090727806091309e-01,9.354860782623291016e-01,9.453336000442504883e-01,9.424186348915100098e-01,9.345322251319885254e-01,9.473919868469238281e-01,9.701794385910034180e-01,9.814680814743041992e-01,9.509482979774475098e-01,9.504355788230895996e-01,9.643521308898925781e-01,9.589519500732421875e-01,9.580034613609313965e-01,9.614405632019042969e-01,9.707375764846801758e-01,9.461139440536499023e-01,9.562464952468872070e-01,9.585737586021423340e-01,9.407336711883544922e-01,9.441024661064147949e-01,9.724943637847900391e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.151312112808227539e-01,9.300988316535949707e-01,9.320741891860961914e-01,9.286549091339111328e-01,9.140735864639282227e-01,9.100316166877746582e-01,9.203899502754211426e-01,9.187994599342346191e-01,9.155836105346679688e-01,9.211975932121276855e-01,9.250061511993408203e-01,9.348378181457519531e-01,9.461995959281921387e-01,9.081171751022338867e-01,9.000167250633239746e-01,9.311717748641967773e-01,9.419619441032409668e-01,9.276584386825561523e-01,9.044390916824340820e-01,9.050362706184387207e-01,9.265267252922058105e-01,9.304748773574829102e-01,9.266760349273681641e-01,9.441884756088256836e-01,9.566972255706787109e-01,9.526219964027404785e-01,9.463597536087036133e-01,9.541788697242736816e-01,9.350443482398986816e-01,9.337738156318664551e-01,9.468660354614257812e-01,9.447016119956970215e-01,9.471918940544128418e-01,9.523178339004516602e-01,9.423900842666625977e-01,9.411635398864746094e-01,9.436886310577392578e-01,9.321958422660827637e-01,9.304655790328979492e-01,9.430749416351318359e-01,9.421802163124084473e-01,9.501481652259826660e-01,9.450278878211975098e-01,9.281564950942993164e-01,9.171458482742309570e-01,9.257280826568603516e-01,9.235575199127197266e-01,9.163140058517456055e-01,9.125117063522338867e-01,9.272104501724243164e-01,9.257568717002868652e-01,9.185460209846496582e-01,9.327239394187927246e-01,9.466416835784912109e-01,9.532725811004638672e-01,9.239264130592346191e-01,9.387663602828979492e-01,9.561765789985656738e-01,9.438013434410095215e-01,9.372829794883728027e-01,9.394084811210632324e-01,9.388960599899291992e-01,9.293765425682067871e-01,9.391131401062011719e-01,9.270282387733459473e-01,9.169130325317382812e-01,9.297770261764526367e-01,9.423694610595703125e-01,9.452906250953674316e-01,9.437819123268127441e-01,9.339953064918518066e-01,9.226635098457336426e-01
9.109224081039428711e-01,9.177218079566955566e-01,9.124338030815124512e-01,9.063509702682495117e-01,8.935540318489074707e-01,8.904324769973754883e-01,8.947406411170959473e-01,8.921713829040527344e-01,8.875533342361450195e-01,8.909274935722351074e-01,8.939571380615234375e-01,9.093388319015502930e-01,9.123052358627319336e-01,8.624713420867919922e-01,8.642110228538513184e-01,9.022147655487060547e-01,9.084005355834960938e-01,8.907600641250610352e-01,8.658161163330078125e-01,8.748148679733276367e-01,9.012225866317749023e-01,9.052393436431884766e-01,9.037910103797912598e-01,9.274008274078369141e-01,9.428585767745971680e-01,9.333738088607788086e-01,9.295635819435119629e-01,9.409269094467163086e-01,9.230824112892150879e-01,9.254956841468811035e-01,9.380782842636108398e-01,9.340842366218566895e-01,9.294757843017578125e-01,9.349377751350402832e-01,9.333981275558471680e-01,9.220657944679260254e-01,9.213601350784301758e-01,9.130480885505676270e-01,9.038389325141906738e-01,9.205559492111206055e-01,9.234251976013183594e-01,9.267628788948059082e-01,9.143821597099304199e-01,9.043525457382202148e-01,8.945589065551757812e-01,8.984085321426391602e-01,9.037674069404602051e-01,9.009620547294616699e-01,8.969959616661071777e-01,9.024714231491088867e-01,9.079018831253051758e-01,9.126327037811279297e-01,9.209266304969787598e-01,9.344955086708068848e-01,9.326196312904357910e-01,9.099363684654235840e-01,9.321767091751098633e-01,9.407956004142761230e-01,9.238007068634033203e-01,9.167408943176269531e-01,9.068084955215454102e-01,9.147735238075256348e-01,9.100322127342224121e-01,9.212054610252380371e-01,9.139462113380432129e-01,9.002947807312011719e-01,9.125684499740600586e-01,9.313699007034301758e-01,9.425168037414550781e-01,9.408978223800659180e-01,9.387963414192199707e-01,9.242363572120666504e-01
9.159650802612304688e-01,9.257099628448486328e-01,9.123011231422424316e-01,9.008605480194091797e-01,8.867373466491699219e-01,8.865048885345458984e-01,8.887958526611328125e-01,8.945840001106262207e-01,8.948096036911010742e-01,9.004771113395690918e-01,8.979430198669433594e-01,9.106371402740478516e-01,9.182649254798889160e-01,8.745259046554565430e-01,8.771149516105651855e-01,9.088963270187377930e-01,9.087027311325073242e-01,8.800388574600219727e-01,8.529236316680908203e-01,8.658661246299743652e-01,8.925898671150207520e-01,8.987882137298583984e-01,9.134057164192199707e-01,9.316709041595458984e-01,9.370434284210205078e-01,9.320018887519836426e-01,9.305619001388549805e-01,9.334920048713684082e-01,9.270871281623840332e-01,9.266188740730285645e-01,9.323170781135559082e-01,9.282320141792297363e-01,9.257197380065917969e-01,9.282375574111938477e-01,9.242433905601501465e-01,9.209609627723693848e-01,9.187329411506652832e-01,9.126840233802795410e-01,9.052877426147460938e-01,9.210156798362731934e-01,9.220930933952331543e-01,9.152230024337768555e-01,9.074108600616455078e-01,9.021497964859008789e-01,8.936052918434143066e-01,8.991420269012451172e-01,9.047712683677673340e-01,9.036068320274353027e-01,9.055081605911254883e-01,9.051241874694824219e-01,9.058431982994079590e-01,9.102562665939331055e-01,9.214074015617370605e-01,9.469619393348693848e-01,9.330189824104309082e-01,9.022547602653503418e-01,9.198383688926696777e-01,9.231630563735961914e-01,9.222725629806518555e-01,9.205098748207092285e-01,9.116855859756469727e-01,9.221304059028625488e-01,9.225082397460937500e-01,9.344817996025085449e-01,9.298130273818969727e-01,9.078685045242309570e-01,9.138871431350708008e-01,9.271042943000793457e-01,9.449084997177124023e-01,9.476308822631835938e-01,9.281654953956604004e-01,9.153157472610473633e-01
8.983702659606933594e-01,9.082508683204650879e-01,8.936231136322021484e-01,8.776084780693054199e-01,8.722257018089294434e-01,8.834488987922668457e-01,8.868456482887268066e-01,8.922231197357177734e-01,8.945195674896240234e-01,9.035568237304687500e-01,9.027590751647949219e-01,9.147157073020935059e-01,9.169185757637023926e-01,8.730646967887878418e-01,8.657225966453552246e-01,8.915686011314392090e-01,8.954437971115112305e-01,8.756239414215087891e-01,8.510612249374389648e-01,8.648636937141418457e-01,8.885709047317504883e-01,8.913015723228454590e-01,9.029700756072998047e-01,9.119268059730529785e-01,9.096018075942993164e-01,9.200884103775024414e-01,9.261854290962219238e-01,9.175033569335937500e-01,9.185561537742614746e-01,9.188569784164428711e-01,9.222920536994934082e-01,9.164946079254150391e-01,9.027503132820129395e-01,9.081320166587829590e-01,9.110332727432250977e-01,9.054230451583862305e-01,9.154674410820007324e-01,9.154414534568786621e-01,9.026144146919250488e-01,9.029622673988342285e-01,9.036930203437805176e-01,9.080185890197753906e-01,8.969751596450805664e-01,8.909071683883666992e-01,8.878580331802368164e-01,8.990015983581542969e-01,9.043843746185302734e-01,8.983812332153320312e-01,8.931531906127929688e-01,8.959702849388122559e-01,9.065694212913513184e-01,9.089018106460571289e-01,9.148090481758117676e-01,9.217350482940673828e-01,9.077576398849487305e-01,8.927581310272216797e-01,8.972371220588684082e-01,9.003388285636901855e-01,9.070181846618652344e-01,9.098390340805053711e-01,9.041624665260314941e-01,9.049256443977355957e-01,9.000332951545715332e-01,9.165443778038024902e-01,9.137919545173645020e-01,8.987665176391601562e-01,9.077812433242797852e-01,9.158570766448974609e-01,9.207375645637512207e-01,9.223634600639343262e-01,9.065889120101928711e-01,9.074120521545410156e-01
9.066019654273986816e-01,9.154952168464660645e-01,9.009413123130798340e-01,8.915531039237976074e-01,8.846885561943054199e-01,8.974510431289672852e-01,8.994177579879760742e-01,8.919450640678405762e-01,8.886172771453857422e-01,8.939535021781921387e-01,8.978460431098937988e-01,9.123745560646057129e-01,9.084700942039489746e-01,8.656184673309326172e-01,8.614645004272460938e-01,8.938317298889160156e-01,9.014990329742431641e-01,8.815451860427856445e-01,8.597378134727478027e-01,8.682067394256591797e-01,8.825185894966125488e-01,8.898535966873168945e-01,8.984153866767883301e-01,9.087955951690673828e-01,9.244499802589416504e-01,9.266368150711059570e-01,9.117038249969482422e-01,9.181094169616699219e-01,9.231333136558532715e-01,9.224773049354553223e-01,9.209152460098266602e-01,9.178236722946166992e-01,9.148222208023071289e-01,9.257322549819946289e-01,9.217577576637268066e-01,9.116319417953491211e-01,9.132771492004394531e-01,9.086798429489135742e-01,9.000059366226196289e-01,9.060607552528381348e-01,9.096170663833618164e-01,9.112503528594970703e-01,9.058760404586791992e-01,8.985958099365234375e-01,8.913282155990600586e-01,9.000616073608398438e-01,9.054250121116638184e-01,9.051909446716308594e-01,8.972740769386291504e-01,8.988670706748962402e-01,9.116212129592895508e-01,9.194550514221191406e-01,9.208002686500549316e-01,9.344807863235473633e-01,9.300732016563415527e-01,9.038619995117187500e-01,9.077168703079223633e-01,9.106513857841491699e-01,9.096611142158508301e-01,9.177659749984741211e-01,9.103940725326538086e-01,9.134010672569274902e-01,9.029533267021179199e-01,9.158412814140319824e-01,9.203569293022155762e-01,9.077888727188110352e-01,9.128009080886840820e-01,9.301636815071105957e-01,9.361922740936279297e-01,9.301892518997192383e-01,9.118816852569580078e-01,9.164211750030517578e-01
8.891012072563171387e-01,9.024848341941833496e-01,8.992201089859008789e-01,8.974439501762390137e-01,8.865724802017211914e-01,8.990700244903564453e-01,8.995232582092285156e-01,8.917682766914367676e-01,8.909091949462890625e-01,8.985818624496459961e-01,8.983802199363708496e-01,9.042500257492065430e-01,9.039269685745239258e-01,8.760473132133483887e-01,8.704562187194824219e-01,8.930682539939880371e-01,8.999727368354797363e-01,8.739612102508544922e-01,8.516442775726318359e-01,8.542083501815795898e-01,8.658295869827270508e-01,8.764878511428833008e-01,8.861498236656188965e-01,8.992370963096618652e-01,9.087769389152526855e-01,9.124615192413330078e-01,9.050766229629516602e-01,9.152148365974426270e-01,9.146925806999206543e-01,9.125483632087707520e-01,9.098526239395141602e-01,9.032595753669738770e-01,8.955705761909484863e-01,9.023157954216003418e-01,9.059656858444213867e-01,9.019672274589538574e-01,9.039361476898193359e-01,8.954720497131347656e-01,8.891050815582275391e-01,9.019992351531982422e-01,9.078592061996459961e-01,9.038758277893066406e-01,8.979856967926025391e-01,8.905528187751770020e-01,8.695209026336669922e-01,8.797965645790100098e-01,8.980412483215332031e-01,8.934003710746765137e-01,8.910392522811889648e-01,8.986131548881530762e-01,9.039176106452941895e-01,9.046462178230285645e-01,9.116008877754211426e-01,9.163058400154113770e-01,9.131361246109008789e-01,8.910348415374755859e-01,8.957599401473999023e-01,9.012348651885986328e-01,9.044740796089172363e-01,9.033733010292053223e-01,8.974848389625549316e-01,8.992064595222473145e-01,8.803361058235168457e-01,8.963714241981506348e-01,9.048269987106323242e-01,8.991014361381530762e-01,9.008823633193969727e-01,9.172784090042114258e-01,9.274719953536987305e-01,9.059003591537475586e-01,8.899210691452026367e-01,8.990565538406372070e-01
8.850892186164855957e-01,9.030440449714660645e-01,9.010283350944519043e-01,8.929738998413085938e-01,8.795072436332702637e-01,8.863976597785949707e-01,8.926069736480712891e-01,8.907648921012878418e-01,8.900500535964965820e-01,8.955931067466735840e-01,8.920184373855590820e-01,9.018886685371398926e-01,9.006340503692626953e-01,8.656489849090576172e-01,8.557319641113281250e-01,8.723126649856567383e-01,8.894800543785095215e-01,8.724893331527709961e-01,8.407054543495178223e-01,8.506253361701965332e-01,8.715656995773315430e-01,8.755088448524475098e-01,8.824028372764587402e-01,8.945132493972778320e-01,9.135037660598754883e-01,9.277730584144592285e-01,9.224622249603271484e-01,9.273048639297485352e-01,9.200935363769531250e-01,9.099725484848022461e-01,9.083331823348999023e-01,9.055893421173095703e-01,8.905556797981262207e-01,9.081563353538513184e-01,9.163819551467895508e-01,9.029643535614013672e-01,9.077210426330566406e-01,8.983914852142333984e-01,8.930959701538085938e-01,9.104230999946594238e-01,9.090741872787475586e-01,9.070697426795959473e-01,8.937385678291320801e-01,8.886777162551879883e-01,8.702153563499450684e-01,8.807652592658996582e-01,8.867560625076293945e-01,8.729861974716186523e-01,8.795220255851745605e-01,8.971212506294250488e-01,8.963716626167297363e-01,9.033735990524291992e-01,9.188154935836791992e-01,9.244559407234191895e-01,9.113325476646423340e-01,8.878232836723327637e-01,8.960883617401123047e-01,9.036304354667663574e-01,9.059270024299621582e-01,9.007812738418579102e-01,9.038514494895935059e-01,9.097423553466796875e-01,8.893145918846130371e-01,9.125050902366638184e-01,9.075663685798645020e-01,8.870972990989685059e-01,9.058151245117187500e-01,9.269143939018249512e-01,9.413492083549499512e-01,9.329990148544311523e-01,9.201852679252624512e-01,9.186174273490905762e-01
