0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.990395903587341309e-01,9.725983738899230957e-01
9.488090872764587402e-01,9.447644948959350586e-01,9.376858472824096680e-01,9.312794208526611328e-01,9.297007918357849121e-01,9.354787468910217285e-01,9.364587068557739258e-01,9.407798647880554199e-01,9.406405687332153320e-01,9.382899999618530273e-01,9.375685453414916992e-01,9.387876391410827637e-01,9.433761239051818848e-01,9.370877146720886230e-01,9.354351162910461426e-01,9.365859031677246094e-01,9.572940468788146973e-01,9.510433673858642578e-01,9.329908490180969238e-01,9.308049678802490234e-01,9.307278394699096680e-01,9.365536570549011230e-01,9.261668920516967773e-01,9.276832342147827148e-01,9.384515285491943359e-01,9.676926136016845703e-01,9.631186127662658691e-01,9.433735013008117676e-01,9.442031979560852051e-01,9.523921012878417969e-01,9.562693834304809570e-01,9.592951536178588867e-01,9.532014727592468262e-01,9.582055211067199707e-01,1.000000000000000000e+00,1.000000000000000000e+00
9.424752593040466309e-01,9.359698891639709473e-01,9.366683959960937500e-01,9.383956193923950195e-01,9.297201037406921387e-01,9.228954315185546875e-01,9.279067516326904297e-01,9.338135123252868652e-01,9.286699295043945312e-01,9.319928288459777832e-01,9.346036314964294434e-01,9.317955374717712402e-01,9.344279170036315918e-01,9.301301836967468262e-01,9.297149181365966797e-01,9.425767064094543457e-01,9.661594033241271973e-01,9.629432559013366699e-01,9.452762603759765625e-01,9.382539391517639160e-01,9.318884015083312988e-01,9.410794973373413086e-01,9.247267246246337891e-01,9.158161878585815430e-01,9.205598831176757812e-01,9.385131597518920898e-01,9.409517645835876465e-01,9.269139766693115234e-01,9.256206750869750977e-01,9.372382164001464844e-01,9.414589405059814453e-01,9.425733685493469238e-01,9.287907481193542480e-01,9.162275195121765137e-01,9.345681667327880859e-01,9.284059405326843262e-01
9.202070832252502441e-01,9.109379649162292480e-01,9.089692234992980957e-01,9.172172546386718750e-01,9.081422090530395508e-01,9.010555148124694824e-01,9.029908180236816406e-01,9.093703627586364746e-01,9.044699668884277344e-01,9.076060056686401367e-01,9.141549468040466309e-01,9.071614146232604980e-01,9.095980525016784668e-01,9.013456106185913086e-01,9.003899097442626953e-01,9.075649976730346680e-01,9.156008958816528320e-01,9.091931581497192383e-01,9.014858603477478027e-01,9.004794359207153320e-01,8.942116498947143555e-01,8.982366919517517090e-01,8.932539820671081543e-01,8.907475471496582031e-01,9.006989598274230957e-01,9.146974682807922363e-01,9.089792966842651367e-01,8.964211344718933105e-01,9.041353464126586914e-01,9.090112447738647461e-01,9.059117436408996582e-01,9.101387858390808105e-01,8.995653986930847168e-01,9.001141786575317383e-01,9.203242659568786621e-01,9.148222208023071289e-01
9.052996039390563965e-01,9.011136293411254883e-01,9.056214690208435059e-01,9.047788977622985840e-01,8.986881375312805176e-01,9.052587747573852539e-01,9.062963724136352539e-01,9.117354154586791992e-01,9.090108275413513184e-01,9.136827588081359863e-01,9.211966991424560547e-01,9.101048707962036133e-01,9.096040725708007812e-01,9.130073189735412598e-01,9.073857665061950684e-01,9.018262028694152832e-01,9.211792349815368652e-01,9.140679836273193359e-01,8.939572572708129883e-01,8.964306712150573730e-01,8.968738913536071777e-01,9.065957069396972656e-01,8.988607525825500488e-01,8.897773027420043945e-01,9.036193490028381348e-01,9.218121767044067383e-01,9.201761484146118164e-01,9.051624536514282227e-01,9.102388620376586914e-01,9.059215188026428223e-01,8.973907828330993652e-01,9.015721678733825684e-01,8.965340256690979004e-01,9.100899100303649902e-01,9.431096911430358887e-01,9.430857300758361816e-01
8.861688971519470215e-01,8.874810338020324707e-01,9.024510383605957031e-01,9.077761769294738770e-01,9.026736617088317871e-01,9.044247865676879883e-01,9.090314507484436035e-01,9.101336002349853516e-01,9.075664877891540527e-01,9.047048091888427734e-01,9.020452499389648438e-01,8.975846767425537109e-01,9.007620811462402344e-01,9.029083847999572754e-01,9.058771729469299316e-01,9.116761088371276855e-01,9.118735790252685547e-01,9.144228696823120117e-01,9.107205867767333984e-01,9.014708995819091797e-01,9.023529291152954102e-01,9.127480387687683105e-01,9.042609333992004395e-01,9.008583426475524902e-01,9.003381133079528809e-01,9.078238606452941895e-01,9.080373048782348633e-01,9.041332602500915527e-01,9.023149609565734863e-01,8.952483534812927246e-01,8.918166160583496094e-01,8.928654193878173828e-01,8.975560069084167480e-01,8.845950365066528320e-01,8.965508341789245605e-01,9.019913077354431152e-01
8.996096253395080566e-01,9.014271497726440430e-01,9.129864573478698730e-01,9.230294227600097656e-01,9.155925512313842773e-01,9.078384637832641602e-01,9.041687846183776855e-01,9.059241414070129395e-01,9.022933840751647949e-01,9.043543338775634766e-01,9.004279971122741699e-01,8.948065638542175293e-01,8.890331387519836426e-01,8.900607824325561523e-01,8.887855410575866699e-01,8.917417526245117188e-01,9.232583045959472656e-01,9.172747135162353516e-01,8.980420827865600586e-01,8.921520709991455078e-01,8.916641473770141602e-01,8.931444883346557617e-01,8.860349059104919434e-01,8.949490189552307129e-01,8.993888497352600098e-01,9.144299030303955078e-01,9.173109531402587891e-01,9.061359167098999023e-01,9.100755453109741211e-01,9.052801728248596191e-01,9.025197625160217285e-01,8.986707329750061035e-01,9.001587629318237305e-01,9.071047306060791016e-01,9.325311779975891113e-01,9.268370270729064941e-01
8.917015194892883301e-01,8.933237791061401367e-01,9.052880406379699707e-01,9.113669395446777344e-01,9.060950875282287598e-01,9.029838442802429199e-01,8.963458538055419922e-01,8.996403813362121582e-01,9.015264511108398438e-01,9.006149768829345703e-01,8.988293409347534180e-01,8.899928927421569824e-01,8.865967392921447754e-01,8.880870938301086426e-01,8.887692689895629883e-01,8.894936442375183105e-01,9.015149474143981934e-01,8.939459323883056641e-01,8.815547227859497070e-01,8.855167031288146973e-01,8.875570893287658691e-01,8.882493376731872559e-01,8.811286687850952148e-01,8.767731785774230957e-01,8.833091259002685547e-01,8.955351114273071289e-01,8.947025537490844727e-01,8.894891142845153809e-01,8.884517550468444824e-01,8.908742070198059082e-01,8.968409299850463867e-01,8.992568254470825195e-01,8.900344967842102051e-01,8.855915665626525879e-01,9.019259810447692871e-01,8.977694511413574219e-01
8.960207104682922363e-01,9.030289053916931152e-01,9.071794152259826660e-01,9.040711522102355957e-01,8.922361135482788086e-01,8.961219787597656250e-01,9.042273163795471191e-01,9.011862277984619141e-01,8.979982733726501465e-01,9.010966420173645020e-01,9.022511839866638184e-01,8.944894075393676758e-01,8.983474969863891602e-01,9.059992432594299316e-01,9.039660692214965820e-01,9.130396246910095215e-01,9.248483777046203613e-01,9.227018356323242188e-01,9.091919660568237305e-01,9.015361070632934570e-01,9.045607447624206543e-01,9.062235355377197266e-01,8.943067789077758789e-01,8.818806409835815430e-01,8.992779850959777832e-01,9.216314554214477539e-01,9.107530713081359863e-01,8.856061697006225586e-01,8.858703970909118652e-01,8.967107534408569336e-01,8.979418873786926270e-01,9.019708633422851562e-01,8.956385850906372070e-01,9.012072682380676270e-01,9.199129939079284668e-01,9.195070862770080566e-01
