0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.130489587783813477e-02,1.443047374486923218e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
8.095180392265319824e-01,8.012821674346923828e-01,4.704785645008087158e-01,1.367398947477340698e-01,1.419223845005035400e-01,1.287298798561096191e-01,2.178357243537902832e-01,2.465943694114685059e-01,2.531790435314178467e-01,2.360485792160034180e-01,1.885720044374465942e-01,2.455169409513473511e-01,3.544113636016845703e-01,4.375125765800476074e-01,5.309847593307495117e-01,6.662848591804504395e-01,8.027243614196777344e-01,7.967197895050048828e-01
7.980260252952575684e-01,7.681589722633361816e-01,6.060697436332702637e-01,4.739687740802764893e-01,6.390983462333679199e-01,8.081103563308715820e-01,8.744910955429077148e-01,8.980702161788940430e-01,8.426890969276428223e-01,7.983996272087097168e-01,8.120028972625732422e-01,8.313756585121154785e-01,8.563094735145568848e-01,8.319298624992370605e-01,8.400891423225402832e-01,8.506405353546142578e-01,9.358468651771545410e-01,8.671822547912597656e-01
7.995358705520629883e-01,7.766663432121276855e-01,5.427138209342956543e-01,3.200233876705169678e-01,3.794387876987457275e-01,4.460488855838775635e-01,5.126029849052429199e-01,5.387520790100097656e-01,4.953773915767669678e-01,4.619356393814086914e-01,4.693804979324340820e-01,5.674508213996887207e-01,6.878109574317932129e-01,6.624098420143127441e-01,6.724007725715637207e-01,7.448450326919555664e-01,8.707512617111206055e-01,8.507796525955200195e-01
7.690466642379760742e-01,7.482923269271850586e-01,5.090721845626831055e-01,1.850814223289489746e-01,1.434394419193267822e-01,6.992112845182418823e-02,1.426974385976791382e-01,2.460107654333114624e-01,3.126855492591857910e-01,3.058681786060333252e-01,2.607833445072174072e-01,2.711716890335083008e-01,3.376002311706542969e-01,3.739781379699707031e-01,4.266560971736907959e-01,5.466279387474060059e-01,7.278058528900146484e-01,7.665511369705200195e-01
7.676703333854675293e-01,7.435183525085449219e-01,4.094610512256622314e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.571601331233978271e-01,2.982209324836730957e-01,3.511702120304107666e-01,3.645876348018646240e-01,2.912634313106536865e-01,2.417429238557815552e-01,3.274666965007781982e-01,4.401412010192871094e-01,4.809522032737731934e-01,5.573570728302001953e-01,6.452324390411376953e-01,8.021920919418334961e-01,8.153398633003234863e-01
7.626360654830932617e-01,7.448124289512634277e-01,4.219002127647399902e-01,1.075072586536407471e-01,1.497064828872680664e-01,2.872821986675262451e-01,3.596335649490356445e-01,3.882502317428588867e-01,4.043434560298919678e-01,3.820318877696990967e-01,3.352955579757690430e-01,3.676322996616363525e-01,4.686510264873504639e-01,5.154591798782348633e-01,5.619977116584777832e-01,6.688262820243835449e-01,8.429281115531921387e-01,8.390904068946838379e-01
7.436429858207702637e-01,7.112976908683776855e-01,4.060233235359191895e-01,1.393254548311233521e-01,2.404338270425796509e-01,4.054518640041351318e-01,4.524562954902648926e-01,4.543491005897521973e-01,4.662429988384246826e-01,4.228634536266326904e-01,3.760757148265838623e-01,4.597848653793334961e-01,5.324192047119140625e-01,5.345355272293090820e-01,5.815278291702270508e-01,6.645947694778442383e-01,7.752036452293395996e-01,7.859894633293151855e-01
7.283384203910827637e-01,6.813896298408508301e-01,4.123345315456390381e-01,1.661094874143600464e-01,2.648181319236755371e-01,3.715274930000305176e-01,4.049248099327087402e-01,4.137453436851501465e-01,3.858416676521301270e-01,3.252212107181549072e-01,2.955566942691802979e-01,3.748979866504669189e-01,4.928726553916931152e-01,5.135951042175292969e-01,5.673863887786865234e-01,6.451045870780944824e-01,7.639985680580139160e-01,7.857008576393127441e-01
