0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.129329919815063477e-01,8.012728095054626465e-01,6.354427337646484375e-01,4.033372402191162109e-01,2.688584327697753906e-01,3.468652069568634033e-01,4.618900120258331299e-01,5.819544792175292969e-01,6.877543926239013672e-01,7.756311893463134766e-01,8.206279873847961426e-01,8.677405118942260742e-01
8.819848299026489258e-01,8.748680353164672852e-01,8.355152010917663574e-01,6.283449530601501465e-01,4.299085736274719238e-01,4.123012423515319824e-01,5.036683082580566406e-01,6.041193008422851562e-01,7.126337289810180664e-01,8.218402266502380371e-01,8.571467399597167969e-01,8.934760093688964844e-01
8.536630868911743164e-01,8.186025023460388184e-01,8.350488543510437012e-01,7.305984497070312500e-01,6.029405593872070312e-01,5.838969945907592773e-01,6.085517406463623047e-01,6.523057818412780762e-01,6.964902281761169434e-01,7.770737409591674805e-01,8.276104927062988281e-01,8.572897911071777344e-01
8.386356830596923828e-01,6.864299178123474121e-01,5.341522097587585449e-01,4.015958905220031738e-01,3.592493236064910889e-01,4.499837458133697510e-01,4.727586805820465088e-01,4.821847379207611084e-01,5.311189293861389160e-01,6.259628534317016602e-01,7.299045324325561523e-01,8.135393857955932617e-01
8.470872640609741211e-01,8.171616792678833008e-01,7.251857519149780273e-01,5.879067778587341309e-01,4.612066745758056641e-01,4.374626576900482178e-01,5.000345110893249512e-01,5.651353597640991211e-01,6.414359807968139648e-01,7.204195261001586914e-01,7.760040163993835449e-01,8.272377252578735352e-01
8.085204958915710449e-01,7.482604384422302246e-01,6.845951080322265625e-01,5.914625525474548340e-01,5.246722698211669922e-01,5.516011118888854980e-01,5.748308897018432617e-01,6.192227602005004883e-01,6.638211011886596680e-01,7.325628995895385742e-01,8.067839145660400391e-01,8.647340536117553711e-01
8.202185630798339844e-01,7.430331110954284668e-01,6.994270682334899902e-01,6.365114450454711914e-01,5.600646138191223145e-01,5.780315399169921875e-01,6.068224906921386719e-01,6.233218312263488770e-01,6.645174026489257812e-01,7.403336763381958008e-01,8.004048466682434082e-01,8.586372137069702148e-01
7.897415757179260254e-01,6.998810172080993652e-01,6.931982040405273438e-01,6.697657704353332520e-01,5.990084409713745117e-01,5.891162157058715820e-01,6.237009167671203613e-01,6.441006064414978027e-01,6.687881946563720703e-01,7.217427492141723633e-01,7.663794755935668945e-01,8.448361158370971680e-01
