0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,9.912828803062438965e-01,9.665603041648864746e-01,1.000000000000000000e+00,9.227567315101623535e-01,7.254744768142700195e-01,5.900723934173583984e-01,4.647366702556610107e-01,3.978681266307830811e-01,3.923584222793579102e-01,4.901518523693084717e-01,9.916856288909912109e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
8.966744542121887207e-01,8.072483539581298828e-01,7.623015046119689941e-01,8.189004063606262207e-01,8.812237381935119629e-01,9.419765472412109375e-01,9.510722756385803223e-01,9.244452714920043945e-01,9.370028376579284668e-01,8.984265923500061035e-01,7.246927022933959961e-01,7.546848654747009277e-01,7.242112159729003906e-01,7.506355643272399902e-01,7.833313345909118652e-01,7.850154638290405273e-01,7.811705470085144043e-01,7.420539259910583496e-01,7.188941836357116699e-01,7.536507844924926758e-01,7.778282165527343750e-01,7.505805492401123047e-01,7.237468361854553223e-01,7.240226268768310547e-01,7.674134969711303711e-01,8.027326464653015137e-01,7.989835739135742188e-01,8.395128846168518066e-01,8.816001415252685547e-01,8.694397807121276855e-01,8.823341131210327148e-01,8.855431675910949707e-01,8.787024021148681641e-01,8.825716376304626465e-01,8.806407451629638672e-01,8.621253967285156250e-01,8.652521371841430664e-01
9.519361257553100586e-01,9.319400191307067871e-01,9.148154854774475098e-01,9.402221441268920898e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.915815591812133789e-01,1.000000000000000000e+00,7.125301957130432129e-01,7.098537683486938477e-01,7.636614441871643066e-01,7.644982933998107910e-01,7.372070550918579102e-01,7.000200152397155762e-01,6.749121546745300293e-01,7.100343108177185059e-01,7.742871642112731934e-01,7.849106192588806152e-01,7.884655594825744629e-01,8.642462491989135742e-01,9.562819600105285645e-01,9.723334908485412598e-01,9.681554436683654785e-01,9.767566919326782227e-01,9.405349493026733398e-01,9.094151854515075684e-01,9.097195863723754883e-01,9.093160629272460938e-01,9.143295884132385254e-01,9.321457743644714355e-01,9.344393610954284668e-01,9.074798226356506348e-01,9.060148000717163086e-01
9.522120952606201172e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.971314668655395508e-01,9.326103925704956055e-01,8.807125091552734375e-01,8.480509519577026367e-01,7.977936267852783203e-01,8.107685446739196777e-01,9.003069400787353516e-01,1.000000000000000000e+00,9.985157847404479980e-01,6.592671275138854980e-01,6.189489960670471191e-01,6.585461497306823730e-01,6.594701409339904785e-01,6.312534213066101074e-01,5.769528746604919434e-01,5.775690078735351562e-01,6.543352603912353516e-01,7.196919322013854980e-01,7.314692735671997070e-01,7.455288767814636230e-01,7.515617609024047852e-01,7.962952852249145508e-01,8.326302766799926758e-01,8.895313143730163574e-01,9.492763280868530273e-01,9.611799716949462891e-01,9.201973080635070801e-01,9.317282438278198242e-01,9.358547925949096680e-01,9.279222488403320312e-01,9.266042113304138184e-01,9.204298853874206543e-01,9.135657548904418945e-01,9.224255084991455078e-01
9.116606116294860840e-01,9.245371818542480469e-01,9.203531742095947266e-01,9.235963821411132812e-01,9.581361413002014160e-01,9.668414592742919922e-01,9.510366916656494141e-01,8.961161375045776367e-01,8.971087932586669922e-01,9.131584167480468750e-01,9.213695526123046875e-01,9.444161653518676758e-01,7.276661992073059082e-01,6.685085296630859375e-01,6.542563438415527344e-01,6.320687532424926758e-01,6.039444208145141602e-01,5.911654829978942871e-01,5.991930365562438965e-01,6.677602529525756836e-01,6.911312341690063477e-01,6.629406809806823730e-01,6.616508364677429199e-01,6.723664999008178711e-01,7.379136681556701660e-01,7.797785997390747070e-01,8.256598711013793945e-01,8.762437701225280762e-01,8.632282018661499023e-01,8.341477513313293457e-01,8.547073006629943848e-01,8.753890395164489746e-01,8.722515106201171875e-01,8.737590909004211426e-01,8.758726119995117188e-01,8.641620278358459473e-01,8.580881953239440918e-01
9.181842207908630371e-01,8.379758000373840332e-01,7.977646589279174805e-01,8.331279158592224121e-01,8.496929407119750977e-01,7.825827002525329590e-01,7.585330605506896973e-01,7.458461523056030273e-01,7.593981623649597168e-01,7.620598673820495605e-01,6.986625194549560547e-01,6.953008174896240234e-01,6.380751729011535645e-01,6.545053124427795410e-01,6.633872985839843750e-01,6.602320671081542969e-01,6.539477109909057617e-01,6.574625968933105469e-01,6.609872579574584961e-01,6.889602541923522949e-01,6.735885143280029297e-01,6.333397030830383301e-01,6.220693588256835938e-01,6.504704356193542480e-01,7.489081621170043945e-01,7.920428514480590820e-01,7.838907837867736816e-01,8.198963403701782227e-01,8.378971815109252930e-01,8.159123063087463379e-01,8.262338042259216309e-01,8.405226469039916992e-01,8.370786905288696289e-01,8.370540738105773926e-01,8.479427695274353027e-01,8.465151190757751465e-01,8.403716087341308594e-01
9.126256108283996582e-01,8.707486987113952637e-01,8.461286425590515137e-01,8.623368740081787109e-01,8.661859631538391113e-01,8.725246787071228027e-01,8.381985425949096680e-01,7.976616024971008301e-01,7.844044566154479980e-01,7.805637717247009277e-01,6.621729731559753418e-01,5.634407401084899902e-01,4.979555010795593262e-01,5.847427845001220703e-01,6.229379177093505859e-01,6.408619880676269531e-01,6.236668825149536133e-01,6.013233065605163574e-01,5.857353806495666504e-01,6.112776398658752441e-01,5.981040596961975098e-01,5.775255560874938965e-01,5.653443336486816406e-01,5.642444491386413574e-01,6.518328785896301270e-01,7.143405079841613770e-01,7.250318527221679688e-01,7.570692300796508789e-01,8.105961680412292480e-01,8.183543682098388672e-01,8.462767004966735840e-01,8.562214970588684082e-01,8.714128732681274414e-01,8.758363723754882812e-01,8.801717758178710938e-01,8.936391472816467285e-01,9.032743573188781738e-01
9.425064325332641602e-01,9.549083113670349121e-01,9.475868344306945801e-01,9.485431909561157227e-01,9.696451425552368164e-01,9.456026554107666016e-01,9.328810572624206543e-01,9.229289889335632324e-01,9.216443896293640137e-01,9.547985196113586426e-01,8.889781236648559570e-01,7.383930683135986328e-01,5.811853408813476562e-01,6.358546018600463867e-01,6.868382096290588379e-01,6.972202658653259277e-01,6.940371990203857422e-01,6.603738665580749512e-01,6.239701509475708008e-01,6.312733292579650879e-01,6.423699855804443359e-01,6.369858384132385254e-01,6.216090321540832520e-01,6.254590749740600586e-01,6.966760158538818359e-01,7.487008571624755859e-01,8.003764152526855469e-01,8.387813568115234375e-01,8.439499139785766602e-01,8.313506245613098145e-01,8.433567285537719727e-01,8.526126742362976074e-01,8.569148778915405273e-01,8.553918004035949707e-01,8.673525452613830566e-01,8.768727779388427734e-01,8.934757113456726074e-01
8.984059691429138184e-01,8.966791033744812012e-01,8.937650322914123535e-01,8.945541381835937500e-01,8.852719068527221680e-01,8.645746111869812012e-01,8.461174964904785156e-01,8.114961385726928711e-01,8.126602768898010254e-01,8.310490846633911133e-01,7.436427474021911621e-01,4.667365550994873047e-01,4.051468670368194580e-01,4.909265041351318359e-01,5.733416080474853516e-01,5.876237154006958008e-01,5.843287110328674316e-01,5.471235513687133789e-01,5.104390978813171387e-01,5.364499092102050781e-01,6.102440357208251953e-01,6.160923838615417480e-01,6.112118363380432129e-01,6.421846151351928711e-01,7.150741815567016602e-01,7.679432034492492676e-01,8.156408071517944336e-01,8.525571823120117188e-01,8.436315655708312988e-01,8.106012344360351562e-01,8.098898530006408691e-01,8.316114544868469238e-01,8.490461707115173340e-01,8.326603770256042480e-01,8.334409594535827637e-01,8.379855155944824219e-01,8.384957909584045410e-01
