0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,9.798738956451416016e-01,7.193045616149902344e-01,5.688700675964355469e-01,6.237074136734008789e-01,8.696032762527465820e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
8.334749341011047363e-01,8.312854170799255371e-01,8.281126022338867188e-01,8.258662819862365723e-01,7.345629334449768066e-01,6.862190961837768555e-01,6.398859620094299316e-01,5.705482959747314453e-01,5.416172742843627930e-01,5.410007834434509277e-01,5.439015030860900879e-01,5.628864169120788574e-01,5.700771808624267578e-01,5.738899707794189453e-01,5.597375035285949707e-01,5.746829509735107422e-01,6.107377409934997559e-01,6.561226248741149902e-01,6.921903491020202637e-01,7.327542304992675781e-01,7.602226734161376953e-01,7.517385482788085938e-01,7.612019777297973633e-01,7.878765463829040527e-01,7.950950264930725098e-01,7.921761870384216309e-01
9.525275826454162598e-01,9.675881862640380859e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.256464242935180664e-01,8.634080886840820312e-01,8.574879765510559082e-01,8.363859653472900391e-01,8.333556056022644043e-01,8.359780311584472656e-01,8.362573981285095215e-01,8.336917757987976074e-01,8.561928868293762207e-01,8.952344655990600586e-01,9.463924765586853027e-01,9.444441199302673340e-01,9.527886509895324707e-01,9.712879061698913574e-01,9.534024596214294434e-01,9.504307508468627930e-01,9.705705046653747559e-01,9.701966047286987305e-01,9.499103426933288574e-01
8.638427257537841797e-01,8.656016588211059570e-01,8.521209955215454102e-01,7.478767633438110352e-01,6.886700987815856934e-01,6.815475821495056152e-01,7.313931584358215332e-01,7.401117086410522461e-01,7.346423864364624023e-01,7.675108909606933594e-01,7.620370984077453613e-01,7.664092183113098145e-01,7.924795150756835938e-01,8.103146553039550781e-01,7.964450716972351074e-01,7.947561144828796387e-01,7.873566746711730957e-01,7.903131246566772461e-01,7.742407917976379395e-01,7.642887830734252930e-01,7.887797951698303223e-01,8.147888779640197754e-01,8.312984704971313477e-01,8.451823592185974121e-01,8.689923882484436035e-01,8.551345467567443848e-01
8.567652702331542969e-01,8.581939935684204102e-01,8.693539500236511230e-01,8.423137068748474121e-01,7.785524129867553711e-01,7.336696982383728027e-01,6.870194077491760254e-01,6.757039427757263184e-01,6.758162379264831543e-01,7.317439913749694824e-01,7.591295242309570312e-01,7.533950805664062500e-01,7.830923795700073242e-01,8.068363070487976074e-01,7.724986076354980469e-01,7.546331286430358887e-01,7.451542019844055176e-01,7.393958568572998047e-01,7.421362400054931641e-01,7.484615445137023926e-01,7.834200859069824219e-01,8.136613965034484863e-01,8.312711119651794434e-01,8.374127149581909180e-01,8.476908802986145020e-01,8.280398845672607422e-01
8.227372169494628906e-01,8.192557096481323242e-01,8.233100771903991699e-01,7.461004853248596191e-01,6.890865564346313477e-01,6.496255397796630859e-01,6.017751097679138184e-01,6.039751172065734863e-01,6.175206899642944336e-01,6.470656991004943848e-01,6.754511594772338867e-01,6.903557181358337402e-01,7.101236581802368164e-01,7.304146289825439453e-01,7.074503898620605469e-01,7.193413376808166504e-01,7.535025477409362793e-01,7.663022279739379883e-01,7.560382485389709473e-01,7.398758530616760254e-01,7.463172674179077148e-01,7.648950219154357910e-01,7.832860946655273438e-01,7.958447933197021484e-01,7.928928136825561523e-01,7.859643101692199707e-01
8.468105196952819824e-01,8.456403613090515137e-01,8.399090766906738281e-01,7.626555562019348145e-01,7.326426506042480469e-01,7.301020622253417969e-01,7.158582210540771484e-01,7.064592242240905762e-01,6.827443838119506836e-01,6.790989637374877930e-01,6.722066402435302734e-01,6.824203133583068848e-01,7.024034857749938965e-01,7.320817708969116211e-01,7.295765280723571777e-01,7.532295584678649902e-01,7.844507694244384766e-01,7.945404052734375000e-01,7.399101257324218750e-01,6.865292191505432129e-01,7.005327939987182617e-01,7.269393205642700195e-01,7.709179520606994629e-01,7.978031039237976074e-01,8.020126223564147949e-01,7.990250587463378906e-01
8.656267523765563965e-01,8.750950098037719727e-01,8.971335291862487793e-01,8.417518734931945801e-01,7.987022399902343750e-01,7.731400728225708008e-01,7.765566110610961914e-01,7.891954779624938965e-01,7.880510687828063965e-01,7.810026407241821289e-01,7.457979321479797363e-01,7.366157770156860352e-01,7.513388991355895996e-01,7.879764437675476074e-01,7.920393347740173340e-01,8.181163668632507324e-01,8.539863228797912598e-01,8.586443662643432617e-01,8.232276439666748047e-01,8.001867532730102539e-01,8.004499077796936035e-01,7.917439937591552734e-01,8.093016743659973145e-01,8.425422310829162598e-01,8.535894155502319336e-01,8.544263839721679688e-01
8.697201609611511230e-01,8.770847320556640625e-01,8.927502632141113281e-01,8.087986707687377930e-01,7.554224729537963867e-01,7.273857593536376953e-01,7.185177803039550781e-01,7.230221033096313477e-01,7.232602834701538086e-01,7.244603633880615234e-01,7.235604524612426758e-01,7.313687801361083984e-01,7.604225277900695801e-01,7.961608767509460449e-01,7.916642427444458008e-01,7.766939997673034668e-01,7.786703109741210938e-01,7.816808223724365234e-01,7.565659880638122559e-01,7.563526630401611328e-01,7.698527574539184570e-01,7.856560945510864258e-01,8.001972436904907227e-01,8.213766813278198242e-01,8.364967703819274902e-01,8.313274383544921875e-01
