0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.638347625732421875e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
8.597702383995056152e-01,8.444092869758605957e-01,8.480748534202575684e-01,8.503858447074890137e-01,7.962591052055358887e-01,6.605352163314819336e-01,4.237928390502929688e-01,1.490297168493270874e-01,2.099191024899482727e-02,7.454310543835163116e-03,1.797999292612075806e-01,3.905625343322753906e-01,5.414614677429199219e-01,6.498776674270629883e-01
9.360845088958740234e-01,9.123415350914001465e-01,8.446456193923950195e-01,7.905296683311462402e-01,8.703203797340393066e-01,1.000000000000000000e+00,9.536352753639221191e-01,6.187950372695922852e-01,4.626542925834655762e-01,5.032060742378234863e-01,6.399839520454406738e-01,8.072494268417358398e-01,8.489112257957458496e-01,8.448180556297302246e-01
8.915908932685852051e-01,8.424826860427856445e-01,7.776530385017395020e-01,7.061948180198669434e-01,6.147070527076721191e-01,5.042845606803894043e-01,4.654783010482788086e-01,3.724992573261260986e-01,2.233110368251800537e-01,2.032157778739929199e-01,3.336255848407745361e-01,4.612917602062225342e-01,5.555859804153442383e-01,7.040517926216125488e-01
8.896317481994628906e-01,8.248215317726135254e-01,7.483119964599609375e-01,6.936925053596496582e-01,6.354480385780334473e-01,5.046631693840026855e-01,4.483592510223388672e-01,4.029914438724517822e-01,2.962850034236907959e-01,2.340268045663833618e-01,3.209747374057769775e-01,4.555176496505737305e-01,5.667552947998046875e-01,7.025843858718872070e-01
8.406316041946411133e-01,7.562288641929626465e-01,6.406918168067932129e-01,5.774460434913635254e-01,5.817807912826538086e-01,4.748740494251251221e-01,2.440803796052932739e-01,1.151627525687217712e-01,1.022112146019935608e-01,1.310729831457138062e-01,2.826986014842987061e-01,4.655022025108337402e-01,5.851242542266845703e-01,6.691880226135253906e-01
8.682036399841308594e-01,7.730894088745117188e-01,6.486544609069824219e-01,5.825687646865844727e-01,5.563822984695434570e-01,5.067222118377685547e-01,4.858023226261138916e-01,4.002838432788848877e-01,2.462906092405319214e-01,2.004448175430297852e-01,3.095691502094268799e-01,4.560863673686981201e-01,5.570851564407348633e-01,6.867287755012512207e-01
9.012250304222106934e-01,8.008807897567749023e-01,6.682842969894409180e-01,5.785203576087951660e-01,6.006445288658142090e-01,6.030294299125671387e-01,6.303235292434692383e-01,5.407592654228210449e-01,4.214146137237548828e-01,3.682745695114135742e-01,4.297451078891754150e-01,5.482583045959472656e-01,6.385416984558105469e-01,7.285879254341125488e-01
9.059215188026428223e-01,8.137702345848083496e-01,7.139232158660888672e-01,6.507391333580017090e-01,6.200255751609802246e-01,5.488743185997009277e-01,6.167243719100952148e-01,5.194814801216125488e-01,3.997165560722351074e-01,3.971022665500640869e-01,4.604727327823638916e-01,5.652321577072143555e-01,6.598725914955139160e-01,7.365487813949584961e-01
