0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.927489161491394043e-01,1.000000000000000000e+00,9.614088535308837891e-01,8.990161418914794922e-01,9.085159897804260254e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.228421449661254883e-01,8.943850994110107422e-01,9.017975330352783203e-01,9.682046771049499512e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.327040314674377441e-01,9.410279989242553711e-01,9.378936290740966797e-01,9.375337958335876465e-01,9.492844343185424805e-01,9.570766091346740723e-01,9.472048878669738770e-01,9.375380873680114746e-01,9.396370649337768555e-01,9.474171400070190430e-01,9.420682191848754883e-01,9.366931319236755371e-01,9.402352571487426758e-01,9.528338909149169922e-01,9.510031938552856445e-01,9.420970082283020020e-01,9.391666054725646973e-01,9.404511451721191406e-01,9.426422715187072754e-01,9.469094276428222656e-01,9.502458572387695312e-01,9.490674138069152832e-01,9.460204243659973145e-01,9.403134584426879883e-01,9.320775270462036133e-01,9.399365186691284180e-01,9.705238342285156250e-01,9.828412532806396484e-01,9.596690535545349121e-01,9.823310971260070801e-01,1.000000000000000000e+00,9.925045967102050781e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.947659969329833984e-01,9.655389785766601562e-01,9.771700501441955566e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.619293808937072754e-01,9.668542742729187012e-01,9.603026509284973145e-01,9.509754776954650879e-01,9.587516784667968750e-01,9.613673686981201172e-01,9.660660624504089355e-01,9.802691340446472168e-01,9.690262675285339355e-01,9.501926302909851074e-01,9.571221470832824707e-01,9.690657258033752441e-01,9.657857418060302734e-01,9.594985842704772949e-01,9.645968079566955566e-01
9.221660494804382324e-01,9.404995441436767578e-01,9.382761716842651367e-01,9.326972961425781250e-01,9.360421299934387207e-01,9.389659762382507324e-01,9.433078169822692871e-01,9.356033802032470703e-01,9.314316511154174805e-01,9.389867186546325684e-01,9.411909580230712891e-01,9.397681355476379395e-01,9.344669580459594727e-01,9.396503567695617676e-01,9.301466941833496094e-01,9.260230660438537598e-01,9.210500717163085938e-01,9.190816879272460938e-01,9.287207126617431641e-01,9.352186918258666992e-01,9.329392910003662109e-01,9.305726289749145508e-01,9.247211217880249023e-01,9.197828173637390137e-01,9.120948910713195801e-01,9.199144840240478516e-01,9.461430907249450684e-01,9.531971812248229980e-01,9.448065757751464844e-01,9.399592280387878418e-01,9.379880428314208984e-01,9.458475112915039062e-01,9.299704432487487793e-01,8.986937999725341797e-01,9.019064307212829590e-01,9.513049125671386719e-01,9.561183452606201172e-01,9.684887528419494629e-01,9.013864398002624512e-01,8.856396079063415527e-01,9.119254946708679199e-01,9.507238268852233887e-01,9.595077037811279297e-01,9.660401344299316406e-01,9.516054391860961914e-01,9.388818740844726562e-01,9.455755949020385742e-01,9.416180849075317383e-01,9.098753929138183594e-01,9.356668591499328613e-01,9.556981921195983887e-01,9.375599622726440430e-01,9.449155926704406738e-01,9.623324275016784668e-01,9.603403806686401367e-01,9.577270746231079102e-01,9.548656940460205078e-01
8.964181542396545410e-01,9.128047227859497070e-01,9.146490693092346191e-01,9.159608483314514160e-01,9.292367100715637207e-01,9.319998621940612793e-01,9.259025454521179199e-01,9.134083986282348633e-01,9.095839262008666992e-01,9.108031392097473145e-01,9.163392782211303711e-01,9.245510101318359375e-01,9.153400063514709473e-01,9.150150418281555176e-01,9.018991589546203613e-01,9.039258956909179688e-01,9.098239541053771973e-01,9.016527533531188965e-01,9.058349728584289551e-01,9.157061576843261719e-01,9.160090088844299316e-01,9.124732613563537598e-01,9.119977951049804688e-01,9.138062000274658203e-01,9.004790186882019043e-01,8.965697884559631348e-01,9.288582801818847656e-01,9.351968169212341309e-01,9.160954952239990234e-01,9.235231280326843262e-01,9.255807995796203613e-01,9.261490702629089355e-01,9.204547405242919922e-01,9.140399694442749023e-01,9.164866209030151367e-01,9.436520934104919434e-01,9.429500102996826172e-01,9.606598019599914551e-01,9.096447825431823730e-01,8.791642785072326660e-01,9.077221155166625977e-01,9.554793238639831543e-01,9.446585178375244141e-01,9.486605525016784668e-01,9.387329220771789551e-01,9.244495630264282227e-01,9.275442957878112793e-01,9.358633756637573242e-01,9.315310120582580566e-01,9.508661627769470215e-01,9.423509836196899414e-01,9.171681404113769531e-01,9.319090843200683594e-01,9.441909193992614746e-01,9.389100074768066406e-01,9.384689331054687500e-01,9.328308105468750000e-01
8.973304033279418945e-01,9.063164591789245605e-01,9.085112810134887695e-01,9.091430902481079102e-01,9.165903329849243164e-01,9.223452806472778320e-01,9.225347638130187988e-01,9.117867350578308105e-01,9.037032127380371094e-01,8.989101648330688477e-01,8.992834091186523438e-01,9.098330140113830566e-01,9.122025966644287109e-01,9.143390059471130371e-01,9.021819829940795898e-01,8.978158235549926758e-01,9.007624983787536621e-01,9.006968140602111816e-01,9.066820144653320312e-01,9.129981994628906250e-01,9.117597937583923340e-01,9.020652770996093750e-01,9.052481055259704590e-01,9.020407795906066895e-01,8.913604021072387695e-01,8.954774141311645508e-01,9.259887337684631348e-01,9.354764819145202637e-01,9.210208058357238770e-01,9.312801361083984375e-01,9.389988183975219727e-01,9.434508085250854492e-01,9.279758334159851074e-01,8.907406926155090332e-01,9.018970727920532227e-01,9.499251246452331543e-01,9.339137077331542969e-01,9.428142309188842773e-01,8.815032243728637695e-01,8.693394660949707031e-01,9.050691723823547363e-01,9.449142217636108398e-01,9.369877576828002930e-01,9.441060423851013184e-01,9.371761679649353027e-01,9.327747821807861328e-01,9.353564381599426270e-01,9.341719746589660645e-01,9.247350096702575684e-01,9.388925433158874512e-01,9.416660070419311523e-01,9.224572181701660156e-01,9.279402494430541992e-01,9.351642131805419922e-01,9.348284006118774414e-01,9.384970664978027344e-01,9.365355968475341797e-01
9.005610346794128418e-01,9.129858613014221191e-01,9.083229899406433105e-01,9.072210788726806641e-01,9.225826263427734375e-01,9.232509732246398926e-01,9.113107323646545410e-01,9.085825085639953613e-01,9.119553565979003906e-01,9.021034836769104004e-01,9.054768681526184082e-01,9.111380577087402344e-01,9.080399870872497559e-01,9.087647199630737305e-01,9.010731577873229980e-01,8.908601999282836914e-01,8.802952170372009277e-01,8.841536641120910645e-01,8.982186913490295410e-01,9.070296883583068848e-01,9.088723063468933105e-01,9.006950259208679199e-01,9.058890938758850098e-01,8.996853232383728027e-01,8.844897150993347168e-01,8.894026279449462891e-01,9.168072342872619629e-01,9.257643818855285645e-01,9.190371632575988770e-01,9.180568456649780273e-01,9.153785705566406250e-01,9.213217496871948242e-01,8.962082266807556152e-01,8.467396497726440430e-01,8.533667325973510742e-01,9.226834774017333984e-01,9.220219850540161133e-01,9.387125372886657715e-01,8.737857937812805176e-01,8.498703837394714355e-01,8.899582028388977051e-01,9.276779890060424805e-01,9.240523576736450195e-01,9.355382919311523438e-01,9.309930205345153809e-01,9.247453212738037109e-01,9.243794679641723633e-01,9.261740446090698242e-01,9.196212887763977051e-01,9.313979148864746094e-01,9.307288527488708496e-01,9.055783748626708984e-01,9.122459292411804199e-01,9.177955389022827148e-01,9.197773933410644531e-01,9.298495650291442871e-01,9.299167990684509277e-01
9.031463265419006348e-01,9.139101505279541016e-01,9.119275212287902832e-01,9.062694311141967773e-01,9.153354763984680176e-01,9.204349517822265625e-01,9.193678498268127441e-01,9.163166880607604980e-01,9.172107577323913574e-01,9.123800396919250488e-01,9.168141484260559082e-01,9.143518209457397461e-01,9.047524333000183105e-01,9.060359001159667969e-01,9.109559655189514160e-01,9.103730916976928711e-01,8.949623107910156250e-01,8.879300951957702637e-01,9.012801051139831543e-01,9.097823500633239746e-01,9.083744287490844727e-01,8.984605669975280762e-01,9.014373421669006348e-01,9.018227458000183105e-01,8.978062272071838379e-01,9.011220335960388184e-01,9.234454035758972168e-01,9.334423542022705078e-01,9.157551527023315430e-01,9.303147792816162109e-01,9.426910877227783203e-01,9.391881823539733887e-01,9.369095563888549805e-01,9.273218512535095215e-01,9.285891652107238770e-01,9.540581703186035156e-01,9.310265779495239258e-01,9.434464573860168457e-01,8.877977132797241211e-01,8.731077313423156738e-01,9.012209177017211914e-01,9.239006638526916504e-01,9.222989678382873535e-01,9.358235597610473633e-01,9.304469227790832520e-01,9.201425909996032715e-01,9.211057424545288086e-01,9.190263748168945312e-01,9.030635356903076172e-01,9.159827232360839844e-01,9.196292757987976074e-01,9.072878360748291016e-01,9.138532280921936035e-01,9.216192960739135742e-01,9.266753792762756348e-01,9.338650107383728027e-01,9.296826720237731934e-01
8.947799205780029297e-01,9.024208188056945801e-01,9.133081436157226562e-01,9.121710658073425293e-01,9.194200038909912109e-01,9.242598414421081543e-01,9.240678548812866211e-01,9.101248383522033691e-01,9.047168493270874023e-01,9.016038179397583008e-01,9.036631584167480469e-01,9.004668593406677246e-01,8.992249369621276855e-01,9.082803130149841309e-01,9.067331552505493164e-01,9.031295180320739746e-01,8.986166119575500488e-01,8.924331068992614746e-01,8.946387171745300293e-01,9.063712358474731445e-01,9.052088856697082520e-01,8.992617130279541016e-01,8.958999514579772949e-01,8.941059708595275879e-01,8.928893208503723145e-01,8.956598639488220215e-01,9.048135280609130859e-01,9.049836993217468262e-01,8.945797681808471680e-01,9.067239761352539062e-01,9.119677543640136719e-01,9.183499813079833984e-01,8.922960162162780762e-01,8.333334922790527344e-01,8.417043685913085938e-01,9.168161153793334961e-01,9.155110120773315430e-01,9.356091618537902832e-01,8.761456608772277832e-01,8.628524541854858398e-01,8.950715661048889160e-01,9.232552647590637207e-01,9.148776531219482422e-01,9.274220466613769531e-01,9.268919229507446289e-01,9.178219437599182129e-01,9.073861241340637207e-01,8.994729518890380859e-01,8.928070068359375000e-01,9.141213297843933105e-01,9.183068275451660156e-01,8.978536128997802734e-01,9.046527147293090820e-01,9.156503081321716309e-01,9.180136322975158691e-01,9.189007282257080078e-01,9.187569618225097656e-01
8.843894004821777344e-01,8.936405777931213379e-01,9.098668098449707031e-01,9.100748896598815918e-01,9.105877280235290527e-01,9.174869656562805176e-01,9.188445210456848145e-01,9.076195955276489258e-01,8.984126448631286621e-01,8.984467983245849609e-01,9.000581502914428711e-01,8.998235464096069336e-01,9.019733667373657227e-01,9.115669131278991699e-01,9.080495834350585938e-01,8.953667879104614258e-01,8.917996287345886230e-01,8.949229717254638672e-01,9.015957117080688477e-01,9.047120213508605957e-01,8.972858786582946777e-01,8.942596912384033203e-01,8.969774842262268066e-01,8.919068574905395508e-01,8.887240290641784668e-01,8.979571461677551270e-01,9.165612459182739258e-01,9.147150516510009766e-01,8.992656469345092773e-01,9.162843823432922363e-01,9.325958490371704102e-01,9.274575710296630859e-01,9.202105402946472168e-01,8.873040676116943359e-01,8.933117985725402832e-01,9.462311267852783203e-01,9.313421845436096191e-01,9.352812767028808594e-01,8.702117800712585449e-01,8.393735289573669434e-01,8.601760268211364746e-01,9.043314456939697266e-01,9.164034128189086914e-01,9.273114204406738281e-01,9.294502735137939453e-01,9.199757575988769531e-01,9.075509309768676758e-01,9.003302454948425293e-01,8.799299597740173340e-01,9.027299284934997559e-01,9.103592038154602051e-01,8.896154165267944336e-01,8.965451717376708984e-01,9.047344326972961426e-01,9.020168185234069824e-01,9.088422060012817383e-01,9.187526702880859375e-01
