0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.621854424476623535e-01,9.564470052719116211e-01,9.948959350585937500e-01,1.000000000000000000e+00,9.461491107940673828e-01,9.211549758911132812e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.327022433280944824e-01,9.370535612106323242e-01,9.390456080436706543e-01,9.333102107048034668e-01,9.227575063705444336e-01,9.212459921836853027e-01,9.130962491035461426e-01,9.141088724136352539e-01,9.265328645706176758e-01,9.210218191146850586e-01,9.246559739112854004e-01,9.349151253700256348e-01,9.608674645423889160e-01,9.715338349342346191e-01,9.364566802978515625e-01,9.396697878837585449e-01,9.433363676071166992e-01,9.384443163871765137e-01,9.367362856864929199e-01,9.343370199203491211e-01,9.396756291389465332e-01,9.351698756217956543e-01,9.328849911689758301e-01,9.447546005249023438e-01,9.488841295242309570e-01,9.481202960014343262e-01,9.445673227310180664e-01,9.484817981719970703e-01,9.473566412925720215e-01,9.488876461982727051e-01,9.441315531730651855e-01,9.437080025672912598e-01,9.368906617164611816e-01,9.415681958198547363e-01,9.532724618911743164e-01,9.503127932548522949e-01,9.453887343406677246e-01,9.401993751525878906e-01,9.442157149314880371e-01,9.404172301292419434e-01,9.398941397666931152e-01,9.391289949417114258e-01,9.441639780998229980e-01,9.537351727485656738e-01,9.501345157623291016e-01,9.490017890930175781e-01,9.528129100799560547e-01,9.407261610031127930e-01,9.387575387954711914e-01,9.585391283035278320e-01,9.677522778511047363e-01,9.589505791664123535e-01,9.510386586189270020e-01,9.369315505027770996e-01,9.365501403808593750e-01,9.537319540977478027e-01,9.516623020172119141e-01,9.379640221595764160e-01,9.447087049484252930e-01,9.722927212715148926e-01,9.848635792732238770e-01,9.588770270347595215e-01,9.562036991119384766e-01,9.588057398796081543e-01,9.695197343826293945e-01,9.654110670089721680e-01,9.789277315139770508e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.781931042671203613e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.941334724426269531e-01,9.600369334220886230e-01,9.530040621757507324e-01,9.394098520278930664e-01,9.477007985115051270e-01,9.578860402107238770e-01,9.482691884040832520e-01
9.188220500946044922e-01,9.334362745285034180e-01,9.337575435638427734e-01,9.300407171249389648e-01,9.178614616394042969e-01,9.112580418586730957e-01,9.036702513694763184e-01,9.026929736137390137e-01,9.212276339530944824e-01,9.231185913085937500e-01,9.259036779403686523e-01,9.315770864486694336e-01,9.468121528625488281e-01,9.612990617752075195e-01,9.427012205123901367e-01,9.391790032386779785e-01,9.352976679801940918e-01,9.333552122116088867e-01,9.291362762451171875e-01,9.171467423439025879e-01,9.286649823188781738e-01,9.326300024986267090e-01,9.319811463356018066e-01,9.431149959564208984e-01,9.373558163642883301e-01,9.343698024749755859e-01,9.382258653640747070e-01,9.451563954353332520e-01,9.467616677284240723e-01,9.377895593643188477e-01,9.323179721832275391e-01,9.312633872032165527e-01,9.270303845405578613e-01,9.271211624145507812e-01,9.474816918373107910e-01,9.319450259208679199e-01,9.255215525627136230e-01,9.218472838401794434e-01,9.179282784461975098e-01,9.134649038314819336e-01,9.199249148368835449e-01,9.204048514366149902e-01,9.276124835014343262e-01,9.456316828727722168e-01,9.383012056350708008e-01,9.335479736328125000e-01,9.368850588798522949e-01,9.248225092887878418e-01,9.301520586013793945e-01,9.497867226600646973e-01,9.526171684265136719e-01,9.451559185981750488e-01,9.423393011093139648e-01,9.312404990196228027e-01,9.340818524360656738e-01,9.462370276451110840e-01,9.397718906402587891e-01,9.302943944931030273e-01,9.302203655242919922e-01,9.445422887802124023e-01,9.514672756195068359e-01,9.456614851951599121e-01,9.418737292289733887e-01,9.236195683479309082e-01,9.268599748611450195e-01,9.346069693565368652e-01,9.499120116233825684e-01,9.620314240455627441e-01,9.639927744865417480e-01,9.701064825057983398e-01,9.479667544364929199e-01,9.506050348281860352e-01,9.493487477302551270e-01,9.681192636489868164e-01,9.556091427803039551e-01,9.524943828582763672e-01,9.417791366577148438e-01,9.447638988494873047e-01,9.523938298225402832e-01,9.424601793289184570e-01
9.085661172866821289e-01,9.142830371856689453e-01,9.145897626876831055e-01,9.149827361106872559e-01,8.985751271247863770e-01,8.862293958663940430e-01,8.727928400039672852e-01,8.744806051254272461e-01,8.863855600357055664e-01,8.854712843894958496e-01,8.929681181907653809e-01,8.968878984451293945e-01,9.152653217315673828e-01,9.279732704162597656e-01,9.136438369750976562e-01,9.119705557823181152e-01,9.046075344085693359e-01,9.033491611480712891e-01,9.051274061203002930e-01,8.989043235778808594e-01,9.119921326637268066e-01,9.152837395668029785e-01,9.062159061431884766e-01,9.136439561843872070e-01,9.082464575767517090e-01,9.063408970832824707e-01,9.056320786476135254e-01,9.154450893402099609e-01,9.246333837509155273e-01,9.114092588424682617e-01,9.048126935958862305e-01,9.018398523330688477e-01,9.078127741813659668e-01,9.104928970336914062e-01,9.341613054275512695e-01,9.182860851287841797e-01,9.086265563964843750e-01,9.009402394294738770e-01,9.057009220123291016e-01,9.031386971473693848e-01,9.037621617317199707e-01,9.062355756759643555e-01,9.089809656143188477e-01,9.228886961936950684e-01,9.150548577308654785e-01,9.057487249374389648e-01,9.097420573234558105e-01,9.003391265869140625e-01,9.058247208595275879e-01,9.266194701194763184e-01,9.356487393379211426e-01,9.297729134559631348e-01,9.257048368453979492e-01,9.123195409774780273e-01,9.219456911087036133e-01,9.262166619300842285e-01,9.177961349487304688e-01,9.042420387268066406e-01,9.051191806793212891e-01,9.192226529121398926e-01,9.277468323707580566e-01,9.209053516387939453e-01,9.179644584655761719e-01,9.175758957862854004e-01,9.215765595436096191e-01,9.258964061737060547e-01,9.324240088462829590e-01,9.439589381217956543e-01,9.403320550918579102e-01,9.418728947639465332e-01,9.314880967140197754e-01,9.330177903175354004e-01,9.229063391685485840e-01,9.483430385589599609e-01,9.336652755737304688e-01,9.348161816596984863e-01,9.268448948860168457e-01,9.341425299644470215e-01,9.366667270660400391e-01,9.253745079040527344e-01
8.928821682929992676e-01,9.091922044754028320e-01,9.089629650115966797e-01,8.988736867904663086e-01,8.845747709274291992e-01,8.744099736213684082e-01,8.662639856338500977e-01,8.701171278953552246e-01,8.756304979324340820e-01,8.681232333183288574e-01,8.717004656791687012e-01,8.779273629188537598e-01,9.171798825263977051e-01,9.316087365150451660e-01,9.016979336738586426e-01,9.070017337799072266e-01,9.075757265090942383e-01,9.049795866012573242e-01,9.091042280197143555e-01,9.094072580337524414e-01,9.130637049674987793e-01,9.047683477401733398e-01,8.999797701835632324e-01,9.077422022819519043e-01,9.052389860153198242e-01,9.031219482421875000e-01,9.030080437660217285e-01,9.096031188964843750e-01,9.187406301498413086e-01,9.085637331008911133e-01,9.036006927490234375e-01,9.093903899192810059e-01,9.084487557411193848e-01,9.067519307136535645e-01,9.217160344123840332e-01,9.130823016166687012e-01,9.070947170257568359e-01,9.021296501159667969e-01,9.137883782386779785e-01,9.113892912864685059e-01,9.055097103118896484e-01,9.083386063575744629e-01,9.083456993103027344e-01,9.168308377265930176e-01,9.080450534820556641e-01,9.044919610023498535e-01,9.179968237876892090e-01,8.939642906188964844e-01,8.940845131874084473e-01,9.148928523063659668e-01,9.232773184776306152e-01,9.251551628112792969e-01,9.197071194648742676e-01,9.008910655975341797e-01,9.054278135299682617e-01,9.167079329490661621e-01,9.230559468269348145e-01,9.074416160583496094e-01,9.081900715827941895e-01,9.348710775375366211e-01,9.390216469764709473e-01,9.165308475494384766e-01,9.178417325019836426e-01,9.206761121749877930e-01,9.199796915054321289e-01,9.161404967308044434e-01,9.306094646453857422e-01,9.376888275146484375e-01,9.493514299392700195e-01,9.601230025291442871e-01,9.367207288742065430e-01,9.532802700996398926e-01,9.480096697807312012e-01,9.581052660942077637e-01,9.299870133399963379e-01,9.390745759010314941e-01,9.287458062171936035e-01,9.308238029479980469e-01,9.296851158142089844e-01,9.276618361473083496e-01
8.869794011116027832e-01,8.990350365638732910e-01,9.013620615005493164e-01,8.900496363639831543e-01,8.783953189849853516e-01,8.731115460395812988e-01,8.647153973579406738e-01,8.715599179267883301e-01,8.863582015037536621e-01,8.834999203681945801e-01,8.809493184089660645e-01,8.878809809684753418e-01,8.990470170974731445e-01,9.043792486190795898e-01,8.952714800834655762e-01,8.978182077407836914e-01,8.996253609657287598e-01,9.074593782424926758e-01,9.069027900695800781e-01,8.996661305427551270e-01,9.096620678901672363e-01,8.983775377273559570e-01,8.977022767066955566e-01,9.092590212821960449e-01,9.031508564949035645e-01,8.959512114524841309e-01,9.018930196762084961e-01,9.060834050178527832e-01,9.115914106369018555e-01,9.018149375915527344e-01,9.003509283065795898e-01,9.076211452484130859e-01,9.031669497489929199e-01,9.021824002265930176e-01,9.074873328208923340e-01,9.000939726829528809e-01,8.982906341552734375e-01,8.906821608543395996e-01,8.999384641647338867e-01,8.959699869155883789e-01,8.977526426315307617e-01,9.012169837951660156e-01,9.045653939247131348e-01,9.040175080299377441e-01,9.030033946037292480e-01,9.041678309440612793e-01,9.085910320281982422e-01,8.836777210235595703e-01,8.888088464736938477e-01,9.181215167045593262e-01,9.294179081916809082e-01,9.270802140235900879e-01,9.076029658317565918e-01,8.945230841636657715e-01,9.046722650527954102e-01,9.159459471702575684e-01,9.122107028961181641e-01,9.017430543899536133e-01,8.982893228530883789e-01,9.051249623298645020e-01,9.104007482528686523e-01,8.958532810211181641e-01,9.007031917572021484e-01,9.031504988670349121e-01,9.106151461601257324e-01,9.110696315765380859e-01,9.191786646842956543e-01,9.106574654579162598e-01,9.044201374053955078e-01,9.221565723419189453e-01,9.107304215431213379e-01,9.028167128562927246e-01,9.003505706787109375e-01,9.392615556716918945e-01,9.311463832855224609e-01,9.328504800796508789e-01,9.234432578086853027e-01,9.284972548484802246e-01,9.239034652709960938e-01,9.195002913475036621e-01
9.127981662750244141e-01,9.041140079498291016e-01,9.022260904312133789e-01,8.979847431182861328e-01,8.935894370079040527e-01,8.842735886573791504e-01,8.779129385948181152e-01,8.833150863647460938e-01,8.958203196525573730e-01,8.917785286903381348e-01,8.942777514457702637e-01,8.976639509201049805e-01,9.130471944808959961e-01,9.301123023033142090e-01,9.016948938369750977e-01,8.912035822868347168e-01,8.979220986366271973e-01,9.022120833396911621e-01,9.006950259208679199e-01,8.994601964950561523e-01,9.093867540359497070e-01,8.980565667152404785e-01,8.965893387794494629e-01,9.055969119071960449e-01,9.006917476654052734e-01,8.985017538070678711e-01,9.025851488113403320e-01,9.106218814849853516e-01,9.157179594039916992e-01,9.036165475845336914e-01,8.987711668014526367e-01,9.064263105392456055e-01,9.014340043067932129e-01,9.058290123939514160e-01,9.104027152061462402e-01,9.106627106666564941e-01,9.085613489151000977e-01,8.941009044647216797e-01,8.981319069862365723e-01,8.935373425483703613e-01,8.914749622344970703e-01,8.971154689788818359e-01,9.093915820121765137e-01,8.995296955108642578e-01,8.988999128341674805e-01,9.091926813125610352e-01,9.115805029869079590e-01,8.923554420471191406e-01,8.967028260231018066e-01,9.259307980537414551e-01,9.303164482116699219e-01,9.182056784629821777e-01,8.979623317718505859e-01,8.898698687553405762e-01,9.003591537475585938e-01,9.127455949783325195e-01,9.051241278648376465e-01,9.005249738693237305e-01,9.022867083549499512e-01,9.254742860794067383e-01,9.337527751922607422e-01,9.092097878456115723e-01,9.081822633743286133e-01,9.147107005119323730e-01,9.137111306190490723e-01,9.098021984100341797e-01,9.336256384849548340e-01,9.486893415451049805e-01,9.391188621520996094e-01,9.582193493843078613e-01,9.452069997787475586e-01,9.501916170120239258e-01,9.447300434112548828e-01,9.633887410163879395e-01,9.286271333694458008e-01,9.226810336112976074e-01,9.196477532386779785e-01,9.272603988647460938e-01,9.308841824531555176e-01,9.208620190620422363e-01
8.971363306045532227e-01,9.002143144607543945e-01,9.001005291938781738e-01,8.914336562156677246e-01,8.890519142150878906e-01,8.824519515037536621e-01,8.725920915603637695e-01,8.791382908821105957e-01,8.948106765747070312e-01,8.850951194763183594e-01,8.836513161659240723e-01,8.950266242027282715e-01,9.038944244384765625e-01,9.046896100044250488e-01,8.934519886970520020e-01,9.006075263023376465e-01,8.977741003036499023e-01,8.969521522521972656e-01,8.982031941413879395e-01,8.943751454353332520e-01,8.987116217613220215e-01,8.899971246719360352e-01,8.895717263221740723e-01,9.082992076873779297e-01,9.021583199501037598e-01,8.958569765090942383e-01,8.922828435897827148e-01,9.000013470649719238e-01,9.028202295303344727e-01,8.977757692337036133e-01,8.870674371719360352e-01,8.997290730476379395e-01,9.027564525604248047e-01,9.047436118125915527e-01,9.051684737205505371e-01,9.000171422958374023e-01,9.063057303428649902e-01,9.024237990379333496e-01,8.971117138862609863e-01,8.884156942367553711e-01,8.827617168426513672e-01,8.887318968772888184e-01,8.939244151115417480e-01,8.998171687126159668e-01,9.011338949203491211e-01,8.956738114356994629e-01,8.999596238136291504e-01,8.819198012351989746e-01,8.916825652122497559e-01,9.193118810653686523e-01,9.162873625755310059e-01,9.081059694290161133e-01,8.944595456123352051e-01,8.865473866462707520e-01,8.921840190887451172e-01,9.038453698158264160e-01,9.014899134635925293e-01,8.940671086311340332e-01,8.947303295135498047e-01,9.150502085685729980e-01,9.214041829109191895e-01,9.081742167472839355e-01,9.118735194206237793e-01,9.007827043533325195e-01,9.058543443679809570e-01,9.074504375457763672e-01,9.098424911499023438e-01,9.094309806823730469e-01,8.978148102760314941e-01,9.196200370788574219e-01,9.141221642494201660e-01,8.930151462554931641e-01,8.866776823997497559e-01,9.298743605613708496e-01,9.170235991477966309e-01,9.138095378875732422e-01,9.053269028663635254e-01,9.114935398101806641e-01,9.161140918731689453e-01,9.148703217506408691e-01
9.011390805244445801e-01,8.978189229965209961e-01,9.037647247314453125e-01,8.898950815200805664e-01,8.807024359703063965e-01,8.904937505722045898e-01,8.862272500991821289e-01,8.857151269912719727e-01,9.008557796478271484e-01,8.941554427146911621e-01,8.955853581428527832e-01,8.998785018920898438e-01,9.208822846412658691e-01,9.357576370239257812e-01,9.072765707969665527e-01,9.028189182281494141e-01,9.036342501640319824e-01,9.084071516990661621e-01,9.033787250518798828e-01,8.956503868103027344e-01,8.986783623695373535e-01,8.947899341583251953e-01,9.000139832496643066e-01,9.091894030570983887e-01,9.053137302398681641e-01,8.990263938903808594e-01,8.929585218429565430e-01,8.936870694160461426e-01,9.027816057205200195e-01,8.990951776504516602e-01,8.857662677764892578e-01,8.939022421836853027e-01,8.981378674507141113e-01,9.014838933944702148e-01,9.071764349937438965e-01,9.064087271690368652e-01,9.088962674140930176e-01,9.035432934761047363e-01,9.007441997528076172e-01,8.985131382942199707e-01,8.910880088806152344e-01,8.964514136314392090e-01,9.025083184242248535e-01,9.116990566253662109e-01,9.090885519981384277e-01,8.980810642242431641e-01,8.973713517189025879e-01,8.869374394416809082e-01,8.948779702186584473e-01,9.152380228042602539e-01,9.167996048927307129e-01,9.145916104316711426e-01,8.985888361930847168e-01,8.899008035659790039e-01,8.936975002288818359e-01,9.126890301704406738e-01,9.142834544181823730e-01,8.990384340286254883e-01,9.085409045219421387e-01,9.336422681808471680e-01,9.373424649238586426e-01,9.148092269897460938e-01,9.029067158699035645e-01,8.916286230087280273e-01,9.036546945571899414e-01,9.155889153480529785e-01,9.234081506729125977e-01,9.210928678512573242e-01,9.164574146270751953e-01,9.349052906036376953e-01,9.264025092124938965e-01,9.241089820861816406e-01,9.193584322929382324e-01,9.439687728881835938e-01,9.215747117996215820e-01,9.248147010803222656e-01,9.109818339347839355e-01,9.134704470634460449e-01,9.224017858505249023e-01,9.205757975578308105e-01
