0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,9.032007455825805664e-01,7.653118968009948730e-01,6.432573795318603516e-01,6.511370539665222168e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.926547408103942871e-01
8.825304508209228516e-01,8.372247219085693359e-01,7.262658476829528809e-01,6.408655643463134766e-01,6.216735839843750000e-01,5.981766581535339355e-01,3.696500360965728760e-01,2.391525208950042725e-01,2.041309773921966553e-01,1.975440979003906250e-01,2.067100107669830322e-01,2.686709165573120117e-01,3.672772347927093506e-01,4.907766580581665039e-01,6.241879463195800781e-01,7.201403379440307617e-01,7.604948878288269043e-01,8.060878515243530273e-01,8.398362994194030762e-01,8.600104451179504395e-01,8.738272786140441895e-01,8.790206313133239746e-01,8.919078707695007324e-01,9.024065136909484863e-01,9.058769345283508301e-01,9.122753739356994629e-01,9.930681586265563965e-01,1.000000000000000000e+00
9.900897145271301270e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,7.738748192787170410e-01,5.658634901046752930e-01,5.177572965621948242e-01,4.181020259857177734e-01,3.622336089611053467e-01,4.112733006477355957e-01,4.457936882972717285e-01,5.110087394714355469e-01,6.361719369888305664e-01,7.520499825477600098e-01,8.532085418701171875e-01,8.783085942268371582e-01,8.760378956794738770e-01,8.604403138160705566e-01,8.718726038932800293e-01,8.700479269027709961e-01,8.873472809791564941e-01,9.055086970329284668e-01,9.077212214469909668e-01,9.117188453674316406e-01,9.152619838714599609e-01,9.848242402076721191e-01,9.807047843933105469e-01
9.575046300888061523e-01,9.398437738418579102e-01,9.473747611045837402e-01,8.969585895538330078e-01,8.227295279502868652e-01,4.979559183120727539e-01,2.791342139244079590e-01,2.324399054050445557e-01,2.500042617321014404e-01,2.746611535549163818e-01,3.165974020957946777e-01,3.329274952411651611e-01,3.877052962779998779e-01,5.271117687225341797e-01,6.692012548446655273e-01,7.565758228302001953e-01,7.793762683868408203e-01,8.196268081665039062e-01,8.375201225280761719e-01,8.612390756607055664e-01,8.558336496353149414e-01,8.528993725776672363e-01,8.695939183235168457e-01,8.793219923973083496e-01,8.829159736633300781e-01,8.816558122634887695e-01,9.351220726966857910e-01,9.202401041984558105e-01
9.422569870948791504e-01,9.167469739913940430e-01,9.119272828102111816e-01,8.670391440391540527e-01,7.787773013114929199e-01,4.990793466567993164e-01,3.837873339653015137e-01,4.373480081558227539e-01,4.975864887237548828e-01,5.027391314506530762e-01,5.065667629241943359e-01,4.906812012195587158e-01,4.787635505199432373e-01,5.368636846542358398e-01,6.428520679473876953e-01,7.462161183357238770e-01,7.817795872688293457e-01,8.049241900444030762e-01,8.132464289665222168e-01,8.424274921417236328e-01,8.497530221939086914e-01,8.440049886703491211e-01,8.517253994941711426e-01,8.561732172966003418e-01,8.592864871025085449e-01,8.553221225738525391e-01,8.998971581459045410e-01,8.963485956192016602e-01
8.483436703681945801e-01,7.874861955642700195e-01,7.511845231056213379e-01,6.968919038772583008e-01,6.521057486534118652e-01,4.469651877880096436e-01,3.809358477592468262e-01,4.059394896030426025e-01,3.908578157424926758e-01,3.518248796463012695e-01,3.420791327953338623e-01,3.499201238155364990e-01,3.766524195671081543e-01,4.729842841625213623e-01,6.095445156097412109e-01,7.329028844833374023e-01,7.661141157150268555e-01,7.781478762626647949e-01,7.844734191894531250e-01,8.052864670753479004e-01,8.113468289375305176e-01,8.219460248947143555e-01,8.178836107254028320e-01,8.169280886650085449e-01,8.283971548080444336e-01,8.315303921699523926e-01,8.768823742866516113e-01,8.853130340576171875e-01
8.893691897392272949e-01,8.313304185867309570e-01,7.982951402664184570e-01,7.307258248329162598e-01,6.837166547775268555e-01,4.887588322162628174e-01,3.897396922111511230e-01,4.239954054355621338e-01,3.902098238468170166e-01,3.532649874687194824e-01,3.496311604976654053e-01,3.699268996715545654e-01,4.125638008117675781e-01,5.184907317161560059e-01,6.450437307357788086e-01,7.532603740692138672e-01,7.843933105468750000e-01,8.041892647743225098e-01,8.278420567512512207e-01,8.370565176010131836e-01,8.358339667320251465e-01,8.443872332572937012e-01,8.470896482467651367e-01,8.521486520767211914e-01,8.614489436149597168e-01,8.709630370140075684e-01,9.237825274467468262e-01,9.282991886138916016e-01
9.888518452644348145e-01,9.864740371704101562e-01,9.725863337516784668e-01,9.540528655052185059e-01,9.161944389343261719e-01,7.176707983016967773e-01,5.185141563415527344e-01,5.182921290397644043e-01,5.183739066123962402e-01,5.127670168876647949e-01,5.388078093528747559e-01,5.741270184516906738e-01,6.193499565124511719e-01,6.782584786415100098e-01,7.264660000801086426e-01,7.907391786575317383e-01,8.085107803344726562e-01,8.215734958648681641e-01,8.344082236289978027e-01,8.531231284141540527e-01,8.532761931419372559e-01,8.515132665634155273e-01,8.595690727233886719e-01,8.674200773239135742e-01,8.653440475463867188e-01,8.649197816848754883e-01,9.180867671966552734e-01,9.245255589485168457e-01
9.299337267875671387e-01,8.972142338752746582e-01,8.565449118614196777e-01,8.206097483634948730e-01,7.866139411926269531e-01,6.389955878257751465e-01,4.758902192115783691e-01,4.507515132427215576e-01,4.080972671508789062e-01,4.095371067523956299e-01,4.293625354766845703e-01,4.164421260356903076e-01,4.448760151863098145e-01,5.166808962821960449e-01,6.223695874214172363e-01,7.331925630569458008e-01,7.780287265777587891e-01,8.216490745544433594e-01,8.327897191047668457e-01,8.630599975585937500e-01,8.694134354591369629e-01,8.664267659187316895e-01,8.676073551177978516e-01,8.735014200210571289e-01,8.734077811241149902e-01,8.739900588989257812e-01,9.408456683158874512e-01,9.579581022262573242e-01
8.841828107833862305e-01,8.580664396286010742e-01,8.369711637496948242e-01,8.201278448104858398e-01,7.557595968246459961e-01,5.974703431129455566e-01,4.419305026531219482e-01,4.100891947746276855e-01,3.877901434898376465e-01,3.552323281764984131e-01,3.440790176391601562e-01,3.206143677234649658e-01,3.629577755928039551e-01,5.109177231788635254e-01,6.523239612579345703e-01,7.296429276466369629e-01,7.660269737243652344e-01,8.016909360885620117e-01,8.217056989669799805e-01,8.449990749359130859e-01,8.507150411605834961e-01,8.541770577430725098e-01,8.529454469680786133e-01,8.649260401725769043e-01,8.689410686492919922e-01,8.623012900352478027e-01,8.963862061500549316e-01,9.077525734901428223e-01
9.472975134849548340e-01,9.088729023933410645e-01,8.901574015617370605e-01,8.895043730735778809e-01,8.459222316741943359e-01,6.481218338012695312e-01,4.748120307922363281e-01,4.585486948490142822e-01,4.394314289093017578e-01,4.384837150573730469e-01,4.790089726448059082e-01,4.538947939872741699e-01,4.734206199645996094e-01,5.839490294456481934e-01,6.802857518196105957e-01,7.314625382423400879e-01,7.637783288955688477e-01,7.862374782562255859e-01,8.055487871170043945e-01,8.177074193954467773e-01,8.273997306823730469e-01,8.441063761711120605e-01,8.506214618682861328e-01,8.557975888252258301e-01,8.621094822883605957e-01,8.591625094413757324e-01,9.283630251884460449e-01,9.354813098907470703e-01
