0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.702683091163635254e-01,9.845848679542541504e-01,9.844883680343627930e-01,9.068280458450317383e-01,8.527895808219909668e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.405106306076049805e-01,9.476152062416076660e-01,9.306213259696960449e-01,8.741842508316040039e-01,8.443540334701538086e-01,7.179527282714843750e-01,3.403210043907165527e-01,1.986099481582641602e-01,2.626546025276184082e-01,4.383193850517272949e-01,4.903415739536285400e-01,5.287760496139526367e-01,5.283911228179931641e-01,5.276709198951721191e-01,5.559478998184204102e-01,5.844202041625976562e-01,5.991731882095336914e-01,6.230576038360595703e-01,6.536389589309692383e-01,6.984434127807617188e-01,7.589640617370605469e-01,8.312157988548278809e-01,8.836562037467956543e-01,9.019532203674316406e-01,9.094128608703613281e-01,9.240010380744934082e-01,9.351148605346679688e-01
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.584394097328186035e-01,7.418420314788818359e-01,6.888671517372131348e-01,7.641206979751586914e-01,8.497158288955688477e-01,8.866413235664367676e-01,9.015957117080688477e-01,9.000204205513000488e-01,8.944482803344726562e-01,9.034911394119262695e-01,9.298309683799743652e-01,9.036638140678405762e-01,8.942868113517761230e-01,8.989776968955993652e-01,8.883520960807800293e-01,8.930947184562683105e-01,9.085234403610229492e-01,9.189405441284179688e-01,9.201233386993408203e-01,9.269053339958190918e-01,9.332288503646850586e-01,9.389005303382873535e-01
9.128328561782836914e-01,9.284586310386657715e-01,9.377292394638061523e-01,8.970083594322204590e-01,8.720631599426269531e-01,9.029690027236938477e-01,6.228272914886474609e-01,5.070735812187194824e-01,5.835324525833129883e-01,6.834706068038940430e-01,6.926633119583129883e-01,7.201673984527587891e-01,7.099030017852783203e-01,7.347632050514221191e-01,7.665731310844421387e-01,7.821252942085266113e-01,7.823277115821838379e-01,8.037370443344116211e-01,8.203334808349609375e-01,8.408589959144592285e-01,8.667384386062622070e-01,8.783156871795654297e-01,8.867970108985900879e-01,8.897266983985900879e-01,9.033620953559875488e-01,9.156569242477416992e-01,9.201993942260742188e-01
9.302210211753845215e-01,9.363735914230346680e-01,9.364753365516662598e-01,9.030885696411132812e-01,8.845638036727905273e-01,9.151270389556884766e-01,6.490582227706909180e-01,5.566102862358093262e-01,6.455744504928588867e-01,7.639291286468505859e-01,8.030067682266235352e-01,8.281489014625549316e-01,7.934083342552185059e-01,7.851470708847045898e-01,7.910635471343994141e-01,7.990536093711853027e-01,8.137717247009277344e-01,7.989434003829956055e-01,7.953515052795410156e-01,8.199146389961242676e-01,8.531759381294250488e-01,8.707568049430847168e-01,8.835332393646240234e-01,8.950665593147277832e-01,9.035935997962951660e-01,9.132843017578125000e-01,9.215635657310485840e-01
9.125484228134155273e-01,9.009853601455688477e-01,8.817895054817199707e-01,8.347111940383911133e-01,8.198966383934020996e-01,8.251343965530395508e-01,5.452326536178588867e-01,4.469387233257293701e-01,5.485817193984985352e-01,6.662883162498474121e-01,7.103303074836730957e-01,7.570645213127136230e-01,7.333501577377319336e-01,7.450508475303649902e-01,7.525045275688171387e-01,7.575306296348571777e-01,7.663719058036804199e-01,7.390759587287902832e-01,7.376288771629333496e-01,7.595019936561584473e-01,7.912271022796630859e-01,8.246985673904418945e-01,8.330648541450500488e-01,8.469858765602111816e-01,8.566842675209045410e-01,8.700916767120361328e-01,8.757483959197998047e-01
9.018934965133666992e-01,8.999799489974975586e-01,8.898090124130249023e-01,8.379927277565002441e-01,8.161440491676330566e-01,8.643299937248229980e-01,5.778039693832397461e-01,4.699885845184326172e-01,5.211018323898315430e-01,6.101868748664855957e-01,6.492088437080383301e-01,6.897193193435668945e-01,6.753820180892944336e-01,6.839665770530700684e-01,7.018833756446838379e-01,7.250013351440429688e-01,7.594267725944519043e-01,7.593742609024047852e-01,7.611817717552185059e-01,7.903922200202941895e-01,8.276670575141906738e-01,8.533753752708435059e-01,8.563520908355712891e-01,8.686332702636718750e-01,8.764671087265014648e-01,8.820273876190185547e-01,8.785056471824645996e-01
9.011628627777099609e-01,9.089434742927551270e-01,9.264484047889709473e-01,8.877753615379333496e-01,8.628249168395996094e-01,9.560064077377319336e-01,7.650952935218811035e-01,7.015824913978576660e-01,7.744714617729187012e-01,8.514096140861511230e-01,8.903167843818664551e-01,9.161548614501953125e-01,9.047534465789794922e-01,8.771383762359619141e-01,8.698582649230957031e-01,8.846762776374816895e-01,9.039011001586914062e-01,9.090345501899719238e-01,8.948705196380615234e-01,8.887667059898376465e-01,9.007468819618225098e-01,8.892319202423095703e-01,8.877534866333007812e-01,8.795477747917175293e-01,8.850694894790649414e-01,8.854963779449462891e-01,8.937992453575134277e-01
8.984481096267700195e-01,9.189370870590209961e-01,9.237620830535888672e-01,9.017434716224670410e-01,8.847396969795227051e-01,9.012710452079772949e-01,6.456637382507324219e-01,5.609866380691528320e-01,6.407464146614074707e-01,7.481159567832946777e-01,7.862138748168945312e-01,8.139616250991821289e-01,8.073757886886596680e-01,8.058590292930603027e-01,8.047662973403930664e-01,8.207710981369018555e-01,8.352163434028625488e-01,8.158984184265136719e-01,8.048999309539794922e-01,8.239304423332214355e-01,8.467621803283691406e-01,8.557227849960327148e-01,8.757140040397644043e-01,8.857164382934570312e-01,8.948099017143249512e-01,8.957406878471374512e-01,9.054470658302307129e-01
