0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.940732121467590332e-01
9.151301383972167969e-01,9.238727092742919922e-01,9.283956289291381836e-01,9.233533740043640137e-01,9.075012803077697754e-01,9.214257597923278809e-01,9.237929582595825195e-01,9.292535185813903809e-01,9.328516721725463867e-01,9.356493353843688965e-01,9.338930249214172363e-01,9.293705224990844727e-01,9.350974559783935547e-01,9.304372668266296387e-01,9.256938695907592773e-01,9.300140142440795898e-01,9.316691160202026367e-01,9.294940233230590820e-01,9.250823259353637695e-01,9.218583703041076660e-01,9.186824560165405273e-01,9.209806323051452637e-01,9.089469909667968750e-01,9.127975106239318848e-01,9.207408428192138672e-01,9.229726195335388184e-01,9.460608363151550293e-01,9.385521411895751953e-01,9.290609955787658691e-01,9.365842938423156738e-01,9.264244437217712402e-01,9.161136150360107422e-01,9.224167466163635254e-01,9.352241158485412598e-01,9.337905049324035645e-01,9.398265480995178223e-01,9.382635951042175293e-01,9.276810288429260254e-01,9.591988325119018555e-01,1.000000000000000000e+00
8.985703587532043457e-01,9.077829718589782715e-01,9.215078353881835938e-01,9.179226160049438477e-01,9.062560200691223145e-01,9.182740449905395508e-01,9.186365604400634766e-01,9.269216656684875488e-01,9.221429228782653809e-01,9.219906330108642578e-01,9.301958680152893066e-01,9.321042895317077637e-01,9.211181402206420898e-01,9.116840362548828125e-01,9.031504988670349121e-01,9.090705513954162598e-01,9.181093573570251465e-01,9.292286634445190430e-01,9.280648231506347656e-01,9.221205711364746094e-01,9.208028316497802734e-01,9.183731079101562500e-01,9.068915843963623047e-01,9.120274782180786133e-01,9.196490645408630371e-01,9.416571259498596191e-01,9.701502323150634766e-01,9.440819621086120605e-01,9.190875291824340820e-01,9.262925386428833008e-01,9.154765605926513672e-01,9.071291685104370117e-01,9.092156887054443359e-01,9.231467247009277344e-01,9.291025400161743164e-01,9.380286335945129395e-01,9.267171025276184082e-01,9.199609756469726562e-01,9.225437641143798828e-01,9.324206709861755371e-01
8.981968760490417480e-01,8.941631317138671875e-01,8.993439078330993652e-01,8.979474306106567383e-01,8.908447623252868652e-01,9.090288877487182617e-01,9.111816287040710449e-01,9.101638197898864746e-01,9.095844626426696777e-01,9.074793457984924316e-01,9.101434350013732910e-01,9.069789052009582520e-01,8.981247544288635254e-01,8.949674367904663086e-01,8.931969404220581055e-01,8.970764279365539551e-01,9.045825004577636719e-01,9.115815758705139160e-01,9.066030979156494141e-01,8.988334536552429199e-01,8.986434340476989746e-01,8.974811434745788574e-01,8.869100213050842285e-01,8.907576799392700195e-01,9.017838239669799805e-01,9.188652634620666504e-01,9.358739852905273438e-01,9.139500260353088379e-01,8.960543274879455566e-01,9.061437845230102539e-01,8.996252417564392090e-01,8.862005472183227539e-01,8.835571408271789551e-01,8.945588469505310059e-01,9.104976654052734375e-01,9.217005968093872070e-01,9.036944508552551270e-01,8.993229269981384277e-01,9.179067015647888184e-01,9.291267991065979004e-01
9.052257537841796875e-01,9.022067785263061523e-01,8.986133933067321777e-01,9.003366827964782715e-01,8.970899581909179688e-01,9.112685322761535645e-01,9.140121340751647949e-01,9.017511010169982910e-01,9.003133177757263184e-01,9.043227434158325195e-01,9.091417193412780762e-01,9.095119237899780273e-01,9.014094471931457520e-01,8.992272019386291504e-01,8.999881148338317871e-01,9.042894840240478516e-01,9.091858863830566406e-01,9.023825526237487793e-01,9.012950658798217773e-01,9.011551141738891602e-01,8.992741107940673828e-01,9.020463228225708008e-01,8.888943791389465332e-01,8.921092152595520020e-01,9.053750634193420410e-01,9.072089195251464844e-01,9.074736833572387695e-01,8.969224095344543457e-01,9.008066058158874512e-01,9.055314660072326660e-01,9.028665423393249512e-01,8.945587873458862305e-01,8.934823870658874512e-01,8.987216949462890625e-01,9.099069833755493164e-01,9.234604239463806152e-01,9.108742475509643555e-01,9.033626317977905273e-01,9.292505979537963867e-01,9.472319483757019043e-01
8.856506943702697754e-01,8.898683190345764160e-01,8.921236991882324219e-01,8.956887125968933105e-01,8.859781026840209961e-01,8.943776488304138184e-01,8.995205163955688477e-01,8.960713148117065430e-01,8.925567865371704102e-01,8.941240310668945312e-01,9.015037417411804199e-01,8.963696956634521484e-01,8.956322669982910156e-01,8.935351967811584473e-01,8.840713500976562500e-01,8.828645944595336914e-01,8.911386728286743164e-01,8.965274095535278320e-01,9.037601947784423828e-01,8.993732929229736328e-01,8.934862613677978516e-01,8.999049067497253418e-01,9.031710028648376465e-01,9.059255719184875488e-01,9.175704717636108398e-01,9.155452251434326172e-01,9.344609975814819336e-01,9.137674570083618164e-01,8.913064002990722656e-01,8.951745033264160156e-01,8.911027312278747559e-01,8.887049555778503418e-01,8.878843784332275391e-01,8.875845670700073242e-01,8.964943885803222656e-01,9.145509004592895508e-01,9.101328849792480469e-01,8.991633653640747070e-01,9.150533676147460938e-01,9.156636595726013184e-01
8.793790340423583984e-01,8.862090110778808594e-01,8.956339359283447266e-01,8.993119597434997559e-01,8.881709575653076172e-01,8.933995366096496582e-01,8.949010968208312988e-01,8.976780772209167480e-01,8.974575996398925781e-01,9.030772447586059570e-01,9.028006792068481445e-01,8.968836069107055664e-01,8.981008529663085938e-01,8.890705108642578125e-01,8.792568445205688477e-01,8.771023154258728027e-01,8.849018812179565430e-01,8.932105898857116699e-01,8.950971961021423340e-01,8.939716815948486328e-01,8.859809637069702148e-01,8.805597424507141113e-01,8.850187063217163086e-01,8.890374898910522461e-01,8.938508629798889160e-01,8.999643325805664062e-01,9.337128400802612305e-01,9.149121046066284180e-01,8.920035958290100098e-01,8.983257412910461426e-01,8.978886604309082031e-01,8.946279287338256836e-01,8.912508487701416016e-01,8.898742198944091797e-01,8.939181566238403320e-01,9.074940681457519531e-01,9.008209109306335449e-01,8.893863558769226074e-01,9.225739240646362305e-01,9.397394657135009766e-01
8.740838170051574707e-01,8.761119246482849121e-01,8.812502026557922363e-01,8.940634131431579590e-01,8.851466774940490723e-01,8.925357460975646973e-01,8.909431099891662598e-01,8.897811174392700195e-01,8.915036916732788086e-01,9.006125330924987793e-01,8.970682024955749512e-01,8.900494575500488281e-01,8.883310556411743164e-01,8.820041418075561523e-01,8.754090070724487305e-01,8.753368258476257324e-01,8.802404403686523438e-01,8.888229727745056152e-01,8.902644515037536621e-01,8.878714442253112793e-01,8.854970932006835938e-01,8.839395046234130859e-01,8.761602640151977539e-01,8.760366439819335938e-01,8.902827501296997070e-01,9.028650522232055664e-01,9.156364202499389648e-01,9.050968289375305176e-01,8.876653909683227539e-01,8.939967751502990723e-01,8.952368497848510742e-01,8.864865303039550781e-01,8.880574107170104980e-01,8.893361091613769531e-01,8.877645730972290039e-01,8.967095017433166504e-01,8.955461978912353516e-01,8.904765248298645020e-01,9.102450609207153320e-01,9.174916148185729980e-01
8.686859607696533203e-01,8.757451772689819336e-01,8.818375468254089355e-01,8.847187757492065430e-01,8.779046535491943359e-01,8.850319385528564453e-01,8.884711861610412598e-01,8.905916213989257812e-01,8.917893767356872559e-01,8.941966295242309570e-01,8.970276117324829102e-01,8.896140456199645996e-01,8.876516819000244141e-01,8.837159872055053711e-01,8.741360306739807129e-01,8.773106336593627930e-01,8.793354630470275879e-01,8.910679817199707031e-01,9.005643725395202637e-01,8.900773525238037109e-01,8.847225904464721680e-01,8.843461871147155762e-01,8.814498782157897949e-01,8.844021558761596680e-01,8.970006704330444336e-01,9.053613543510437012e-01,9.252468943595886230e-01,9.080678820610046387e-01,8.815329670906066895e-01,8.910910487174987793e-01,8.925826549530029297e-01,8.832536339759826660e-01,8.803684115409851074e-01,8.878972530364990234e-01,8.905727863311767578e-01,8.930427432060241699e-01,8.878972530364990234e-01,8.870337009429931641e-01,8.978645801544189453e-01,9.068555831909179688e-01
