0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.129585623741149902e-01,8.382438421249389648e-01,7.262509465217590332e-01,5.893785357475280762e-01,3.988752663135528564e-01,3.444176614284515381e-01,3.693308234214782715e-01,4.596095383167266846e-01,6.220054030418395996e-01,7.515004873275756836e-01,8.254333734512329102e-01,8.645367622375488281e-01
9.074757695198059082e-01,8.050433397293090820e-01,7.800527215003967285e-01,7.347404360771179199e-01,5.390217900276184082e-01,4.183308482170104980e-01,4.298843741416931152e-01,5.304412245750427246e-01,6.545776724815368652e-01,7.678492665290832520e-01,8.597368001937866211e-01,8.846565485000610352e-01
9.045522809028625488e-01,8.241835236549377441e-01,7.989068031311035156e-01,7.907965183258056641e-01,6.859278678894042969e-01,6.057373881340026855e-01,6.044813394546508789e-01,6.696541309356689453e-01,7.429707646369934082e-01,7.974831461906433105e-01,8.674970865249633789e-01,8.771320581436157227e-01
8.949823379516601562e-01,7.990553379058837891e-01,6.507302522659301758e-01,4.869060516357421875e-01,3.690693080425262451e-01,3.675363063812255859e-01,4.357051849365234375e-01,5.032578110694885254e-01,5.806672573089599609e-01,6.718646883964538574e-01,7.798577547073364258e-01,8.230911493301391602e-01
8.771868348121643066e-01,7.883973717689514160e-01,7.512684464454650879e-01,6.738048195838928223e-01,5.066341161727905273e-01,4.033329188823699951e-01,4.232763648033142090e-01,5.145692229270935059e-01,6.035522222518920898e-01,7.023023366928100586e-01,7.926133871078491211e-01,8.254126310348510742e-01
8.833655714988708496e-01,7.592546939849853516e-01,6.997804045677185059e-01,6.723038554191589355e-01,6.040163040161132812e-01,5.648794174194335938e-01,5.710018873214721680e-01,6.210437417030334473e-01,7.096325755119323730e-01,7.965975999832153320e-01,8.556624650955200195e-01,8.625975847244262695e-01
8.775261044502258301e-01,7.408339381217956543e-01,6.671086549758911133e-01,6.425236463546752930e-01,5.522363781929016113e-01,5.372664928436279297e-01,5.789327025413513184e-01,6.412945985794067383e-01,7.119028568267822266e-01,7.896232008934020996e-01,8.551463484764099121e-01,8.590791821479797363e-01
8.684803247451782227e-01,7.412244677543640137e-01,6.866712570190429688e-01,6.627945899963378906e-01,5.894428491592407227e-01,5.450475811958312988e-01,5.674634575843811035e-01,6.289735436439514160e-01,6.875923871994018555e-01,7.470806837081909180e-01,8.313637375831604004e-01,8.556037545204162598e-01
