0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,9.762771129608154297e-01,9.687013626098632812e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.467734098434448242e-01,9.318528771400451660e-01,8.831388354301452637e-01,7.317692041397094727e-01,4.141332805156707764e-01,1.581112593412399292e-01,1.145492866635322571e-01,1.265783458948135376e-01,1.499117463827133179e-01,1.479917019605636597e-01,1.186286956071853638e-01,8.013476431369781494e-02,9.501548856496810913e-02,1.161574870347976685e-01,3.245729207992553711e-02,1.630027592182159424e-02,2.053529769182205200e-01,4.092801213264465332e-01,5.548965334892272949e-01,6.554809212684631348e-01,7.345585227012634277e-01,7.874627709388732910e-01,8.149852752685546875e-01,8.235588073730468750e-01,8.439897894859313965e-01
9.403938651084899902e-01,9.425252676010131836e-01,1.000000000000000000e+00,9.754352569580078125e-01,7.888858914375305176e-01,6.698293685913085938e-01,6.805961132049560547e-01,7.208907604217529297e-01,7.733392119407653809e-01,8.246963024139404297e-01,7.912832498550415039e-01,7.455782294273376465e-01,7.852615118026733398e-01,8.041328787803649902e-01,7.877100110054016113e-01,7.246263027191162109e-01,7.931867241859436035e-01,9.015920758247375488e-01,9.308663606643676758e-01,8.967353701591491699e-01,8.851302862167358398e-01,8.718399405479431152e-01,8.727514147758483887e-01,8.801683783531188965e-01,8.962711691856384277e-01
9.235217571258544922e-01,9.293362498283386230e-01,9.531099200248718262e-01,8.791611790657043457e-01,6.312932968139648438e-01,4.771047532558441162e-01,4.969369769096374512e-01,5.566357970237731934e-01,6.082052588462829590e-01,6.178822517395019531e-01,6.207268238067626953e-01,6.108126044273376465e-01,6.583295464515686035e-01,6.756218671798706055e-01,6.711412072181701660e-01,6.335238218307495117e-01,6.874480843544006348e-01,7.789945006370544434e-01,8.439980745315551758e-01,8.633703589439392090e-01,8.934184312820434570e-01,8.948467373847961426e-01,9.002212285995483398e-01,9.112873673439025879e-01,9.259520173072814941e-01
8.959662318229675293e-01,8.938464522361755371e-01,9.125089049339294434e-01,8.853650093078613281e-01,6.111207604408264160e-01,4.837443232536315918e-01,5.762712359428405762e-01,6.993535757064819336e-01,7.579490542411804199e-01,7.739521265029907227e-01,7.942018508911132812e-01,8.130607604980468750e-01,8.643190264701843262e-01,8.801903724670410156e-01,8.307535648345947266e-01,6.960517168045043945e-01,7.205231785774230957e-01,7.764046192169189453e-01,8.445868492126464844e-01,8.406091332435607910e-01,8.687623143196105957e-01,8.769510388374328613e-01,8.780463337898254395e-01,8.793712258338928223e-01,8.855414390563964844e-01
9.040792584419250488e-01,8.957611918449401855e-01,8.778324723243713379e-01,8.435680270195007324e-01,5.206942558288574219e-01,2.916996777057647705e-01,3.105989694595336914e-01,3.547123074531555176e-01,4.094598591327667236e-01,4.451697468757629395e-01,4.218041896820068359e-01,3.817309737205505371e-01,4.116746485233306885e-01,4.696855247020721436e-01,4.966063201427459717e-01,4.772249460220336914e-01,5.947725772857666016e-01,6.977500319480895996e-01,7.992825508117675781e-01,8.105779886245727539e-01,8.273242115974426270e-01,8.246678113937377930e-01,8.189278244972229004e-01,8.306853175163269043e-01,8.539738059043884277e-01
9.204350113868713379e-01,9.272555708885192871e-01,9.280151724815368652e-01,9.298160076141357422e-01,7.200495004653930664e-01,5.580844283103942871e-01,5.329429507255554199e-01,5.651240348815917969e-01,5.787801146507263184e-01,6.262661218643188477e-01,6.876445412635803223e-01,6.486821770668029785e-01,6.497533917427062988e-01,7.043883800506591797e-01,7.489886879920959473e-01,7.427107691764831543e-01,7.888858914375305176e-01,8.400940299034118652e-01,8.859452605247497559e-01,8.570230007171630859e-01,8.712931871414184570e-01,8.680713176727294922e-01,8.668960928916931152e-01,8.834886550903320312e-01,8.976709842681884766e-01
9.205862879753112793e-01,9.280295372009277344e-01,9.712209105491638184e-01,1.000000000000000000e+00,8.778581619262695312e-01,7.582929134368896484e-01,7.433673739433288574e-01,7.929468750953674316e-01,8.372524380683898926e-01,8.915455937385559082e-01,9.057820439338684082e-01,8.574758768081665039e-01,8.685327768325805664e-01,8.885234594345092773e-01,9.016308784484863281e-01,8.309121131896972656e-01,8.459294438362121582e-01,9.038015604019165039e-01,9.448170065879821777e-01,8.917413949966430664e-01,8.785623311996459961e-01,8.790174722671508789e-01,8.839870691299438477e-01,8.928375244140625000e-01,8.974816799163818359e-01
8.891122341156005859e-01,8.795641064643859863e-01,8.737455010414123535e-01,8.301153779029846191e-01,5.321383476257324219e-01,3.437805175781250000e-01,3.451196551322937012e-01,3.698865771293640137e-01,4.316931962966918945e-01,4.737162590026855469e-01,4.685352742671966553e-01,4.230587780475616455e-01,4.496755003929138184e-01,4.709545075893402100e-01,4.541952610015869141e-01,4.006693661212921143e-01,5.040110349655151367e-01,6.462935805320739746e-01,7.506072521209716797e-01,7.518947720527648926e-01,7.847543358802795410e-01,8.131899237632751465e-01,8.152248859405517578e-01,8.296327590942382812e-01,8.444431424140930176e-01
8.856094479560852051e-01,8.849562406539916992e-01,8.927686214447021484e-01,8.351554274559020996e-01,4.949150681495666504e-01,3.089430332183837891e-01,3.458693921566009521e-01,3.925360143184661865e-01,4.395547509193420410e-01,4.496030211448669434e-01,4.502723217010498047e-01,4.083284437656402588e-01,4.343848526477813721e-01,4.684068560600280762e-01,4.506931602954864502e-01,4.063385725021362305e-01,5.055115818977355957e-01,5.976071357727050781e-01,6.837512850761413574e-01,7.033657431602478027e-01,7.549696564674377441e-01,8.018664121627807617e-01,8.178817033767700195e-01,8.209289312362670898e-01,8.297306299209594727e-01
