0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.577528834342956543e-01,6.647853255271911621e-01,4.242828190326690674e-01,3.107867836952209473e-01,3.148794174194335938e-01,3.721910715103149414e-01,3.793460726737976074e-01,4.036458432674407959e-01,4.864942729473114014e-01,6.080183982849121094e-01,7.335073351860046387e-01,7.967569828033447266e-01,8.236902356147766113e-01
9.387201070785522461e-01,6.108758449554443359e-01,4.563541114330291748e-01,3.813721835613250732e-01,3.396515548229217529e-01,3.650207817554473877e-01,3.831394910812377930e-01,4.077212810516357422e-01,4.824932217597961426e-01,5.971719026565551758e-01,7.219241857528686523e-01,7.925111651420593262e-01,8.276969790458679199e-01
9.765850901603698730e-01,6.705793738365173340e-01,5.340839624404907227e-01,5.126742124557495117e-01,5.667205452919006348e-01,5.577155947685241699e-01,5.172516703605651855e-01,5.401716232299804688e-01,6.001911759376525879e-01,6.820588707923889160e-01,7.776933908462524414e-01,8.303274512290954590e-01,8.488152027130126953e-01
9.241847991943359375e-01,6.504673957824707031e-01,5.090845227241516113e-01,4.902643859386444092e-01,5.465012788772583008e-01,6.081827878952026367e-01,6.054873466491699219e-01,5.847923159599304199e-01,5.757939815521240234e-01,6.020072698593139648e-01,6.689779162406921387e-01,7.558773756027221680e-01,8.170030713081359863e-01
9.250605702400207520e-01,6.603118777275085449e-01,5.259559750556945801e-01,5.045256018638610840e-01,5.388634800910949707e-01,5.274081826210021973e-01,4.963807165622711182e-01,5.096043944358825684e-01,5.446204543113708496e-01,6.063467264175415039e-01,6.981038451194763184e-01,7.817901968955993652e-01,8.182805776596069336e-01
9.122757911682128906e-01,6.350890398025512695e-01,5.230267047882080078e-01,5.369976162910461426e-01,5.890569090843200684e-01,6.156408786773681641e-01,5.925541520118713379e-01,5.909017324447631836e-01,6.298521161079406738e-01,6.848711967468261719e-01,7.457352876663208008e-01,8.123847246170043945e-01,8.504247665405273438e-01
9.128558039665222168e-01,6.530622243881225586e-01,5.127711892127990723e-01,5.058380365371704102e-01,5.522090792655944824e-01,5.803174376487731934e-01,5.786619782447814941e-01,5.858685970306396484e-01,6.248267292976379395e-01,6.877248287200927734e-01,7.540505528450012207e-01,8.131786584854125977e-01,8.382686972618103027e-01
9.197389483451843262e-01,6.817791461944580078e-01,5.780166387557983398e-01,5.783118009567260742e-01,6.016141772270202637e-01,5.757335424423217773e-01,5.356174707412719727e-01,5.615888833999633789e-01,6.068302392959594727e-01,6.589018702507019043e-01,7.321861982345581055e-01,7.985768318176269531e-01,8.310999870300292969e-01
9.230996966361999512e-01,6.681155562400817871e-01,5.192891955375671387e-01,5.108335614204406738e-01,5.580465197563171387e-01,5.980333685874938965e-01,5.914844870567321777e-01,5.917840600013732910e-01,6.199740171432495117e-01,6.701969504356384277e-01,7.437198758125305176e-01,8.022542595863342285e-01,8.208729028701782227e-01
9.182378649711608887e-01,6.520137786865234375e-01,4.903825223445892334e-01,4.572924077510833740e-01,4.890755712985992432e-01,5.097450017929077148e-01,5.052483677864074707e-01,4.977031648159027100e-01,5.277040004730224609e-01,6.091980934143066406e-01,7.239908576011657715e-01,7.944247722625732422e-01,8.152534961700439453e-01
8.721762299537658691e-01,6.174970269203186035e-01,4.988335072994232178e-01,4.804162383079528809e-01,5.178166031837463379e-01,5.334951281547546387e-01,5.162025094032287598e-01,5.394656062126159668e-01,5.827140212059020996e-01,6.369250416755676270e-01,7.132685184478759766e-01,7.762723565101623535e-01,8.088527321815490723e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.109246522005967991e-17,-3.109246522005967991e-17,-3.109246522005967991e-17,-3.109246522005967991e-17,-3.469446951953614189e-18,-3.469446951953614189e-18,-3.469446951953614189e-18,-3.469446951953614189e-18,-3.469446951953614189e-18,-3.109246522005967991e-17,-3.109246522005967991e-17,-3.109246522005967991e-17,-3.109246522005967991e-17
-4.494870081543922424e-02,-4.494870081543922424e-02,-4.494870081543922424e-02,-4.494870081543922424e-02,-4.494870081543922424e-02,3.495857119560241699e-03,4.172128811478614807e-02,6.297612190246582031e-02,7.036060094833374023e-02,7.036060094833374023e-02,7.036060094833374023e-02,7.036060094833374023e-02,7.036060094833374023e-02
-4.328586533665657043e-02,-4.328586533665657043e-02,-4.328586533665657043e-02,-4.328586533665657043e-02,-4.328586533665657043e-02,1.996461534872651100e-03,3.396772220730781555e-02,5.591716244816780090e-02,6.836121529340744019e-02,6.836121529340744019e-02,6.836121529340744019e-02,6.836121529340744019e-02,6.836121529340744019e-02
