0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
7.223640084266662598e-01,4.837421476840972900e-01,4.160947203636169434e-01,3.355861902236938477e-01,2.820449471473693848e-01,3.808755874633789062e-01,5.132927894592285156e-01,5.408598184585571289e-01,5.641109347343444824e-01,5.578096508979797363e-01,5.228229761123657227e-01,4.812178909778594971e-01,5.429043173789978027e-01,6.082779765129089355e-01,6.768869757652282715e-01,7.583312392234802246e-01,8.204412460327148438e-01
7.146398425102233887e-01,5.691921710968017578e-01,5.075735449790954590e-01,3.999890685081481934e-01,3.514593541622161865e-01,4.766502380371093750e-01,5.881693363189697266e-01,5.865767002105712891e-01,5.950788855552673340e-01,5.821198821067810059e-01,5.553708672523498535e-01,5.086041092872619629e-01,5.753795504570007324e-01,6.418707966804504395e-01,6.841526031494140625e-01,7.700998187065124512e-01,8.444165587425231934e-01
7.647014856338500977e-01,6.838678121566772461e-01,6.470408439636230469e-01,5.909888744354248047e-01,5.749570727348327637e-01,6.786444187164306641e-01,7.820067405700683594e-01,8.125548958778381348e-01,8.355690240859985352e-01,8.427891135215759277e-01,8.437224030494689941e-01,8.041206002235412598e-01,8.087386488914489746e-01,7.862175107002258301e-01,7.683843374252319336e-01,8.107949495315551758e-01,8.649284839630126953e-01
7.431443333625793457e-01,5.951703786849975586e-01,5.373731851577758789e-01,4.445991218090057373e-01,4.078392088413238525e-01,5.426974892616271973e-01,6.377114057540893555e-01,6.506491899490356445e-01,6.440927386283874512e-01,6.344057917594909668e-01,6.397055387496948242e-01,6.155044436454772949e-01,6.579765677452087402e-01,6.850935816764831543e-01,7.213888168334960938e-01,8.047686815261840820e-01,8.703578710556030273e-01
7.222384810447692871e-01,6.124313473701477051e-01,5.628609657287597656e-01,4.756969809532165527e-01,4.350630044937133789e-01,5.414108037948608398e-01,6.365335583686828613e-01,6.604431867599487305e-01,6.741042733192443848e-01,6.590513586997985840e-01,6.423414349555969238e-01,6.146458387374877930e-01,6.530977487564086914e-01,6.783899068832397461e-01,7.099546790122985840e-01,7.812748551368713379e-01,8.397906422615051270e-01
7.386140227317810059e-01,6.361807584762573242e-01,5.968742370605468750e-01,5.560551285743713379e-01,5.502507090568542480e-01,6.715769767761230469e-01,7.736686468124389648e-01,7.843779325485229492e-01,7.990531921386718750e-01,7.974374294281005859e-01,7.833364009857177734e-01,7.587637901306152344e-01,7.738621234893798828e-01,7.650881409645080566e-01,7.616530060768127441e-01,8.072285652160644531e-01,8.491968512535095215e-01
7.859389781951904297e-01,6.692036986351013184e-01,6.248919367790222168e-01,5.424473881721496582e-01,5.293813943862915039e-01,6.378837823867797852e-01,7.211214303970336914e-01,7.453456521034240723e-01,7.535165548324584961e-01,7.383646965026855469e-01,7.218215465545654297e-01,6.997085809707641602e-01,7.249667644500732422e-01,7.374734282493591309e-01,7.643408179283142090e-01,8.211432099342346191e-01,8.713433146476745605e-01
7.808490991592407227e-01,7.273793220520019531e-01,6.935498714447021484e-01,5.737857222557067871e-01,5.457572937011718750e-01,6.473012566566467285e-01,7.445662617683410645e-01,7.722316980361938477e-01,7.789449095726013184e-01,7.572155594825744629e-01,7.398831844329833984e-01,7.117999196052551270e-01,7.360054850578308105e-01,7.377154231071472168e-01,7.550094723701477051e-01,8.194552659988403320e-01,8.793547153472900391e-01
7.272381186485290527e-01,5.999288558959960938e-01,5.498518347740173340e-01,4.948341846466064453e-01,4.770301282405853271e-01,5.806889533996582031e-01,6.748997569084167480e-01,7.060564160346984863e-01,7.155696749687194824e-01,7.033591866493225098e-01,6.995921730995178223e-01,6.739619374275207520e-01,7.048643231391906738e-01,7.120339274406433105e-01,7.240927219390869141e-01,7.695922851562500000e-01,8.171545267105102539e-01
7.123942375183105469e-01,5.953059792518615723e-01,5.420756340026855469e-01,4.715467095375061035e-01,4.437123239040374756e-01,5.404977202415466309e-01,6.155036687850952148e-01,6.222088336944580078e-01,6.181954741477966309e-01,6.007590293884277344e-01,5.808978676795959473e-01,5.454327464103698730e-01,5.902518033981323242e-01,6.242555379867553711e-01,6.878931522369384766e-01,7.537702918052673340e-01,8.075900673866271973e-01
7.332085967063903809e-01,6.680147647857666016e-01,6.279170513153076172e-01,5.346903800964355469e-01,4.984116852283477783e-01,5.984165668487548828e-01,6.995692849159240723e-01,7.284325361251831055e-01,7.503222227096557617e-01,7.523732781410217285e-01,7.393451929092407227e-01,7.128888964653015137e-01,7.353084087371826172e-01,7.238489389419555664e-01,7.252939343452453613e-01,7.737847566604614258e-01,8.224890828132629395e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
