0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.947695717215538025e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.742118120193481445e-01,9.236563444137573242e-01,8.476036787033081055e-01,8.084843754768371582e-01,7.884188294410705566e-01,9.933678507804870605e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.749587774276733398e-01,9.651516079902648926e-01,9.326310157775878906e-01,9.091641902923583984e-01,8.185381293296813965e-01,5.968818664550781250e-01,2.080541849136352539e-01,1.921363323926925659e-01,2.034815102815628052e-01,1.659446358680725098e-01,1.023731976747512817e-01,7.389324158430099487e-02,0.000000000000000000e+00,1.045316904783248901e-01,1.589899510145187378e-01,2.006881684064865112e-01,3.614780306816101074e-01,5.443904399871826172e-01,6.733129620552062988e-01,7.356032133102416992e-01,7.599328160285949707e-01,7.782964110374450684e-01,7.996132373809814453e-01,8.140679597854614258e-01
9.235086441040039062e-01,8.924157023429870605e-01,8.786159753799438477e-01,8.956210613250732422e-01,9.631885290145874023e-01,9.306672811508178711e-01,3.699658513069152832e-01,2.954158782958984375e-01,3.709713816642761230e-01,4.037989675998687744e-01,3.400572240352630615e-01,3.145750761032104492e-01,3.267248570919036865e-01,4.506665766239166260e-01,5.787893533706665039e-01,7.021555900573730469e-01,8.199751973152160645e-01,9.004561901092529297e-01,9.026755690574645996e-01,8.357082605361938477e-01,8.337483406066894531e-01,8.446058034896850586e-01,8.415950536727905273e-01,8.442909121513366699e-01
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.548146724700927734e-01,3.587316572666168213e-01,4.553949236869812012e-01,5.003147125244140625e-01,4.272753298282623291e-01,3.865520954132080078e-01,3.843224942684173584e-01,4.839779436588287354e-01,5.387524366378784180e-01,5.808597207069396973e-01,6.551223993301391602e-01,7.082342505455017090e-01,7.853323817253112793e-01,8.175686597824096680e-01,8.650529384613037109e-01,8.885872364044189453e-01,8.836941123008728027e-01,8.925260305404663086e-01
9.089096188545227051e-01,8.827267885208129883e-01,8.756151795387268066e-01,8.703548908233642578e-01,8.614057898521423340e-01,7.888530492782592773e-01,3.630274832248687744e-01,3.715061545372009277e-01,4.610849320888519287e-01,4.367960989475250244e-01,3.315109312534332275e-01,2.995040714740753174e-01,2.775251269340515137e-01,3.333112001419067383e-01,3.760682046413421631e-01,4.196243882179260254e-01,5.014526844024658203e-01,6.329193115234375000e-01,7.649165987968444824e-01,7.913903594017028809e-01,8.175383806228637695e-01,8.418958187103271484e-01,8.501199483871459961e-01,8.447512388229370117e-01
8.906610608100891113e-01,8.744091391563415527e-01,8.725977540016174316e-01,8.446810841560363770e-01,7.837802767753601074e-01,6.606834530830383301e-01,3.212999403476715088e-01,3.281887769699096680e-01,3.984117805957794189e-01,4.070053696632385254e-01,3.602753281593322754e-01,3.112309277057647705e-01,2.815573513507843018e-01,3.637191653251647949e-01,4.355711042881011963e-01,4.973931312561035156e-01,6.034101843833923340e-01,7.255654335021972656e-01,7.829231619834899902e-01,7.834933996200561523e-01,7.901540994644165039e-01,8.127574324607849121e-01,8.166952729225158691e-01,8.133060932159423828e-01
9.353953599929809570e-01,9.394148588180541992e-01,9.365149736404418945e-01,9.315421581268310547e-01,9.401637315750122070e-01,9.470034241676330566e-01,5.040464997291564941e-01,4.424614310264587402e-01,4.794205725193023682e-01,4.881832599639892578e-01,4.646457731723785400e-01,4.474354386329650879e-01,4.733511805534362793e-01,5.734965801239013672e-01,6.689364910125732422e-01,7.187111973762512207e-01,7.656437158584594727e-01,7.805872559547424316e-01,7.920758128166198730e-01,8.066899776458740234e-01,8.399248123168945312e-01,8.710131049156188965e-01,8.707203269004821777e-01,8.585933446884155273e-01
9.502459168434143066e-01,9.428725838661193848e-01,9.378048181533813477e-01,9.295618534088134766e-01,9.239828586578369141e-01,8.928015232086181641e-01,4.221227169036865234e-01,3.503056466579437256e-01,3.876540064811706543e-01,3.292699754238128662e-01,2.473403960466384888e-01,2.529115676879882812e-01,2.827577590942382812e-01,3.959340751171112061e-01,5.312258005142211914e-01,6.441890597343444824e-01,7.129305005073547363e-01,7.222704291343688965e-01,7.872930765151977539e-01,8.061887621879577637e-01,8.365199565887451172e-01,8.694621920585632324e-01,8.709163665771484375e-01,8.564140796661376953e-01
9.255928993225097656e-01,8.983669281005859375e-01,8.593516945838928223e-01,8.482169508934020996e-01,8.457864522933959961e-01,7.397232651710510254e-01,3.073942065238952637e-01,2.753548026084899902e-01,3.531227409839630127e-01,4.130463004112243652e-01,4.137600958347320557e-01,3.835615515708923340e-01,3.737661242485046387e-01,4.280763268470764160e-01,4.657109379768371582e-01,4.939806759357452393e-01,5.950440764427185059e-01,6.967964172363281250e-01,7.724947929382324219e-01,7.869151234626770020e-01,8.088747262954711914e-01,8.271911144256591797e-01,8.239180445671081543e-01,8.124432563781738281e-01
8.865231871604919434e-01,8.546062707901000977e-01,8.391034603118896484e-01,8.647562861442565918e-01,8.817130923271179199e-01,8.038834333419799805e-01,3.812569975852966309e-01,3.836463987827301025e-01,4.234170317649841309e-01,4.102765619754791260e-01,3.568696677684783936e-01,3.073082864284515381e-01,2.759819030761718750e-01,3.332156538963317871e-01,4.376058876514434814e-01,5.617126226425170898e-01,6.700526475906372070e-01,7.244145870208740234e-01,7.535333633422851562e-01,7.661107778549194336e-01,7.733682990074157715e-01,8.117780685424804688e-01,8.223763108253479004e-01,8.091624975204467773e-01
9.005918502807617188e-01,8.773444294929504395e-01,8.530955910682678223e-01,8.731973767280578613e-01,8.985360860824584961e-01,9.190074801445007324e-01,4.587055742740631104e-01,4.033312201499938965e-01,4.124750196933746338e-01,4.033245146274566650e-01,3.528951406478881836e-01,3.218927383422851562e-01,2.762914896011352539e-01,3.467453122138977051e-01,4.464240074157714844e-01,5.168818235397338867e-01,6.262400746345520020e-01,7.011414766311645508e-01,7.450777888298034668e-01,7.739548087120056152e-01,7.873479723930358887e-01,8.177453875541687012e-01,8.429073691368103027e-01,8.353189826011657715e-01
8.749537467956542969e-01,8.623272776603698730e-01,8.498440980911254883e-01,8.697031736373901367e-01,9.164376258850097656e-01,9.580785632133483887e-01,4.143153727054595947e-01,3.741153478622436523e-01,4.388528764247894287e-01,4.346871674060821533e-01,3.612673282623291016e-01,3.065420985221862793e-01,2.848899364471435547e-01,3.992269337177276611e-01,4.901871085166931152e-01,5.410861372947692871e-01,6.454730629920959473e-01,7.259277701377868652e-01,7.703054547309875488e-01,7.795915007591247559e-01,8.007552027702331543e-01,8.375407457351684570e-01,8.464057445526123047e-01,8.241413235664367676e-01
