0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.276714086532592773e-01,6.679894924163818359e-01,6.525680422782897949e-01,9.997964501380920410e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
8.546637296676635742e-01,8.364846110343933105e-01,8.165483474731445312e-01,8.784242272377014160e-01,9.065473079681396484e-01,8.794977664947509766e-01,8.328617215156555176e-01,7.612502574920654297e-01,4.108062088489532471e-01,3.396123051643371582e-01,3.688610196113586426e-01,4.325623810291290283e-01,4.983465671539306641e-01,5.457656383514404297e-01,5.170545578002929688e-01,4.618796706199645996e-01,4.429560601711273193e-01,4.763826131820678711e-01,5.595452785491943359e-01,6.214100718498229980e-01,6.813967227935791016e-01,7.193263173103332520e-01,7.602057456970214844e-01,7.821174263954162598e-01,8.022298216819763184e-01,8.128204941749572754e-01,8.049459457397460938e-01,7.968866825103759766e-01,8.013530969619750977e-01
9.255797863006591797e-01,9.011189937591552734e-01,8.816329240798950195e-01,9.859562516212463379e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.835431456565856934e-01,6.071026325225830078e-01,5.874647498130798340e-01,6.218227744102478027e-01,6.679190993309020996e-01,7.017862200736999512e-01,6.879519224166870117e-01,6.885300278663635254e-01,7.047414183616638184e-01,7.414291501045227051e-01,8.137388825416564941e-01,8.300980925559997559e-01,8.234198689460754395e-01,8.065010905265808105e-01,8.050795793533325195e-01,8.197671175003051758e-01,8.344449996948242188e-01,8.317497968673706055e-01,8.311803936958312988e-01,8.429522514343261719e-01,8.107286691665649414e-01
8.580630421638488770e-01,8.401348590850830078e-01,8.363279104232788086e-01,8.202244639396667480e-01,7.306975126266479492e-01,6.732538938522338867e-01,6.238726973533630371e-01,5.823584198951721191e-01,4.697681367397308350e-01,5.096668004989624023e-01,5.524981617927551270e-01,6.069837808609008789e-01,6.467593312263488770e-01,6.731286644935607910e-01,6.751460433006286621e-01,6.578822135925292969e-01,5.873249173164367676e-01,5.219939947128295898e-01,5.306053757667541504e-01,5.390638709068298340e-01,5.669680237770080566e-01,6.136031746864318848e-01,6.800774931907653809e-01,7.278966903686523438e-01,7.625539898872375488e-01,7.864847183227539062e-01,7.925139069557189941e-01,7.983936071395874023e-01,7.935737371444702148e-01
8.612350821495056152e-01,8.491500020027160645e-01,8.558135628700256348e-01,9.602135419845581055e-01,9.761158823966979980e-01,8.986973762512207031e-01,7.644528150558471680e-01,6.896131038665771484e-01,5.386580228805541992e-01,5.795320272445678711e-01,6.139860153198242188e-01,6.412706375122070312e-01,6.832826733589172363e-01,7.071937322616577148e-01,6.888383626937866211e-01,6.531074047088623047e-01,5.813184976577758789e-01,4.849400818347930908e-01,4.608461260795593262e-01,4.995768666267395020e-01,5.735878944396972656e-01,6.273674368858337402e-01,6.912665367126464844e-01,7.452782988548278809e-01,7.709285616874694824e-01,7.898839116096496582e-01,8.102876543998718262e-01,8.350040912628173828e-01,8.307866454124450684e-01
8.297065496444702148e-01,8.135842680931091309e-01,8.013914227485656738e-01,7.881591916084289551e-01,6.883664131164550781e-01,5.969815254211425781e-01,4.699512124061584473e-01,4.378678202629089355e-01,3.638817965984344482e-01,4.107363820075988770e-01,4.537460207939147949e-01,5.039291381835937500e-01,5.685132145881652832e-01,5.924279093742370605e-01,5.588099956512451172e-01,5.537855625152587891e-01,5.189276933670043945e-01,4.660295844078063965e-01,4.788287580013275146e-01,5.412805080413818359e-01,6.037561893463134766e-01,6.415853500366210938e-01,6.729805469512939453e-01,7.122676968574523926e-01,7.380228042602539062e-01,7.481747865676879883e-01,7.319978475570678711e-01,7.240824699401855469e-01,7.582434415817260742e-01
8.582785129547119141e-01,8.307399749755859375e-01,7.954738736152648926e-01,8.150789141654968262e-01,7.537529468536376953e-01,7.039887309074401855e-01,6.604128479957580566e-01,7.005168199539184570e-01,5.062817335128784180e-01,5.134616494178771973e-01,5.400624275207519531e-01,5.730472207069396973e-01,5.942622423171997070e-01,6.143401265144348145e-01,6.147687435150146484e-01,6.080789566040039062e-01,5.453444123268127441e-01,4.798169732093811035e-01,5.053017139434814453e-01,5.397362709045410156e-01,5.472577810287475586e-01,5.998370051383972168e-01,6.554235219955444336e-01,6.969286203384399414e-01,7.319501638412475586e-01,7.573112845420837402e-01,7.819427251815795898e-01,8.128436803817749023e-01,8.256681561470031738e-01
8.535477519035339355e-01,8.314166069030761719e-01,8.139604926109313965e-01,8.747859001159667969e-01,8.623545765876770020e-01,8.497439026832580566e-01,8.251796364784240723e-01,8.699427247047424316e-01,6.772186160087585449e-01,6.603382825851440430e-01,6.381390690803527832e-01,6.376470923423767090e-01,6.577385067939758301e-01,6.913074254989624023e-01,7.187674641609191895e-01,7.193744182586669922e-01,6.904799342155456543e-01,6.469403505325317383e-01,6.343948841094970703e-01,5.998971462249755859e-01,5.928982496261596680e-01,6.395700573921203613e-01,6.756423115730285645e-01,7.205716967582702637e-01,7.388079762458801270e-01,7.576658129692077637e-01,7.801889777183532715e-01,8.103785514831542969e-01,8.204469680786132812e-01
8.689655065536499023e-01,8.460951447486877441e-01,8.361838459968566895e-01,8.658934235572814941e-01,8.156216144561767578e-01,7.643147706985473633e-01,7.115001678466796875e-01,7.099443078041076660e-01,5.207976102828979492e-01,5.248937606811523438e-01,5.515076518058776855e-01,6.064620018005371094e-01,6.786571145057678223e-01,7.230124473571777344e-01,7.101784348487854004e-01,6.796025037765502930e-01,6.285148859024047852e-01,5.729445219039916992e-01,5.515913367271423340e-01,5.701337456703186035e-01,6.245704293251037598e-01,6.698700785636901855e-01,7.142100334167480469e-01,7.564673423767089844e-01,7.756454348564147949e-01,7.987121343612670898e-01,8.078710436820983887e-01,8.233907222747802734e-01,8.209258913993835449e-01
