0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.975184798240661621e-01,9.869347810745239258e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.918081760406494141e-01,9.878680706024169922e-01,9.134545326232910156e-01,8.805302977561950684e-01,9.256723523139953613e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.986071586608886719e-01,8.196911811828613281e-01,7.631064057350158691e-01,7.939116954803466797e-01,9.302756786346435547e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.323440194129943848e-01,9.362198710441589355e-01,9.411005377769470215e-01,9.336533546447753906e-01,9.242215752601623535e-01,9.237291216850280762e-01,9.375258088111877441e-01,9.464415311813354492e-01,9.391664862632751465e-01,9.406957030296325684e-01,9.483712315559387207e-01,9.460623264312744141e-01,9.435955882072448730e-01,9.487212300300598145e-01,9.516115784645080566e-01,9.437884688377380371e-01,9.396271705627441406e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.573171734809875488e-01,9.607147574424743652e-01,9.501090049743652344e-01,9.441679120063781738e-01,9.501651525497436523e-01,9.737612605094909668e-01,9.664385914802551270e-01,9.549105167388916016e-01,9.544044733047485352e-01,9.553927779197692871e-01,9.517248272895812988e-01,9.456994533538818359e-01,9.490435123443603516e-01,9.464905261993408203e-01,9.486393928527832031e-01,9.593623876571655273e-01,9.542886614799499512e-01,9.605674147605895996e-01,9.652929902076721191e-01,9.799048900604248047e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.888596534729003906e-01,9.823893308639526367e-01,9.751341938972473145e-01,9.779179096221923828e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.534358382225036621e-01,9.697002768516540527e-01,9.638773798942565918e-01,9.591900110244750977e-01,9.615396261215209961e-01
9.081295132637023926e-01,9.178507924079895020e-01,9.265912175178527832e-01,9.393544793128967285e-01,9.291266202926635742e-01,9.286166429519653320e-01,9.351097345352172852e-01,9.504953026771545410e-01,9.429503083229064941e-01,9.292992353439331055e-01,9.413118958473205566e-01,9.408875107765197754e-01,9.352739453315734863e-01,9.360282421112060547e-01,9.411572217941284180e-01,9.405043721199035645e-01,9.420883655548095703e-01,9.999166727066040039e-01,9.992406964302062988e-01,9.546836614608764648e-01,9.566722512245178223e-01,9.455399513244628906e-01,9.298824667930603027e-01,9.328426718711853027e-01,9.443898200988769531e-01,9.414351582527160645e-01,9.480427503585815430e-01,9.438566565513610840e-01,9.427070021629333496e-01,9.464365243911743164e-01,9.370784163475036621e-01,9.388523697853088379e-01,9.376506209373474121e-01,9.287149310111999512e-01,9.453982710838317871e-01,9.517624378204345703e-01,9.555155038833618164e-01,9.474517703056335449e-01,9.536713361740112305e-01,9.666270017623901367e-01,9.588875770568847656e-01,9.227415919303894043e-01,9.173642992973327637e-01,9.329848289489746094e-01,9.659662246704101562e-01,9.661905765533447266e-01,9.581499695777893066e-01,9.516628980636596680e-01,9.465994238853454590e-01,8.299579024314880371e-01,8.027687072753906250e-01,8.323379755020141602e-01,9.013252854347229004e-01,9.317060708999633789e-01,9.560384154319763184e-01,9.513093233108520508e-01,9.517406821250915527e-01,9.640099406242370605e-01
8.981555104255676270e-01,8.986061215400695801e-01,9.009103775024414062e-01,8.991763591766357422e-01,8.957809209823608398e-01,9.076382517814636230e-01,9.137605428695678711e-01,9.297421574592590332e-01,9.232303500175476074e-01,9.169065952301025391e-01,9.305040240287780762e-01,9.237509369850158691e-01,9.049564003944396973e-01,9.176586270332336426e-01,9.251897335052490234e-01,9.179688692092895508e-01,9.241627454757690430e-01,9.352791905403137207e-01,9.219512343406677246e-01,9.235536456108093262e-01,9.293353557586669922e-01,9.168000817298889160e-01,9.144237637519836426e-01,9.195981025695800781e-01,9.243295788764953613e-01,9.184019565582275391e-01,9.296136498451232910e-01,9.204728603363037109e-01,9.161010384559631348e-01,9.209502935409545898e-01,9.105719923973083496e-01,9.119595289230346680e-01,9.151648879051208496e-01,9.011877179145812988e-01,9.147523641586303711e-01,9.238811135292053223e-01,9.331998229026794434e-01,9.221757650375366211e-01,9.361747503280639648e-01,9.487743377685546875e-01,9.403529763221740723e-01,8.869549036026000977e-01,8.757842183113098145e-01,9.048938751220703125e-01,9.447285532951354980e-01,9.404810070991516113e-01,9.331571459770202637e-01,9.308845400810241699e-01,9.373027682304382324e-01,8.492228388786315918e-01,8.212010264396667480e-01,8.575999736785888672e-01,9.135560989379882812e-01,9.057681560516357422e-01,9.327195882797241211e-01,9.391297698020935059e-01,9.436678886413574219e-01,9.529032111167907715e-01
9.074177145957946777e-01,9.038611054420471191e-01,8.986233472824096680e-01,8.900357484817504883e-01,8.834948539733886719e-01,9.015138149261474609e-01,9.129784107208251953e-01,9.274468421936035156e-01,9.157704710960388184e-01,9.104893803596496582e-01,9.290866255760192871e-01,9.206134080886840820e-01,9.107486009597778320e-01,9.167680144309997559e-01,9.212914109230041504e-01,9.128543138504028320e-01,9.197510480880737305e-01,9.777472019195556641e-01,9.663598537445068359e-01,9.230504631996154785e-01,9.217031002044677734e-01,9.252915382385253906e-01,9.257503747940063477e-01,9.269301891326904297e-01,9.381177425384521484e-01,9.292072057723999023e-01,9.208269715309143066e-01,9.171100854873657227e-01,9.148638844490051270e-01,9.252848029136657715e-01,9.168047904968261719e-01,9.125987887382507324e-01,9.176470637321472168e-01,9.023488163948059082e-01,9.112585186958312988e-01,9.180811643600463867e-01,9.242414236068725586e-01,9.241268634796142578e-01,9.438919425010681152e-01,9.552663564682006836e-01,9.444134831428527832e-01,9.145806431770324707e-01,9.086030721664428711e-01,9.423900246620178223e-01,9.560354351997375488e-01,9.490386247634887695e-01,9.387531280517578125e-01,9.300714135169982910e-01,9.424162507057189941e-01,8.835934996604919434e-01,8.649822473526000977e-01,8.897730112075805664e-01,9.261795878410339355e-01,9.086506962776184082e-01,9.298558235168457031e-01,9.365467429161071777e-01,9.407038688659667969e-01,9.456223249435424805e-01
9.036843776702880859e-01,9.033350348472595215e-01,8.986200094223022461e-01,8.971546888351440430e-01,8.881266117095947266e-01,8.977913260459899902e-01,9.075191020965576172e-01,9.195789098739624023e-01,9.028238654136657715e-01,8.993782997131347656e-01,9.212099313735961914e-01,9.120677709579467773e-01,9.067804217338562012e-01,9.080502390861511230e-01,9.110677838325500488e-01,9.119011759757995605e-01,9.178085327148437500e-01,9.527701735496520996e-01,9.448353648185729980e-01,9.112661480903625488e-01,9.104877710342407227e-01,9.108852744102478027e-01,9.138676524162292480e-01,9.163126945495605469e-01,9.088402390480041504e-01,9.105874896049499512e-01,9.088680744171142578e-01,9.049389362335205078e-01,9.078062772750854492e-01,9.241488575935363770e-01,9.179489016532897949e-01,9.088146686553955078e-01,9.084970355033874512e-01,8.974956870079040527e-01,9.054731130599975586e-01,9.183021783828735352e-01,9.270171523094177246e-01,9.192710518836975098e-01,9.239885807037353516e-01,9.282558560371398926e-01,9.234545826911926270e-01,8.596658706665039062e-01,8.445892333984375000e-01,8.904957175254821777e-01,9.228171706199645996e-01,9.255607724189758301e-01,9.257979989051818848e-01,9.178298115730285645e-01,9.234799146652221680e-01,8.139084577560424805e-01,7.792422771453857422e-01,8.078047037124633789e-01,8.868908882141113281e-01,9.049432277679443359e-01,9.272640943527221680e-01,9.282835721969604492e-01,9.324004054069519043e-01,9.394554495811462402e-01
8.929486870765686035e-01,9.029439091682434082e-01,9.012759923934936523e-01,8.918066024780273438e-01,8.860627412796020508e-01,8.910979032516479492e-01,9.049215316772460938e-01,9.148756861686706543e-01,9.052540659904479980e-01,9.115918278694152832e-01,9.255195260047912598e-01,9.107025265693664551e-01,9.067986607551574707e-01,9.086569547653198242e-01,9.098029732704162598e-01,9.156635999679565430e-01,9.197241067886352539e-01,9.371723532676696777e-01,9.347328543663024902e-01,9.217743277549743652e-01,9.211085438728332520e-01,9.162080287933349609e-01,9.162701368331909180e-01,9.165216684341430664e-01,9.356776475906372070e-01,9.292274117469787598e-01,9.127821326255798340e-01,9.177091717720031738e-01,9.164239764213562012e-01,9.202453494071960449e-01,9.192847609519958496e-01,9.172697663307189941e-01,9.157118797302246094e-01,9.038444161415100098e-01,9.129001498222351074e-01,9.291891455650329590e-01,9.327682256698608398e-01,9.217375516891479492e-01,9.327077269554138184e-01,9.525552988052368164e-01,9.414756894111633301e-01,8.912051916122436523e-01,8.927516937255859375e-01,9.304094314575195312e-01,9.511747360229492188e-01,9.476318359375000000e-01,9.345244765281677246e-01,9.338585138320922852e-01,9.446136951446533203e-01,8.835952877998352051e-01,8.571270704269409180e-01,8.705325722694396973e-01,9.219217300415039062e-01,9.127631187438964844e-01,9.326035976409912109e-01,9.370355010032653809e-01,9.327053427696228027e-01,9.354179501533508301e-01
8.990408182144165039e-01,8.971014022827148438e-01,8.934113979339599609e-01,8.867956995964050293e-01,8.888829350471496582e-01,9.026052355766296387e-01,9.050891399383544922e-01,9.133574962615966797e-01,9.039931893348693848e-01,8.995763659477233887e-01,9.143831729888916016e-01,9.026503562927246094e-01,8.933078050613403320e-01,8.962666988372802734e-01,9.044069051742553711e-01,9.117636680603027344e-01,9.142078161239624023e-01,9.516849517822265625e-01,9.493334889411926270e-01,9.194589853286743164e-01,9.172307252883911133e-01,9.183425903320312500e-01,9.138368964195251465e-01,9.128960371017456055e-01,9.153561592102050781e-01,9.132641553878784180e-01,9.065793156623840332e-01,9.063780903816223145e-01,9.069287776947021484e-01,9.075736999511718750e-01,9.060942530632019043e-01,9.072467684745788574e-01,9.075226187705993652e-01,8.956372141838073730e-01,9.056994915008544922e-01,9.145281314849853516e-01,9.174559712409973145e-01,9.065357446670532227e-01,9.228674173355102539e-01,9.344536066055297852e-01,9.196797609329223633e-01,8.656089901924133301e-01,8.645916581153869629e-01,9.055526256561279297e-01,9.217202067375183105e-01,9.173368215560913086e-01,9.249762892723083496e-01,9.239434003829956055e-01,9.200412631034851074e-01,8.298181295394897461e-01,8.104594349861145020e-01,8.274992108345031738e-01,8.973727822303771973e-01,9.126151204109191895e-01,9.255805015563964844e-01,9.280112981796264648e-01,9.273012280464172363e-01,9.311074018478393555e-01
8.996465206146240234e-01,9.006099700927734375e-01,8.986064195632934570e-01,8.927891850471496582e-01,8.906643390655517578e-01,9.015409946441650391e-01,9.140622019767761230e-01,9.245362281799316406e-01,9.111382365226745605e-01,9.098820686340332031e-01,9.166725873947143555e-01,9.063237905502319336e-01,9.021597504615783691e-01,9.011779427528381348e-01,9.056450128555297852e-01,9.079339504241943359e-01,9.048126935958862305e-01,9.493409991264343262e-01,9.482885599136352539e-01,9.197582006454467773e-01,9.180084466934204102e-01,9.123803973197937012e-01,9.097456336021423340e-01,9.123553037643432617e-01,9.340769648551940918e-01,9.223454594612121582e-01,9.120189547538757324e-01,9.086206555366516113e-01,9.052509665489196777e-01,9.071846604347229004e-01,9.040742516517639160e-01,9.100950956344604492e-01,9.087712168693542480e-01,8.952050209045410156e-01,9.092444777488708496e-01,9.116622209548950195e-01,9.127994179725646973e-01,9.092308878898620605e-01,9.282661080360412598e-01,9.435340762138366699e-01,9.303091168403625488e-01,8.768566250801086426e-01,8.614389896392822266e-01,8.994688391685485840e-01,9.253736138343811035e-01,9.217184185981750488e-01,9.262489676475524902e-01,9.283757805824279785e-01,9.350852966308593750e-01,8.511679768562316895e-01,8.269956111907958984e-01,8.366695642471313477e-01,9.077221155166625977e-01,9.094709157943725586e-01,9.248782396316528320e-01,9.270960092544555664e-01,9.280352592468261719e-01,9.384714365005493164e-01
