0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,9.827677607536315918e-01,8.866040706634521484e-01,8.525530695915222168e-01,8.907654881477355957e-01,8.915326595306396484e-01,9.017730951309204102e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.236066937446594238e-01,9.334280490875244141e-01,8.789601325988769531e-01,8.658092021942138672e-01,8.728053569793701172e-01,8.201620578765869141e-01,7.447112798690795898e-01,7.124738097190856934e-01,6.604456901550292969e-01,7.165479660034179688e-01,7.856076359748840332e-01,8.135513663291931152e-01,7.462453246116638184e-01,6.621558666229248047e-01,6.528739333152770996e-01,6.964210867881774902e-01,7.416940331459045410e-01,7.695724964141845703e-01,8.182690739631652832e-01,8.449260592460632324e-01,8.681359887123107910e-01
9.130181670188903809e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.923444151878356934e-01,6.896038651466369629e-01,6.289102435111999512e-01,6.587970852851867676e-01,6.855922341346740723e-01,6.107844710350036621e-01,5.634359717369079590e-01,5.717591643333435059e-01,6.026497483253479004e-01,6.412448883056640625e-01,6.709304451942443848e-01,7.161535620689392090e-01,7.477763891220092773e-01,7.673860788345336914e-01
7.750058770179748535e-01,7.399303913116455078e-01,6.507221460342407227e-01,6.244021654129028320e-01,6.598736047744750977e-01,6.453999876976013184e-01,6.319072246551513672e-01,5.484742522239685059e-01,4.909927546977996826e-01,5.168655514717102051e-01,5.572543144226074219e-01,5.873356461524963379e-01,5.084540247917175293e-01,4.661958217620849609e-01,4.717616736888885498e-01,5.085574388504028320e-01,5.722705125808715820e-01,6.113123297691345215e-01,6.623737812042236328e-01,7.049290537834167480e-01,7.254092693328857422e-01
8.354418277740478516e-01,9.039459824562072754e-01,9.043732285499572754e-01,9.052473902702331543e-01,9.256829619407653809e-01,8.734630346298217773e-01,8.046354055404663086e-01,6.210618019104003906e-01,4.706485271453857422e-01,4.869913756847381592e-01,5.350890159606933594e-01,5.637334585189819336e-01,4.967604875564575195e-01,4.419729709625244141e-01,4.488988518714904785e-01,4.892663955688476562e-01,5.288904309272766113e-01,5.629951953887939453e-01,6.283932328224182129e-01,6.848784685134887695e-01,7.165977358818054199e-01
8.242977261543273926e-01,8.323358297348022461e-01,8.069397211074829102e-01,7.903604507446289062e-01,8.066150546073913574e-01,8.075386285781860352e-01,8.090924024581909180e-01,6.895462274551391602e-01,5.871448516845703125e-01,5.534200668334960938e-01,5.623422265052795410e-01,5.813350677490234375e-01,5.678604841232299805e-01,5.579292774200439453e-01,5.776907205581665039e-01,5.929539203643798828e-01,5.848110914230346680e-01,5.971593260765075684e-01,6.378156542778015137e-01,6.872177124023437500e-01,7.203637957572937012e-01
8.263836503028869629e-01,8.919005393981933594e-01,8.853408098220825195e-01,8.736864328384399414e-01,8.878269195556640625e-01,8.339317440986633301e-01,7.984734177589416504e-01,6.540404558181762695e-01,5.548388957977294922e-01,5.574044585227966309e-01,5.675290822982788086e-01,5.824567079544067383e-01,5.815360546112060547e-01,5.746513605117797852e-01,5.823908448219299316e-01,5.961740016937255859e-01,6.204758882522583008e-01,6.362642049789428711e-01,6.583430171012878418e-01,6.972215175628662109e-01,7.296730279922485352e-01
8.406181335449218750e-01,8.419354557991027832e-01,7.837522625923156738e-01,7.676280736923217773e-01,8.000446557998657227e-01,7.719274163246154785e-01,7.541179060935974121e-01,6.090047955513000488e-01,5.474094152450561523e-01,5.752189755439758301e-01,6.101593375205993652e-01,6.190670132637023926e-01,5.800455212593078613e-01,5.365995168685913086e-01,5.321391820907592773e-01,5.499565005302429199e-01,5.831234455108642578e-01,6.107053160667419434e-01,6.577664017677307129e-01,7.006586194038391113e-01,7.372582554817199707e-01
8.806883692741394043e-01,9.092554450035095215e-01,8.714835047721862793e-01,8.658075928688049316e-01,9.029721617698669434e-01,8.861004114151000977e-01,8.814067244529724121e-01,7.244454026222229004e-01,6.086760163307189941e-01,5.952776074409484863e-01,6.365745663642883301e-01,6.487497091293334961e-01,5.951815843582153320e-01,5.550098419189453125e-01,5.556166172027587891e-01,5.673350095748901367e-01,5.745267271995544434e-01,6.026329398155212402e-01,6.629835963249206543e-01,7.052859067916870117e-01,7.383216619491577148e-01
8.247546553611755371e-01,8.520008921623229980e-01,8.129652142524719238e-01,7.893545627593994141e-01,8.143953680992126465e-01,7.943302989006042480e-01,7.843688726425170898e-01,6.436285376548767090e-01,5.543299317359924316e-01,5.679153800010681152e-01,6.070081591606140137e-01,6.319635510444641113e-01,5.762943625450134277e-01,5.333426594734191895e-01,5.343348979949951172e-01,5.718131065368652344e-01,6.133738160133361816e-01,6.442751288414001465e-01,6.843085885047912598e-01,7.127498984336853027e-01,7.388639450073242188e-01
8.394273519515991211e-01,8.853189945220947266e-01,8.552765250205993652e-01,8.303613066673278809e-01,8.532574176788330078e-01,8.304450511932373047e-01,8.051328659057617188e-01,6.533257961273193359e-01,5.514356493949890137e-01,5.711017847061157227e-01,6.098843216896057129e-01,6.325774788856506348e-01,5.728234052658081055e-01,5.204356312751770020e-01,5.211504101753234863e-01,5.764132142066955566e-01,6.298916339874267578e-01,6.549016237258911133e-01,6.870168447494506836e-01,7.117675542831420898e-01,7.455567717552185059e-01
8.457032442092895508e-01,8.798971176147460938e-01,8.264641761779785156e-01,8.022627830505371094e-01,8.410103321075439453e-01,8.432875275611877441e-01,8.253449797630310059e-01,7.191673517227172852e-01,6.109256744384765625e-01,5.834485292434692383e-01,6.143151521682739258e-01,6.298211216926574707e-01,5.916577577590942383e-01,5.646790862083435059e-01,5.663729310035705566e-01,5.962029099464416504e-01,6.182110905647277832e-01,6.344603300094604492e-01,6.742384433746337891e-01,7.102075815200805664e-01,7.549402713775634766e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.016905928030610085e-03,2.016905928030610085e-03,2.016905928030610085e-03,2.016905928030610085e-03,2.016905928030610085e-03,1.191696990281343460e-02,2.038101479411125183e-02,2.054421417415142059e-02,1.597989723086357117e-02,1.214250084012746811e-02,6.548460107296705246e-03,-3.469446951953614189e-18,-3.469446951953614189e-18,-3.469446951953614189e-18,-3.469446951953614189e-18,-3.469446951953614189e-18,-3.469446951953614189e-18,-3.109246522005967991e-17,-3.109246522005967991e-17,-3.109246522005967991e-17,-3.109246522005967991e-17
-3.382752463221549988e-02,-3.382752463221549988e-02,-3.382752463221549988e-02,-3.382752463221549988e-02,-3.382752463221549988e-02,-3.263047710061073303e-02,-2.256002090871334076e-02,-1.270197145640850067e-02,-7.336755748838186264e-03,-5.001759622246026993e-03,-4.161675926297903061e-03,-3.917878028005361557e-03,-2.537502907216548920e-03,-4.121243953704833984e-03,3.978629829362034798e-04,1.075372286140918732e-02,2.399691566824913025e-02,2.399691566824913025e-02,2.399691566824913025e-02,2.399691566824913025e-02,2.399691566824913025e-02
-2.027706615626811981e-02,-2.027706615626811981e-02,-2.027706615626811981e-02,-2.027706615626811981e-02,-2.027706615626811981e-02,-4.384764283895492554e-02,-5.344214662909507751e-02,-5.556359142065048218e-02,-5.743208900094032288e-02,-5.597022920846939087e-02,-4.667742550373077393e-02,-2.818789891898632050e-02,-9.474158287048339844e-03,-1.491434406489133835e-03,4.759585950523614883e-03,1.415530964732170105e-02,2.560828626155853271e-02,2.560828626155853271e-02,2.560828626155853271e-02,2.560828626155853271e-02,2.560828626155853271e-02
-2.878421545028686523e-02,-2.878421545028686523e-02,-2.878421545028686523e-02,-2.878421545028686523e-02,-2.878421545028686523e-02,-2.585449628531932831e-02,-1.885280944406986237e-02,-1.423512119799852371e-02,-1.601309701800346375e-02,-1.571986451745033264e-02,-1.303374767303466797e-02,-6.125004030764102936e-03,1.343597978120669723e-04,3.809782443568110466e-03,1.104004215449094772e-02,2.204791270196437836e-02,3.446666151285171509e-02,3.446666151285171509e-02,3.446666151285171509e-02,3.446666151285171509e-02,3.446666151285171509e-02
-4.231809452176094055e-02,-4.231809452176094055e-02,-4.231809452176094055e-02,-4.231809452176094055e-02,-4.231809452176094055e-02,-6.097352132201194763e-02,-6.490624696016311646e-02,-6.074612960219383240e-02,-5.530069768428802490e-02,-4.499668627977371216e-02,-3.052077814936637878e-02,-1.201326679438352585e-02,-9.058023570105433464e-04,1.477062702178955078e-03,8.042589761316776276e-03,2.002523839473724365e-02,3.401305153965950012e-02,3.401305153965950012e-02,3.401305153965950012e-02,3.401305153965950012e-02,3.401305153965950012e-02
-2.259161323308944702e-02,-2.259161323308944702e-02,-2.259161323308944702e-02,-2.259161323308944702e-02,-2.259161323308944702e-02,-3.290331363677978516e-02,-3.743573278188705444e-02,-3.831841051578521729e-02,-3.772092610597610474e-02,-3.272263333201408386e-02,-2.218518778681755066e-02,-6.669915746897459030e-03,1.942628645338118076e-03,4.590526223182678223e-03,6.971538998186588287e-03,1.198294293135404587e-02,1.870556361973285675e-02,1.870556361973285675e-02,1.870556361973285675e-02,1.870556361973285675e-02,1.870556361973285675e-02
-3.355414420366287231e-02,-3.355414420366287231e-02,-3.355414420366287231e-02,-3.355414420366287231e-02,-3.355414420366287231e-02,-4.763559252023696899e-02,-5.109933763742446899e-02,-4.870835691690444946e-02,-4.230188578367233276e-02,-3.030684962868690491e-02,-1.706751622259616852e-02,-1.671819831244647503e-03,6.679579615592956543e-03,8.376146666705608368e-03,1.040134206414222717e-02,1.417984720319509506e-02,1.920421607792377472e-02,1.920421607792377472e-02,1.920421607792377472e-02,1.920421607792377472e-02,1.920421607792377472e-02
-3.210993856191635132e-02,-3.210993856191635132e-02,-3.210993856191635132e-02,-3.210993856191635132e-02,-3.210993856191635132e-02,-3.565112873911857605e-02,-3.232986852526664734e-02,-2.940042689442634583e-02,-2.767134457826614380e-02,-2.301090583205223083e-02,-1.660017482936382294e-02,-6.489276885986328125e-03,-2.857318613678216934e-03,-2.088161418214440346e-03,3.080933354794979095e-03,1.264541503041982651e-02,2.388385869562625885e-02,2.388385869562625885e-02,2.388385869562625885e-02,2.388385869562625885e-02,2.388385869562625885e-02
-2.670567110180854797e-02,-2.670567110180854797e-02,-2.670567110180854797e-02,-2.670567110180854797e-02,-2.670567110180854797e-02,-3.914372622966766357e-02,-4.169121757149696350e-02,-4.203001037240028381e-02,-4.270077496767044067e-02,-3.844217583537101746e-02,-2.974973060190677643e-02,-1.515913847833871841e-02,-7.934678345918655396e-03,-5.985275842249393463e-03,-1.028312253765761852e-03,9.061785414814949036e-03,2.122367359697818756e-02,2.122367359697818756e-02,2.122367359697818756e-02,2.122367359697818756e-02,2.122367359697818756e-02
-2.931721508502960205e-02,-2.931721508502960205e-02,-2.931721508502960205e-02,-2.931721508502960205e-02,-2.931721508502960205e-02,-3.722877427935600281e-02,-3.598297387361526489e-02,-3.224324062466621399e-02,-3.116564825177192688e-02,-2.731376327574253082e-02,-2.038360759615898132e-02,-7.451767567545175552e-03,6.502171163447201252e-05,2.704593585804104805e-03,7.646096870303153992e-03,1.580153219401836395e-02,2.601515688002109528e-02,2.601515688002109528e-02,2.601515688002109528e-02,2.601515688002109528e-02,2.601515688002109528e-02
-3.246916458010673523e-02,-3.246916458010673523e-02,-3.246916458010673523e-02,-3.246916458010673523e-02,-3.246916458010673523e-02,-4.284311830997467041e-02,-4.233517125248908997e-02,-3.822730481624603271e-02,-3.646766394376754761e-02,-3.200023248791694641e-02,-2.383915148675441742e-02,-8.948321454226970673e-03,6.691425805911421776e-04,3.853662870824337006e-03,9.093609638512134552e-03,1.728356443345546722e-02,2.791917510330677032e-02,2.791917510330677032e-02,2.791917510330677032e-02,2.791917510330677032e-02,2.791917510330677032e-02
-2.304188720881938934e-02,-2.304188720881938934e-02,-2.304188720881938934e-02,-2.304188720881938934e-02,-2.304188720881938934e-02,-3.357110172510147095e-02,-3.482213988900184631e-02,-3.506582602858543396e-02,-3.659313172101974487e-02,-3.317997232079505920e-02,-2.485860325396060944e-02,-1.142853777855634689e-02,-1.560361240990459919e-03,2.053562784567475319e-03,5.637354683130979538e-03,1.267814263701438904e-02,2.239506691694259644e-02,2.239506691694259644e-02,2.239506691694259644e-02,2.239506691694259644e-02,2.239506691694259644e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.754889637231826782e-02,1.754889637231826782e-02,1.754889637231826782e-02,1.754889637231826782e-02,1.754889637231826782e-02,1.212011277675628662e-02,1.028451137244701385e-03,-5.098613910377025604e-03,-6.562819238752126694e-03,-8.062064647674560547e-03,-5.953145679086446762e-03,1.387778780781445676e-17,1.387778780781445676e-17,1.387778780781445676e-17,1.387778780781445676e-17,1.387778780781445676e-17,1.387778780781445676e-17,-3.743857833595425717e-17,-3.743857833595425717e-17,-3.743857833595425717e-17,-3.743857833595425717e-17
-6.996125914156436920e-03,-6.996125914156436920e-03,-6.996125914156436920e-03,-6.996125914156436920e-03,-6.996125914156436920e-03,9.694396285340189934e-04,9.673926047980785370e-03,1.774926856160163879e-02,1.520471367985010147e-02,1.773876254446804523e-03,-9.139774367213249207e-03,-1.017286535352468491e-02,-5.127892829477787018e-03,6.914632860571146011e-03,1.717232353985309601e-02,1.796334423124790192e-02,9.150074794888496399e-03,9.150074794888496399e-03,9.150074794888496399e-03,9.150074794888496399e-03,9.150074794888496399e-03
-2.571465820074081421e-02,-2.571465820074081421e-02,-2.571465820074081421e-02,-2.571465820074081421e-02,-2.571465820074081421e-02,-2.532909438014030457e-02,-1.696535944938659668e-02,-1.717042876407504082e-03,8.608934469521045685e-03,1.499390508979558945e-02,1.790937036275863647e-02,1.267505809664726257e-02,5.608368199318647385e-03,8.263930678367614746e-03,1.454415917396545410e-02,1.487855520099401474e-02,6.467963103204965591e-03,6.467963103204965591e-03,6.467963103204965591e-03,6.467963103204965591e-03,6.467963103204965591e-03
