0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.081223011016845703e-01,9.163628220558166504e-01,9.241699576377868652e-01,9.253629446029663086e-01,9.627824425697326660e-01,9.377264976501464844e-01,8.745336532592773438e-01,8.908076286315917969e-01,9.178895354270935059e-01,9.196995496749877930e-01,9.093878269195556641e-01,9.006766080856323242e-01,8.997920155525207520e-01,9.012615680694580078e-01,9.089269638061523438e-01,9.138429760932922363e-01,9.176463484764099121e-01,9.136572480201721191e-01,9.168457984924316406e-01,9.271040558815002441e-01,9.364534020423889160e-01,9.353472590446472168e-01,9.293485879898071289e-01,9.345726370811462402e-01,9.322267174720764160e-01,9.373513460159301758e-01,9.379178285598754883e-01,9.316071867942810059e-01,9.396192431449890137e-01,9.422193765640258789e-01,9.383718967437744141e-01,9.389827251434326172e-01,9.319390058517456055e-01,9.440660476684570312e-01,9.464364647865295410e-01,9.427984952926635742e-01,9.375498294830322266e-01,9.090753793716430664e-01
9.118058085441589355e-01,9.333947896957397461e-01,9.476699233055114746e-01,9.500769972801208496e-01,9.629062414169311523e-01,9.321938157081604004e-01,8.956639170646667480e-01,9.243541955947875977e-01,9.512494802474975586e-01,9.605513215065002441e-01,9.680095911026000977e-01,9.563289880752563477e-01,9.417342543601989746e-01,9.461134672164916992e-01,9.588416218757629395e-01,9.581180810928344727e-01,9.564810395240783691e-01,9.452929496765136719e-01,9.431549310684204102e-01,9.415122866630554199e-01,9.525430202484130859e-01,9.538882970809936523e-01,9.431764483451843262e-01,9.474002122879028320e-01,9.432106018066406250e-01,9.363697767257690430e-01,9.325642585754394531e-01,9.230235815048217773e-01,9.328760504722595215e-01,9.366014003753662109e-01,9.346629977226257324e-01,9.318421483039855957e-01,9.277336597442626953e-01,9.472059011459350586e-01,9.467836022377014160e-01,9.414845108985900879e-01,9.265633821487426758e-01,8.914933800697326660e-01
8.965178132057189941e-01,9.129405617713928223e-01,9.173476099967956543e-01,9.261951446533203125e-01,9.808423519134521484e-01,9.638388156890869141e-01,9.004825353622436523e-01,9.060544371604919434e-01,9.253201484680175781e-01,9.330163598060607910e-01,9.377724528312683105e-01,9.361569285392761230e-01,9.247850179672241211e-01,9.329770803451538086e-01,9.409987330436706543e-01,9.312976002693176270e-01,9.287437796592712402e-01,9.303347468376159668e-01,9.214662909507751465e-01,9.114702343940734863e-01,9.194403290748596191e-01,9.231096506118774414e-01,9.111716747283935547e-01,9.095023274421691895e-01,9.100155830383300781e-01,9.052962660789489746e-01,8.989916443824768066e-01,8.905377388000488281e-01,8.961594700813293457e-01,8.999934792518615723e-01,8.943901062011718750e-01,8.907571434974670410e-01,8.968297243118286133e-01,9.106249213218688965e-01,9.091402888298034668e-01,9.056236743927001953e-01,8.962823748588562012e-01,8.648642897605895996e-01
8.875921368598937988e-01,9.083298444747924805e-01,9.090061187744140625e-01,9.090358018875122070e-01,9.314968585968017578e-01,9.122077226638793945e-01,8.819051384925842285e-01,8.884924054145812988e-01,9.061701893806457520e-01,9.109085202217102051e-01,9.151919484138488770e-01,9.085723161697387695e-01,9.157401323318481445e-01,9.182721972465515137e-01,9.245976805686950684e-01,9.197789430618286133e-01,9.174836874008178711e-01,9.097838401794433594e-01,9.066179990768432617e-01,9.069697856903076172e-01,9.184975028038024902e-01,9.191152453422546387e-01,9.054765701293945312e-01,8.998085260391235352e-01,8.986064195632934570e-01,9.043459892272949219e-01,8.980655670166015625e-01,8.880735039710998535e-01,8.936580419540405273e-01,8.967189192771911621e-01,8.943511843681335449e-01,8.968459963798522949e-01,8.980829119682312012e-01,9.123706817626953125e-01,9.170439243316650391e-01,9.151636958122253418e-01,9.021519422531127930e-01,8.615770936012268066e-01
8.846870660781860352e-01,9.057499170303344727e-01,9.119229316711425781e-01,9.219815135002136230e-01,9.587025046348571777e-01,9.389271736145019531e-01,8.886495828628540039e-01,8.980469703674316406e-01,9.131915569305419922e-01,9.171793460845947266e-01,9.162189960479736328e-01,9.097280502319335938e-01,9.056077003479003906e-01,8.993213772773742676e-01,9.044955372810363770e-01,9.163650274276733398e-01,9.182678461074829102e-01,9.091134071350097656e-01,8.982515335083007812e-01,9.008522629737854004e-01,9.135125875473022461e-01,9.103005528450012207e-01,9.044955372810363770e-01,9.060351252555847168e-01,9.011703133583068848e-01,9.066616296768188477e-01,9.016103744506835938e-01,8.921918272972106934e-01,8.999599218368530273e-01,8.968500494956970215e-01,8.952601552009582520e-01,8.996499776840209961e-01,8.985056877136230469e-01,9.184110760688781738e-01,9.249498844146728516e-01,9.206656217575073242e-01,9.049667119979858398e-01,8.732457160949707031e-01
8.813125491142272949e-01,9.014824628829956055e-01,9.064494967460632324e-01,9.105675816535949707e-01,9.265599846839904785e-01,9.114635586738586426e-01,8.886502981185913086e-01,9.042816162109375000e-01,9.234233498573303223e-01,9.265830516815185547e-01,9.194007515907287598e-01,9.126446843147277832e-01,9.114617109298706055e-01,9.064548611640930176e-01,9.075098633766174316e-01,9.066541194915771484e-01,9.149639606475830078e-01,8.997260928153991699e-01,8.864799141883850098e-01,8.970584273338317871e-01,9.083584547042846680e-01,9.053420424461364746e-01,8.952773213386535645e-01,8.995121121406555176e-01,8.963518142700195312e-01,8.976238369941711426e-01,8.922900557518005371e-01,8.934804797172546387e-01,8.974905014038085938e-01,8.838820457458496094e-01,8.815698623657226562e-01,8.898442387580871582e-01,8.900742530822753906e-01,8.995351195335388184e-01,9.161099195480346680e-01,9.112870693206787109e-01,8.936489224433898926e-01,8.650891184806823730e-01
8.609187006950378418e-01,8.801766037940979004e-01,8.804363608360290527e-01,8.857388496398925781e-01,9.241278171539306641e-01,9.076901674270629883e-01,8.669899702072143555e-01,8.739304542541503906e-01,8.923804759979248047e-01,9.050985574722290039e-01,9.069305062294006348e-01,8.981273174285888672e-01,8.987777233123779297e-01,9.022328257560729980e-01,9.157844185829162598e-01,9.158750176429748535e-01,9.112980961799621582e-01,8.939474821090698242e-01,8.841912150382995605e-01,8.953225016593933105e-01,9.061750173568725586e-01,9.028588533401489258e-01,8.927955627441406250e-01,8.963800668716430664e-01,8.962889313697814941e-01,8.924645781517028809e-01,8.897842168807983398e-01,8.822099566459655762e-01,8.859699964523315430e-01,8.835288286209106445e-01,8.787613511085510254e-01,8.880156278610229492e-01,8.811047077178955078e-01,8.820286393165588379e-01,9.008121490478515625e-01,9.017851948738098145e-01,8.838816285133361816e-01,8.468907475471496582e-01
8.561546206474304199e-01,8.793082833290100098e-01,8.902157545089721680e-01,8.948755860328674316e-01,9.159112572669982910e-01,8.879894018173217773e-01,8.627403974533081055e-01,8.726068139076232910e-01,8.886581659317016602e-01,8.990637063980102539e-01,8.988469839096069336e-01,8.939054608345031738e-01,8.961640000343322754e-01,8.995288014411926270e-01,9.078760743141174316e-01,9.156605005264282227e-01,9.108439087867736816e-01,9.002286195755004883e-01,8.913935422897338867e-01,8.918113708496093750e-01,9.073086380958557129e-01,9.149262905120849609e-01,9.021626114845275879e-01,9.024584889411926270e-01,9.016311764717102051e-01,8.951976299285888672e-01,8.927241563796997070e-01,8.880020976066589355e-01,8.946608304977416992e-01,8.957601189613342285e-01,8.879202604293823242e-01,8.929361701011657715e-01,8.947346210479736328e-01,9.052010178565979004e-01,9.151243567466735840e-01,9.136571884155273438e-01,8.982468247413635254e-01,8.660135269165039062e-01
