0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.466970562934875488e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.979576468467712402e-01,9.913585186004638672e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
8.003689646720886230e-01,7.797648906707763672e-01,7.873696684837341309e-01,8.070361614227294922e-01,8.167930245399475098e-01,7.642158865928649902e-01,5.874286293983459473e-01,4.111483097076416016e-01,2.528701126575469971e-01,2.093504369258880615e-01,2.620983123779296875e-01,4.526515603065490723e-01,6.590411663055419922e-01,7.623636722564697266e-01,8.246454000473022461e-01,8.347983360290527344e-01,8.262445330619812012e-01,8.238586783409118652e-01,8.100191354751586914e-01,8.030412197113037109e-01,8.065409064292907715e-01,8.024088740348815918e-01,7.964597344398498535e-01
8.559842109680175781e-01,8.362157344818115234e-01,8.214532732963562012e-01,8.133738040924072266e-01,8.546763658523559570e-01,9.590207338333129883e-01,1.000000000000000000e+00,9.425995349884033203e-01,7.291343212127685547e-01,6.543263792991638184e-01,7.058392763137817383e-01,8.299848437309265137e-01,9.030814170837402344e-01,9.387714266777038574e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.918951392173767090e-01,9.968468546867370605e-01,9.698038697242736816e-01,9.221924543380737305e-01,8.972888588905334473e-01,8.736740350723266602e-01,8.735477328300476074e-01
8.443639278411865234e-01,8.255820274353027344e-01,7.767257094383239746e-01,7.666648626327514648e-01,7.583563327789306641e-01,6.203519105911254883e-01,4.923145174980163574e-01,3.973868191242218018e-01,2.814331948757171631e-01,2.077417075634002686e-01,2.641107738018035889e-01,4.012275636196136475e-01,5.433326959609985352e-01,6.041451096534729004e-01,6.826330423355102539e-01,7.570849657058715820e-01,8.093697428703308105e-01,8.274691700935363770e-01,8.368157148361206055e-01,8.385646343231201172e-01,8.464844822883605957e-01,8.438649177551269531e-01,8.487756848335266113e-01
8.362720608711242676e-01,8.134229183197021484e-01,7.462823390960693359e-01,7.321334481239318848e-01,7.814459204673767090e-01,6.623164415359497070e-01,4.510488808155059814e-01,3.833144903182983398e-01,3.040686845779418945e-01,2.217833250761032104e-01,2.429588884115219116e-01,3.705395460128784180e-01,5.265358090400695801e-01,6.150988340377807617e-01,6.962300539016723633e-01,7.532567977905273438e-01,7.975233793258666992e-01,8.223716020584106445e-01,8.195999264717102051e-01,8.141131401062011719e-01,8.316774964332580566e-01,8.369710445404052734e-01,8.356763124465942383e-01
7.690610289573669434e-01,7.236819863319396973e-01,6.347659230232238770e-01,6.202551126480102539e-01,6.754347681999206543e-01,6.025510430335998535e-01,4.447385370731353760e-01,3.728968799114227295e-01,2.539044022560119629e-01,1.295929849147796631e-01,1.355750113725662231e-01,3.200030326843261719e-01,5.153538584709167480e-01,5.746710896492004395e-01,6.496454477310180664e-01,7.189815044403076172e-01,7.738972306251525879e-01,8.053522109985351562e-01,7.992385029792785645e-01,7.825539112091064453e-01,7.745884060859680176e-01,7.768003344535827637e-01,7.783916592597961426e-01
7.934204936027526855e-01,7.482781410217285156e-01,6.592926979064941406e-01,6.470251679420471191e-01,6.388203501701354980e-01,5.200780034065246582e-01,4.524735510349273682e-01,4.846729040145874023e-01,4.383234679698944092e-01,3.229079842567443848e-01,3.071670830249786377e-01,4.241562783718109131e-01,5.551688671112060547e-01,6.003020405769348145e-01,6.610900163650512695e-01,7.117180228233337402e-01,7.424669265747070312e-01,7.545848488807678223e-01,7.664111852645874023e-01,7.657002806663513184e-01,7.792416810989379883e-01,7.744027972221374512e-01,7.802752852439880371e-01
8.291965126991271973e-01,7.862700819969177246e-01,6.894518733024597168e-01,6.646089553833007812e-01,6.662605404853820801e-01,6.183956861495971680e-01,6.183723211288452148e-01,6.685413122177124023e-01,6.031918525695800781e-01,4.840623140335083008e-01,4.656613469123840332e-01,5.615609288215637207e-01,6.436829566955566406e-01,6.443890929222106934e-01,7.073124647140502930e-01,7.560303807258605957e-01,7.814928889274597168e-01,8.115659356117248535e-01,8.090612292289733887e-01,8.100612163543701172e-01,8.220412135124206543e-01,8.078297376632690430e-01,8.101790547370910645e-01
8.387489318847656250e-01,8.023296594619750977e-01,7.079285979270935059e-01,6.783571243286132812e-01,6.816730499267578125e-01,6.502560973167419434e-01,5.897301435470581055e-01,6.023145914077758789e-01,5.117233991622924805e-01,4.096796810626983643e-01,3.617692589759826660e-01,4.453852176666259766e-01,5.888702869415283203e-01,6.369823217391967773e-01,7.331652045249938965e-01,7.929275631904602051e-01,8.267574310302734375e-01,8.720707297325134277e-01,8.759956359863281250e-01,8.676569461822509766e-01,8.541758060455322266e-01,8.413155078887939453e-01,8.350008726119995117e-01
