0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
7.160027027130126953e-01,6.324088573455810547e-01,6.022468805313110352e-01,3.735962510108947754e-01,1.056101545691490173e-01,9.237132221460342407e-02,1.804725378751754761e-01,2.287479341030120850e-01,2.437985539436340332e-01,3.506721258163452148e-01,5.087187886238098145e-01,5.399526357650756836e-01,5.487313866615295410e-01,5.469903349876403809e-01,5.301640629768371582e-01,5.256308913230895996e-01,5.589662194252014160e-01,6.041824221611022949e-01,6.402096748352050781e-01,6.607602834701538086e-01,6.657731533050537109e-01,6.654902696609497070e-01,6.799618005752563477e-01,7.051750421524047852e-01,7.224686741828918457e-01
8.583522439002990723e-01,7.655293941497802734e-01,7.309688925743103027e-01,4.928909242153167725e-01,2.472175359725952148e-01,2.540584206581115723e-01,3.667183518409729004e-01,4.286215305328369141e-01,4.052558243274688721e-01,4.543597400188446045e-01,5.849050879478454590e-01,6.375854015350341797e-01,6.547886133193969727e-01,6.776975393295288086e-01,6.861662268638610840e-01,6.875675320625305176e-01,6.929456591606140137e-01,7.258751392364501953e-01,7.568931579589843750e-01,7.990512251853942871e-01,8.291795849800109863e-01,8.353890776634216309e-01,8.674609661102294922e-01,8.837099671363830566e-01,8.874789476394653320e-01
8.549811244010925293e-01,7.481003403663635254e-01,7.083410620689392090e-01,4.525554478168487549e-01,2.103470265865325928e-01,1.863314360380172729e-01,2.738378047943115234e-01,3.239294588565826416e-01,3.081162869930267334e-01,3.895521163940429688e-01,5.401674509048461914e-01,6.201317310333251953e-01,6.235353350639343262e-01,6.352323293685913086e-01,6.328185200691223145e-01,6.227783560752868652e-01,6.252194046974182129e-01,6.714056730270385742e-01,7.248585224151611328e-01,7.906956076622009277e-01,8.194088935852050781e-01,8.318138122558593750e-01,8.797045946121215820e-01,8.899424076080322266e-01,8.963878750801086426e-01
7.897102832794189453e-01,6.849848628044128418e-01,6.524294614791870117e-01,4.452738165855407715e-01,2.681195437908172607e-01,2.666364908218383789e-01,3.745974004268646240e-01,4.298912882804870605e-01,3.839248716831207275e-01,3.969253897666931152e-01,5.383242368698120117e-01,6.139836907386779785e-01,5.905259847640991211e-01,5.725589394569396973e-01,5.552819967269897461e-01,5.337212085723876953e-01,5.374921560287475586e-01,5.769841074943542480e-01,6.343780159950256348e-01,7.067270874977111816e-01,7.383689880371093750e-01,7.637535929679870605e-01,8.045071959495544434e-01,8.317122459411621094e-01,8.335754275321960449e-01
7.580919265747070312e-01,6.422549486160278320e-01,6.143538951873779297e-01,3.704789876937866211e-01,1.978489160537719727e-01,2.906884253025054932e-01,4.371044933795928955e-01,4.756012260913848877e-01,4.220930039882659912e-01,4.329466223716735840e-01,5.090493559837341309e-01,5.407650470733642578e-01,5.553852915763854980e-01,5.439298152923583984e-01,5.241776704788208008e-01,5.128248333930969238e-01,5.122679471969604492e-01,5.464496612548828125e-01,6.073930859565734863e-01,6.762224435806274414e-01,7.073100805282592773e-01,7.423424124717712402e-01,7.753981351852416992e-01,8.015010356903076172e-01,7.981423139572143555e-01
7.889385223388671875e-01,6.725301146507263184e-01,6.387504935264587402e-01,4.345550239086151123e-01,2.673850357532501221e-01,3.152472972869873047e-01,4.331293404102325439e-01,5.047891736030578613e-01,4.876365661621093750e-01,4.913132786750793457e-01,5.712761282920837402e-01,6.035823822021484375e-01,5.892508029937744141e-01,5.721046924591064453e-01,5.313563942909240723e-01,5.311197638511657715e-01,5.356548428535461426e-01,5.723848938941955566e-01,6.290313601493835449e-01,6.926938891410827637e-01,7.204289436340332031e-01,7.399550676345825195e-01,7.761570215225219727e-01,8.100264668464660645e-01,8.213002085685729980e-01
7.774246335029602051e-01,6.560999751091003418e-01,6.377879977226257324e-01,4.793919026851654053e-01,2.779114842414855957e-01,2.491787970066070557e-01,3.006342053413391113e-01,3.670310378074645996e-01,3.769761621952056885e-01,4.347297847270965576e-01,5.474013090133666992e-01,5.799642205238342285e-01,5.717123150825500488e-01,5.731073617935180664e-01,5.487768054008483887e-01,5.411468148231506348e-01,5.351567268371582031e-01,5.880998969078063965e-01,6.462889313697814941e-01,7.061618566513061523e-01,7.399594187736511230e-01,7.711565494537353516e-01,7.967711091041564941e-01,8.219387531280517578e-01,8.409901261329650879e-01
7.562209367752075195e-01,6.346030235290527344e-01,6.151711344718933105e-01,4.950370788574218750e-01,3.178041577339172363e-01,3.077085614204406738e-01,3.731791377067565918e-01,4.350040555000305176e-01,4.487626254558563232e-01,4.943726062774658203e-01,5.615288615226745605e-01,5.868230462074279785e-01,5.716560482978820801e-01,5.677348375320434570e-01,5.484002232551574707e-01,5.258095860481262207e-01,5.323098897933959961e-01,5.949812531471252441e-01,6.515494585037231445e-01,6.960646510124206543e-01,7.176438570022583008e-01,7.502828240394592285e-01,7.685302495956420898e-01,7.915785908699035645e-01,8.140779733657836914e-01
7.215222120285034180e-01,5.965036153793334961e-01,5.693144202232360840e-01,4.594310820102691650e-01,2.997314333915710449e-01,3.216936290264129639e-01,4.091927707195281982e-01,4.536866545677185059e-01,4.143362343311309814e-01,4.279821813106536865e-01,5.136343836784362793e-01,5.470113754272460938e-01,5.428766012191772461e-01,5.385131835937500000e-01,5.281243920326232910e-01,5.285816788673400879e-01,5.391623973846435547e-01,5.819140672683715820e-01,6.191583871841430664e-01,6.554536819458007812e-01,6.722474098205566406e-01,6.835241913795471191e-01,7.073889970779418945e-01,7.378414273262023926e-01,7.770289778709411621e-01
7.683525085449218750e-01,6.372888088226318359e-01,6.086950302124023438e-01,4.767679274082183838e-01,2.982898950576782227e-01,3.021601736545562744e-01,3.778148293495178223e-01,3.933759331703186035e-01,3.728324174880981445e-01,4.214118719100952148e-01,5.220234990119934082e-01,5.730807185173034668e-01,5.782604217529296875e-01,5.717412829399108887e-01,5.771098136901855469e-01,5.789543986320495605e-01,5.844727158546447754e-01,6.212309598922729492e-01,6.534789204597473145e-01,7.000023126602172852e-01,7.272978425025939941e-01,7.347726225852966309e-01,7.666005492210388184e-01,7.963482141494750977e-01,8.231252431869506836e-01
7.839950919151306152e-01,6.494140028953552246e-01,6.200889945030212402e-01,4.874516129493713379e-01,2.956215143203735352e-01,3.010231256484985352e-01,3.800217807292938232e-01,4.405983686447143555e-01,4.476981163024902344e-01,4.693701565265655518e-01,5.663274526596069336e-01,6.018149852752685547e-01,6.020130515098571777e-01,5.973905920982360840e-01,5.911611318588256836e-01,5.749323964118957520e-01,5.809991955757141113e-01,6.167560815811157227e-01,6.587079167366027832e-01,7.096565365791320801e-01,7.323274612426757812e-01,7.491827011108398438e-01,7.930876612663269043e-01,8.059734106063842773e-01,8.272127509117126465e-01
