0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.651417136192321777e-01,8.765802383422851562e-01,5.134658813476562500e-01,2.675972580909729004e-01,3.044604659080505371e-01,4.094750881195068359e-01,4.865946173667907715e-01,5.791183710098266602e-01,5.785205960273742676e-01,6.225948929786682129e-01,6.802796125411987305e-01,7.508916258811950684e-01,8.060197234153747559e-01,8.282569050788879395e-01,8.782917261123657227e-01,9.276571869850158691e-01,9.409887790679931641e-01,9.594318270683288574e-01
9.492422938346862793e-01,8.294090032577514648e-01,6.284698247909545898e-01,5.381624698638916016e-01,6.842780113220214844e-01,8.172957897186279297e-01,8.586983084678649902e-01,9.325697422027587891e-01,9.207283258438110352e-01,9.048051834106445312e-01,9.061082005500793457e-01,9.317414164543151855e-01,9.449642300605773926e-01,9.173461198806762695e-01,9.103392362594604492e-01,9.326945543289184570e-01,9.351062774658203125e-01,9.490826725959777832e-01
9.258254766464233398e-01,8.334495425224304199e-01,6.337888836860656738e-01,5.493280887603759766e-01,6.854772567749023438e-01,8.007721900939941406e-01,8.205319643020629883e-01,8.555773496627807617e-01,8.527636528015136719e-01,8.412069082260131836e-01,8.571981191635131836e-01,9.011226892471313477e-01,9.123219251632690430e-01,8.855011463165283203e-01,8.842082023620605469e-01,9.192929863929748535e-01,9.164313673973083496e-01,9.291244745254516602e-01
9.107843637466430664e-01,8.318361043930053711e-01,5.480968356132507324e-01,3.333660364151000977e-01,3.729875683784484863e-01,4.789589345455169678e-01,4.945585727691650391e-01,5.489951372146606445e-01,5.365923047065734863e-01,5.267165899276733398e-01,5.723384022712707520e-01,6.421984434127807617e-01,6.843937039375305176e-01,7.027668356895446777e-01,7.595790028572082520e-01,8.523713350296020508e-01,8.823015093803405762e-01,9.107770919799804688e-01
9.087328314781188965e-01,8.218940496444702148e-01,4.921746253967285156e-01,2.595817446708679199e-01,3.201269209384918213e-01,4.781103432178497314e-01,5.489017367362976074e-01,6.332961916923522949e-01,6.287701725959777832e-01,6.536281108856201172e-01,6.882093548774719238e-01,7.423010468482971191e-01,7.805422544479370117e-01,7.817873954772949219e-01,7.972732186317443848e-01,8.485180139541625977e-01,8.748857378959655762e-01,9.148950576782226562e-01
9.060774445533752441e-01,7.994021773338317871e-01,4.896114468574523926e-01,3.426209390163421631e-01,4.770158231258392334e-01,6.432336568832397461e-01,6.569444537162780762e-01,7.258746623992919922e-01,7.193490266799926758e-01,7.160868048667907715e-01,7.429001927375793457e-01,7.919921875000000000e-01,8.185247778892517090e-01,8.019599914550781250e-01,8.221947550773620605e-01,8.686417937278747559e-01,8.887638449668884277e-01,9.117478132247924805e-01
9.052013158798217773e-01,7.776080369949340820e-01,5.197684764862060547e-01,3.101609647274017334e-01,3.842138648033142090e-01,5.635213255882263184e-01,6.045296788215637207e-01,6.753706932067871094e-01,6.730258464813232422e-01,6.805371642112731934e-01,7.094392180442810059e-01,7.551932334899902344e-01,7.864158153533935547e-01,7.815299630165100098e-01,8.083509802818298340e-01,8.628726601600646973e-01,8.801168799400329590e-01,8.978512287139892578e-01
8.963254690170288086e-01,7.658205628395080566e-01,6.087337136268615723e-01,5.158566236495971680e-01,6.348280906677246094e-01,7.363353967666625977e-01,7.357059717178344727e-01,7.819780707359313965e-01,7.616894245147705078e-01,7.485488653182983398e-01,7.578053474426269531e-01,8.005002737045288086e-01,8.131893277168273926e-01,7.836331129074096680e-01,7.951467037200927734e-01,8.536368608474731445e-01,8.769258856773376465e-01,8.954828381538391113e-01
